period,price,volume
2018-06-01,17150,426760
2018-06-04,22250,1318127
2018-06-05,28900,2449058
2018-06-07,31000,3238345
2018-06-08,32000,1491069
2018-06-11,31500,1359270
2018-06-12,28250,533335
2018-06-14,23500,418751
2018-06-15,30550,2495153
2018-06-18,33500,4757184
2018-06-19,34200,2004043
2018-06-20,33700,677335
2018-06-21,34200,1582150
2018-06-22,32200,1076335
2018-06-25,30100,537883
2018-06-26,27500,425901
2018-06-27,24800,506095
2018-06-28,32200,2401475
2018-06-29,31400,2773533
2018-07-02,28700,1251621
2018-07-03,32050,1637771
2018-07-04,31300,712068
2018-07-05,29850,766990
2018-07-06,30300,665941
2018-07-09,27600,329965
2018-07-10,27450,161285
2018-07-11,28500,692967
2018-07-12,27400,241891
2018-07-13,27600,243111
2018-07-16,26900,120715
2018-07-17,25950,119713
2018-07-18,24250,190420
2018-07-19,23000,208283
2018-07-20,23800,576422
2018-07-23,22350,126905
2018-07-24,24050,762974
2018-07-25,23700,304827
2018-07-26,28200,2367109
2018-07-27,26850,984209
2018-07-30,28500,528044
2018-07-31,27250,312482
2018-08-01,26750,250118
2018-08-02,26700,182526
2018-08-03,27000,353345
2018-08-06,26700,188052
2018-08-07,26300,119211
2018-08-08,26950,731744
2018-08-09,26500,154222
2018-08-10,27150,399161
2018-08-13,25250,505594
2018-08-14,26200,255901
2018-08-16,26450,186035
2018-08-17,26700,130679
2018-08-20,26400,79076
2018-08-21,27000,114932
2018-08-22,26550,126043
2018-08-23,26150,109673
2018-08-24,26200,59633
2018-08-27,24650,133249
2018-08-28,24100,64151
2018-08-29,24200,61678
2018-08-30,24600,90831
2018-08-31,24150,51510
2018-09-03,23500,241006
2018-09-04,24000,340556
2018-09-05,23750,100761
2018-09-06,23400,175471
2018-09-07,23850,78823
2018-09-10,25350,1078316
2018-09-11,25950,322146
2018-09-12,25450,162134
2018-09-13,25450,103061
2018-09-14,25250,120969
2018-09-17,25250,129954
2018-09-18,24150,145963
2018-09-19,22900,151290
2018-09-20,22950,91109
2018-09-21,23650,408668
2018-09-27,23050,68188
2018-09-28,22800,60262
2018-10-01,22800,31452
2018-10-02,22500,58072
2018-10-04,22500,52158
2018-10-05,21650,56676
2018-10-08,21100,27982
2018-10-10,18500,128728
2018-10-11,17100,112140
2018-10-12,17300,84276
2018-10-15,17000,29284
2018-10-16,17250,31230
2018-10-17,22400,418892
2018-10-18,23800,1401544
2018-10-19,24200,852185
2018-10-22,21600,278777
2018-10-23,21300,1520030
2018-10-24,19100,289683
2018-10-25,19050,283502
2018-10-26,17500,176295
2018-10-29,15400,133203
2018-10-30,16500,268488
2018-10-31,16850,225103
2018-11-01,18950,433347
2018-11-02,19300,283376
2018-11-05,19250,110537
2018-11-06,19000,109602
2018-11-07,19300,1453373
2018-11-08,20600,521344
2018-11-09,20800,230533
2018-11-12,20600,221380
2018-11-13,20500,136938
2018-11-14,20250,173325
2018-11-15,20650,109397
2018-11-16,20400,88337
2018-11-19,20600,127246
2018-11-20,20650,71370
2018-11-21,20600,144153
2018-11-22,20150,52267
2018-11-23,20400,163354
2018-11-26,19850,94212
2018-11-27,20000,59842
2018-11-28,19800,76080
2018-11-29,19750,61463
2018-11-30,19700,29393
2018-12-03,21000,149163
2018-12-04,21300,291575
2018-12-05,21300,124761
2018-12-06,20450,54619
2018-12-07,22200,257341
2018-12-10,21500,165224
