period,price,volume
2015-12-30,2272,118810
2016-01-04,2315,128528
2016-01-05,2255,69603
2016-01-06,2230,58860
2016-01-07,2178,25673
2016-01-08,2178,35689
2016-01-11,2199,55398
2016-01-12,2311,217278
2016-01-13,2350,184522
2016-01-14,2332,62795
2016-01-15,2285,98188
2016-01-18,2238,49299
2016-01-19,2315,92669
2016-01-20,2290,123185
2016-01-21,2234,53673
2016-01-22,2230,51373
2016-01-25,2367,90919
2016-01-26,2367,69653
2016-01-27,2367,238243
2016-01-28,2354,66629
2016-01-29,2367,57105
2016-02-01,2332,49115
2016-02-02,2221,60930
2016-02-03,2242,52512
2016-02-04,2242,40328
2016-02-05,2247,27469
2016-02-11,2144,77979
2016-02-12,2315,317157
2016-02-15,2109,1106000
2016-02-16,2212,905403
2016-02-17,2191,134761
2016-02-18,2174,62754
2016-02-19,2217,108523
2016-02-22,2234,49315
2016-02-23,2311,125943
2016-02-24,2470,1219460
2016-02-25,2521,394120
2016-02-26,2517,996629
2016-02-29,2641,936380
2016-03-02,2890,702402
2016-03-03,2860,1083433
2016-03-04,2898,683919
2016-03-07,2667,502312
2016-03-08,2564,396766
2016-03-09,2581,299392
2016-03-10,2607,226589
2016-03-11,2675,166908
2016-03-14,3477,4416414
2016-03-15,3276,4741309
2016-03-16,3194,1662692
2016-03-17,3211,1292884
2016-03-18,2967,1020200
2016-03-21,3040,400336
2016-03-22,2911,395352
2016-03-23,2890,756504
2016-03-24,2885,343408
2016-03-25,2834,440854
2016-03-28,2753,319922
2016-03-29,2748,146676
2016-03-30,2817,384752
2016-03-31,2774,201078
2016-04-01,2654,297050
2016-04-04,2701,191850
2016-04-05,2838,269096
2016-04-06,2787,210606
2016-04-07,2813,139741
2016-04-08,2958,3756630
2016-04-11,3061,603619
2016-04-12,2950,404989
2016-04-14,2950,528592
2016-04-15,2718,1157084
2016-04-18,2697,274110
2016-04-19,2693,195980
2016-04-20,2594,439161
2016-04-21,2452,570817
2016-04-22,2452,345179
2016-04-25,2457,179408
2016-04-26,2461,148593
2016-04-27,2435,221029
2016-04-28,2397,212919
2016-04-29,2341,167084
2016-05-02,2495,1003590
2016-05-03,2444,247292
2016-05-04,2470,322991
2016-05-09,2457,154414
2016-05-10,2500,186920
2016-05-11,2495,130583
2016-05-12,2405,246178
2016-05-13,2478,311679
2016-05-16,2500,124814
2016-05-17,2470,131476
2016-05-18,2452,187792
2016-05-19,2418,132641
2016-05-20,2392,167894
2016-05-23,2388,133244
2016-05-24,2358,114403
2016-05-25,2298,219887
2016-05-26,2307,208214
2016-05-27,2332,154321
2016-05-30,2444,306834
2016-05-31,2452,135197
2016-06-01,2495,188639
2016-06-02,2465,128860
2016-06-03,2487,152819
2016-06-07,2482,200304
2016-06-08,2564,581645
2016-06-09,2444,358267
2016-06-10,2444,135457
2016-06-13,2255,456420
2016-06-14,2311,151283
2016-06-15,2307,133342
2016-06-16,2178,496502
2016-06-17,2217,261409
2016-06-20,2311,210689
2016-06-21,2337,286820
2016-06-22,3036,5353486
2016-06-23,3700,10183084
2016-06-24,3018,8980778
2016-06-27,2976,2982182
2016-06-28,2950,4517485
2016-06-29,2993,2139734
2016-06-30,3031,1552222
2016-07-01,3198,5199376
2016-07-04,3036,1158575
2016-07-05,3044,888884
2016-07-06,3250,1077406
2016-07-07,3190,991241
2016-07-08,3078,568955
2016-07-11,3014,758121
2016-07-12,3130,957000
2016-07-13,3031,720576
2016-07-14,3121,756372
2016-07-15,2963,1165316
2016-07-18,2941,724845
2016-07-19,2980,418741
2016-07-20,3044,349149
2016-07-21,3061,552385
2016-07-22,3048,285070
2016-07-25,3181,1178760
2016-07-26,4133,17214742
2016-07-27,3872,13382143
2016-07-28,3902,11025306
2016-07-29,3987,5954100
2016-08-01,3726,2201275
2016-08-02,3464,1877107
2016-08-03,3541,2245613
2016-08-04,3426,1108740
2016-08-05,3289,1142194
