period,price,volume
2015-12-30,5243,29823
2016-01-04,5049,30840
2016-01-05,4970,69922
2016-01-06,4906,33334
2016-01-07,4873,61117
2016-01-08,4815,20041
2016-01-11,4827,45594
2016-01-12,4782,44207
2016-01-13,4866,36121
2016-01-14,4769,46555
2016-01-15,4769,64193
2016-01-18,4717,34102
2016-01-19,4581,47620
2016-01-20,4386,64171
2016-01-21,4418,23742
2016-01-22,4405,35868
2016-01-25,4392,32559
2016-01-26,4353,49953
2016-01-27,4496,30955
2016-01-28,4392,29054
2016-01-29,4464,23218
2016-02-01,4386,27232
2016-02-02,4294,43745
2016-02-03,4210,43498
2016-02-04,4275,61446
2016-02-05,4236,44505
2016-02-11,3996,44063
2016-02-12,3794,120050
2016-02-15,4275,206204
2016-02-16,4308,36690
2016-02-17,4171,20714
2016-02-18,4171,31448
2016-02-19,4165,27176
2016-02-22,4437,56951
2016-02-23,4906,725390
2016-02-24,4750,131772
2016-02-25,4853,185909
2016-02-26,4756,50878
2016-02-29,4886,69027
2016-03-02,4957,87495
2016-03-03,5159,61277
2016-03-04,5146,74186
2016-03-07,4970,61298
2016-03-08,4983,28250
2016-03-09,4899,26321
2016-03-10,4821,37638
2016-03-11,5055,60973
2016-03-14,5042,52868
2016-03-15,4970,121072
2016-03-16,5009,46781
2016-03-17,5055,32532
2016-03-18,5152,43782
2016-03-21,5152,85341
2016-03-22,5327,174418
2016-03-23,5327,118242
2016-03-24,5263,105902
2016-03-25,5282,38715
2016-03-28,5035,77854
2016-03-29,5003,40630
2016-03-30,5133,50054
2016-03-31,5126,39789
2016-04-01,5133,34244
2016-04-04,5243,76483
2016-04-05,5236,37258
2016-04-06,5282,50164
2016-04-07,5529,309768
2016-04-08,5828,434979
2016-04-11,5990,268351
2016-04-12,5945,132636
2016-04-14,5971,104302
2016-04-15,5990,77131
2016-04-18,5906,81640
2016-04-19,5782,81800
2016-04-20,5640,88125
2016-04-21,5737,55273
2016-04-22,5737,44591
2016-04-25,5672,40670
2016-04-26,5698,70361
2016-04-27,5575,53213
2016-04-28,5575,54272
2016-04-29,5451,74481
2016-05-02,5406,80896
2016-05-03,5263,76533
2016-05-04,5327,32068
2016-05-09,5178,60931
2016-05-10,5211,68281
2016-05-11,5334,58358
2016-05-12,5295,94051
2016-05-13,5289,50041
2016-05-16,5458,133646
2016-05-17,5308,88279
2016-05-18,5068,114942
2016-05-19,5087,51338
2016-05-20,5068,35643
2016-05-23,4983,59512
2016-05-24,4912,65785
2016-05-25,4879,39359
2016-05-26,4795,47168
2016-05-27,4906,54748
2016-05-30,4918,60124
2016-05-31,4847,68729
2016-06-01,4866,47136
2016-06-02,4873,32311
2016-06-03,4906,28717
2016-06-07,4821,55277
2016-06-08,4659,119581
2016-06-09,4639,40781
2016-06-10,4691,37870
2016-06-13,4645,46058
2016-06-14,4535,92601
2016-06-15,4704,70887
2016-06-16,4535,58637
2016-06-17,4659,40874
2016-06-20,4730,33229
2016-06-21,4691,32514
2016-06-22,4710,27479
2016-06-23,4659,29201
2016-06-24,4418,149887
2016-06-27,4392,72988
2016-06-28,4528,58005
2016-06-29,4600,48100
2016-06-30,4665,34608
2016-07-01,4743,40823
2016-07-04,4698,31368
2016-07-05,4684,31871
2016-07-06,4665,30533
2016-07-07,4762,48249
2016-07-08,4710,23705
2016-07-11,4659,38842
2016-07-12,4808,62304
2016-07-13,4808,27304
2016-07-14,4918,65573
2016-07-15,4918,29499
2016-07-18,4834,35285
2016-07-19,4775,24350
2016-07-20,4795,13587
2016-07-21,4918,75656
2016-07-22,4997,46483
2016-07-25,5028,60208
2016-07-26,4964,31179
2016-07-27,4938,20764
2016-07-28,4990,16554
2016-07-29,4964,27376
2016-08-01,4932,31320
2016-08-02,4925,16184
2016-08-03,5217,198839
2016-08-04,5360,173446
2016-08-05,5327,143498
2016-08-08,5406,143731
2016-08-09,5834,7291581
2016-08-10,5659,1716049
2016-08-11,6107,1563089
2016-08-12,5997,1085940
2016-08-16,5685,498645
2016-08-17,5880,389293
2016-08-18,5984,456727
2016-08-19,6016,799679
2016-08-22,6121,488736
2016-08-23,5945,309323
2016-08-24,5750,286191
2016-08-25,5737,197328
2016-08-26,5581,251441
2016-08-29,5373,288007
2016-08-30,5276,249973
2016-08-31,5471,284132
2016-09-01,5315,512200
2016-09-02,5276,84345
2016-09-05,5451,102604
2016-09-06,5458,115796
2016-09-07,5322,104705
2016-09-08,5393,130026
2016-09-09,5458,180983
2016-09-12,5061,292084
2016-09-13,5119,94476
2016-09-19,5263,96082
2016-09-20,5315,55312
2016-09-21,5243,66546
2016-09-22,5289,101613
2016-09-23,5341,115766
2016-09-26,5406,110376
2016-09-27,5322,79618
2016-09-28,5327,134865
2016-09-29,5256,59183
2016-09-30,5159,100683
2016-10-04,5211,51754
2016-10-05,5178,57838
2016-10-06,5107,64761
2016-10-07,5094,48615
2016-10-10,4899,209857
2016-10-11,4672,161467
2016-10-12,4808,137583
2016-10-13,4691,78828
2016-10-14,4743,31636
2016-10-17,4879,59881
2016-10-18,4957,56668
2016-10-19,4912,22497
2016-10-20,5016,49125
2016-10-21,4977,40744
2016-10-24,4860,42361
2016-10-25,4925,59377
2016-10-26,4925,54620
2016-10-27,4970,24158
2016-10-28,4990,29940
2016-10-31,4873,36693
2016-11-01,4769,28919
2016-11-02,4704,42943
2016-11-03,4795,14661
2016-11-04,4769,24047
2016-11-07,4938,46216
2016-11-08,5003,29464
2016-11-09,4769,112544
2016-11-10,4906,40559
2016-11-11,4977,28189
2016-11-14,5217,179557
2016-11-15,5256,107626
2016-11-16,5276,42195
2016-11-17,5308,44558
2016-11-18,5360,66490
2016-11-21,5302,62785
2016-11-22,5360,50618
2016-11-23,5231,97843
2016-11-24,5152,50955
2016-11-25,5289,43547
2016-11-28,5302,55639
2016-11-29,5367,45928
2016-11-30,5393,44908
2016-12-01,5295,49282
2016-12-02,5185,32607
2016-12-05,5217,83555
2016-12-06,5327,62711
2016-12-07,5315,43235
2016-12-08,5413,76968
2016-12-09,5406,52176
2016-12-12,5406,61773
2016-12-13,5581,123775
2016-12-14,5581,92804
2016-12-15,5640,53733
2016-12-16,5685,59630
2016-12-19,5691,56607
2016-12-20,5555,78084
2016-12-21,5666,66377
2016-12-22,5743,78565
2016-12-23,5757,54820
2016-12-26,5848,156458
2016-12-27,5925,108641
2016-12-28,5848,110154
2016-12-29,5717,49760
2017-01-02,5717,39925
2017-01-03,5743,50570
2017-01-04,5789,70640
2017-01-05,6016,234658
2017-01-06,5945,130454
2017-01-09,5939,90572
2017-01-10,5874,63424
2017-01-11,6030,135981
2017-01-12,6016,70978
2017-01-13,5945,74193
2017-01-16,5834,124234
2017-01-17,6042,144822
2017-01-18,5997,72903
2017-01-19,6004,70921
2017-01-20,6121,108519
2017-01-23,6283,193785
2017-01-24,6530,476844
2017-01-25,6530,184499
2017-01-26,6595,199725
2017-01-31,6757,195184
2017-02-01,6692,167554
2017-02-02,6595,139687
2017-02-03,6497,169468
2017-02-06,6478,84382
2017-02-07,6380,119837
2017-02-08,6497,102290
2017-02-09,6628,100156
2017-02-10,6562,71048
2017-02-13,6530,54710
2017-02-14,6595,114933
2017-02-15,7374,561764
2017-02-16,7114,297323
2017-02-17,7310,352121
2017-02-20,7407,262498
2017-02-21,7310,216195
2017-02-22,6724,2560481
2017-02-23,6822,830975
2017-02-24,6530,727231
2017-02-27,6371,326471
2017-02-28,6304,316988
2017-03-02,6079,294553
2017-03-03,5912,444295
2017-03-06,6221,335539
2017-03-07,6046,328112
2017-03-08,6029,152604
2017-03-09,6004,152468
2017-03-10,6204,229096
2017-03-13,6304,286821
2017-03-14,6279,138291
2017-03-15,6254,198945
2017-03-16,6263,190671
2017-03-17,6204,221425
2017-03-20,6329,331071
2017-03-21,6254,184349
2017-03-22,6254,150389
2017-03-23,6146,206468
2017-03-24,6288,151082
2017-03-27,6396,237415
2017-03-28,6471,199062
2017-03-29,6572,281920
2017-03-30,6563,171086
2017-03-31,6563,134713
2017-04-03,6530,140315
2017-04-04,6471,177766
2017-04-05,6463,164976
2017-04-06,6471,129347
2017-04-07,6563,299536
2017-04-10,6288,286256
2017-04-11,6271,132303
2017-04-12,6254,89807
2017-04-13,6346,71652
2017-04-14,6196,92673
2017-04-17,6338,135577
2017-04-18,6329,77860
2017-04-19,6279,78184
2017-04-20,6271,160435
2017-04-21,6229,74511
2017-04-24,6162,118792
2017-04-25,6213,65124
2017-04-26,6229,71031
2017-04-27,6304,71895
2017-04-28,6321,65010
2017-05-02,6296,56093
2017-05-04,6346,95125
2017-05-08,6371,100562
2017-05-10,6279,102823
2017-05-11,6329,88461
2017-05-12,6329,66419
2017-05-15,6162,168719
2017-05-16,6046,174622
2017-05-17,6054,53349
2017-05-18,6012,97616
2017-05-19,6096,90474
2017-05-22,6096,96087
2017-05-23,6062,98916
2017-05-24,5962,175320
2017-05-25,5954,160892
2017-05-26,5954,200444
