period,price,volume
2017-08-22,11950,6511341
2017-08-23,11000,1426736
2017-08-24,10850,1042615
2017-08-25,10850,775947
2017-08-28,10400,543841
2017-08-29,10000,429639
2017-08-30,9770,432152
2017-08-31,9710,182501
2017-09-01,10150,538362
2017-09-04,10000,279978
2017-09-05,9370,251060
2017-09-06,8620,410117
2017-09-07,8500,132535
2017-09-08,8030,221943
2017-09-11,7710,154340
2017-09-12,7900,638458
2017-09-13,7610,129737
2017-09-14,7530,72704
2017-09-15,7640,95872
2017-09-18,7550,57996
2017-09-19,7660,242099
2017-09-20,7670,73594
2017-09-21,7010,306352
2017-09-22,6400,158004
2017-09-25,6000,127656
2017-09-26,6090,56247
2017-09-27,6090,106685
2017-09-28,6100,75216
2017-09-29,6360,88983
2017-10-10,6320,66492
2017-10-11,6090,73582
2017-10-12,5910,114270
2017-10-13,5710,89117
2017-10-16,5560,87507
2017-10-17,7220,3267145
2017-10-18,7070,2180878
2017-10-19,6550,2273835
2017-10-20,6220,763168
2017-10-23,6200,272947
2017-10-24,6140,222986
2017-10-25,6150,271502
2017-10-26,7660,6234633
2017-10-27,7480,986963
2017-10-30,7780,2721460
2017-10-31,8100,703626
2017-11-01,7700,2193636
2017-11-02,7520,489581
2017-11-03,7650,496278
2017-11-06,7450,255202
2017-11-07,7960,2591088
2017-11-08,8330,633129
2017-11-09,8170,2553043
2017-11-10,8310,438175
2017-11-13,8230,593044
2017-11-14,7810,389242
2017-11-15,7440,277881
2017-11-16,7530,214209
2017-11-17,7460,152574
2017-11-20,6860,561781
2017-11-21,6700,285441
2017-11-22,6730,198188
2017-11-23,7090,345326
2017-11-24,6870,221574
2017-11-27,6430,325957
2017-11-28,6200,203999
2017-11-29,6220,118731
2017-11-30,6240,100512
2017-12-01,6580,280528
2017-12-04,6480,112378
2017-12-05,6690,170829
2017-12-06,6630,189674
2017-12-07,6400,146974
2017-12-08,6220,72911
2017-12-11,6330,41810
2017-12-12,6680,474798
2017-12-13,6580,120269
2017-12-14,6690,90126
2017-12-15,6630,146088
2017-12-18,6370,106300
2017-12-19,6160,125560
2017-12-20,6000,116759
2017-12-21,6000,104073
2017-12-22,5850,40115
2017-12-26,5970,114245
2017-12-27,5860,149384
2017-12-28,5950,122649
2018-01-02,6190,106334
2018-01-03,6290,108688
2018-01-04,6180,74099
2018-01-05,6120,69686
2018-01-08,6090,56294
2018-01-09,6050,81270
2018-01-10,6260,168781
2018-01-11,6240,297966
2018-01-12,6200,128713
2018-01-15,6040,98257
2018-01-16,6130,68914
2018-01-17,6170,99679
2018-01-18,6240,371151
2018-01-19,6280,119533
2018-01-22,6420,150573
2018-01-23,6390,240963
2018-01-24,6310,101313
2018-01-25,6340,86145
2018-01-26,6580,187486
2018-01-29,6740,223129
2018-01-30,6600,135828
2018-01-31,6460,116304
2018-02-01,6430,85954
2018-02-02,6290,94807
2018-02-05,6000,94806
2018-02-06,5720,105630
2018-02-07,5720,51112
2018-02-08,5840,21099
2018-02-09,5940,51127
2018-02-12,5820,62520
2018-02-13,5620,54235
2018-02-14,5220,235682
2018-02-19,5340,69618
2018-02-20,5220,74271
2018-02-21,5400,54675
2018-02-22,5440,36652
2018-02-23,5350,37998
2018-02-26,5370,39316
2018-02-27,5260,48688
2018-02-28,5220,76367
2018-03-02,5290,58185
2018-03-05,5280,66474
2018-03-06,5470,90542
2018-03-07,5350,63611
2018-03-08,5370,24405
2018-03-09,5460,34616
2018-03-12,5650,65227
2018-03-13,5580,16738
2018-03-14,5550,23454
2018-03-15,5560,17046
2018-03-16,5660,81452
2018-03-19,5590,62429
2018-03-20,5550,18882
2018-03-21,5440,30034
2018-03-22,5350,36818
2018-03-23,5240,41010
2018-03-26,5380,34963
2018-03-27,5310,25078
2018-03-28,5340,24708
2018-03-29,5260,13746
2018-03-30,5340,20341
2018-04-02,5510,54949
2018-04-03,5610,39987
2018-04-04,5530,28768
2018-04-05,5590,20718
2018-04-06,5430,19146
2018-04-09,5300,30786
2018-04-10,5380,28292
2018-04-11,5270,22274
2018-04-12,5310,23047
2018-04-13,5340,47631
2018-04-16,5280,42090
2018-04-17,5250,18844
2018-04-18,5350,27940
2018-04-19,5310,42135
2018-04-20,5450,34911
2018-04-23,5400,46504
2018-04-24,5550,98793
2018-04-25,5490,32627
2018-04-26,5940,5256227
2018-04-27,5730,576369
2018-04-30,5960,683510
2018-05-02,6560,2197453
2018-05-03,6430,544975
2018-05-04,6700,290749
2018-05-08,6230,279257
2018-05-09,6130,164042
2018-05-10,6350,109226
2018-05-11,6560,154209
2018-05-14,6520,187540
2018-05-15,6650,379506
2018-05-16,6180,331624
2018-05-17,6320,146251
2018-05-18,6470,75274
2018-05-21,6220,111137
2018-05-23,6240,96974
2018-05-24,6060,85617
2018-05-25,5790,126252
2018-05-28,6220,200751
2018-05-29,6090,61640
2018-05-30,6140,74289
2018-05-31,6080,48976
2018-06-01,6080,85196
2018-06-04,6020,55758
2018-06-05,5950,56476
2018-06-07,6290,166341
2018-06-08,6300,82371
2018-06-11,6410,347226
2018-06-12,6160,123262
2018-06-14,6200,137543
2018-06-15,6200,87493
2018-06-18,6580,258712
2018-06-19,6120,367522
2018-06-20,6200,81316
2018-06-21,6600,177790
2018-06-22,6310,765008
2018-06-25,7100,421118
2018-06-26,6970,295595
2018-06-27,6710,274911
2018-06-28,6640,3417610
2018-06-29,6190,546607
2018-07-02,5760,328989
2018-07-03,5600,189596
2018-07-04,5500,76357
2018-07-05,5200,136645
2018-07-06,5360,96557
2018-07-09,5170,58410
2018-07-10,5370,49309
2018-07-11,5300,35379
2018-07-12,5390,35721
2018-07-13,5400,37417
2018-07-16,5380,20571
2018-07-17,5210,52583
2018-07-18,5140,32679
2018-07-19,4940,83052
2018-07-20,4985,45114
2018-07-23,4900,34588
2018-07-24,4750,39624
2018-07-25,4695,38853
2018-07-26,4705,17803
2018-07-27,4700,28176
2018-07-30,4685,15961
2018-07-31,4770,22901
2018-08-01,5260,3650360
2018-08-02,5350,395497
2018-08-03,5240,127132
2018-08-06,5140,144218
2018-08-07,5060,55895
2018-08-08,5040,63765
2018-08-09,5070,50694
2018-08-10,4915,67111
2018-08-13,4755,41352
2018-08-14,4825,36790
2018-08-16,4900,22535
2018-08-17,4995,34179
2018-08-20,4955,26809
2018-08-21,5080,45988
2018-08-22,5010,33812
2018-08-23,5040,25643
2018-08-24,5050,29383
2018-08-27,5010,18533
2018-08-28,4955,22668
2018-08-29,4910,32004
2018-08-30,4905,39132
2018-08-31,4990,35240
2018-09-03,5040,34354
2018-09-04,5090,67451
2018-09-05,5110,40254
2018-09-06,5050,35609
2018-09-07,5150,56392
2018-09-10,5210,64590
2018-09-11,5240,72074
2018-09-12,5200,31671
2018-09-13,5360,96393
2018-09-14,5280,58793
2018-09-17,5160,30471
2018-09-18,5240,177705
2018-09-19,5150,76180
2018-09-20,5090,72943
2018-09-21,5110,57804
2018-09-27,4975,60597
2018-09-28,4865,50737
2018-10-01,4810,46794
2018-10-02,4800,31336
