period,price,volume
2016-10-14,7300,19745285
2016-10-17,9200,16237461
2016-10-18,8600,7183902
2016-10-19,8160,2349017
2016-10-20,9930,12171107
2016-10-21,10700,10903350
2016-10-24,13900,9552043
2016-10-25,17700,9081836
2016-10-26,17200,10716831
2016-10-27,17750,5227543
2016-10-28,14000,3136981
2016-10-31,15300,4175243
2016-11-01,14450,2044915
2016-11-02,13750,1349421
2016-11-03,13700,1154783
2016-11-04,12750,1024042
2016-11-07,13200,810711
2016-11-08,14550,3241772
2016-11-09,13500,1525960
2016-11-10,14700,1155453
2016-11-11,13900,940183
2016-11-14,13900,856461
2016-11-15,18050,5095044
2016-11-16,17900,5032070
2016-11-17,18050,1400015
2016-11-18,15750,1884457
2016-11-21,14850,1335208
2016-11-22,14000,1084005
2016-11-23,14100,1184421
2016-11-24,11400,1289401
2016-11-25,13100,2819992
2016-11-28,13150,1129493
2016-11-29,12850,834012
2016-11-30,12950,524364
2016-12-01,13550,4323605
2016-12-02,13450,1287198
2016-12-05,13550,631125
2016-12-06,13850,1000614
2016-12-07,13100,824301
2016-12-08,12250,907137
2016-12-09,11950,537562
2016-12-12,12450,640951
2016-12-13,12550,448349
2016-12-14,12500,937161
2016-12-15,12950,427699
2016-12-16,13100,574222
2016-12-19,13050,361160
2016-12-20,12800,408133
2016-12-21,12450,500649
2016-12-22,12400,231566
2016-12-23,12800,401725
2016-12-26,12700,1899357
2016-12-27,12300,429357
2016-12-28,12300,285289
2016-12-29,11900,375014
2017-01-02,11800,201226
2017-01-03,12000,228801
2017-01-04,11900,155189
2017-01-05,11700,217256
2017-01-06,11550,233021
2017-01-09,11550,174072
2017-01-10,11050,360256
2017-01-11,11100,606198
2017-01-12,10700,234100
2017-01-13,10600,203421
2017-01-16,10750,258928
2017-01-17,11200,1267493
2017-01-18,11000,198258
2017-01-19,10650,218889
2017-01-20,10300,274131
2017-01-23,9930,240880
2017-01-24,9620,217579
2017-01-25,9150,237311
2017-01-26,9250,82288
2017-01-31,9300,105140
2017-02-01,9700,203159
2017-02-02,10100,2029072
2017-02-03,9830,467030
2017-02-06,9380,314884
2017-02-07,9350,99611
2017-02-08,9330,114391
2017-02-09,9310,98911
2017-02-10,9300,91543
2017-02-13,9500,100300
2017-02-14,10050,713409
2017-02-15,10000,190658
