period,price,volume
2015-12-30,1865,198930
2016-01-04,1820,130056
2016-01-05,1765,237318
2016-01-06,1780,170997
2016-01-07,1770,181881
2016-01-08,1745,146841
2016-01-11,1720,120456
2016-01-12,1705,57057
2016-01-13,1710,81319
2016-01-14,1665,129685
2016-01-15,1570,171521
2016-01-18,1540,149470
2016-01-19,1535,96935
2016-01-20,1455,135558
2016-01-21,1520,135187
2016-01-22,1520,75656
2016-01-25,1550,44920
2016-01-26,1525,36306
2016-01-27,1540,61789
2016-01-28,1540,53936
2016-01-29,1550,49236
2016-02-01,1685,764437
2016-02-02,1685,165572
2016-02-03,1705,98386
2016-02-04,1735,176582
2016-02-05,1700,70649
2016-02-11,1625,58775
2016-02-12,1525,177098
2016-02-15,1550,61376
2016-02-16,1575,50144
2016-02-17,1550,81779
2016-02-18,1570,75466
2016-02-19,1670,341480
2016-02-22,1880,1784931
2016-02-23,1795,333164
2016-02-24,1895,948378
2016-02-25,1910,932089
2016-02-26,1905,257918
2016-02-29,1835,190280
2016-03-02,1900,197639
2016-03-03,1945,236313
2016-03-04,1935,163329
2016-03-07,2010,186473
2016-03-08,2025,304872
2016-03-09,1995,175902
2016-03-10,1990,248859
2016-03-11,1940,160267
2016-03-14,1860,104837
2016-03-15,1880,59587
2016-03-16,1895,63174
2016-03-17,1950,81679
2016-03-18,1935,79383
2016-03-21,1890,75762
2016-03-22,1885,55627
2016-03-23,1855,74283
2016-03-24,1805,123848
2016-03-25,1885,130133
2016-03-28,1840,62100
2016-03-29,1825,95427
2016-03-30,1805,95178
2016-03-31,1950,509841
2016-04-01,1970,165885
2016-04-04,1975,205905
2016-04-05,2020,337759
2016-04-06,2020,191561
2016-04-07,2110,475611
2016-04-08,2045,837473
2016-04-11,2050,258440
2016-04-12,2045,97328
2016-04-14,2070,167447
2016-04-15,2105,309719
2016-04-18,2155,208882
2016-04-19,2120,155021
2016-04-20,2180,246436
2016-04-21,2200,118676
2016-04-22,2150,156706
2016-04-25,2130,196874
2016-04-26,2090,146733
2016-04-27,2215,293026
2016-04-28,2220,362649
2016-04-29,2650,6353636
2016-05-02,2855,5493780
2016-05-03,3000,2377079
2016-05-04,2995,761550
2016-05-09,3070,692820
2016-05-10,3455,1635121
2016-05-11,2930,2886742
2016-05-12,2975,1258409
2016-05-13,2870,508003
2016-05-16,2720,1335362
2016-05-17,2670,580569
2016-05-18,2605,614976
2016-05-19,2410,903344
2016-05-20,2915,3534590
2016-05-23,3045,1774824
2016-05-24,2950,736680
2016-05-25,3030,683418
2016-05-26,3235,2066967
2016-05-27,3120,1088276
2016-05-30,3035,496612
2016-05-31,3250,1372585
2016-06-01,3385,1436688
2016-06-02,3350,539702
2016-06-03,3555,825978
2016-06-07,3820,1177805
2016-06-08,3850,966457
2016-06-09,3800,761842
2016-06-10,3950,594094
2016-06-13,3655,829781
2016-06-14,3835,1051524
2016-06-15,3850,750073
2016-06-16,3405,3764742
2016-06-17,3110,2481393
2016-06-20,3110,915195
2016-06-21,3020,697661
2016-06-22,3050,875046
2016-06-23,2840,972392
2016-06-24,2710,1656222
2016-06-27,3070,1500611
2016-06-28,3060,1032090
2016-06-29,3010,613136
2016-06-30,3020,424989
2016-07-01,2940,686249
2016-07-04,2960,410937
2016-07-05,2935,382309
2016-07-06,2800,510825
2016-07-07,2935,516844
2016-07-08,3060,900242
2016-07-11,2985,492831
2016-07-12,2930,394288
2016-07-13,2870,439219
2016-07-14,2760,674412
2016-07-15,2800,579070
2016-07-18,2845,435046
2016-07-19,2940,519729
2016-07-20,3020,702951
2016-07-21,2985,423688
2016-07-22,2790,603805
2016-07-25,2825,248586
2016-07-26,2830,259788
2016-07-27,2800,262045
2016-07-28,2900,326845
2016-07-29,2870,222823
2016-08-01,2835,212145
2016-08-02,2735,463160
2016-08-03,2820,211505
2016-08-04,2810,299988
2016-08-05,2930,354135
2016-08-08,2875,465148
2016-08-09,2885,208561
2016-08-10,2885,174317
2016-08-11,2910,3909098
2016-08-12,2835,939736
2016-08-16,2775,406262
2016-08-17,2740,361805
2016-08-18,2740,267550
2016-08-19,2780,346692
2016-08-22,2745,145840
2016-08-23,2635,682968
2016-08-24,2465,780248
2016-08-25,2465,268154
2016-08-26,2460,228065
2016-08-29,2310,288749
2016-08-30,2435,590814
2016-08-31,2400,242523
2016-09-01,2525,296390
2016-09-02,2550,234073
2016-09-05,2505,198114
2016-09-06,2645,543689
2016-09-07,2705,1694574
2016-09-08,2555,713874
2016-09-09,2480,513444
2016-09-12,2430,335573
2016-09-13,2440,203822
2016-09-19,2590,346827
2016-09-20,2575,244505
2016-09-21,2615,284341
2016-09-22,2625,253291
