period,price,volume
2015-12-30,4500,38196
2016-01-04,3960,426319
2016-01-05,4070,223975
2016-01-06,3810,161328
2016-01-07,3750,40947
2016-01-08,3790,41306
2016-01-11,3780,32940
2016-01-12,3740,18535
2016-01-13,3885,45091
2016-01-14,3945,22022
2016-01-15,3900,23778
2016-01-18,4070,65725
2016-01-19,4035,32914
2016-01-20,3965,74996
2016-01-21,4100,75146
2016-01-22,4035,161277
2016-01-25,3900,38349
2016-01-26,4115,133637
2016-01-27,4080,57016
2016-01-28,4205,48276
2016-01-29,4200,48603
2016-02-01,4100,33285
2016-02-02,4150,53751
2016-02-03,4165,38262
2016-02-04,4270,12838
2016-02-05,4280,9031
2016-02-11,4090,24549
2016-02-12,4030,51348
2016-02-15,4100,11084
2016-02-16,4150,9313
2016-02-17,4150,7681
2016-02-18,4165,7658
2016-02-19,4200,7901
2016-02-22,4210,5492
2016-02-23,4100,38248
2016-02-24,4055,7745
2016-02-25,4075,19878
2016-02-26,4070,55395
2016-02-29,4100,28787
2016-03-02,4450,203107
2016-03-03,4540,80974
2016-03-04,4680,54412
2016-03-07,4750,71638
2016-03-08,4750,22343
2016-03-09,4535,18014
2016-03-10,4440,13217
2016-03-11,4335,10463
2016-03-14,4390,13383
2016-03-15,4390,319499
2016-03-16,4365,65499
2016-03-17,4230,73567
2016-03-18,4445,47633
2016-03-21,4435,21755
2016-03-22,4385,11276
2016-03-23,4390,62793
2016-03-24,4510,23756
2016-03-25,4500,14204
2016-03-28,4430,56444
2016-03-29,4590,56294
2016-03-30,4695,24279
2016-03-31,4800,55599
2016-04-01,4850,12299
2016-04-04,4880,25840
2016-04-05,4875,11369
2016-04-06,4860,29575
2016-04-07,4765,31069
2016-04-08,4770,24202
2016-04-11,4970,40844
2016-04-12,5070,23910
2016-04-14,5060,5730
2016-04-15,5080,16200
2016-04-18,4945,35261
2016-04-19,4955,18120
2016-04-20,4975,20769
2016-04-21,4995,2461
2016-04-22,4970,10946
2016-04-25,5040,14088
2016-04-26,4795,25689
2016-04-27,4805,22186
2016-04-28,4840,4028
2016-04-29,4830,24816
2016-05-02,4850,12000
2016-05-03,4875,11826
2016-05-04,4880,14766
2016-05-09,4970,27894
2016-05-10,5020,24889
2016-05-11,5030,7829
2016-05-12,5040,72503
2016-05-13,5000,7200
2016-05-16,5030,6926
2016-05-17,5030,37977
2016-05-18,5300,50288
2016-05-19,5230,2560648
2016-05-20,4990,311429
2016-05-23,4900,85150
2016-05-24,4920,2734616
2016-05-25,5220,379721
2016-05-26,5020,143467
2016-05-27,5080,86463
2016-05-30,5400,101346
2016-05-31,5500,83641
2016-06-01,5370,81904
2016-06-02,5230,48443
2016-06-03,5550,74079
2016-06-07,5420,54077
2016-06-08,5430,40844
2016-06-09,5320,23645
2016-06-10,5420,35029
2016-06-13,5240,101132
2016-06-14,5220,51221
2016-06-15,5220,24788
2016-06-16,5050,54185
2016-06-17,5070,27317
2016-06-20,5420,73578
2016-06-21,5370,27438
2016-06-22,5170,25549
2016-06-23,5240,30743
2016-06-24,5120,67744
2016-06-27,5200,40770
2016-06-28,5140,112386
2016-06-29,5280,36316
2016-06-30,5550,116708
2016-07-01,5780,1504861
2016-07-04,5610,155193
2016-07-05,5420,84830
2016-07-06,6100,290430
2016-07-07,6180,101050
2016-07-08,5950,67972
2016-07-11,5950,31311
2016-07-12,6020,51113
2016-07-13,5900,43890
2016-07-14,6300,98549
2016-07-15,6150,44906
2016-07-18,6100,23335
2016-07-19,5940,38673
2016-07-20,5920,21908
2016-07-21,6070,65895
2016-07-22,6000,54896
2016-07-25,5980,29178
2016-07-26,5930,17885
2016-07-27,5820,36795
