period,price,volume
2015-12-30,2099,80673
2016-01-04,2094,5125
2016-01-05,2094,21020
2016-01-06,2089,105267
2016-01-07,2099,60104
2016-01-08,2094,56776
2016-01-11,2094,280
2016-01-12,2099,18078
2016-01-13,2120,500
2016-01-14,2099,18610
2016-01-15,2089,10641
2016-01-18,2089,0
2016-01-19,2078,506
2016-01-20,2073,18050
2016-01-21,2073,10
2016-01-22,2073,0
2016-01-25,2094,11093
2016-01-26,2099,10005
2016-01-27,2089,493
2016-01-28,2089,80
2016-01-29,2084,20
2016-02-01,2089,8631
2016-02-02,2084,80
2016-02-03,2078,4000
2016-02-04,2078,522
2016-02-05,2078,101
2016-02-11,2099,1
2016-02-12,2094,7704
2016-02-15,2078,2321
2016-02-16,2078,5360
2016-02-17,2099,30000
2016-02-18,2094,3660
2016-02-19,2094,1411
2016-02-22,2099,7780
2016-02-23,2094,0
2016-02-24,2078,1027
2016-02-25,2073,3287
2016-02-26,2073,4720
2016-02-29,2073,21100
2016-03-02,2099,10000
2016-03-03,2084,1022
2016-03-04,2084,5561
2016-03-07,2057,36871
2016-03-08,2047,62249
2016-03-09,2047,78055
2016-03-10,2042,70423
2016-03-11,2047,46219
2016-03-14,2052,36014
2016-03-15,2042,48176
2016-03-16,2047,5018
2016-03-17,2052,14839
2016-03-18,2047,14539
2016-03-21,2047,9137
2016-03-22,2047,7511
2016-03-23,2052,10904
2016-03-24,2057,2161
2016-03-25,2068,8653
2016-03-28,2057,491
2016-03-29,2063,14448
2016-03-30,2063,16754
2016-03-31,2057,9461
2016-04-01,2068,1504
2016-04-04,2068,12
2016-04-05,2063,103
2016-04-06,2063,5910
2016-04-07,2068,501
2016-04-08,2063,4812
2016-04-11,2057,1101
2016-04-12,2057,2001
2016-04-14,2073,5012
2016-04-15,2073,0
2016-04-18,2068,71
2016-04-19,2052,500
2016-04-20,2047,4131
2016-04-21,2063,6341
2016-04-22,2052,1102
2016-04-25,2047,1901
2016-04-26,2047,3592
2016-04-27,2047,902
2016-04-28,2047,4312
2016-04-29,2052,51856
2016-05-02,2057,8374
2016-05-03,2047,10001
2016-05-04,2057,5060
2016-05-09,2057,1325
2016-05-10,2068,1
2016-05-11,2068,2
2016-05-12,2052,2742
2016-05-13,2052,11
