period,price,volume
2018-11-29,7290,4953738
2018-11-30,8700,11676072
2018-12-03,8400,7159366
2018-12-04,7600,2470500
2018-12-05,7730,3549981
2018-12-06,6900,994780
2018-12-07,6430,800531
2018-12-10,8350,8280888
2018-12-11,8790,9842931
2018-12-12,8310,4171624
2018-12-13,9730,12410966
2018-12-14,10150,6505801
2018-12-17,10850,4002166
2018-12-18,10250,4162050
2018-12-19,10650,2577441
2018-12-20,10300,1485305
2018-12-21,10600,1757219
2018-12-24,10300,983055
2018-12-26,9060,1088300
2018-12-27,9100,1482419
2018-12-28,9390,1273091
2019-01-02,9150,712420
2019-01-03,10400,5500720
2019-01-04,10650,3134863
2019-01-07,10500,2195189
2019-01-08,10900,1399082
2019-01-09,10350,886271
2019-01-10,9440,1451213
2019-01-11,9500,592341
2019-01-14,9750,1336120
2019-01-15,9440,466327
2019-01-16,9220,360450
2019-01-17,8610,385527
2019-01-18,8660,336949
2019-01-21,8380,231932
2019-01-22,8910,2147027
2019-01-23,8860,652230
2019-01-24,8740,234758
2019-01-25,8740,384144
2019-01-28,8650,144160
2019-01-29,8500,243221
2019-01-30,8700,441020
2019-01-31,8700,297812
2019-02-01,8480,192227
2019-02-07,8350,109748
2019-02-08,8200,158343
2019-02-11,8170,100196
2019-02-12,8170,83223
2019-02-13,8430,272863
2019-02-14,8200,125361
2019-02-15,8190,78584
2019-02-18,8060,65127
2019-02-19,8120,83386
2019-02-20,8010,100608
2019-02-21,7820,88370
2019-02-22,7520,186285
2019-02-25,7480,96935
2019-02-26,7410,88340
2019-02-27,8110,3229383
2019-02-28,7350,417783
2019-03-04,7220,360729
2019-03-05,7170,166687
2019-03-06,7320,182400
2019-03-07,7200,136857
2019-03-08,7230,63881
2019-03-11,7070,93494
2019-03-12,7100,76780
2019-03-13,7090,63324
2019-03-14,7300,1190692
2019-03-15,7200,202127
2019-03-18,7370,93916
2019-03-19,7500,241344
2019-03-20,7330,69377
2019-03-21,7210,66844
2019-03-22,7170,110543
2019-03-25,6990,81559
2019-03-26,7000,52721
2019-03-27,7000,74921
2019-03-28,6770,64462
2019-03-29,6860,51766
2019-04-01,6990,41669
2019-04-02,6920,31294
2019-04-03,7230,105779
2019-04-04,7140,38870
2019-04-05,7120,27635
2019-04-08,7070,44192
2019-04-09,7060,34897
2019-04-10,7600,1429085
2019-04-11,8570,6041757
2019-04-12,8700,1104883
2019-04-15,8460,517212
2019-04-16,8220,674474
2019-04-17,8200,250337
2019-04-18,7970,164948
2019-04-19,8270,140129
2019-04-22,8260,164646
2019-04-23,8530,464465
2019-04-24,8430,297817
2019-04-25,8100,124857
2019-04-26,8110,91035
2019-04-29,8120,47511
2019-04-30,8060,54155
2019-05-02,8080,166488
2019-05-03,8000,65455
2019-05-07,7880,50655
2019-05-08,7850,68513
2019-05-09,7510,138825
2019-05-10,7460,74922
2019-05-13,7240,41320
2019-05-14,7610,122257
2019-05-15,7790,149066
2019-05-16,8400,1443308
2019-05-17,8310,239327
2019-05-20,8520,2029478
2019-05-21,8360,748711
2019-05-22,8220,307058
2019-05-23,7860,225360
2019-05-24,7780,105935
2019-05-27,7780,69341
2019-05-28,8030,66325
2019-05-29,8000,53795
2019-05-30,8600,251847
2019-05-31,8600,467427
2019-06-03,8530,112833
2019-06-04,8330,351539
2019-06-05,8460,101872
2019-06-07,8530,87815
2019-06-10,8550,126653
2019-06-11,8770,157852
2019-06-12,8580,212884
2019-06-13,8690,91293
2019-06-14,9150,3722257
2019-06-17,9280,421851
2019-06-18,8950,635713
2019-06-19,9380,711784
2019-06-20,9380,213276
2019-06-21,9250,137131
2019-06-24,9220,99140
2019-06-25,8780,209394
2019-06-26,8620,93018
2019-06-27,8250,184806
2019-06-28,8260,55658
2019-07-01,8400,51287
2019-07-02,8510,84461
2019-07-03,8350,82287
2019-07-04,8100,88217
2019-07-05,7950,61209
2019-07-08,7300,163439
2019-07-09,7130,135631
2019-07-10,7500,115816
2019-07-11,7490,63110
2019-07-12,7650,80648
2019-07-15,7590,39975
2019-07-16,7460,65970
2019-07-17,7450,35777
2019-07-18,7420,24054
2019-07-19,7490,18296
2019-07-22,7490,20367
2019-07-23,7220,59636
2019-07-24,7130,44753
2019-07-25,7020,57944
2019-07-26,6860,158795
2019-07-29,6360,65639
2019-07-30,6780,104094
2019-07-31,6790,30355
2019-08-01,6520,30946
2019-08-02,6470,32268
2019-08-05,5880,72691
2019-08-06,5460,117142
2019-08-07,5940,202224
2019-08-08,6100,59919
2019-08-09,6200,32360
2019-08-12,6300,17343
2019-08-13,6300,31797
2019-08-14,6370,70019
2019-08-16,6760,1731487
2019-08-19,6960,234067
2019-08-20,6970,115265
2019-08-21,7200,189498
2019-08-22,8160,2927248
2019-08-23,7970,524969
2019-08-26,8200,1096570
2019-08-27,8220,463113
2019-08-28,7960,179097
2019-08-29,7890,123436
2019-08-30,7980,143433
2019-09-02,7980,95037
2019-09-03,8300,378322
2019-09-04,8180,94470
2019-09-05,8590,623448
2019-09-06,8530,437092
2019-09-09,8210,266936
2019-09-10,8770,1246280
2019-09-11,8860,264715
2019-09-16,8550,176797
2019-09-17,8210,161366
2019-09-18,8250,103297
2019-09-19,8200,90510
2019-09-20,8080,124638
2019-09-23,8080,84057
2019-09-24,8050,70152
2019-09-25,7710,116226
2019-09-26,7610,180996
2019-09-27,7650,42676
2019-09-30,7730,137755
2019-10-01,7880,93031
2019-10-02,7750,31928
2019-10-04,7510,50286
2019-10-07,7310,71134
2019-10-08,7760,659286
2019-10-10,7800,66431
2019-10-11,7630,55336
2019-10-14,8230,354615
2019-10-15,8090,268370
2019-10-16,8410,394880
2019-10-17,8310,202871
2019-10-18,8350,95372
2019-10-21,8250,103568
2019-10-22,8110,91312
2019-10-23,7940,80852
2019-10-24,8080,132082
2019-10-25,7740,127486
2019-10-28,7810,94551
2019-10-29,8200,603800
2019-10-30,7950,243079
2019-10-31,7910,113873
2019-11-01,8150,223745
2019-11-04,8570,510437
2019-11-05,8440,235929
2019-11-06,8360,264166
2019-11-07,8580,420325
2019-11-08,9570,2565373
2019-11-11,12400,1411839
2019-11-12,15000,7099501
2019-11-13,15050,2645471
2019-11-14,15000,384253
2019-11-15,14950,218132
