period,price,volume
2015-12-30,2749,95292
2016-01-04,2596,168561
2016-01-05,2676,67484
2016-01-06,2632,54610
2016-01-07,2559,95376
2016-01-08,2596,50565
2016-01-11,2550,30309
2016-01-12,2550,40979
2016-01-13,2568,25295
2016-01-14,2659,54557
2016-01-15,2632,19099
2016-01-18,2527,16284
2016-01-19,2523,12475
2016-01-20,2496,62017
2016-01-21,2445,42624
2016-01-22,2477,19001
2016-01-25,2477,30431
2016-01-26,2477,10116
2016-01-27,2491,13154
2016-01-28,2496,14868
2016-01-29,2513,12288
2016-02-01,2536,13870
2016-02-02,2472,40850
2016-02-03,2414,15206
2016-02-04,2477,15671
2016-02-05,2504,31785
2016-02-11,2428,21838
2016-02-12,2450,76216
2016-02-15,2423,14366
2016-02-16,2414,23357
2016-02-17,2464,24175
2016-02-18,2504,108222
2016-02-19,2477,14327
2016-02-22,2445,21364
2016-02-23,2432,4748
2016-02-24,2404,37026
2016-02-25,2428,18247
2016-02-26,2391,8583
2016-02-29,2373,9477
2016-03-02,2382,59229
2016-03-03,2399,2006
2016-03-04,2423,9029
2016-03-07,2472,52056
2016-03-08,2441,244139
2016-03-09,2423,29401
2016-03-10,2423,15903
2016-03-11,2459,6220
2016-03-14,2482,13094
2016-03-15,2487,24848
2016-03-16,2487,18158
2016-03-17,2500,13828
2016-03-18,2527,46766
2016-03-21,2491,19122
2016-03-22,2559,69352
2016-03-23,2600,49226
2016-03-24,2600,24094
2016-03-25,2608,22538
2016-03-28,2596,16181
2016-03-29,2568,37992
2016-03-30,2613,47428
2016-03-31,2650,30548
2016-04-01,2627,7937
2016-04-04,2627,23664
2016-04-05,2568,34523
2016-04-06,2613,50300
2016-04-07,2622,5840
2016-04-08,2731,87767
2016-04-11,2741,68891
2016-04-12,2777,45308
2016-04-14,2835,44850
2016-04-15,2780,90387
2016-04-18,2749,29141
2016-04-19,2759,42337
2016-04-20,2817,36234
2016-04-21,2767,13991
2016-04-22,2763,19847
2016-04-25,2632,60959
2016-04-26,2654,29314
2016-04-27,2636,12585
2016-04-28,2617,9183
2016-04-29,2632,13562
2016-05-02,2641,12263
2016-05-03,2622,14042
2016-05-04,2617,27624
2016-05-09,2586,20252
2016-05-10,2577,14955
2016-05-11,2591,2655
2016-05-12,2591,16722
2016-05-13,2605,13985
2016-05-16,2622,12314
2016-05-17,2641,5281
2016-05-18,2690,25697
2016-05-19,2681,10022
2016-05-20,2617,7190
2016-05-23,2613,28191
2016-05-24,2608,37135
2016-05-25,2741,64803
2016-05-26,2799,180547
2016-05-27,2780,86687
2016-05-30,2759,82745
2016-05-31,2814,65972
2016-06-01,2817,55886
2016-06-02,2858,73317
2016-06-03,2814,39905
2016-06-07,2814,51752
2016-06-08,2845,44404
2016-06-09,2777,69683
2016-06-10,2763,212958
2016-06-13,2804,21099
2016-06-14,2863,22183
2016-06-15,2876,26009
2016-06-16,2930,77286
2016-06-17,2845,36386
2016-06-20,2863,25644
2016-06-21,2881,40135
2016-06-22,2885,29441
2016-06-23,2922,14233
2016-06-24,2695,69621
2016-06-27,2672,37307
2016-06-28,2777,31097
2016-06-29,2840,24416
2016-06-30,2858,100866
2016-07-01,2845,37606
2016-07-04,2785,52432
2016-07-05,2817,21760
2016-07-06,2804,8252
2016-07-07,2804,23702
2016-07-08,2850,23350
2016-07-11,2872,14191
2016-07-12,2940,45568
2016-07-13,2977,153713
2016-07-14,2899,45333
2016-07-15,2998,65359
2016-07-18,2926,56523
2016-07-19,2889,30938
2016-07-20,2926,15341
2016-07-21,2930,15644
2016-07-22,2962,81643
2016-07-25,2935,17918
2016-07-26,2913,45676
2016-07-27,2850,38551
2016-07-28,2804,54946
2016-07-29,2885,15836
2016-08-01,2922,4908
2016-08-02,2918,6439
2016-08-03,2977,42409
2016-08-04,2985,30158
2016-08-05,2940,18804
2016-08-08,2889,27140
2016-08-09,2958,18881
2016-08-10,2994,22351
2016-08-11,3122,274801
2016-08-12,3231,191225
2016-08-16,3226,73019
2016-08-17,3130,58830
2016-08-18,3711,2112721
2016-08-19,3721,414590
2016-08-22,3520,235970
2016-08-23,3361,260995
2016-08-24,3358,170171
2016-08-25,3379,92301
2016-08-26,3361,43205
2016-08-29,3195,58875
2016-08-30,3285,35097
2016-08-31,3358,63213
2016-09-01,3403,87229
2016-09-02,3403,66947
2016-09-05,3457,42180
2016-09-06,3452,51295
2016-09-07,3384,52903
2016-09-08,3353,54392
2016-09-09,3285,57902
2016-09-12,3221,42673
2016-09-13,3176,103217
2016-09-19,3311,57049
2016-09-20,3321,24089
2016-09-21,3412,43553
2016-09-22,3340,39360
2016-09-23,3285,20238
2016-09-26,3262,26126
2016-09-27,3353,20893
2016-09-28,3304,14158
2016-09-29,3403,35548
2016-09-30,3280,54507
2016-10-04,3176,122369
2016-10-05,3221,28854
2016-10-06,3244,15791
2016-10-07,3267,16310
2016-10-10,3249,7984
2016-10-11,3239,13071
2016-10-12,3216,8910
2016-10-13,3216,16297
2016-10-14,3195,9083
2016-10-17,3207,17828
2016-10-18,3212,5552
2016-10-19,3239,8269
2016-10-20,3316,38893
2016-10-21,3304,17949
2016-10-24,3280,20053
2016-10-25,3267,59826
2016-10-26,3180,11308
2016-10-27,3130,10817
2016-10-28,3176,23858
2016-10-31,3267,56614
2016-11-01,3275,35764
2016-11-02,3143,445919
2016-11-03,3143,32815
2016-11-04,3140,22383
2016-11-07,3162,14199
2016-11-08,3221,39605
2016-11-09,3294,93569
2016-11-10,3195,18621
2016-11-11,3207,17895
2016-11-14,3221,18013
2016-11-15,3267,30280
2016-11-16,3466,136196
2016-11-17,3408,53452
2016-11-18,3462,66023
2016-11-21,3543,115300
2016-11-22,3584,66830
2016-11-23,3394,59520
2016-11-24,3425,23038
2016-11-25,3389,30255
2016-11-28,3444,16993
2016-11-29,3470,26984
2016-11-30,3412,33188
2016-12-01,3448,17939
2016-12-02,3420,15774
2016-12-05,3304,27221
2016-12-06,3412,25965
2016-12-07,3548,47574
2016-12-08,3602,111497
2016-12-09,3593,24664
2016-12-12,3629,40474
2016-12-13,3725,44012
2016-12-14,3684,24384
2016-12-15,3617,76890
2016-12-16,3588,59528
2016-12-19,3734,61086
2016-12-20,3711,37881
2016-12-21,3656,34098
2016-12-22,3584,42938
2016-12-23,3539,29673
2016-12-26,3488,21137
2016-12-27,3552,59152
2016-12-28,3620,19366
2016-12-29,3620,10973
2017-01-02,3729,16913
2017-01-03,3725,9599
2017-01-04,3791,10372
2017-01-05,3729,18026
2017-01-06,3734,18180
2017-01-09,3725,15202
2017-01-10,3690,17839
2017-01-11,3667,12177
2017-01-12,3677,21709
2017-01-13,3681,31865
2017-01-16,3672,18282
2017-01-17,3720,12604
2017-01-18,3782,20524
2017-01-19,3820,24658
2017-01-20,3762,22825
2017-01-23,3800,14612
2017-01-24,3815,24753
2017-01-25,3867,26250
2017-01-26,3748,63488
2017-01-31,3753,26303
