period,price,volume
2017-09-20,19899,1403208
2017-09-21,20668,400088
2017-09-22,19297,236933
2017-09-25,17090,300161
2017-09-26,16187,211749
2017-09-27,16454,250991
2017-09-28,15886,118701
2017-09-29,15819,243916
2017-10-10,16354,96758
2017-10-11,17190,135309
2017-10-12,16722,62053
2017-10-13,16020,70816
2017-10-16,16220,82830
2017-10-17,16321,44497
2017-10-18,15919,44235
2017-10-19,16521,75576
2017-10-20,15919,106967
2017-10-23,15953,60756
2017-10-24,16220,43077
2017-10-25,18260,502013
2017-10-26,19130,526127
2017-10-27,19230,122690
2017-10-30,19163,95830
2017-10-31,20200,165292
2017-11-01,20334,129184
2017-11-02,19598,99653
2017-11-03,21672,396705
2017-11-06,21170,145431
2017-11-07,20936,67057
2017-11-08,20936,192048
2017-11-09,20802,44888
2017-11-10,21170,89910
2017-11-13,21939,88895
2017-11-14,22006,99793
2017-11-15,20401,163811
2017-11-16,20334,91584
2017-11-17,20300,50961
2017-11-20,20066,94351
2017-11-21,20635,135487
2017-11-22,20635,51757
2017-11-23,20468,85238
2017-11-24,20100,61232
2017-11-27,20100,52561
2017-11-28,19464,49276
2017-11-29,18896,84634
2017-11-30,18561,27778
2017-12-01,17792,73308
2017-12-04,18160,78011
2017-12-05,18260,25778
2017-12-06,17591,23446
2017-12-07,17491,23206
2017-12-08,17391,40161
2017-12-11,17391,31789
2017-12-12,17224,18174
2017-12-13,16588,47527
2017-12-14,16421,57429
2017-12-15,16354,73330
2017-12-18,16153,48401
2017-12-19,16254,26861
2017-12-20,16053,18286
2017-12-21,15585,45094
2017-12-22,15652,38936
2017-12-26,16153,80272
2017-12-27,16789,37310
2017-12-28,16755,78245
2018-01-02,17257,26940
2018-01-03,17825,77876
2018-01-04,17859,49544
2018-01-05,17391,31529
2018-01-08,17759,40792
2018-01-09,17190,25212
2018-01-10,17190,12780
2018-01-11,17357,20787
2018-01-12,17224,26596
2018-01-15,16755,27201
2018-01-16,16822,28428
2018-01-17,17692,48225
2018-01-18,17458,20460
2018-01-19,17290,21831
2018-01-22,16889,28583
2018-01-23,17090,15059
2018-01-24,17090,30508
2018-01-25,17090,19316
2018-01-26,17157,42233
2018-01-29,17023,48631
2018-01-30,16622,36723
2018-01-31,16421,16501
2018-02-01,16220,34810
2018-02-02,15652,35539
2018-02-05,15451,26101
2018-02-06,15183,40400
2018-02-07,14816,40126
2018-02-08,14849,32401
2018-02-09,14214,45015
2018-02-12,14013,23521
2018-02-13,13745,33567
2018-02-14,13779,33057
2018-02-19,13979,21913
2018-02-20,13946,14570
2018-02-21,14314,37767
2018-02-22,14080,17879
2018-02-23,13779,19622
2018-02-26,13612,31613
2018-02-27,13779,18803
2018-02-28,13444,51750
2018-03-02,13344,12169
2018-03-05,12742,33301
2018-03-06,12842,29338
2018-03-07,12909,33220
2018-03-08,13244,9854
2018-03-09,13645,30460
2018-03-12,13745,15002
2018-03-13,13511,16241
2018-03-14,13745,22857
2018-03-15,13612,11051
2018-03-16,13678,10162
2018-03-19,13712,9320
2018-03-20,13712,7719
2018-03-21,13879,24864
2018-03-22,13846,21412
2018-03-23,12842,52318
2018-03-26,12508,36915
2018-03-27,12642,36955
2018-03-28,12508,14460
2018-03-29,12709,17584
2018-03-30,12775,24284
2018-04-02,12642,14628
2018-04-03,12408,30808
2018-04-04,12240,21174
2018-04-05,12541,21408
2018-04-06,12408,15207
2018-04-09,12575,18976
2018-04-10,12441,13109
2018-04-11,12441,15983
2018-04-12,12809,18222
2018-04-13,12775,11632
2018-04-16,12775,5704
2018-04-17,12876,36708
2018-04-18,12943,21044
2018-04-19,13311,21320
2018-04-20,13344,37524
2018-04-23,13578,52129
2018-04-24,13612,25167
2018-04-25,13311,11699
2018-04-26,13043,40662
2018-04-27,13043,16129
2018-04-30,12775,16861
2018-05-02,12709,16464
2018-05-03,12842,15690
2018-05-04,12374,34657
2018-05-08,12140,36832
2018-05-09,12207,14939
2018-05-10,12307,11580
2018-05-11,12408,14762
2018-05-14,12608,20148
2018-05-15,12976,25037
2018-05-16,12073,82566
2018-05-17,12274,25859
2018-05-18,12341,22027
2018-05-21,12240,9517
2018-05-23,11939,30569
2018-05-24,11906,14853
2018-05-25,11638,19404
2018-05-28,11505,17246
2018-05-29,11839,37748
2018-05-30,11371,18640
2018-05-31,11772,18230
2018-06-01,11839,7058
2018-06-04,11839,2856
2018-06-05,11806,11444
2018-06-07,11906,10070
2018-06-08,11839,4714
2018-06-11,11739,7269
2018-06-12,11672,12131
2018-06-14,11404,10006
2018-06-15,11137,24703
2018-06-18,10568,36021
2018-06-19,10368,31476
2018-06-20,10702,15462
2018-06-21,10669,10234
2018-06-22,10568,9763
2018-06-25,10635,1683
2018-06-26,10635,9246
2018-06-27,10635,6580
2018-06-28,10401,5936
2018-06-29,10434,5796
2018-07-02,10234,11417
2018-07-03,10100,7322
2018-07-04,9933,11555
2018-07-05,9799,10925
2018-07-06,9766,13622
2018-07-09,9966,11372
2018-07-10,10234,18250
2018-07-11,10535,61662
2018-07-12,10334,19839
2018-07-13,10267,9372
2018-07-16,10234,4064
2018-07-17,10167,14745
2018-07-18,10100,9370
2018-07-19,9899,3865
2018-07-20,9866,11335
2018-07-23,9665,9755
2018-07-24,9665,6183
2018-07-25,9498,8507
2018-07-26,9565,4012
2018-07-27,9699,5032
2018-07-30,9732,4300
2018-07-31,9799,2509
2018-08-01,10067,19021
2018-08-02,9966,4464
2018-08-03,10133,4466
2018-08-06,10234,21619
2018-08-07,10301,3706
2018-08-08,9966,8442
2018-08-09,9933,5648
2018-08-10,9766,5436
2018-08-13,9632,8622
2018-08-14,10167,37762
2018-08-16,9966,20847
2018-08-17,10133,9927
2018-08-20,10100,9758
2018-08-21,9966,11497
2018-08-22,10000,7003
2018-08-23,10033,14065
2018-08-24,9899,17144
2018-08-27,10100,37954
2018-08-28,10250,45503
2018-08-29,10450,27905
2018-08-30,10500,15993
2018-08-31,10400,16151
2018-09-03,9990,49085
2018-09-04,10050,15823
2018-09-05,9840,49647
2018-09-06,9600,37629
2018-09-07,9530,20757
2018-09-10,9380,11072
2018-09-11,9370,12324
2018-09-12,9370,11546
2018-09-13,9220,23593
2018-09-14,9370,15187
2018-09-17,9090,70743
2018-09-18,8870,88113
2018-09-19,8560,62988
2018-09-20,8190,103540
2018-09-21,8230,40211
2018-09-27,8300,17605
2018-09-28,8280,18430
2018-10-01,8160,17339
2018-10-02,8200,25247
2018-10-04,8020,51803
2018-10-05,7710,32645
2018-10-08,7350,33321
2018-10-10,7020,76128
2018-10-11,6540,92174
2018-10-12,6650,26298
2018-10-15,6790,48556
2018-10-16,6850,29680
2018-10-17,7060,29146
2018-10-18,7090,25690
2018-10-19,7030,52434
2018-10-22,6990,25056
2018-10-23,6600,80262
2018-10-24,6590,103959
2018-10-25,6290,69147
2018-10-26,6210,48867
2018-10-29,5910,53883
2018-10-30,6000,55911
2018-10-31,6170,51338
2018-11-01,6300,32588
2018-11-02,6580,27889
2018-11-05,6900,79495
