period,price,volume
2015-12-30,12100,159839
2016-01-04,11750,86350
2016-01-05,11500,128761
2016-01-06,11500,142709
2016-01-07,11400,163486
2016-01-08,11150,194175
2016-01-11,11050,113478
2016-01-12,11400,280196
2016-01-13,11450,121310
2016-01-14,11150,105065
2016-01-15,10700,197355
2016-01-18,10850,99073
2016-01-19,11050,96176
2016-01-20,10450,284879
2016-01-21,10200,122116
2016-01-22,10700,249628
2016-01-25,10800,162652
2016-01-26,11000,153688
2016-01-27,10800,106071
2016-01-28,11150,197237
2016-01-29,11150,129383
2016-02-01,10950,101398
2016-02-02,11000,90497
2016-02-03,11050,81666
2016-02-04,11000,111386
2016-02-05,11000,83131
2016-02-11,10450,179640
2016-02-12,9800,357518
2016-02-15,9920,173198
2016-02-16,10350,148048
2016-02-17,10100,105456
2016-02-18,10150,145121
2016-02-19,10250,84399
2016-02-22,10400,136800
2016-02-23,10300,118750
2016-02-24,10650,253408
2016-02-25,10800,205310
2016-02-26,10650,157816
2016-02-29,10500,142149
2016-03-02,10650,130275
2016-03-03,10900,236894
2016-03-04,11550,315396
2016-03-07,11600,242112
2016-03-08,11600,168214
2016-03-09,11650,166397
2016-03-10,12200,348119
2016-03-11,12250,247230
2016-03-14,12250,170691
2016-03-15,12050,179017
2016-03-16,12000,117414
2016-03-17,12000,147275
2016-03-18,12300,172037
2016-03-21,12300,114329
2016-03-22,12050,127028
2016-03-23,12250,133344
2016-03-24,12300,180080
2016-03-25,12400,121359
2016-03-28,12800,304669
2016-03-29,12850,218830
2016-03-30,12900,186832
2016-03-31,12900,173276
2016-04-01,12350,171867
2016-04-04,12400,186684
2016-04-05,12900,262563
2016-04-06,13000,245744
2016-04-07,13200,129996
2016-04-08,13050,85711
2016-04-11,12850,162125
2016-04-12,12350,238927
2016-04-14,12900,294356
2016-04-15,12350,294218
2016-04-18,12200,135689
2016-04-19,12700,242063
2016-04-20,12500,102663
2016-04-21,12550,91654
2016-04-22,12300,392139
2016-04-25,12300,136165
2016-04-26,12150,127458
2016-04-27,12000,191109
2016-04-28,12050,139960
2016-04-29,12100,65547
2016-05-02,12050,84863
2016-05-03,12200,100048
2016-05-04,12550,334573
2016-05-09,12800,278828
2016-05-10,12700,126465
2016-05-11,12850,162515
2016-05-12,12700,261583
2016-05-13,12750,141221
2016-05-16,12750,125917
2016-05-17,12850,173696
2016-05-18,12550,167457
2016-05-19,12400,119761
2016-05-20,12450,70008
2016-05-23,12750,139209
2016-05-24,12500,148159
2016-05-25,12350,168424
2016-05-26,12300,117819
2016-05-27,12100,205164
2016-05-30,12400,179765
2016-05-31,12350,104672
2016-06-01,12700,206903
2016-06-02,12800,252028
2016-06-03,12650,228051
2016-06-07,12300,215607
2016-06-08,12250,198065
2016-06-09,12300,129659
2016-06-10,12200,177368
2016-06-13,12150,285365
2016-06-14,11800,156727
2016-06-15,11850,208450
2016-06-16,11600,187776
2016-06-17,11350,225043
2016-06-20,11750,130158
2016-06-21,11650,91189
2016-06-22,11750,128194
2016-06-23,11500,147011
2016-06-24,10550,636220
2016-06-27,10800,223622
2016-06-28,11500,256276
2016-06-29,11500,317555
2016-06-30,11900,202667
2016-07-01,12250,273201
2016-07-04,12600,628555
2016-07-05,11900,728967
2016-07-06,11400,735405
2016-07-07,10900,916693
2016-07-08,10700,589698
2016-07-11,10450,910267
2016-07-12,10450,521183
2016-07-13,10850,1046485
2016-07-14,10800,354410
2016-07-15,10300,910274
2016-07-18,10100,478291
2016-07-19,10300,352356
2016-07-20,10050,379668
2016-07-21,10200,292715
2016-07-22,10500,397654
2016-07-25,10250,241794
2016-07-26,10250,229672
2016-07-27,10400,311575
2016-07-28,10150,277172
2016-07-29,10000,470647
2016-08-01,9140,1563616
2016-08-02,9010,530961
2016-08-03,9050,488139
2016-08-04,9000,276024
2016-08-05,8380,1000192
2016-08-08,8850,510324
2016-08-09,8910,297078
2016-08-10,9170,422492
2016-08-11,8960,325240
2016-08-12,9100,171958
2016-08-16,8900,170726
2016-08-17,8620,241771
2016-08-18,8920,147687
2016-08-19,8730,179393
2016-08-22,8550,236546
2016-08-23,8620,90997
2016-08-24,8500,152406
2016-08-25,8300,208922
2016-08-26,8300,114524
2016-08-29,8290,163951
2016-08-30,8330,109415
2016-08-31,8060,239692
2016-09-01,8190,119857
2016-09-02,8430,276109
2016-09-05,8500,95780
2016-09-06,8400,84424
2016-09-07,8260,133904
2016-09-08,8140,174413
2016-09-09,8110,89431
2016-09-12,7860,153013
2016-09-13,7940,64624
2016-09-19,7900,111721
2016-09-20,8150,124339
2016-09-21,8030,105769
2016-09-22,8060,135487
2016-09-23,8070,114162
2016-09-26,7980,82557
2016-09-27,7920,129022
2016-09-28,7930,62516
2016-09-29,8110,130753
2016-09-30,7930,116487
2016-10-04,8080,121589
2016-10-05,8380,321145
2016-10-06,8390,154286
2016-10-07,8140,160374
2016-10-10,8200,85110
2016-10-11,8480,312984
2016-10-12,8470,220899
2016-10-13,8230,128736
2016-10-14,8320,82233
2016-10-17,8280,97287
2016-10-18,8380,128340
2016-10-19,8320,110747
2016-10-20,8260,89232
2016-10-21,8170,96647
2016-10-24,8170,63765
2016-10-25,8060,94353
2016-10-26,8100,78493
2016-10-27,8280,85511
2016-10-28,8100,101078
2016-10-31,8010,140499
2016-11-01,7920,126878
2016-11-02,7370,324286
2016-11-03,7400,103879
2016-11-04,7580,63300
2016-11-07,7740,48731
2016-11-08,7690,63388
2016-11-09,7390,176644
2016-11-10,7570,99568
2016-11-11,7620,116464
2016-11-14,7600,53770
2016-11-15,7580,43238
2016-11-16,7990,142132
2016-11-17,8090,80650
2016-11-18,8100,70839
2016-11-21,7860,59130
2016-11-22,7810,50729
2016-11-23,7700,67149
2016-11-24,7720,60608
2016-11-25,7770,54880
2016-11-28,7830,63243
2016-11-29,8000,108606
2016-11-30,7830,96774
2016-12-01,7720,59055
2016-12-02,7630,46975
2016-12-05,7460,63829
2016-12-06,7490,43551
2016-12-07,7500,38698
2016-12-08,7570,43400
2016-12-09,7650,47908
2016-12-12,7760,61562
2016-12-13,8150,199635
2016-12-14,8160,105781
2016-12-15,8360,156513
2016-12-16,8170,171081
2016-12-19,8750,1087624
2016-12-20,8550,537776
2016-12-21,8490,271191
2016-12-22,8330,109774
2016-12-23,8670,215925
2016-12-26,8760,813196
2016-12-27,8810,228823
2016-12-28,8720,208589
2016-12-29,8500,194527
2017-01-02,8500,119188
2017-01-03,8720,159719
2017-01-04,8710,99691
2017-01-05,8630,107118
2017-01-06,8650,128439
