period,price,volume
2015-12-30,1891,572
2016-01-04,1891,2051
2016-01-05,1877,11065
2016-01-06,1895,4000
2016-01-07,1877,4351
2016-01-08,1872,21518
2016-01-11,1881,5300
2016-01-12,1881,3486
2016-01-13,1886,1405
2016-01-14,1881,151
2016-01-15,1900,520
2016-01-18,1895,201
2016-01-19,1919,5702
2016-01-20,1905,5802
2016-01-21,1900,571
2016-01-22,1900,4
2016-01-25,1895,1358
2016-01-26,1891,101
2016-01-27,1891,3805
2016-01-28,1891,1445
2016-01-29,1956,9788
2016-02-01,1947,2342
2016-02-02,1923,32
2016-02-03,1919,0
2016-02-04,1919,5595
2016-02-05,1881,15
2016-02-11,1881,1859
2016-02-12,1900,9839
2016-02-15,1900,2218
2016-02-16,1877,3928
2016-02-17,1877,3480
2016-02-18,1877,18099
2016-02-19,1877,4701
2016-02-22,1872,661
2016-02-23,1872,5282
2016-02-24,1877,2601
2016-02-25,1872,844
2016-02-26,1872,2066
2016-02-29,1867,3237
2016-03-02,1877,1188
2016-03-03,1858,9735
2016-03-04,1877,9419
2016-03-07,1853,2429
2016-03-08,1858,501
2016-03-09,1858,3252
2016-03-10,1867,1614
2016-03-11,1877,1300
2016-03-14,1877,100
2016-03-15,1877,1153
2016-03-16,1862,1229
2016-03-17,1881,503
2016-03-18,1872,0
2016-03-21,1862,12010
2016-03-22,1862,17574
2016-03-23,1862,42
2016-03-24,1886,872
2016-03-25,1886,14000
2016-03-28,1886,11910
2016-03-29,1900,11249
2016-03-30,1881,1963
2016-03-31,1909,1583
2016-04-01,1914,141
2016-04-04,1905,77216
2016-04-05,1905,1634
2016-04-06,1900,102
2016-04-07,1900,1003
2016-04-08,1900,0
2016-04-11,1895,3
2016-04-12,1895,17
2016-04-14,1895,2802
2016-04-15,1886,312
2016-04-18,1881,681
2016-04-19,1895,4834
2016-04-20,1881,100
2016-04-21,1877,21542
2016-04-22,1881,1
2016-04-25,1881,1513
2016-04-26,1886,1
2016-04-27,1886,2573
2016-04-28,1886,0
2016-04-29,1886,3352
2016-05-02,1886,1051
2016-05-03,1877,550
2016-05-04,1877,999
2016-05-09,1923,5
2016-05-10,1867,1208
2016-05-11,1867,482
2016-05-12,1872,0
2016-05-13,1853,2340
2016-05-16,1886,11556
2016-05-17,1886,0
2016-05-18,1881,2450
2016-05-19,1881,2
2016-05-20,1895,3
2016-05-23,1895,951
2016-05-24,1872,100
2016-05-25,1877,10501
2016-05-26,1881,1089
2016-05-27,1872,19446
2016-05-30,1877,103676
2016-05-31,1877,4501
2016-06-01,1867,164355
2016-06-02,1867,38525
2016-06-03,1862,136384
2016-06-07,1858,6015
2016-06-08,1839,15523
2016-06-09,1872,3005
2016-06-10,1867,7597
2016-06-13,1872,9688
2016-06-14,1877,5837
2016-06-15,1872,14940
2016-06-16,1872,6714
2016-06-17,1867,20272
2016-06-20,1858,7765
2016-06-21,1862,21001
2016-06-22,1867,10216
2016-06-23,1872,26284
2016-06-24,1862,23887
2016-06-27,1862,5413
2016-06-28,1872,20661
2016-06-29,1877,37856
2016-06-30,1895,4107
2016-07-01,1905,7543
2016-07-04,1886,9992
2016-07-05,1891,667
2016-07-06,1895,256
2016-07-07,1895,848
2016-07-08,1895,1632
2016-07-11,1900,365
2016-07-12,1900,4601
2016-07-13,1905,18288
2016-07-14,1905,100
2016-07-15,1891,3150
2016-07-18,1895,2940
2016-07-19,1886,5463
2016-07-20,1900,9540
2016-07-21,1900,3000
2016-07-22,1900,918
2016-07-25,1886,5504
2016-07-26,1886,4
2016-07-27,1886,511
2016-07-28,1891,0
2016-07-29,1961,2242
2016-08-01,1900,1096
2016-08-02,1914,11517
2016-08-03,1923,10871
2016-08-04,1952,5472
2016-08-05,1947,6165
2016-08-08,1914,15244
2016-08-09,1919,13156
2016-08-10,1966,28081
2016-08-11,1961,47573
2016-08-12,1961,44516
2016-08-16,1942,22851
2016-08-17,1956,1001
2016-08-18,1947,1
2016-08-19,1947,1
2016-08-22,1947,31078
2016-08-23,1966,40745
2016-08-24,1923,277
2016-08-25,1947,1277
2016-08-26,1923,3009
2016-08-29,1947,1008
2016-08-30,1947,0
2016-08-31,1947,0
2016-09-01,1947,0
2016-09-02,1947,0
2016-09-05,1947,0
2016-09-06,1947,0
2016-09-07,1947,0
2016-09-08,1947,0
2016-09-09,1947,0
2016-09-12,1947,0
2016-09-13,1947,0
2016-09-19,1947,0
2016-09-20,1947,0
2016-09-21,1947,0
2016-09-22,1947,0
2016-09-23,1947,0
2016-09-26,1947,0
2016-09-27,1947,0
2016-09-28,1947,0
2016-09-29,1947,0
2016-09-30,1947,0
2016-10-04,1947,0
2016-10-05,1947,0
2016-10-06,1947,0
2016-10-07,1947,0
2016-10-10,1947,0
2016-10-11,1947,0
2016-10-12,1947,0
2016-10-13,1947,0
2016-10-14,1984,369458
2016-10-17,1970,89316
2016-10-18,1984,61953
2016-10-19,2003,65252
2016-10-20,2003,101090
2016-10-21,2003,68185
2016-10-24,1970,48134
2016-10-25,1980,38241
2016-10-26,1975,67194
2016-10-27,1980,56625
2016-10-28,1980,46841
2016-10-31,1975,26566
2016-11-01,1961,37653
2016-11-02,1956,66538
2016-11-03,1933,11938
2016-11-04,1905,14610
2016-11-07,1895,33755
2016-11-08,1877,87569
2016-11-09,1877,27085
2016-11-10,1877,13833
2016-11-11,1877,326
2016-11-14,1872,7156
2016-11-15,1862,1231
2016-11-16,1867,3042
2016-11-17,1881,4777
2016-11-18,1881,7775
2016-11-21,1909,11462
2016-11-22,1923,20597
2016-11-23,1933,32038
2016-11-24,1928,49290
2016-11-25,1937,73324
2016-11-28,1933,242558
2016-11-29,1923,149404
2016-11-30,1933,136240
2016-12-01,1942,165081
2016-12-02,1933,85769
2016-12-05,1928,25240
2016-12-06,1914,27420
2016-12-07,1923,32809
2016-12-08,1919,5437
2016-12-09,1919,16889
2016-12-12,1862,26890
2016-12-13,1862,32745
2016-12-14,1862,999
2016-12-15,1877,4176
2016-12-16,1886,2828
2016-12-19,1905,10347
2016-12-20,1886,17961
2016-12-21,1895,8092
2016-12-22,1895,11710
2016-12-23,1900,3891
2016-12-26,1914,12127
2016-12-27,1914,209
2016-12-28,1886,4846
2016-12-29,1914,2061
2017-01-02,1914,2967
2017-01-03,1914,1621
2017-01-04,1909,110
2017-01-05,1909,21
2017-01-06,1909,9201
2017-01-09,1914,2318
2017-01-10,1914,8226
2017-01-11,1914,508
2017-01-12,1914,3917
2017-01-13,1914,1359
2017-01-16,1909,152
2017-01-17,1914,6310
2017-01-18,1914,4351
2017-01-19,1919,8004
2017-01-20,1675,873517
2017-01-23,1595,947274
2017-01-24,1506,5564834
2017-01-25,1459,735346
2017-01-26,1482,1845299
2017-01-31,1459,331540
2017-02-01,1492,812316
2017-02-02,1459,264265
2017-02-03,1464,252485
2017-02-06,1440,236092
2017-02-07,1403,584256
2017-02-08,1464,1417856
2017-02-09,1492,514147
2017-02-10,1473,506330
2017-02-13,1450,215235
2017-02-14,1440,229560
2017-02-15,1468,246114
2017-02-16,1468,223477
2017-02-17,1464,131932
2017-02-20,1445,135084
2017-02-21,1445,116174
2017-02-22,1421,280291
2017-02-23,1454,269660
2017-02-24,1412,354885
2017-02-27,1421,182002
2017-02-28,1384,276607
2017-03-02,1407,286823
2017-03-03,1384,223027
2017-03-06,1290,402626
2017-03-07,1370,980815
2017-03-08,1370,176588
2017-03-09,1389,906721
2017-03-10,1407,223722
2017-03-13,1384,186392
2017-03-14,1389,128823
2017-03-15,1393,138269
