period,price,volume
2015-12-30,15975,124978
2016-01-04,15550,151927
2016-01-05,16100,134026
2016-01-06,16825,256743
2016-01-07,16300,155963
2016-01-08,17300,197610
2016-01-11,16550,145466
2016-01-12,16300,165342
2016-01-13,17750,424046
2016-01-14,19300,601262
2016-01-15,18925,388947
2016-01-18,19150,327021
2016-01-19,19900,268677
2016-01-20,19450,295216
2016-01-21,19125,211742
2016-01-22,20850,415383
2016-01-25,21625,316960
2016-01-26,23375,262390
2016-01-27,23625,310144
2016-01-28,22925,252253
2016-01-29,21825,326817
2016-02-01,22425,189617
2016-02-02,22050,87927
2016-02-03,23625,268353
2016-02-04,22975,178044
2016-02-05,17850,1273075
2016-02-11,18350,634293
2016-02-12,16625,1045251
2016-02-15,16575,209952
2016-02-16,17075,218353
2016-02-17,16950,300815
2016-02-18,16750,205395
2016-02-19,16100,179443
2016-02-22,16725,157715
2016-02-23,15750,105776
2016-02-24,16450,109595
2016-02-25,17225,165859
2016-02-26,18500,262608
2016-02-29,19500,275635
2016-03-02,19300,159745
2016-03-03,18825,197408
2016-03-04,20000,468374
2016-03-07,19325,148312
2016-03-08,19075,97274
2016-03-09,19150,89745
2016-03-10,20950,312729
2016-03-11,21025,372046
2016-03-14,21150,129318
2016-03-15,19925,191471
2016-03-16,20050,80536
2016-03-17,20425,136326
2016-03-18,20575,56178
2016-03-21,21175,164164
2016-03-22,22350,378431
2016-03-23,21750,131130
2016-03-24,22250,165987
2016-03-25,22425,118951
2016-03-28,22075,116784
2016-03-29,21250,177418
2016-03-30,21550,96501
2016-03-31,21150,79667
2016-04-01,21250,49319
2016-04-04,21975,64184
2016-04-05,22050,62415
2016-04-06,21700,55178
2016-04-07,22400,134131
2016-04-08,22000,60636
2016-04-11,21625,46746
2016-04-12,20500,174675
2016-04-14,20475,83984
2016-04-15,20150,36711
2016-04-18,19875,65006
2016-04-19,20125,49249
2016-04-20,20800,63627
2016-04-21,20725,44001
2016-04-22,19975,95980
2016-04-25,20050,35931
2016-04-26,19850,64504
2016-04-27,19800,58973
2016-04-28,20400,72787
2016-04-29,20400,52359
2016-05-02,20175,33193
2016-05-03,21150,129534
2016-05-04,21200,65682
2016-05-09,20850,62135
2016-05-10,20375,65224
2016-05-11,20850,44579
2016-05-12,20925,42281
2016-05-13,21150,78175
2016-05-16,21175,63210
2016-05-17,20750,46727
2016-05-18,20300,67756
2016-05-19,18975,114409
2016-05-20,20425,90101
2016-05-23,21000,112823
2016-05-24,21400,136025
2016-05-25,21550,188020
2016-05-26,21500,84184
2016-05-27,21350,57862
2016-05-30,20900,59418
2016-05-31,21625,156678
2016-06-01,21150,37734
2016-06-02,21100,65768
2016-06-03,21875,171546
2016-06-07,21700,159268
2016-06-08,21500,65209
2016-06-09,21900,136661
2016-06-10,22450,161389
2016-06-13,22550,226802
2016-06-14,22125,134274
2016-06-15,22475,90636
2016-06-16,21800,86005
2016-06-17,21675,145821
2016-06-20,21475,61433
2016-06-21,21200,70794
2016-06-22,21050,65439
2016-06-23,20975,86743
2016-06-24,20300,197647
2016-06-27,19850,103207
2016-06-28,19500,148994
2016-06-29,20575,152593
2016-06-30,20350,120946
2016-07-01,20950,122927
2016-07-04,21850,125648
2016-07-05,22300,119550
2016-07-06,22025,80964
2016-07-07,24925,650428
2016-07-08,25250,376880
2016-07-11,25500,184656
2016-07-12,25750,150539
2016-07-13,25400,105981
2016-07-14,25500,153652
2016-07-15,24600,138727
2016-07-18,24950,119013
2016-07-19,25300,89550
2016-07-20,24925,78859
2016-07-21,25900,91870
2016-07-22,26550,148172
2016-07-25,25500,124470
2016-07-26,24925,78756
2016-07-27,24650,87427
2016-07-28,24500,41502
2016-07-29,24825,89508
2016-08-01,23850,123420
2016-08-02,24300,39665
2016-08-03,23775,34357
2016-08-04,23875,25947
2016-08-05,22900,70745
2016-08-08,23525,48612
2016-08-09,23100,62578
2016-08-10,23850,49158
2016-08-11,24000,43471
2016-08-12,24000,60194
2016-08-16,24900,584046
2016-08-17,25000,206201
2016-08-18,24725,129496
2016-08-19,24250,61888
2016-08-22,23475,104439
2016-08-23,23650,52625
2016-08-24,23850,62672
2016-08-25,23775,23128
2016-08-26,23850,61140
2016-08-29,23675,50063
2016-08-30,23500,35654
2016-08-31,23100,52946
2016-09-01,22575,71025
2016-09-02,22500,49031
2016-09-05,22950,33470
2016-09-06,23225,40850
2016-09-07,22425,69690
2016-09-08,22650,86192
2016-09-09,22350,38121
2016-09-12,21250,53669
2016-09-13,21950,37310
2016-09-19,21400,28706
2016-09-20,21850,22889
2016-09-21,22175,50918
2016-09-22,22450,50798
2016-09-23,22300,104049
2016-09-26,22050,25646
2016-09-27,21800,33766
2016-09-28,21350,54976
2016-09-29,21575,30214
2016-09-30,20525,87934
2016-10-04,20000,86114
2016-10-05,19550,38910
2016-10-06,19475,55700
2016-10-07,18250,71131
2016-10-10,18250,75640
2016-10-11,19675,70948
2016-10-12,19700,34036
2016-10-13,18800,50935
2016-10-14,18950,34436
2016-10-17,19250,139125
2016-10-18,18775,33303
2016-10-19,18625,25298
2016-10-20,18600,37346
2016-10-21,18725,52985
2016-10-24,17825,67999
2016-10-25,17325,90590
2016-10-26,17875,48154
2016-10-27,19100,64784
2016-10-28,18550,39982
2016-10-31,18250,47853
2016-11-01,18100,34221
2016-11-02,17300,39175
2016-11-03,17500,43511
2016-11-04,17300,32536
2016-11-07,17600,33496
2016-11-08,18050,26583
2016-11-09,17250,179111
2016-11-10,17650,85248
2016-11-11,18000,83294
2016-11-14,17450,36273
2016-11-15,16650,36814
2016-11-16,16925,30299
2016-11-17,16700,19033
2016-11-18,15825,57458
2016-11-21,14925,70392
2016-11-22,14975,54029
2016-11-23,14525,47680
2016-11-24,14675,55365
2016-11-25,15575,54941
2016-11-28,15500,30991
2016-11-29,15775,36753
2016-11-30,16150,45897
2016-12-01,16375,37569
2016-12-02,16600,52739
2016-12-05,16725,47233
2016-12-06,16700,27173
2016-12-07,16725,64015
2016-12-08,17325,54326
2016-12-09,17450,30334
2016-12-12,17325,24760
2016-12-13,17475,37778
2016-12-14,17375,23394
2016-12-15,16750,277119
2016-12-16,16925,43635
2016-12-19,16925,73140
2016-12-20,17975,986108
2016-12-21,17400,122993
2016-12-22,17500,93939
2016-12-23,17875,89501
2016-12-26,17750,67905
2016-12-27,17700,49332
2016-12-28,17900,51132
2016-12-29,17800,27270
2017-01-02,17350,56224
2017-01-03,17550,26571
2017-01-04,18025,58736
2017-01-05,18025,44942
2017-01-06,17875,43901
2017-01-09,17650,35333
2017-01-10,17000,66054
2017-01-11,16775,55049
2017-01-12,16375,53506
2017-01-13,16500,27011
2017-01-16,16250,31576
2017-01-17,16150,29565
2017-01-18,16400,29121
2017-01-19,16525,31733
2017-01-20,16275,21760
2017-01-23,15950,19847
2017-01-24,15550,38477
2017-01-25,15575,29375
2017-01-26,15550,39441
2017-01-31,15425,15015
2017-02-01,15975,36776
2017-02-02,16175,30753
2017-02-03,16275,44191
2017-02-06,16325,30770
2017-02-07,16525,27247
