period,price,volume
2015-12-30,3365,320
2016-01-04,3500,543
2016-01-05,3435,781
2016-01-06,3445,913
2016-01-07,3490,134
2016-01-08,3480,50
2016-01-11,3500,44
2016-01-12,3525,57
2016-01-13,3480,747
2016-01-14,3400,74
2016-01-15,3425,217
2016-01-18,3390,291
2016-01-19,3460,110
2016-01-20,3460,881
2016-01-21,3465,363
2016-01-22,3510,392
2016-01-25,3515,159
2016-01-26,3465,626
2016-01-27,3425,900
2016-01-28,3500,776
2016-01-29,3495,746
2016-02-01,3495,299
2016-02-02,3495,424
2016-02-03,3455,491
2016-02-04,3505,469
2016-02-05,3480,670
2016-02-11,3475,631
2016-02-12,4515,24703
2016-02-15,4250,11435
2016-02-16,4030,6220
2016-02-17,3990,2235
2016-02-18,3660,6056
2016-02-19,3725,2209
2016-02-22,3780,8375
2016-02-23,3865,1369
2016-02-24,3800,435
2016-02-25,3725,346
2016-02-26,3685,1392
2016-02-29,3755,540
2016-03-02,3755,663
2016-03-03,3785,265
2016-03-04,3765,657
2016-03-07,3845,470
2016-03-08,3875,1202
2016-03-09,4135,1748
2016-03-10,4220,1218
2016-03-11,4220,409
2016-03-14,4275,780
2016-03-15,4140,1730
2016-03-16,4450,9561
2016-03-17,4515,992
2016-03-18,4650,1755
2016-03-21,4945,3821
2016-03-22,4875,2054
2016-03-23,4990,1573
2016-03-24,4930,951
2016-03-25,4995,2771
2016-03-28,4950,662
2016-03-29,4960,544
2016-03-30,4930,960
2016-03-31,4900,556
2016-04-01,4900,1845
2016-04-04,4845,828
2016-04-05,4930,1061
2016-04-06,5090,2315
2016-04-07,5060,759
2016-04-08,5005,1223
2016-04-11,4925,712
2016-04-12,4995,368
2016-04-14,5090,990
2016-04-15,5110,748
2016-04-18,5060,625
2016-04-19,5000,1280
2016-04-20,5075,426
2016-04-21,5295,1616
2016-04-22,5295,1228
2016-04-25,5350,2938
2016-04-26,5325,6699
2016-04-27,5325,0
2016-04-28,5325,0
2016-04-29,5325,0
2016-05-02,5325,0
2016-05-03,5325,0
2016-05-04,5325,0
2016-05-09,5325,0
2016-05-10,5325,0
2016-05-11,5325,0
2016-05-12,5325,0
2016-05-13,5325,0
2016-05-16,5325,0
2016-05-17,5325,0
2016-05-18,6900,309272
2016-05-19,8950,354688
2016-05-20,7725,1042430
2016-05-23,7250,297528
2016-05-24,7125,137268
2016-05-25,6625,147208
2016-05-26,6475,66237
2016-05-27,6525,69697
2016-05-30,6375,69394
2016-05-31,6250,46027
2016-06-01,6350,66544
2016-06-02,6400,29174
2016-06-03,6750,70118
2016-06-07,6350,53726
2016-06-08,5900,89047
2016-06-09,5800,41597
2016-06-10,5850,14700
2016-06-13,5800,9535
2016-06-14,5625,27010
2016-06-15,5825,19311
2016-06-16,5725,18097
2016-06-17,5400,22840
2016-06-20,5675,16110
2016-06-21,5800,11638
2016-06-22,5625,10463
2016-06-23,5500,10214
2016-06-24,5125,26946
2016-06-27,5075,29480
2016-06-28,5400,10570
2016-06-29,5400,8210
2016-06-30,5500,9217
2016-07-01,5525,8109
2016-07-04,5625,5166
2016-07-05,5675,15913
2016-07-06,5525,10479
2016-07-07,5675,11405
2016-07-08,5600,7072
2016-07-11,5700,7885
2016-07-12,5900,17756
2016-07-13,5925,9953
2016-07-14,5900,7532
2016-07-15,5925,10920
