period,price,volume
2016-09-07,2115,2018724
2016-09-08,2126,235182
2016-09-09,2115,248390
2016-09-12,2126,26932
2016-09-13,2126,8713
2016-09-19,2136,52980
2016-09-20,2126,14972
2016-09-21,2131,40982
2016-09-22,2126,15822
2016-09-23,2131,5834
2016-09-26,2126,4642
2016-09-27,2120,9551
2016-09-28,2131,11261
2016-09-29,2126,12061
2016-09-30,2126,12843
2016-10-04,2126,2655
2016-10-05,2126,7527
2016-10-06,2120,16807
2016-10-07,2115,3981
2016-10-10,2126,2015
2016-10-11,2126,8012
2016-10-12,2131,99
2016-10-13,2131,4550
2016-10-14,2147,3529
2016-10-17,2147,8179
2016-10-18,2147,5502
2016-10-19,2126,6274
2016-10-20,2142,204
2016-10-21,2120,1094
2016-10-24,2126,10174
2016-10-25,2147,12670
2016-10-26,2126,3
2016-10-27,2142,14819
2016-10-28,2131,16603
2016-10-31,2142,16698
2016-11-01,2126,10563
2016-11-02,2120,4844
2016-11-03,2120,11
2016-11-04,2131,1239
2016-11-07,2136,50
2016-11-08,2120,4525
2016-11-09,2115,27103
2016-11-10,2120,25670
2016-11-11,2120,31576
2016-11-14,2115,6154
2016-11-15,2110,24960
2016-11-16,2120,3662
2016-11-17,2126,2101
2016-11-18,2115,2411
2016-11-21,2115,5130
2016-11-22,2115,3875
2016-11-23,2115,4001
2016-11-24,2104,5996
2016-11-25,2115,12503
2016-11-28,2115,27757
2016-11-29,2120,489
2016-11-30,2115,3
2016-12-01,2110,2553
2016-12-02,2094,228
2016-12-05,2104,14105
2016-12-06,2115,5462
2016-12-07,2115,18557
2016-12-08,2094,245
2016-12-09,2088,5246
2016-12-12,2110,1
2016-12-13,2110,9612
2016-12-14,2115,4900
2016-12-15,2110,2
2016-12-16,2088,967
2016-12-19,2094,479
2016-12-20,2126,10553
2016-12-21,2115,2
2016-12-22,2110,3909
2016-12-23,2110,1000
2016-12-26,2110,364
2016-12-27,2120,10101
2016-12-28,2115,20001
2016-12-29,2115,58
2017-01-02,2115,0
2017-01-03,2115,2979
2017-01-04,2110,4994
2017-01-05,2110,1001
2017-01-06,2099,2166
2017-01-09,2099,1687
2017-01-10,2099,730
2017-01-11,2099,31
2017-01-12,2099,479
2017-01-13,2094,21494
2017-01-16,2099,13463
2017-01-17,2088,959
2017-01-18,2083,3934
2017-01-19,2088,2677
2017-01-20,2104,324
2017-01-23,2104,335
2017-01-24,2104,545
2017-01-25,2083,1037
2017-01-26,2083,7991
2017-01-31,2078,5297
2017-02-01,2083,9372
2017-02-02,2083,1005
2017-02-03,2104,5062
2017-02-06,2104,1953
2017-02-07,2115,2888
2017-02-08,2120,8353
2017-02-09,2083,2526
2017-02-10,2104,2488
2017-02-13,2062,73082
2017-02-14,2025,171501
2017-02-15,2035,7359
2017-02-16,2046,2514
2017-02-17,2035,14753
2017-02-20,2035,18531
2017-02-21,2057,2101
2017-02-22,2041,82213
2017-02-23,2051,34960
2017-02-24,2067,8647
2017-02-27,2067,494
2017-02-28,2067,8827
2017-03-02,2072,7189
2017-03-03,2072,11782
2017-03-06,2067,6995
2017-03-07,2062,2294
2017-03-08,2046,2877
2017-03-09,2067,1859
2017-03-10,2067,2006
2017-03-13,2057,3249
2017-03-14,2057,3622
2017-03-15,2067,17954
2017-03-16,2067,8986
2017-03-17,2088,12316
2017-03-20,2088,35971
2017-03-21,2094,13317
2017-03-22,2088,12767
2017-03-23,2094,10177
2017-03-24,2094,1109
2017-03-27,2094,18016
2017-03-28,2083,24226
2017-03-29,2094,23066
2017-03-30,2094,6626
2017-03-31,2083,7574
2017-04-03,2083,12435
2017-04-04,2078,39165
2017-04-05,2083,56550
2017-04-06,2110,44893
2017-04-07,2078,34268
2017-04-10,2078,57351
2017-04-11,2072,48206
2017-04-12,2078,32442
2017-04-13,2078,13247
2017-04-14,2072,17349
2017-04-17,2072,10328
2017-04-18,2072,8035
2017-04-19,2078,26378
2017-04-20,2094,38793
2017-04-21,2099,5251
2017-04-24,2094,16290
2017-04-25,2088,10874
2017-04-26,2078,34044
2017-04-27,2094,9172
2017-04-28,2094,7806
2017-05-02,2099,9027
2017-05-04,2094,6754
2017-05-08,2083,11672
2017-05-10,2099,9841
2017-05-11,2094,787
