period,price,volume
2015-12-30,10500,242586
2016-01-04,10550,117058
2016-01-05,10350,180703
2016-01-06,10100,102360
2016-01-07,9880,124637
2016-01-08,9720,78440
2016-01-11,9310,92493
2016-01-12,9460,52711
2016-01-13,9600,52123
2016-01-14,9310,72816
2016-01-15,9210,70834
2016-01-18,9350,105733
2016-01-19,9090,76724
2016-01-20,9000,293898
2016-01-21,8930,94034
2016-01-22,9100,101210
2016-01-25,9390,85204
2016-01-26,9100,55133
2016-01-27,8970,49711
2016-01-28,9280,46760
2016-01-29,8980,58675
2016-02-01,8850,65608
2016-02-02,8600,114235
2016-02-03,8300,61786
2016-02-04,8720,81061
2016-02-05,8700,57329
2016-02-11,8530,69075
2016-02-12,8300,85857
2016-02-15,8560,51765
2016-02-16,8680,41188
2016-02-17,8480,29754
2016-02-18,8650,49823
2016-02-19,8900,47079
2016-02-22,9260,84478
2016-02-23,9480,89536
2016-02-24,9900,295084
2016-02-25,9480,1433121
2016-02-26,9950,361935
2016-02-29,10550,292459
2016-03-02,10550,125920
2016-03-03,10450,120706
2016-03-04,10250,171749
2016-03-07,9910,148630
2016-03-08,9660,137558
2016-03-09,10200,281223
2016-03-10,9990,111487
2016-03-11,9870,110884
2016-03-14,9980,217520
2016-03-15,9780,83698
2016-03-16,10400,246358
2016-03-17,10250,99880
2016-03-18,10200,81173
2016-03-21,9950,139606
2016-03-22,9760,178109
2016-03-23,9930,132833
2016-03-24,9790,66938
2016-03-25,9580,83877
2016-03-28,9380,97142
2016-03-29,9410,69342
2016-03-30,9050,183216
2016-03-31,9180,95882
2016-04-01,8450,307848
2016-04-04,8790,142877
2016-04-05,9050,114824
2016-04-06,9130,89905
2016-04-07,9010,71924
2016-04-08,9050,40394
2016-04-11,9010,42211
2016-04-12,8950,44863
2016-04-14,8910,41624
2016-04-15,8690,134322
2016-04-18,8870,91472
2016-04-19,8860,214892
2016-04-20,8990,59940
2016-04-21,8940,94506
2016-04-22,8920,50357
2016-04-25,8690,140863
2016-04-26,8600,74597
2016-04-27,8320,204860
2016-04-28,8390,188812
2016-04-29,8400,75537
2016-05-02,8900,756667
2016-05-03,9060,166526
2016-05-04,9060,121038
2016-05-09,8920,87367
2016-05-10,9260,106948
2016-05-11,9150,64767
2016-05-12,8920,91913
2016-05-13,8920,55437
2016-05-16,8940,49750
2016-05-17,8900,43489
2016-05-18,8900,76123
2016-05-19,8690,181109
2016-05-20,8760,42623
2016-05-23,8550,86085
2016-05-24,8440,93007
2016-05-25,8730,86216
