period,price,volume
2015-12-30,9850,57715
2016-01-04,9600,35407
2016-01-05,9570,50072
2016-01-06,9360,53057
2016-01-07,9190,38113
2016-01-08,9390,129191
2016-01-11,9230,35763
2016-01-12,9600,73433
2016-01-13,9610,133580
2016-01-14,9440,33962
2016-01-15,9250,43409
2016-01-18,9160,51553
2016-01-19,8900,78462
2016-01-20,8450,118503
2016-01-21,8390,57453
2016-01-22,8690,77135
2016-01-25,9000,82248
2016-01-26,8880,371487
2016-01-27,8970,66073
2016-01-28,9150,66307
2016-01-29,9150,43207
2016-02-01,8990,60120
2016-02-02,9070,58966
2016-02-03,8920,61309
2016-02-04,9030,28625
2016-02-05,9050,45538
2016-02-11,8640,100300
2016-02-12,8450,185231
2016-02-15,8450,49436
2016-02-16,8440,48588
2016-02-17,8490,25058
2016-02-18,8720,44155
2016-02-19,8770,21869
2016-02-22,8900,38236
2016-02-23,8800,28616
2016-02-24,8830,9391
2016-02-25,8830,22728
2016-02-26,8990,42399
2016-02-29,8910,37101
2016-03-02,8690,33023
2016-03-03,8700,37951
2016-03-04,8860,31652
2016-03-07,8870,32510
2016-03-08,8820,37798
2016-03-09,8910,36332
2016-03-10,9250,99391
2016-03-11,9290,44090
2016-03-14,9300,38573
2016-03-15,9300,140886
2016-03-16,9230,55608
2016-03-17,9630,193288
2016-03-18,9490,78761
2016-03-21,10000,414861
2016-03-22,9900,364579
2016-03-23,9610,153176
2016-03-24,9590,66863
2016-03-25,9040,196964
2016-03-28,8530,203247
2016-03-29,8620,89908
2016-03-30,8620,70213
2016-03-31,8820,79186
2016-04-01,8750,38221
2016-04-04,9090,191235
2016-04-05,8950,73754
2016-04-06,8880,52417
2016-04-07,8910,71359
2016-04-08,8950,62583
2016-04-11,8880,37978
2016-04-12,8850,38936
2016-04-14,9050,93271
2016-04-15,9230,93564
2016-04-18,9410,138668
2016-04-19,9460,92764
2016-04-20,9380,41128
2016-04-21,9390,77588
2016-04-22,9480,50357
2016-04-25,9400,69847
2016-04-26,9600,134073
2016-04-27,9550,73218
2016-04-28,9670,107671
2016-04-29,9570,61206
2016-05-02,9450,110629
2016-05-03,9440,51544
2016-05-04,9400,75028
2016-05-09,9230,221983
2016-05-10,9150,76256
2016-05-11,9140,48220
2016-05-12,9270,71420
2016-05-13,9330,34358
2016-05-16,9320,57653
2016-05-17,9200,66858
2016-05-18,8780,132900
2016-05-19,8590,96453
2016-05-20,8690,25022
2016-05-23,8650,30657
2016-05-24,8550,35461
2016-05-25,8550,83706
2016-05-26,8490,33187
2016-05-27,8330,58613
2016-05-30,8150,56112
2016-05-31,8510,45196
2016-06-01,8490,20825
2016-06-02,8480,12977
2016-06-03,8460,14878
2016-06-07,8460,25366
2016-06-08,8450,26432
2016-06-09,8280,50423
2016-06-10,8300,17207
2016-06-13,8140,48102
2016-06-14,8030,32566
2016-06-15,8110,38585
2016-06-16,7780,34991
2016-06-17,7790,30937
2016-06-20,7730,26200
2016-06-21,7940,38239
2016-06-22,8030,27471
2016-06-23,7930,27549
2016-06-24,7670,93330
2016-06-27,7640,65216
2016-06-28,7910,90978
2016-06-29,7980,93252
2016-06-30,7970,18095
2016-07-01,8020,23491
2016-07-04,8020,21542
2016-07-05,8030,22888
2016-07-06,8030,23887
2016-07-07,8230,46737
2016-07-08,8200,15616
2016-07-11,8200,15901
2016-07-12,8410,70045
2016-07-13,8400,13994
2016-07-14,8440,35448
2016-07-15,8360,26543
2016-07-18,8350,22228
2016-07-19,8500,43912
2016-07-20,8470,30833
2016-07-21,8450,41637
