period,price,volume
2015-12-30,22250,108290
2016-01-04,22200,194677
2016-01-05,22250,112291
2016-01-06,22100,140509
2016-01-07,22900,427889
2016-01-08,23250,277295
2016-01-11,22800,223129
2016-01-12,21950,147805
2016-01-13,22200,102638
2016-01-14,21000,251054
2016-01-15,19950,373525
2016-01-18,19800,125849
2016-01-19,20050,102044
2016-01-20,20500,237970
2016-01-21,20200,129427
2016-01-22,20200,112612
2016-01-25,20550,105373
2016-01-26,20650,107535
2016-01-27,20650,103165
2016-01-28,21500,144396
2016-01-29,21900,151595
2016-02-01,22150,150999
2016-02-02,21150,105728
2016-02-03,21350,80962
2016-02-04,21650,119987
2016-02-05,21600,91749
2016-02-11,19900,216945
2016-02-12,18450,424113
2016-02-15,17750,310381
2016-02-16,17700,251804
2016-02-17,16200,521777
2016-02-18,16200,258593
2016-02-19,17050,247262
2016-02-22,17100,167328
2016-02-23,16350,135521
2016-02-24,16000,136530
2016-02-25,16950,236423
2016-02-26,16750,97845
2016-02-29,16450,124374
2016-03-02,16950,137225
2016-03-03,17050,75961
2016-03-04,17000,113255
2016-03-07,18200,427575
2016-03-08,17800,201831
2016-03-09,18000,91983
2016-03-10,17900,103918
2016-03-11,17550,102973
2016-03-14,17650,52811
2016-03-15,18150,146711
2016-03-16,19300,355263
2016-03-17,19200,186389
2016-03-18,19250,89617
2016-03-21,18600,99432
2016-03-22,18050,102060
2016-03-23,18100,81478
2016-03-24,18300,145198
2016-03-25,18250,86228
2016-03-28,18100,78720
2016-03-29,18650,112908
2016-03-30,18350,88308
2016-03-31,18400,146926
2016-04-01,18000,93262
2016-04-04,17600,138616
2016-04-05,17500,93960
2016-04-06,18250,128490
2016-04-07,19050,362559
2016-04-08,19200,153157
2016-04-11,18750,97682
2016-04-12,18600,107172
2016-04-14,18200,183309
2016-04-15,18250,64131
2016-04-18,19900,504181
2016-04-19,19900,243795
2016-04-20,19300,142806
2016-04-21,19900,252925
2016-04-22,19700,135152
2016-04-25,20250,226834
2016-04-26,21050,841206
2016-04-27,20750,151330
2016-04-28,21250,215542
2016-04-29,20900,136919
2016-05-02,21250,204086
2016-05-03,21750,457126
2016-05-04,21950,305865
2016-05-09,21500,201742
2016-05-10,21100,228486
2016-05-11,20750,153118
2016-05-12,20750,138324
2016-05-13,20800,161934
2016-05-16,20400,145714
2016-05-17,19600,331619
2016-05-18,18700,168471
2016-05-19,18400,118509
2016-05-20,19250,169689
2016-05-23,19100,123059
2016-05-24,18400,132339
2016-05-25,18400,130658
2016-05-26,18000,141997
2016-05-27,18300,72634
2016-05-30,18100,131575
2016-05-31,19050,141691
2016-06-01,18800,79990
2016-06-02,19150,126773
2016-06-03,19050,97047
2016-06-07,18800,102204
2016-06-08,19000,103572
2016-06-09,18500,357151
2016-06-10,18100,274192
2016-06-13,17800,132294
2016-06-14,17800,171082
2016-06-15,17750,90292
2016-06-16,17350,170678
2016-06-17,17000,157697
2016-06-20,17700,163059
2016-06-21,18250,228772
2016-06-22,17950,109647
2016-06-23,17550,76162
2016-06-24,16050,339264
2016-06-27,15900,231742
2016-06-28,16300,103578
2016-06-29,16800,114609
2016-06-30,16950,79228
2016-07-01,17250,122847
2016-07-04,17150,77960
2016-07-05,17150,103063
2016-07-06,16850,99535
2016-07-07,16950,58430
2016-07-08,16300,167232
2016-07-11,15650,241936
2016-07-12,15750,122274
2016-07-13,15950,158731
2016-07-14,16200,89753
2016-07-15,17350,1216771
2016-07-18,16800,196259
2016-07-19,16800,143021
2016-07-20,16400,150737
2016-07-21,16000,100718
2016-07-22,16400,120208
2016-07-25,16050,118906
2016-07-26,16150,115168
2016-07-27,16450,222656
2016-07-28,16100,109882
2016-07-29,16000,84351
2016-08-01,16000,109255
2016-08-02,16000,92015
2016-08-03,15800,73510
2016-08-04,15750,60673
2016-08-05,15100,221299
2016-08-08,15300,175204
2016-08-09,15200,65583
2016-08-10,15500,191433
2016-08-11,15700,136263
2016-08-12,16600,403282
2016-08-16,16350,221072
2016-08-17,16400,160168
2016-08-18,16400,189351
2016-08-19,17100,349573
2016-08-22,17150,258970
2016-08-23,17250,350136
2016-08-24,17000,165463
2016-08-25,16400,142844
2016-08-26,16850,197329
2016-08-29,16150,180683
2016-08-30,16200,77533
2016-08-31,15800,150652
2016-09-01,15900,95065
2016-09-02,16900,277611
2016-09-05,16500,270230
2016-09-06,16000,114064
2016-09-07,15750,164355
2016-09-08,15500,140068
2016-09-09,15150,83888
2016-09-12,15000,94671
2016-09-13,15300,84133
2016-09-19,15200,73860
2016-09-20,15250,81997
2016-09-21,15250,78281
2016-09-22,15450,93157
2016-09-23,15150,88468
2016-09-26,15200,88408
2016-09-27,15150,80084
2016-09-28,15150,204039
2016-09-29,15100,101657
2016-09-30,14750,154314
2016-10-04,14600,192723
2016-10-05,14600,104687
2016-10-06,15050,233482
2016-10-07,15250,133627
2016-10-10,15300,67518
2016-10-11,15300,54447
2016-10-12,15600,153199
2016-10-13,15100,63588
2016-10-14,14900,84460
2016-10-17,14800,60781
2016-10-18,15200,85258
2016-10-19,15500,70395
2016-10-20,15150,62353
2016-10-21,15200,71351
2016-10-24,15050,62320
2016-10-25,14100,265022
2016-10-26,13850,103189
2016-10-27,14200,69367
2016-10-28,14000,76711
2016-10-31,13450,102441
2016-11-01,13450,110261
2016-11-02,12900,131029
2016-11-03,13100,92195
2016-11-04,13100,43133
2016-11-07,13100,60447
2016-11-08,13850,122539
2016-11-09,13000,235471
2016-11-10,13500,111896
2016-11-11,13250,51958
2016-11-14,13000,71625
2016-11-15,12750,123914
2016-11-16,12850,63266
2016-11-17,12900,43484
2016-11-18,12700,40967
2016-11-21,11900,114561
2016-11-22,11650,107792
2016-11-23,11450,126804
2016-11-24,10700,179073
2016-11-25,11500,168262
2016-11-28,11650,94700
2016-11-29,12150,85840
2016-11-30,12450,86838
2016-12-01,11900,71276
2016-12-02,11350,49509
2016-12-05,11800,119705
2016-12-06,11700,63396
2016-12-07,11700,41540
2016-12-08,12000,87089
2016-12-09,12350,118326
2016-12-12,12200,69990
2016-12-13,12300,125610
2016-12-14,12300,45291
2016-12-15,12300,99267
2016-12-16,12050,93628
2016-12-19,11950,57800
2016-12-20,11700,63397
2016-12-21,11650,64857
2016-12-22,11650,29701
2016-12-23,11800,77659
2016-12-26,11700,105499
2016-12-27,11850,52933
2016-12-28,12000,87636
2016-12-29,12000,50573
2017-01-02,11500,139000
2017-01-03,11400,79695
2017-01-04,11500,76556
2017-01-05,11450,89217
2017-01-06,11750,294175
2017-01-09,11650,105335
2017-01-10,11350,70212
2017-01-11,10950,294724
2017-01-12,11100,150074
2017-01-13,11400,124015
2017-01-16,11250,55999
2017-01-17,11100,63323
2017-01-18,10950,68008
2017-01-19,11150,82740
2017-01-20,11400,177679
2017-01-23,11350,147104
2017-01-24,11250,75376
2017-01-25,11350,61375
2017-01-26,11700,95855
2017-01-31,11650,90452
2017-02-01,11700,101244
2017-02-02,11150,145877
2017-02-03,11100,126978
2017-02-06,10900,98091
2017-02-07,10800,113721
2017-02-08,10700,105849
2017-02-09,10550,62765
2017-02-10,10550,62333
2017-02-13,10550,91492
2017-02-14,10900,124535
2017-02-15,10900,204491
2017-02-16,11050,92184
2017-02-17,10700,109926
2017-02-20,10750,59740
2017-02-21,10800,48568
2017-02-22,10800,64136
2017-02-23,10600,79316
2017-02-24,12250,3647832
2017-02-27,12450,623759
2017-02-28,12350,372237
2017-03-02,11950,339696
2017-03-03,10950,478987
2017-03-06,10900,287474
2017-03-07,10600,252034
2017-03-08,10700,147969
2017-03-09,11000,259484
2017-03-10,11150,332645
2017-03-13,11500,389385
2017-03-14,11600,185569
2017-03-15,11100,146494
2017-03-16,11550,202025
2017-03-17,11650,152601
2017-03-20,11450,122517
2017-03-21,11250,87005
2017-03-22,11350,75237
2017-03-23,11300,117307
2017-03-24,11850,342355
2017-03-27,11600,210825
2017-03-28,11950,122090
2017-03-29,12150,266008
2017-03-30,11950,107820
2017-03-31,12050,121174
2017-04-03,12800,570051
2017-04-04,12900,250155
2017-04-05,13100,187330
2017-04-06,13250,143376
2017-04-07,12950,176930
2017-04-10,12450,217153
2017-04-11,12500,107217
2017-04-12,12300,137792
2017-04-13,12550,91250
2017-04-14,12450,62036
2017-04-17,13150,369271
2017-04-18,13100,149164
2017-04-19,13250,193592
2017-04-20,13950,406569
2017-04-21,13850,166187
2017-04-24,13800,194053
2017-04-25,13700,114777
2017-04-26,13800,85135
2017-04-27,13300,137226
2017-04-28,13400,105174
2017-05-02,13500,105421
2017-05-04,14100,163090
2017-05-08,14550,324101
2017-05-10,14800,303841
2017-05-11,15100,173342
2017-05-12,14600,217881
2017-05-15,14600,205299
2017-05-16,14200,146617
2017-05-17,15000,435773
2017-05-18,15250,347309
2017-05-19,14900,238295
2017-05-22,14650,138263
2017-05-23,14500,195071
2017-05-24,14300,128541
2017-05-25,13700,323037
2017-05-26,13950,187069
2017-05-29,13300,231927
2017-05-30,13300,137125
2017-05-31,12750,473578
2017-06-01,12900,346097
2017-06-02,13000,174388
2017-06-05,12850,136255
2017-06-07,13400,429360
2017-06-08,13300,132808
2017-06-09,13400,116585
2017-06-12,12900,145624
2017-06-13,12750,132974
2017-06-14,12400,182654
2017-06-15,12650,224666
2017-06-16,12350,98702
2017-06-19,12250,98718
2017-06-20,11800,156225
2017-06-21,11850,92776
2017-06-22,12000,61225
2017-06-23,12350,135138
2017-06-26,12050,94253
2017-06-27,12000,125393
2017-06-28,11700,116494
2017-06-29,11650,102418
2017-06-30,11700,26874
2017-07-03,11700,61351
2017-07-04,11550,52526
2017-07-05,11300,84294
2017-07-06,11400,63670
2017-07-07,11600,73521
2017-07-10,11200,129416
2017-07-11,11200,57472
2017-07-12,11150,40214
2017-07-13,11150,37325
2017-07-14,11200,29580
2017-07-17,11100,58504
2017-07-18,10850,92097
2017-07-19,11250,87860
2017-07-20,11050,57890
2017-07-21,11000,94210
2017-07-24,11150,54221
2017-07-25,11050,57944
2017-07-26,11550,156017
2017-07-27,11500,109164
2017-07-28,11150,80337
2017-07-31,10700,101008
2017-08-01,10800,48159
2017-08-02,11050,70827
2017-08-03,10650,63161
2017-08-04,10900,45005
2017-08-07,11300,50876
2017-08-08,11400,73448
2017-08-09,11600,147608
2017-08-10,11600,124678
2017-08-11,11200,74448
2017-08-14,11200,45813
2017-08-16,11150,54100
2017-08-17,11200,49418
2017-08-18,11200,40763
2017-08-21,11150,49710
2017-08-22,10800,117138
2017-08-23,10900,59369
2017-08-24,11050,148679
2017-08-25,11000,51855
2017-08-28,11000,62549
2017-08-29,10800,95391
2017-08-30,10700,80514
2017-08-31,10650,71052
2017-09-01,10700,86686
2017-09-04,10300,123087
2017-09-05,10500,77737
2017-09-06,10500,39958
2017-09-07,10600,50421
2017-09-08,10450,64062
2017-09-11,10500,120000
2017-09-12,10800,121967
2017-09-13,10600,51826
2017-09-14,10450,51083
2017-09-15,10300,84923
2017-09-18,10000,169853
2017-09-19,9950,98874
2017-09-20,9820,133633
2017-09-21,9590,169561
2017-09-22,9390,97827
2017-09-25,8990,142510
2017-09-26,9510,145968
2017-09-27,9630,93664
2017-09-28,9600,78595
2017-09-29,10300,255044
2017-10-10,10350,128696
2017-10-11,10350,102126
2017-10-12,10300,94841
2017-10-13,10450,177759
2017-10-16,10900,552792
2017-10-17,10600,237683
2017-10-18,10550,131443
2017-10-19,10600,196174
2017-10-20,10750,136433
2017-10-23,10650,70832
2017-10-24,11100,157717
2017-10-25,10900,302099
2017-10-26,11800,651386
2017-10-27,12300,798289
2017-10-30,13450,723503
2017-10-31,14000,776855
2017-11-01,13050,624464
2017-11-02,13300,520473
2017-11-03,13250,298856
2017-11-06,13300,391810
2017-11-07,13550,233418
2017-11-08,14050,569270
2017-11-09,13900,256820
2017-11-10,13900,180498
2017-11-13,14100,378577
2017-11-14,13750,391420
2017-11-15,13250,376064
2017-11-16,14700,565663
2017-11-17,14150,225356
2017-11-20,14250,171488
2017-11-21,13700,345633
2017-11-22,13200,366592
2017-11-23,13600,355564
2017-11-24,13200,230180
2017-11-27,13200,123925
2017-11-28,13650,307023
2017-11-29,13700,388857
2017-11-30,13200,256248
2017-12-01,13200,149813
2017-12-04,13300,157483
2017-12-05,13200,119918
2017-12-06,12350,580279
2017-12-07,12150,198842
2017-12-08,12000,280899
2017-12-11,12600,220481
2017-12-12,11850,284868
2017-12-13,11900,250866
2017-12-14,11950,453659
2017-12-15,11700,175552
2017-12-18,11750,145133
2017-12-19,11350,276005
2017-12-20,11100,92579
2017-12-21,10600,150939
2017-12-22,10900,160435
2017-12-26,10550,131918
2017-12-27,10750,95565
2017-12-28,11050,112627
2018-01-02,11450,110683
2018-01-03,11350,102398
2018-01-04,11150,103421
2018-01-05,11100,98975
2018-01-08,10900,106010
2018-01-09,11200,119517
2018-01-10,11900,300216
2018-01-11,11900,205830
2018-01-12,11600,147522
2018-01-15,11900,150527
2018-01-16,12000,236037
2018-01-17,11950,174582
2018-01-18,12100,179786
2018-01-19,12500,372404
2018-01-22,12800,323066
2018-01-23,12700,148971
2018-01-24,12350,191397
2018-01-25,12400,89598
2018-01-26,12700,158334
2018-01-29,12500,152226
2018-01-30,12250,145916
2018-01-31,11950,184742
2018-02-01,12350,215143
2018-02-02,11950,111349
2018-02-05,11400,237971
2018-02-06,11400,153987
2018-02-07,10950,105892
2018-02-08,11200,69738
2018-02-09,10800,93192
2018-02-12,10750,90259
2018-02-13,10650,68163
2018-02-14,10850,73380
2018-02-19,11300,189722
2018-02-20,11000,99483
2018-02-21,11100,61271
2018-02-22,10900,44481
2018-02-23,11000,25949
2018-02-26,11100,78731
2018-02-27,10950,49300
2018-02-28,10850,45101
2018-03-02,10700,72802
2018-03-05,10650,55115
2018-03-06,10650,47370
2018-03-07,10750,76139
2018-03-08,11200,134017
2018-03-09,11950,332395
2018-03-12,12400,447222
2018-03-13,12750,469193
2018-03-14,12600,319502
