period,price,volume
2015-12-30,3375,38630
2016-01-04,3358,73958
2016-01-05,3315,65761
2016-01-06,3315,69659
2016-01-07,3268,66497
2016-01-08,3238,78240
2016-01-11,3114,74114
2016-01-12,3102,116112
2016-01-13,3153,132303
2016-01-14,3136,38669
2016-01-15,3140,46433
2016-01-18,3020,154795
2016-01-19,2824,226061
2016-01-20,2653,177657
2016-01-21,2662,84667
2016-01-22,2739,54116
2016-01-25,2768,67777
2016-01-26,2697,43993
2016-01-27,2782,45806
2016-01-28,2782,90203
2016-01-29,2765,57964
2016-02-01,2799,79244
2016-02-02,2773,47028
2016-02-03,2722,58068
2016-02-04,2773,121476
2016-02-05,2875,75298
2016-02-11,2986,290197
2016-02-12,2880,136965
2016-02-15,2927,93558
2016-02-16,2931,84007
2016-02-17,2944,45847
2016-02-18,2931,117505
2016-02-19,2936,77364
2016-02-22,2914,86816
2016-02-23,3088,673865
2016-02-24,3161,581038
2016-02-25,3144,269932
2016-02-26,3088,212193
2016-02-29,2986,152429
2016-03-02,2995,123627
2016-03-03,2939,236247
2016-03-04,2944,111464
2016-03-07,2944,101114
2016-03-08,2965,154598
2016-03-09,2948,125244
2016-03-10,2939,70610
2016-03-11,2936,114340
2016-03-14,2927,89328
2016-03-15,3801,7031619
2016-03-16,3857,4732393
2016-03-17,3635,1272986
2016-03-18,3900,10823169
2016-03-21,3767,414144
2016-03-22,3788,342036
2016-03-23,3984,574269
2016-03-24,3967,2938766
2016-03-25,3840,1117618
2016-03-28,3609,515411
2016-03-29,3644,345502
2016-03-30,3742,269647
2016-03-31,3678,215616
2016-04-01,3673,372050
2016-04-04,3763,320371
2016-04-05,3763,236104
2016-04-06,3720,247980
2016-04-07,3600,201718
2016-04-08,3644,197516
2016-04-11,3831,1256658
2016-04-12,3951,2321238
2016-04-14,4010,381603
2016-04-15,4006,468805
2016-04-18,3840,339103
2016-04-19,3900,280467
2016-04-20,5068,5518909
2016-04-21,4813,7885461
2016-04-22,4667,5681603
2016-04-25,4539,1281216
2016-04-26,4522,1313032
2016-04-27,4770,9036486
2016-04-28,4752,1542425
2016-04-29,4778,3950146
2016-05-02,4889,1748257
2016-05-03,4744,914741
2016-05-04,4548,604507
2016-05-09,4522,322049
2016-05-10,4565,313806
2016-05-11,4804,1171135
2016-05-12,4778,418146
2016-05-13,4642,398590
2016-05-16,4369,432806
2016-05-17,4386,265666
2016-05-18,3498,1619417
2016-05-19,3588,886492
2016-05-20,3583,359061
2016-05-23,3490,337651
2016-05-24,3507,354626
2016-05-25,3639,528658
2016-05-26,3622,312575
2016-05-27,3554,218453
2016-05-30,3498,211458
2016-05-31,3652,321890
2016-06-01,3686,448108
2016-06-02,3468,654860
2016-06-03,3585,565332
2016-06-07,3810,1151907
2016-06-08,3805,244319
2016-06-09,3729,206649
2016-06-10,3720,162930
2016-06-13,3653,64492
2016-06-14,3671,111046
2016-06-15,3693,131961
2016-06-16,3594,166506
2016-06-17,3527,147653
2016-06-20,3585,86327
2016-06-21,3599,96839
2016-06-22,3684,248177
2016-06-23,3563,173204
2016-06-24,3370,347021
2016-06-27,3594,456489
2016-06-28,3765,636826
2016-06-29,3855,1018649
2016-06-30,3922,889980
2016-07-01,4309,2276109
2016-07-04,4610,1057785
2016-07-05,4672,1310766
2016-07-06,4762,18589460
2016-07-07,4327,3843393
2016-07-08,4232,1670794
2016-07-11,3985,1599514
2016-07-12,4003,2065645
2016-07-13,4061,987731
2016-07-14,3837,796963
2016-07-15,3999,687851
2016-07-18,3918,343168
2016-07-19,3868,372707
2016-07-20,3900,243574
2016-07-21,3765,571238
2016-07-22,3774,235402
2016-07-25,3684,314291
2016-07-26,3828,566991
2016-07-27,3769,522234
2016-07-28,3909,1002958
2016-07-29,3814,779647
2016-08-01,3945,872518
2016-08-02,4219,2915740
2016-08-03,4120,647042
2016-08-04,4210,783450
2016-08-05,4210,1168183
2016-08-08,4039,530022
2016-08-09,3976,334624
2016-08-10,4017,1318401
2016-08-11,4003,374010
2016-08-12,3954,390869
2016-08-16,3895,357675
