period,price,volume
2018-10-04,34000,3239970
2018-10-05,32500,659997
2018-10-08,30400,208847
2018-10-10,30800,461115
2018-10-11,28000,347845
2018-10-12,27800,146983
2018-10-15,27050,95549
2018-10-16,27400,251265
2018-10-17,28050,325543
2018-10-18,27250,163671
2018-10-19,26650,96506
2018-10-22,25650,71498
2018-10-23,24500,100253
2018-10-24,25150,129720
2018-10-25,23600,118125
2018-10-26,23000,101980
2018-10-29,22700,71982
2018-10-30,22700,51080
2018-10-31,24150,47743
2018-11-01,23500,65144
2018-11-02,24250,45297
2018-11-05,23400,36373
2018-11-06,23700,40313
2018-11-07,23000,31007
2018-11-08,25700,222905
2018-11-09,26700,287093
2018-11-12,25550,96029
2018-11-13,26350,70838
2018-11-14,25500,21770
2018-11-15,25400,31001
2018-11-16,24550,26479
2018-11-19,23650,38647
2018-11-20,23000,22926
2018-11-21,22150,42671
2018-11-22,21950,34834
2018-11-23,20650,54487
2018-11-26,21300,41802
2018-11-27,24950,796037
2018-11-28,23700,533667
2018-11-29,23000,88498
2018-11-30,22350,77039
2018-12-03,23300,64056
2018-12-04,22600,36393
2018-12-05,22300,43169
2018-12-06,21050,34025
2018-12-07,21250,17183
2018-12-10,20450,21727
2018-12-11,19850,24682
2018-12-12,19750,29863
2018-12-13,19550,58332
2018-12-14,19400,36149
2018-12-17,19000,21752
2018-12-18,19250,18339
2018-12-19,19450,23550
2018-12-20,20450,186572
2018-12-21,20450,74453
2018-12-24,20350,30514
2018-12-26,19300,41158
2018-12-27,20050,30172
2018-12-28,20200,35449
2019-01-02,20050,25512
2019-01-03,20300,71345
2019-01-04,19900,59065
2019-01-07,20850,77243
2019-01-08,20600,51971
2019-01-09,20800,35235
2019-01-10,20900,19474
2019-01-11,20900,35519
2019-01-14,21400,56034
2019-01-15,22400,127884
2019-01-16,23150,84298
2019-01-17,22600,51026
2019-01-18,23050,57293
2019-01-21,23950,91855
2019-01-22,24000,57999
2019-01-23,23700,55431
2019-01-24,24000,41755
2019-01-25,24000,86941
2019-01-28,23950,32330
2019-01-29,23500,33790
2019-01-30,23900,22830
2019-01-31,23900,21791
2019-02-01,23050,41436
2019-02-07,23150,22143
2019-02-08,22550,11465
2019-02-11,22750,14263
2019-02-12,22350,11231
2019-02-13,22350,9365
2019-02-14,22200,8535
2019-02-15,21650,16398
2019-02-18,22200,13401
2019-02-19,21800,16642
2019-02-20,23300,140633
2019-02-21,23700,35007
2019-02-22,24000,42384
2019-02-25,23950,25374
2019-02-26,23500,37824
2019-02-27,23050,27519
2019-02-28,22300,36287
2019-03-04,22000,73760
2019-03-05,21700,60629
2019-03-06,22500,37053
2019-03-07,22250,16792
2019-03-08,21800,33016
2019-03-11,21800,30786
2019-03-12,23000,50126
2019-03-13,24350,118172
2019-03-14,23750,53110
2019-03-15,24450,115148
2019-03-18,24250,78022
2019-03-19,23750,54833
2019-03-20,24100,51989
2019-03-21,23550,33368
2019-03-22,23100,36903
2019-03-25,22500,13919
2019-03-26,24400,77965
2019-03-27,24200,211072
2019-03-28,24500,151202
2019-03-29,26000,180520
2019-04-01,26000,190129
2019-04-02,26300,97586
2019-04-03,25350,282345
2019-04-04,24700,136868
2019-04-05,26300,177566
2019-04-08,26250,182311
2019-04-09,27850,212458
2019-04-10,30000,596462
2019-04-11,28800,273234
2019-04-12,30900,387155
2019-04-15,30750,98477
2019-04-16,29600,84810
2019-04-17,31000,110851
2019-04-18,32300,121870
2019-04-19,32100,128334
2019-04-22,30650,90129
2019-04-23,30150,103100
2019-04-24,29100,93912
2019-04-25,27000,134790
2019-04-26,27100,69879
2019-04-29,28350,45382
2019-04-30,27550,60740
2019-05-02,27700,38237
2019-05-03,27050,53591
2019-05-07,26550,32112
2019-05-08,26550,23431
2019-05-09,25200,59236
2019-05-10,26200,50866
2019-05-13,25050,104758
2019-05-14,25050,63507
2019-05-15,25600,47237
2019-05-16,25050,42622
2019-05-17,24850,31933
2019-05-20,21950,287085
2019-05-21,22500,94727
2019-05-22,23750,86336
2019-05-23,23050,52201
2019-05-24,22200,40637
2019-05-27,21700,66123
2019-05-28,23400,86259
2019-05-29,22800,36938
2019-05-30,22300,25704
2019-05-31,23300,58890
2019-06-03,23200,55087
2019-06-04,22950,56122
2019-06-05,23550,70685
2019-06-07,23500,40739
2019-06-10,23100,25589
2019-06-11,23200,40958
