period,price,volume
2015-12-30,13950,20955
2016-01-04,13400,109723
2016-01-05,14100,36321
2016-01-06,13600,32310
2016-01-07,13500,22610
2016-01-08,13150,17953
2016-01-11,13500,22167
2016-01-12,13500,41896
2016-01-13,13500,11531
2016-01-14,12900,20562
2016-01-15,12650,17541
2016-01-18,12550,5207
2016-01-19,12800,30362
2016-01-20,12500,12286
2016-01-21,12400,19642
2016-01-22,12500,13852
2016-01-25,12450,16676
2016-01-26,12250,12604
2016-01-27,12350,38812
2016-01-28,12900,38886
2016-01-29,13000,30293
2016-02-01,13100,16985
2016-02-02,14300,125250
2016-02-03,14300,53242
2016-02-04,13400,44644
2016-02-05,13350,39437
2016-02-11,12900,10238
2016-02-12,11550,68991
2016-02-15,11900,24259
2016-02-16,12100,19558
2016-02-17,11950,68877
2016-02-18,11800,29058
2016-02-19,12300,40130
2016-02-22,11900,55117
2016-02-23,11700,14911
2016-02-24,12250,52879
2016-02-25,12800,40278
2016-02-26,12750,14887
2016-02-29,12750,17071
2016-03-02,13250,19605
2016-03-03,13350,17893
2016-03-04,12550,25549
2016-03-07,13000,20913
2016-03-08,12700,10008
2016-03-09,12450,12286
2016-03-10,12750,11586
2016-03-11,12750,7699
2016-03-14,12550,5021
2016-03-15,12850,5027
2016-03-16,12800,2786
2016-03-17,12800,7086
2016-03-18,12500,11415
2016-03-21,12550,10445
2016-03-22,12500,10648
2016-03-23,12250,19940
2016-03-24,12200,9699
2016-03-25,12200,10949
2016-03-28,12600,14220
2016-03-29,12450,3632
2016-03-30,12600,10559
2016-03-31,12300,13498
2016-04-01,12850,18864
2016-04-04,13150,19436
2016-04-05,12950,4357
2016-04-06,12800,9378
2016-04-07,12700,6857
2016-04-08,13000,15153
2016-04-11,12950,11346
2016-04-12,13000,7404
2016-04-14,12900,8788
2016-04-15,12950,5661
2016-04-18,12600,12754
2016-04-19,12550,12264
2016-04-20,12550,8979
2016-04-21,12550,7131
2016-04-22,12450,10808
2016-04-25,12100,12880
2016-04-26,12000,12161
2016-04-27,11800,11963
2016-04-28,11500,21378
2016-04-29,10900,45906
2016-05-02,11000,12197
2016-05-03,11100,11426
2016-05-04,10950,13037
2016-05-09,11000,10069
2016-05-10,11000,7124
2016-05-11,11200,7171
2016-05-12,11200,9584
2016-05-13,11050,16178
2016-05-16,10850,33104
2016-05-17,10550,8003
2016-05-18,10650,20447
2016-05-19,10700,7611
2016-05-20,10700,3128
2016-05-23,10900,11109
2016-05-24,11200,10439
2016-05-25,11200,9918
2016-05-26,11100,3216
2016-05-27,10750,4336
2016-05-30,10700,3140
2016-05-31,10600,2629
2016-06-01,10700,2045
2016-06-02,10800,3393
2016-06-03,10100,29800
2016-06-07,10050,13052
2016-06-08,10000,10883
