period,price,volume
2015-12-30,1790,1157317
2016-01-04,1720,646216
2016-01-05,1620,1773310
2016-01-06,1660,1045758
2016-01-07,1650,596908
2016-01-08,1730,2028690
2016-01-11,2245,10813052
2016-01-12,2270,23051804
2016-01-13,2255,20998063
2016-01-14,2050,7985695
2016-01-15,1990,4470406
2016-01-18,1900,5003832
2016-01-19,1805,3153118
2016-01-20,1575,7137768
2016-01-21,1600,3689276
2016-01-22,1530,2047684
2016-01-25,1535,2604535
2016-01-26,1550,2100006
2016-01-27,1570,3206587
2016-01-28,1570,1100762
2016-01-29,1535,1610029
2016-02-01,1590,3014701
2016-02-02,1635,3744189
2016-02-03,1670,5844004
2016-02-04,1650,1536164
2016-02-05,1575,2095067
2016-02-11,1440,1705567
2016-02-12,1355,1601097
2016-02-15,1415,753708
2016-02-16,1440,505174
2016-02-17,1390,651921
2016-02-18,1440,678717
2016-02-19,1420,726334
2016-02-22,1415,678102
2016-02-23,1375,1353666
2016-02-24,1395,577459
2016-02-25,1385,728150
2016-02-26,1390,775863
2016-02-29,1375,664610
2016-03-02,1415,1128080
2016-03-03,1485,2385619
2016-03-04,1460,1012620
2016-03-07,1445,816050
2016-03-08,1525,2489050
2016-03-09,1505,703484
2016-03-10,1490,581174
2016-03-11,1470,534379
2016-03-14,1455,578561
2016-03-15,1480,387280
2016-03-16,1455,572947
2016-03-17,1515,1807782
2016-03-18,1510,1112457
2016-03-21,1530,1216058
2016-03-22,1515,717043
2016-03-23,1610,6210551
2016-03-24,1670,8874459
2016-03-25,1580,3948707
2016-03-28,1590,1444626
2016-03-29,1585,837155
2016-03-30,1575,726604
2016-03-31,1650,2008272
2016-04-01,1625,1080114
2016-04-04,1590,1008330
2016-04-05,1595,582890
2016-04-06,1575,614050
2016-04-07,1535,866624
2016-04-08,1540,770005
2016-04-11,1575,505747
2016-04-12,1535,523794
2016-04-14,1560,979603
2016-04-15,1630,3179443
2016-04-18,1595,1107277
2016-04-19,1650,1804521
2016-04-20,1625,1309024
2016-04-21,1715,5263821
2016-04-22,1680,1564484
2016-04-25,1640,928850
2016-04-26,1620,1044719
2016-04-27,1630,1039588
2016-04-28,1650,631934
2016-04-29,1620,745845
2016-05-02,1550,924137
2016-05-03,1590,434747
2016-05-04,1550,442226
2016-05-09,1505,613886
2016-05-10,1540,343515
2016-05-11,1515,363079
2016-05-12,1495,593681
2016-05-13,1525,436382
2016-05-16,1490,471764
2016-05-17,1475,952488
2016-05-18,1415,632844
2016-05-19,1400,442812
2016-05-20,1385,405497
2016-05-23,1400,369430
2016-05-24,1440,798835
2016-05-25,1425,470475
2016-05-26,1505,1949298
2016-05-27,1465,632732
2016-05-30,1425,508907
2016-05-31,1420,374158
2016-06-01,1455,468931
2016-06-02,1465,508546
2016-06-03,1510,783311
2016-06-07,1505,686526
2016-06-08,1545,1148941
2016-06-09,1510,775567
2016-06-10,1490,351840
2016-06-13,1440,546860
2016-06-14,1445,523301
2016-06-15,1440,287586
2016-06-16,1450,1493715
2016-06-17,1450,363912
2016-06-20,1510,2005717
2016-06-21,1530,1042816
2016-06-22,1530,1817227
2016-06-23,1485,913926
2016-06-24,1400,3032124
2016-06-27,1380,633613
2016-06-28,1415,615892
2016-06-29,1460,684723
2016-06-30,1450,365860
2016-07-01,1535,1246212
2016-07-04,1515,634770
2016-07-05,1675,13778306
2016-07-06,1695,5818193
2016-07-07,1700,2705702
2016-07-08,1660,6306769
2016-07-11,1605,2137103
2016-07-12,1620,1852460
2016-07-13,1630,693790
2016-07-14,1640,1406738
2016-07-15,1615,1798199
2016-07-18,1675,1363028
2016-07-19,1650,820851
2016-07-20,1690,1231624
2016-07-21,1655,1032340
2016-07-22,1630,698026
2016-07-25,1640,370764
2016-07-26,1610,556068
2016-07-27,1560,829270
2016-07-28,1585,468139
2016-07-29,1565,360800
2016-08-01,1575,392889
2016-08-02,1590,803144
2016-08-03,1565,349663
2016-08-04,1600,465080
2016-08-05,1610,605760
2016-08-08,1670,1132149
2016-08-09,1670,1586094
2016-08-10,1635,801959
2016-08-11,1635,643908
2016-08-12,1675,710293
2016-08-16,1650,582228
2016-08-17,1600,512364
2016-08-18,1615,233463
2016-08-19,1580,430124
2016-08-22,1615,378762
2016-08-23,1610,365215
2016-08-24,1670,853811
2016-08-25,1675,708083
2016-08-26,1700,1023946
2016-08-29,1600,907043
2016-08-30,1620,486823
2016-08-31,1590,507790
2016-09-01,1635,299327
2016-09-02,1680,819514
2016-09-05,1660,536601
2016-09-06,1750,1784826
2016-09-07,1650,3306347
2016-09-08,1635,1465803
2016-09-09,1630,544383
2016-09-12,1575,761829
2016-09-13,1635,620683
2016-09-19,1695,911032
2016-09-20,1895,8428959
2016-09-21,1825,3536382
2016-09-22,1860,9423390
2016-09-23,1875,1917127
2016-09-26,1955,3089368
2016-09-27,1835,2211524
2016-09-28,1865,1817844
2016-09-29,1990,6261323
2016-09-30,1900,1533977
2016-10-04,1940,1500740
2016-10-05,1885,1253343
2016-10-06,1950,1995847
2016-10-07,1965,4004838
2016-10-10,2085,6807203
2016-10-11,2020,2377234
2016-10-12,2050,1693227
2016-10-13,1985,1979465
2016-10-14,2000,1309912
2016-10-17,2020,1477368
2016-10-18,1840,2214214
2016-10-19,1845,897131
2016-10-20,1885,933425
2016-10-21,1870,719223
2016-10-24,1850,552941
2016-10-25,1820,1130488
2016-10-26,1850,3113812
2016-10-27,1915,655155
2016-10-28,1955,1965683
2016-10-31,1835,1293946
2016-11-01,1895,1459055
2016-11-02,1795,1099334
2016-11-03,1775,738767
2016-11-04,1690,682489
2016-11-07,1820,893484
2016-11-08,1845,787210
2016-11-09,1540,3638423
2016-11-10,1560,1371755
2016-11-11,1530,856908
2016-11-14,1540,574050
2016-11-15,1470,1163498
2016-11-16,1495,521901
2016-11-17,1490,492734
2016-11-18,1420,997063
2016-11-21,1380,682224
2016-11-22,1405,480838
2016-11-23,1465,2880683
2016-11-24,1465,1209504
2016-11-25,1480,975977
2016-11-28,1430,681396
2016-11-29,1410,424625
