period,price,volume
2015-12-30,16900,175673
2016-01-04,16250,120093
2016-01-05,16550,291186
2016-01-06,16000,172050
2016-01-07,15550,152254
2016-01-08,15550,149236
2016-01-11,15100,138080
2016-01-12,14850,110393
2016-01-13,15000,152487
2016-01-14,16750,947248
2016-01-15,16650,262516
2016-01-18,16600,187319
2016-01-19,17500,369343
2016-01-20,17050,238017
2016-01-21,16750,139659
2016-01-22,17050,185291
2016-01-25,17800,282359
2016-01-26,19100,481720
2016-01-27,19250,515104
2016-01-28,18750,261464
2016-01-29,19300,296737
2016-02-01,19250,162053
2016-02-02,19000,192466
2016-02-03,18650,155238
2016-02-04,19000,133101
2016-02-05,19100,91695
2016-02-11,17900,223996
2016-02-12,17550,263470
2016-02-15,17600,98465
2016-02-16,17650,90614
2016-02-17,18150,271548
2016-02-18,18200,223532
2016-02-19,18400,117669
2016-02-22,18000,150169
2016-02-23,17000,343830
2016-02-24,17250,168585
2016-02-25,18000,241736
2016-02-26,17650,83003
2016-02-29,17350,270786
2016-03-02,17500,142210
2016-03-03,17500,138586
2016-03-04,17600,140946
2016-03-07,17350,176731
2016-03-08,17250,147409
2016-03-09,16750,208271
2016-03-10,17000,90901
2016-03-11,16900,77489
2016-03-14,16600,150958
2016-03-15,16550,191328
2016-03-16,16200,233915
2016-03-17,16200,164637
2016-03-18,16700,221273
2016-03-21,16850,135307
2016-03-22,16900,89053
2016-03-23,17050,111410
2016-03-24,16900,107719
2016-03-25,16500,149952
2016-03-28,16300,111321
2016-03-29,16700,111783
2016-03-30,16450,131918
2016-03-31,16350,115575
2016-04-01,16850,313118
2016-04-04,17000,94352
2016-04-05,17750,483882
2016-04-06,18000,356882
2016-04-07,17900,334687
2016-04-08,19000,627006
2016-04-11,19600,924295
2016-04-12,19600,376598
2016-04-14,19650,281638
2016-04-15,19650,282387
2016-04-18,19450,172976
2016-04-19,19450,383485
2016-04-20,18950,200839
2016-04-21,18750,484406
2016-04-22,18750,236792
2016-04-25,18550,190752
2016-04-26,18500,207274
2016-04-27,17550,480207
2016-04-28,17500,186867
2016-04-29,17450,199551
2016-05-02,17000,200143
2016-05-03,17200,132418
2016-05-04,17000,140931
2016-05-09,16450,219762
2016-05-10,16450,137445
2016-05-11,17000,224628
2016-05-12,16750,175703
2016-05-13,16400,156499
2016-05-16,15050,724299
2016-05-17,14150,872915
2016-05-18,14000,294704
2016-05-19,14150,222703
2016-05-20,14000,278453
2016-05-23,14300,165765
2016-05-24,13350,432409
2016-05-25,12950,461006
2016-05-26,12750,631165
2016-05-27,12650,318607
2016-05-30,12900,326829
2016-05-31,12750,464508
2016-06-01,12750,218010
2016-06-02,12650,394614
2016-06-03,12000,574192
2016-06-07,11900,457464
2016-06-08,11900,692860
2016-06-09,12200,331493
2016-06-10,12000,235381
2016-06-13,12100,247978
2016-06-14,11800,163056
2016-06-15,11650,254811
2016-06-16,11550,204993
2016-06-17,11500,163621
2016-06-20,11950,206774
2016-06-21,11950,95403
2016-06-22,12000,100388
2016-06-23,11600,175006
2016-06-24,10400,543518
2016-06-27,11550,511363
2016-06-28,11750,327270
2016-06-29,12000,305183
2016-06-30,12050,191982
2016-07-01,12800,959841
2016-07-04,12800,402828
2016-07-05,12350,232673
2016-07-06,12450,217021
2016-07-07,12650,213108
2016-07-08,12400,184868
2016-07-11,12500,145882
2016-07-12,12450,155511
2016-07-13,12450,188310
2016-07-14,12300,193879
2016-07-15,12150,207852
2016-07-18,12000,185184
2016-07-19,12000,261283
2016-07-20,11800,147318
2016-07-21,12650,921616
2016-07-22,12600,308374
2016-07-25,12300,211793
2016-07-26,12600,235233
2016-07-27,12250,240899
2016-07-28,12050,186122
2016-07-29,12300,146479
2016-08-01,13100,1632552
2016-08-02,13100,427575
2016-08-03,12750,355008
2016-08-04,12950,333742
2016-08-05,13400,555977
2016-08-08,12900,533793
2016-08-09,13100,335477
2016-08-10,13850,924178
2016-08-11,13450,429567
2016-08-12,13500,283078
2016-08-16,13900,653018
2016-08-17,14150,517693
2016-08-18,13950,237741
2016-08-19,13600,310726
2016-08-22,13750,390730
2016-08-23,13950,178279
2016-08-24,14150,226248
2016-08-25,14000,172304
2016-08-26,13500,317775
2016-08-29,13400,276479
2016-08-30,14100,239719
2016-08-31,14100,170228
2016-09-01,13800,189248
2016-09-02,13400,290171
2016-09-05,13400,133548
2016-09-06,13150,238539
2016-09-07,13150,205793
2016-09-08,12750,442429
2016-09-09,12450,209971
2016-09-12,11900,231539
2016-09-13,12250,103059
2016-09-19,12550,74699
2016-09-20,12600,48699
2016-09-21,12500,44205
2016-09-22,12600,70228
2016-09-23,12350,81978
2016-09-26,12300,118187
2016-09-27,12500,59161
2016-09-28,12400,113136
2016-09-29,12500,74100
2016-09-30,12350,87330
2016-10-04,13000,187243
2016-10-05,13050,103806
2016-10-06,13500,249919
2016-10-07,13350,154349
2016-10-10,12850,178525
2016-10-11,12450,176767
2016-10-12,12900,148015
2016-10-13,12750,75395
2016-10-14,13100,103295
2016-10-17,13050,76685
2016-10-18,12850,63627
2016-10-19,13000,72081
2016-10-20,12900,53591
2016-10-21,12750,52441
2016-10-24,12350,108779
2016-10-25,12100,136752
2016-10-26,12200,66025
2016-10-27,12750,87194
2016-10-28,12600,69965
2016-10-31,12600,88263
2016-11-01,12750,70606
2016-11-02,12450,109964
2016-11-03,12550,96741
2016-11-04,12800,97904
2016-11-07,13000,138748
2016-11-08,13050,71184
2016-11-09,12450,221442
2016-11-10,12950,96464
2016-11-11,12800,60749
2016-11-14,12800,31609
2016-11-15,12850,64672
2016-11-16,12850,110470
2016-11-17,13200,302440
2016-11-18,13300,265550
2016-11-21,13050,109888
2016-11-22,12900,121508
2016-11-23,12650,148408
2016-11-24,12650,105304
2016-11-25,12900,81039
2016-11-28,12650,43709
2016-11-29,12800,58605
2016-11-30,12700,49295
2016-12-01,12850,50304
2016-12-02,12950,60782
2016-12-05,12650,56261
2016-12-06,12700,105715
2016-12-07,12350,119181
2016-12-08,12700,108795
2016-12-09,12800,77998
2016-12-12,12800,83821
2016-12-13,12950,113469
2016-12-14,12900,78703
2016-12-15,12950,169398
2016-12-16,12750,109699
2016-12-19,12800,90287
2016-12-20,13750,761325
2016-12-21,13700,377616
2016-12-22,13700,349264
2016-12-23,13650,197294
2016-12-26,13400,145932
2016-12-27,14100,418701
2016-12-28,13600,430941
2016-12-29,13550,216011
2017-01-02,13200,171177
2017-01-03,13250,256734
2017-01-04,12850,293691
2017-01-05,12950,147431
2017-01-06,12650,192147
2017-01-09,12450,140515
2017-01-10,12600,114560
2017-01-11,12550,105698
2017-01-12,12700,97632
2017-01-13,12500,155611
2017-01-16,12400,72990
2017-01-17,12350,65710
2017-01-18,12550,58548
2017-01-19,12450,37473
2017-01-20,12400,59724
2017-01-23,12350,82911
2017-01-24,12100,74624
2017-01-25,13050,386126
2017-01-26,13150,221960
2017-01-31,13050,68490
2017-02-01,13400,196528
2017-02-02,13000,144241
2017-02-03,13100,88190
2017-02-06,13100,102975
2017-02-07,12950,148528
2017-02-08,13350,210087
2017-02-09,13650,336448
2017-02-10,13450,163628
2017-02-13,13850,170908
2017-02-14,13700,156694
2017-02-15,13750,118081
2017-02-16,13800,104288
2017-02-17,14100,250574
2017-02-20,14000,126659
2017-02-21,13900,134242
