period,price,volume
2015-12-30,9180,50457
2016-01-04,9010,57295
2016-01-05,8990,87585
2016-01-06,9250,166586
2016-01-07,9170,86172
2016-01-08,9150,129410
2016-01-11,9400,351255
2016-01-12,9150,136892
2016-01-13,9150,94268
2016-01-14,9000,94312
2016-01-15,8900,97396
2016-01-18,8910,89705
2016-01-19,8950,100841
2016-01-20,8920,178542
2016-01-21,9040,204464
2016-01-22,8970,101158
2016-01-25,9020,150638
2016-01-26,9060,131267
2016-01-27,9020,360521
2016-01-28,9100,153257
2016-01-29,9090,157026
2016-02-01,9150,135718
2016-02-02,9090,120297
2016-02-03,9090,150730
2016-02-04,9160,161804
2016-02-05,9320,242793
2016-02-11,8650,323026
2016-02-12,7540,773270
2016-02-15,7760,235083
2016-02-16,8170,197653
2016-02-17,8010,143645
2016-02-18,8130,122646
2016-02-19,8380,90300
2016-02-22,8390,56722
2016-02-23,8090,134914
2016-02-24,8090,64768
2016-02-25,8090,75799
2016-02-26,8120,38019
2016-02-29,8230,57467
2016-03-02,8640,170089
2016-03-03,8550,115863
2016-03-04,8560,65131
2016-03-07,8410,95860
2016-03-08,8400,48588
2016-03-09,8420,41368
2016-03-10,8410,79422
2016-03-11,8340,66317
2016-03-14,8510,351820
2016-03-15,8560,79324
2016-03-16,8520,71965
2016-03-17,8620,99328
2016-03-18,8600,47902
2016-03-21,8800,169152
2016-03-22,8810,244605
2016-03-23,8640,97892
2016-03-24,8560,77814
2016-03-25,8550,103383
2016-03-28,8420,128616
2016-03-29,8440,128558
2016-03-30,8440,80493
2016-03-31,8440,138260
2016-04-01,8570,148582
2016-04-04,8810,221671
2016-04-05,8990,250115
2016-04-06,8850,144454
2016-04-07,8760,71171
2016-04-08,8830,137462
2016-04-11,8690,107149
2016-04-12,8920,382070
2016-04-14,8710,136443
2016-04-15,9010,159374
2016-04-18,9060,108943
2016-04-19,9080,124296
2016-04-20,9010,147227
2016-04-21,9140,190789
2016-04-22,9120,124680
2016-04-25,8990,149575
2016-04-26,9060,150002
2016-04-27,8960,113410
2016-04-28,8940,68492
2016-04-29,8950,75216
2016-05-02,8910,85356
2016-05-03,8800,101726
2016-05-04,8800,96453
2016-05-09,8740,116116
2016-05-10,9050,194993
2016-05-11,9180,224121
2016-05-12,9080,116448
2016-05-13,9400,634292
2016-05-16,9360,172401
2016-05-17,9260,132495
2016-05-18,9070,177963
2016-05-19,9250,177849
2016-05-20,9900,1213732
2016-05-23,10050,576194
2016-05-24,10150,602438
2016-05-25,9850,470494
2016-05-26,10000,218224
2016-05-27,10100,314014
2016-05-30,9560,306725
2016-05-31,9830,202132
2016-06-01,9800,103621
2016-06-02,10000,303877
2016-06-03,9870,171590
2016-06-07,9800,207730
2016-06-08,10450,661467
2016-06-09,10150,587092
