period,price,volume
2015-12-30,20350,5979
2016-01-04,20100,1565
2016-01-05,20400,1301
2016-01-06,21000,5953
2016-01-07,21450,4099
2016-01-08,21500,2485
2016-01-11,21800,5551
2016-01-12,22400,3631
2016-01-13,22000,4811
2016-01-14,22900,320
2016-01-15,24800,6335
2016-01-18,23500,7574
2016-01-19,24000,5933
2016-01-20,24500,5317
2016-01-21,24800,2215
2016-01-22,24350,3343
2016-01-25,24700,987
2016-01-26,24300,3962
2016-01-27,24450,1233
2016-01-28,24800,13569
2016-01-29,24700,11763
2016-02-01,24500,6134
2016-02-02,24800,8515
2016-02-03,24950,7269
2016-02-04,25400,12337
2016-02-05,25900,5422
2016-02-11,25800,759
2016-02-12,25800,14393
2016-02-15,26150,3262
2016-02-16,26300,4305
2016-02-17,26000,2507
2016-02-18,26300,2298
2016-02-19,26050,6160
2016-02-22,26000,140
2016-02-23,26000,4835
2016-02-24,25500,1356
2016-02-25,24850,3966
2016-02-26,25000,1351
2016-02-29,25450,2581
2016-03-02,25500,3658
2016-03-03,25500,5183
2016-03-04,25000,2044
2016-03-07,25700,961
2016-03-08,25600,1361
2016-03-09,25050,2967
2016-03-10,25450,334
2016-03-11,25100,1321
2016-03-14,24850,2337
2016-03-15,24700,2115
2016-03-16,24750,2572
2016-03-17,24800,1978
2016-03-18,24950,10121
2016-03-21,25000,4488
2016-03-22,26950,8865
2016-03-23,27000,4940
2016-03-24,27400,6684
2016-03-25,27400,3481
2016-03-28,26850,4827
2016-03-29,26750,4125
2016-03-30,25500,6635
2016-03-31,25500,807
2016-04-01,25500,1607
2016-04-04,26300,6132
2016-04-05,27050,5462
2016-04-06,28350,13456
2016-04-07,28250,968
2016-04-08,28300,808
2016-04-11,28000,3732
2016-04-12,27850,13247
2016-04-14,27700,2111
2016-04-15,27350,396
2016-04-18,27000,2026
2016-04-19,26900,842
2016-04-20,26500,1623
2016-04-21,26000,1072
2016-04-22,26150,1917
2016-04-25,25650,3234
2016-04-26,26600,3755
2016-04-27,27800,8438
2016-04-28,27950,29
2016-04-29,27900,2444
2016-05-02,26950,218
2016-05-03,26800,262
2016-05-04,27000,106
2016-05-09,26350,414
2016-05-10,26750,764
2016-05-11,26650,540
2016-05-12,26000,1207
2016-05-13,25000,3003
2016-05-16,24950,2454
2016-05-17,24000,1230
2016-05-18,24500,1248
2016-05-19,24850,643
2016-05-20,24850,5
2016-05-23,24500,300
2016-05-24,25100,2150
2016-05-25,25300,459
2016-05-26,24950,609
2016-05-27,24500,545
2016-05-30,25300,2553
2016-05-31,24950,1547
2016-06-01,24750,2020
2016-06-02,24750,1557
2016-06-03,24750,3628
2016-06-07,23500,8118
2016-06-08,23000,4571
2016-06-09,23300,1164
2016-06-10,23900,351
2016-06-13,22300,58394
2016-06-14,22100,6442
2016-06-15,22500,6165
2016-06-16,21550,3498
2016-06-17,21600,4892
2016-06-20,21900,852
2016-06-21,22150,1637
2016-06-22,23350,926
2016-06-23,25350,12918
2016-06-24,24400,11109
2016-06-27,23900,5074
2016-06-28,23950,6883
2016-06-29,23950,14478
2016-06-30,23900,8538
2016-07-01,23950,10124
2016-07-04,23950,6212
2016-07-05,24300,2994
2016-07-06,23800,6252
2016-07-07,23500,7892
2016-07-08,23400,3526
2016-07-11,23500,660
2016-07-12,23450,4903
2016-07-13,22900,3285
2016-07-14,22650,7948
2016-07-15,22400,10906
2016-07-18,22400,390
2016-07-19,22100,503
2016-07-20,22000,7301
2016-07-21,21650,54360
2016-07-22,21800,5059
2016-07-25,21800,2138
2016-07-26,21800,1298
2016-07-27,21750,4070
2016-07-28,21450,7198
2016-07-29,21800,4262
2016-08-01,21600,5290
2016-08-02,20650,7633
2016-08-03,21000,5068
2016-08-04,20750,11620
2016-08-05,20650,10550
2016-08-08,20600,762
2016-08-09,21400,5998
2016-08-10,22250,9064
2016-08-11,22450,4387
2016-08-12,22400,3669
2016-08-16,22800,1135
2016-08-17,22950,3832
2016-08-18,23250,1376
2016-08-19,23600,3662
2016-08-22,23000,6327
2016-08-23,21800,3593
2016-08-24,21500,1624
2016-08-25,21550,3538
2016-08-26,21550,1456
2016-08-29,22300,2729
2016-08-30,22650,882
2016-08-31,22800,6348
2016-09-01,23200,4324
2016-09-02,22500,2546
2016-09-05,22600,2856
2016-09-06,21750,4542
2016-09-07,21650,462
2016-09-08,21850,117
2016-09-09,21800,902
2016-09-12,21800,62
2016-09-13,22000,722
2016-09-19,22550,750
2016-09-20,22600,1105
2016-09-21,22400,907
2016-09-22,22400,1136
2016-09-23,21500,3228
2016-09-26,21500,376
2016-09-27,22000,1137
2016-09-28,22350,618
2016-09-29,21900,823
2016-09-30,22450,4217
2016-10-04,22200,47
2016-10-05,22050,4114
2016-10-06,22000,607
2016-10-07,21950,1837
2016-10-10,22450,1
2016-10-11,22000,1942
2016-10-12,21850,248
2016-10-13,21600,989
2016-10-14,22000,1
2016-10-17,21800,2266
2016-10-18,21800,133
2016-10-19,22000,3363
