period,price,volume
2015-12-30,2582,494119
2016-01-04,2496,340753
2016-01-05,2616,393227
2016-01-06,2506,395001
2016-01-07,2443,257151
2016-01-08,2549,295904
2016-01-11,2501,149333
2016-01-12,2563,645494
2016-01-13,2539,216367
2016-01-14,2501,141808
2016-01-15,2433,203949
2016-01-18,2390,110879
2016-01-19,2279,137082
2016-01-20,2227,274195
2016-01-21,2188,75000
2016-01-22,2164,57215
2016-01-25,2284,66110
2016-01-26,2255,67663
2016-01-27,2183,75632
2016-01-28,2087,201291
2016-01-29,1794,1370711
2016-02-01,1707,644419
2016-02-02,1693,198909
2016-02-03,1779,495807
2016-02-04,1827,291872
2016-02-05,1832,173137
2016-02-11,1678,246302
2016-02-12,1765,227933
2016-02-15,1803,108766
2016-02-16,1847,159004
2016-02-17,1770,92031
2016-02-18,1803,60070
2016-02-19,1842,70993
2016-02-22,1832,90134
2016-02-23,1827,116265
2016-02-24,1914,263099
2016-02-25,1943,155938
2016-02-26,1948,116640
2016-02-29,1981,160496
2016-03-02,1967,77110
2016-03-03,1851,1098838
2016-03-04,1957,257719
2016-03-07,1880,155216
2016-03-08,1885,182472
2016-03-09,1914,80426
2016-03-10,1885,75227
2016-03-11,1847,97147
2016-03-14,1851,62251
2016-03-15,1813,62703
2016-03-16,1741,173814
2016-03-17,1775,76999
2016-03-18,1827,75228
2016-03-21,1832,35416
2016-03-22,1827,60649
2016-03-23,1818,188889
2016-03-24,1842,45650
2016-03-25,1794,154265
2016-03-28,1779,45494
2016-03-29,1789,33999
2016-03-30,1765,31829
2016-03-31,1775,76297
2016-04-01,1799,36401
2016-04-04,1760,51879
2016-04-05,1736,98298
2016-04-06,1741,81084
2016-04-07,1717,84478
2016-04-08,1736,59942
2016-04-11,1746,57352
2016-04-12,1731,99112
2016-04-14,1755,61469
2016-04-15,1837,222393
2016-04-18,1876,102081
2016-04-19,1866,95567
2016-04-20,1851,67515
2016-04-21,1876,80948
2016-04-22,1851,95205
2016-04-25,1957,263254
2016-04-26,1938,149980
2016-04-27,2058,647700
2016-04-28,1972,393198
2016-04-29,2053,415962
2016-05-02,2073,152382
