period,price,volume
2015-12-30,2630,23078
2016-01-04,2600,8803
2016-01-05,2650,20966
2016-01-06,2580,19018
2016-01-07,2495,32143
2016-01-08,2520,24628
2016-01-11,2500,14326
2016-01-12,2375,28656
2016-01-13,2370,42534
2016-01-14,2475,24516
2016-01-15,2370,15326
2016-01-18,2340,11308
2016-01-19,2400,15027
2016-01-20,2300,46419
2016-01-21,2280,6064
2016-01-22,2325,24371
2016-01-25,2340,60380
2016-01-26,2270,51945
2016-01-27,2255,7543
2016-01-28,2255,20160
2016-01-29,2255,24768
2016-02-01,2405,40872
2016-02-02,2390,37203
2016-02-03,2335,12583
2016-02-04,2275,57422
2016-02-05,2235,36915
2016-02-11,2100,52587
2016-02-12,2040,55766
2016-02-15,2080,13945
2016-02-16,2085,17064
2016-02-17,2110,4379
2016-02-18,2100,4695
2016-02-19,2090,57727
2016-02-22,2060,24611
2016-02-23,2070,10268
2016-02-24,2130,36004
2016-02-25,2075,8654
2016-02-26,2170,22584
2016-02-29,2040,169084
2016-03-02,2065,179191
2016-03-03,2035,54494
2016-03-04,1975,61280
2016-03-07,1980,32886
2016-03-08,1985,35907
2016-03-09,1985,359430
2016-03-10,2000,24477
2016-03-11,2000,14166
2016-03-14,2075,112470
2016-03-15,2055,21455
2016-03-16,2055,2497
2016-03-17,1975,275561
2016-03-18,2010,134152
2016-03-21,2040,69675
2016-03-22,1970,58983
2016-03-23,1995,35381
2016-03-24,2010,113558
2016-03-25,2085,204856
2016-03-28,2115,66474
2016-03-29,2065,133762
2016-03-30,2060,56349
2016-03-31,2165,601120
2016-04-01,2150,82076
2016-04-04,2200,222481
2016-04-05,2165,39914
2016-04-06,2175,25613
2016-04-07,2155,52956
2016-04-08,2210,48602
2016-04-11,2185,37844
2016-04-12,2270,58442
2016-04-14,2260,103833
2016-04-15,2245,38247
2016-04-18,2205,12283
2016-04-19,2220,55703
2016-04-20,2250,85166
2016-04-21,2330,107898
2016-04-22,2360,128117
2016-04-25,2360,45428
2016-04-26,2340,20242
2016-04-27,2345,24607
2016-04-28,2250,101338
2016-04-29,2195,167620
2016-05-02,2175,25758
2016-05-03,2230,45331
2016-05-04,2275,65555
2016-05-09,2275,29246
2016-05-10,2275,17132
2016-05-11,2355,25094
2016-05-12,2385,38124
2016-05-13,2325,36068
2016-05-16,2260,78317
2016-05-17,2295,36502
2016-05-18,2240,34660
2016-05-19,2210,21746
2016-05-20,2290,97144
2016-05-23,2305,47421
2016-05-24,2300,28677
2016-05-25,2380,41228
2016-05-26,2350,89797
2016-05-27,2370,81417
2016-05-30,2350,26864
2016-05-31,2425,39291
2016-06-01,2730,2822046
2016-06-02,2600,723404
2016-06-03,2700,405497
2016-06-07,2695,141837
2016-06-08,2690,182373
2016-06-09,2545,345176
2016-06-10,2570,154025
2016-06-13,2550,141311
2016-06-14,2555,106595
2016-06-15,2550,36644
2016-06-16,2380,143890
2016-06-17,2370,45162
2016-06-20,2370,51065
2016-06-21,2460,89130
2016-06-22,2465,71601
2016-06-23,2490,68812
2016-06-24,2225,240117
2016-06-27,2200,52266
2016-06-28,2245,57311
2016-06-29,2415,99734
2016-06-30,2430,65110
2016-07-01,2410,20382
2016-07-04,2430,23630
2016-07-05,2500,95667
2016-07-06,2485,88225
2016-07-07,2500,132700
2016-07-08,2545,80645
2016-07-11,2525,40729
2016-07-12,2525,31574
2016-07-13,2575,226498
2016-07-14,2580,52769
2016-07-15,2545,35022
2016-07-18,2480,140648
2016-07-19,2500,67112
2016-07-20,2520,37027
2016-07-21,2535,24790
2016-07-22,2600,159278
2016-07-25,2685,219929
2016-07-26,2730,108531
2016-07-27,2700,101292
2016-07-28,2640,25807
2016-07-29,2705,43974
2016-08-01,2675,29632
2016-08-02,2645,79823
2016-08-03,2645,28248
2016-08-04,2620,51122
2016-08-05,2680,123652
2016-08-08,2650,36933
2016-08-09,2670,44048
2016-08-10,2710,168670
2016-08-11,2710,51772
2016-08-12,2650,90160
2016-08-16,2670,14677
2016-08-17,2605,13163
2016-08-18,2585,50299
2016-08-19,2565,92072
2016-08-22,2510,50129
2016-08-23,2540,13690
2016-08-24,2590,40791
2016-08-25,2535,43067
2016-08-26,2545,79393
2016-08-29,2490,24998
2016-08-30,2520,7025
2016-08-31,2550,42201
2016-09-01,2550,10525
2016-09-02,2620,389269
2016-09-05,2570,97207
2016-09-06,2560,239212
