period,price,volume
2015-12-30,16500,49689
2016-01-04,16950,110841
2016-01-05,17050,27745
2016-01-06,16600,38806
2016-01-07,16150,34287
2016-01-08,16300,62380
2016-01-11,16100,27643
2016-01-12,16700,32886
2016-01-13,16750,23656
2016-01-14,16500,19161
2016-01-15,16400,82498
2016-01-18,16800,50624
2016-01-19,16950,50998
2016-01-20,16600,63614
2016-01-21,16750,27161
2016-01-22,16500,28074
2016-01-25,16600,17840
2016-01-26,16550,27292
2016-01-27,16400,12424
2016-01-28,16400,17888
2016-01-29,16400,14986
2016-02-01,16750,10705
2016-02-02,16700,28151
2016-02-03,16650,42002
2016-02-04,16800,13463
2016-02-05,17700,129056
2016-02-11,17250,51726
2016-02-12,16950,46441
2016-02-15,17000,26861
2016-02-16,18250,160741
2016-02-17,17650,58496
2016-02-18,17550,43425
2016-02-19,17900,40194
2016-02-22,17850,77317
2016-02-23,17000,57178
2016-02-24,17750,169040
2016-02-25,17450,16940
2016-02-26,17650,12981
2016-02-29,17300,13685
2016-03-02,17050,23718
2016-03-03,16900,24689
2016-03-04,17050,11370
2016-03-07,16800,14513
2016-03-08,16600,20617
2016-03-09,16650,7691
2016-03-10,16750,7390
2016-03-11,17450,48697
2016-03-14,17150,31251
2016-03-15,16600,14546
2016-03-16,16400,22042
2016-03-17,16550,24713
2016-03-18,16750,14688
2016-03-21,16500,15539
2016-03-22,16450,16122
2016-03-23,16450,15339
2016-03-24,17550,210793
2016-03-25,17550,39258
2016-03-28,17850,36407
2016-03-29,17500,29626
2016-03-30,17550,22043
2016-03-31,18000,100520
2016-04-01,17800,35275
2016-04-04,16850,60530
2016-04-05,16700,19036
2016-04-06,16400,48640
2016-04-07,16550,30708
2016-04-08,16050,63939
2016-04-11,15800,56222
2016-04-12,15700,26901
2016-04-14,15250,49399
2016-04-15,15500,24230
2016-04-18,15350,19176
2016-04-19,15450,22401
2016-04-20,15300,16878
2016-04-21,15500,18777
2016-04-22,15550,18050
2016-04-25,15550,22085
2016-04-26,15500,21837
2016-04-27,15500,17309
2016-04-28,15250,35562
2016-04-29,14700,34375
2016-05-02,14800,30557
2016-05-03,14600,14224
2016-05-04,15000,16174
2016-05-09,15000,11673
2016-05-10,15500,53341
2016-05-11,15500,15643
2016-05-12,15300,13583
2016-05-13,15250,17657
2016-05-16,15250,11758
2016-05-17,15150,14189
2016-05-18,14700,30558
2016-05-19,14650,16381
2016-05-20,14850,10926
2016-05-23,15000,11654
2016-05-24,14950,4884
2016-05-25,14950,17462
2016-05-26,14800,11660
2016-05-27,14950,7611
2016-05-30,15000,12894
2016-05-31,15200,10831
2016-06-01,15200,10034
2016-06-02,15000,13902
2016-06-03,14950,13084
2016-06-07,15150,23565
2016-06-08,15150,7143
2016-06-09,14950,22424
2016-06-10,15300,43369
