period,price,volume
2015-12-30,13700,288746
2016-01-04,13450,242544
2016-01-05,14300,423090
2016-01-06,14500,782909
2016-01-07,14250,263566
2016-01-08,13950,264850
2016-01-11,13700,222575
2016-01-12,13350,215553
2016-01-13,13350,143810
2016-01-14,12850,301273
2016-01-15,12300,322797
2016-01-18,12500,157664
2016-01-19,12150,177966
2016-01-20,11600,207414
2016-01-21,11450,113149
2016-01-22,11750,105010
2016-01-25,12100,114009
2016-01-26,11750,121389
2016-01-27,12700,310733
2016-01-28,13100,239755
2016-01-29,13600,366269
2016-02-01,13350,177385
2016-02-02,13250,199376
2016-02-03,13000,192602
2016-02-04,12600,170231
2016-02-05,12750,121425
2016-02-11,11700,523595
2016-02-12,10250,622860
2016-02-15,10350,168561
2016-02-16,10650,134827
2016-02-17,10200,186689
2016-02-18,10350,149022
2016-02-19,10600,116451
2016-02-22,10500,98767
2016-02-23,10350,63700
2016-02-24,10350,83852
2016-02-25,10300,93040
2016-02-26,10200,114068
2016-02-29,9770,414189
2016-03-02,9580,325486
2016-03-03,9830,198817
2016-03-04,9780,119374
2016-03-07,9990,197913
2016-03-08,9880,93941
2016-03-09,9940,66706
2016-03-10,9900,78684
2016-03-11,9830,69346
2016-03-14,10750,502609
2016-03-15,10550,132008
2016-03-16,10650,79523
2016-03-17,11150,298634
2016-03-18,11000,126552
2016-03-21,10750,95906
2016-03-22,10600,95772
2016-03-23,10550,55617
2016-03-24,10550,100853
2016-03-25,10300,97604
2016-03-28,10200,63224
2016-03-29,10750,131562
2016-03-30,10750,69439
2016-03-31,10600,75939
2016-04-01,10400,78659
2016-04-04,10450,88793
2016-04-05,10850,170034
2016-04-06,10050,252361
2016-04-07,10400,212626
2016-04-08,10400,87547
2016-04-11,10900,159543
2016-04-12,10600,135767
2016-04-14,10350,215077
2016-04-15,10100,183920
2016-04-18,10050,94154
2016-04-19,10250,103199
2016-04-20,10200,55642
2016-04-21,10300,176131
2016-04-22,10350,77757
2016-04-25,10450,92894
2016-04-26,10750,191917
2016-04-27,10450,103792
2016-04-28,10700,102632
2016-04-29,10400,109979
2016-05-02,11900,1588357
2016-05-03,11200,652070
2016-05-04,10750,276190
2016-05-09,10300,217244
2016-05-10,10350,110906
2016-05-11,10450,89112
2016-05-12,10600,148000
2016-05-13,10500,69435
2016-05-16,10650,165601
2016-05-17,10700,153283
2016-05-18,10450,112009
2016-05-19,10100,148159
2016-05-20,10250,60412
2016-05-23,10250,62213
2016-05-24,10350,67241
2016-05-25,10300,64768
2016-05-26,10250,80666
2016-05-27,10050,125704
2016-05-30,10100,63782
2016-05-31,10700,236252
2016-06-01,10850,167511
2016-06-02,10900,174311
2016-06-03,11300,225074
2016-06-07,11100,155555
2016-06-08,11500,195930
2016-06-09,11200,112349
2016-06-10,11450,163982
2016-06-13,11050,107574
2016-06-14,11350,161754
2016-06-15,11150,63857
2016-06-16,10600,177511
2016-06-17,10550,117465
2016-06-20,10800,92905
2016-06-21,10900,98833
2016-06-22,10650,58186
2016-06-23,10400,76948
2016-06-24,9620,376165
2016-06-27,9250,384016
2016-06-28,9350,135423
2016-06-29,9500,174158
