period,price,volume
2019-09-30,2050,2486105
2019-10-01,2050,141583
2019-10-02,2055,221638
2019-10-04,2065,91386
2019-10-07,2065,185052
2019-10-08,2060,39782
2019-10-10,2055,48819
2019-10-11,2045,77723
2019-10-14,2040,11294
2019-10-15,2045,3557
2019-10-16,2050,15107
2019-10-17,2040,8438
2019-10-18,2045,7753
2019-10-21,2045,10392
2019-10-22,2040,19712
2019-10-23,2045,7412
2019-10-24,2040,1865
2019-10-25,2040,5944
2019-10-28,2040,4422
2019-10-29,2025,64822
2019-10-30,2035,94212
2019-10-31,2045,20238
2019-11-01,2045,16354
2019-11-04,2045,12156
2019-11-05,2025,13566
2019-11-06,2030,23997
2019-11-07,2030,11507
2019-11-08,2035,4007
2019-11-11,2030,6326
2019-11-12,2040,45626
2019-11-13,2045,9020
2019-11-14,2040,4927
2019-11-15,2040,6984
