period,price,volume
2015-12-30,1913,10563
2016-01-04,1899,4264
2016-01-05,1908,32952
2016-01-06,1903,13322
2016-01-07,1889,31538
2016-01-08,1899,8109
2016-01-11,1899,10870
2016-01-12,1913,16049
2016-01-13,1908,10992
2016-01-14,1908,7061
2016-01-15,1913,7529
2016-01-18,1908,5783
2016-01-19,1908,47743
2016-01-20,1908,93163
2016-01-21,1913,24843
2016-01-22,1913,7070
2016-01-25,1923,69810
2016-01-26,1927,139909
2016-01-27,1927,141394
2016-01-28,1918,177612
2016-01-29,1927,137950
2016-02-01,1927,80016
2016-02-02,1937,54166
2016-02-03,1932,83075
2016-02-04,1932,35025
2016-02-05,1927,12933
2016-02-11,1937,95238
2016-02-12,1932,33730
2016-02-15,1927,41902
2016-02-16,1927,3957
2016-02-17,1927,33393
2016-02-18,1937,14682
2016-02-19,1937,1641
2016-02-22,1927,32079
2016-02-23,1927,19298
2016-02-24,1927,12226
2016-02-25,1932,31785
2016-02-26,1937,13048
2016-02-29,1937,21283
2016-03-02,1942,31749
2016-03-03,1937,37391
2016-03-04,1937,6614
2016-03-07,1942,11500
2016-03-08,1927,35129
2016-03-09,1927,22760
2016-03-10,1937,14009
2016-03-11,1937,30758
2016-03-14,1937,64578
2016-03-15,1942,50837
2016-03-16,1956,245655
2016-03-17,1995,203615
2016-03-18,1995,72048
2016-03-21,1985,80544
2016-03-22,2014,91307
2016-03-23,2014,94228
2016-03-24,2014,46129
2016-03-25,1990,36512
2016-03-28,2024,118976
2016-03-29,2168,207251
2016-03-30,2120,57186
2016-03-31,2111,40617
2016-04-01,2096,60729
2016-04-04,2058,42052
2016-04-05,2019,46545
2016-04-06,1942,167356
2016-04-07,1947,56070
2016-04-08,1932,41698
2016-04-11,1956,75037
2016-04-12,1927,91872
2016-04-14,1961,61238
2016-04-15,1995,41320
2016-04-18,2005,39773
2016-04-19,2024,29927
2016-04-20,2062,49903
2016-04-21,2062,73223
2016-04-22,2048,34338
2016-04-25,2135,161660
2016-04-26,2217,302466
2016-04-27,2192,141400
2016-04-28,2144,104637
2016-04-29,2212,60429
2016-05-02,2284,67118
2016-05-03,2260,112756
2016-05-04,2250,73650
2016-05-09,2197,94241
2016-05-10,2120,81731
2016-05-11,2062,84362
2016-05-12,2043,53609
2016-05-13,2053,21073
2016-05-16,2115,38700
2016-05-17,2106,12164
2016-05-18,2082,30059
2016-05-19,2072,7298
2016-05-20,2091,22504
2016-05-23,2038,42839
2016-05-24,2009,61090
2016-05-25,2053,41659
2016-05-26,1971,29324
2016-05-27,1966,145995
2016-05-30,1985,50900
2016-05-31,2009,15588
2016-06-01,1966,36952
2016-06-02,1971,197494
2016-06-03,1952,127499
2016-06-07,2005,45003
2016-06-08,2000,27148
2016-06-09,1990,20703
2016-06-10,1990,0
2016-06-13,1990,0
2016-06-14,1990,0
2016-06-15,1990,0
2016-06-16,1990,0
2016-06-17,1990,0
2016-06-20,1990,0
2016-06-21,1990,0
2016-06-22,1990,0
2016-06-23,1990,0
2016-06-24,1990,0
2016-06-27,1990,0
2016-06-28,1990,0
2016-06-29,1990,0
2016-06-30,1990,0
2016-07-01,1990,0
2016-07-04,1990,0
2016-07-05,1990,0
2016-07-06,1990,0
2016-07-07,1990,0
2016-07-08,1990,0
2016-07-11,1990,0
2016-07-12,1990,0
2016-07-13,1990,0
2016-07-14,1990,0
2016-07-15,1990,0
2016-07-18,1990,0
2016-07-19,1990,0
2016-07-20,1990,0
2016-07-21,1990,0
2016-07-22,1990,0
2016-07-25,2011,951450
2016-07-26,2016,218396
2016-07-27,2026,190447
2016-07-28,2011,160851
2016-07-29,2016,150743
2016-08-01,2016,129411
2016-08-02,2011,153054
2016-08-03,2016,86685
2016-08-04,2021,106941
2016-08-05,2016,43868
2016-08-08,2011,44532
2016-08-09,2011,62273
2016-08-10,2016,102715
2016-08-11,2026,80958
2016-08-12,2021,71477
2016-08-16,2021,104905
2016-08-17,2011,12978
2016-08-18,2011,73192
2016-08-19,2011,39146
2016-08-22,2006,29777
2016-08-23,2016,33168
2016-08-24,2011,38350
2016-08-25,2021,82874
2016-08-26,2026,73158
2016-08-29,2011,64569
2016-08-30,2026,43385
2016-08-31,2026,23130
2016-09-01,2026,91140
2016-09-02,2026,66031
2016-09-05,2026,35537
2016-09-06,2021,19921
2016-09-07,2016,18188
2016-09-08,2016,38695
2016-09-09,2021,163686
2016-09-12,2026,12903
2016-09-13,2026,25518
2016-09-19,2021,22127
2016-09-20,2021,31117
2016-09-21,2016,56960
2016-09-22,2021,90079
2016-09-23,2021,25793
2016-09-26,2016,17869
2016-09-27,2016,13189
2016-09-28,2016,7549
2016-09-29,2011,42989
2016-09-30,2016,29564
2016-10-04,2016,6302
2016-10-05,2016,10651
2016-10-06,2011,4102
2016-10-07,2000,60719
2016-10-10,2011,14835
2016-10-11,2011,5798
2016-10-12,2016,20621
2016-10-13,2011,39974
2016-10-14,2011,36803
2016-10-17,2011,50485
2016-10-18,2000,74146
2016-10-19,2006,7569
2016-10-20,2006,14994
2016-10-21,2006,4643
2016-10-24,2006,36943
2016-10-25,2006,18636
2016-10-26,2011,32728
2016-10-27,2011,10081
2016-10-28,2011,3249
2016-10-31,2011,18221
2016-11-01,2016,45254
2016-11-02,2011,3702
2016-11-03,2006,5355
2016-11-04,2006,11368
2016-11-07,2006,21650
2016-11-08,2011,84598
2016-11-09,2011,30286
2016-11-10,2006,1017
2016-11-11,2006,10567
2016-11-14,2006,44742
2016-11-15,2000,29387
2016-11-16,2006,760
2016-11-17,2011,25950
2016-11-18,2011,3806
2016-11-21,2011,31125
2016-11-22,2011,3183
2016-11-23,2011,7634
2016-11-24,2006,16804
2016-11-25,2011,12732
2016-11-28,2011,10202
2016-11-29,2011,687
2016-11-30,2011,6093
2016-12-01,2006,591
2016-12-02,2000,5525
2016-12-05,2006,5565
2016-12-06,2006,30123
2016-12-07,2006,9806
2016-12-08,2006,6600
2016-12-09,2011,1060
2016-12-12,2011,230
2016-12-13,2011,1592
2016-12-14,2011,3151
2016-12-15,2006,98
2016-12-16,2011,24509
2016-12-19,2006,40171
2016-12-20,2006,20872
2016-12-21,2011,1502
2016-12-22,2011,4112
2016-12-23,2011,4192
2016-12-26,2006,6968
2016-12-27,2000,6560
2016-12-28,2011,593
2016-12-29,2006,8137
2017-01-02,2011,3030
2017-01-03,2011,12683
2017-01-04,2006,34463
2017-01-05,2000,6426
