period,price,volume
2015-12-30,1852,152835
2016-01-04,2370,1421935
2016-01-05,2300,520172
2016-01-06,2480,584316
2016-01-07,2510,1015221
2016-01-08,2690,521746
2016-01-11,2750,519950
2016-01-12,2500,1350009
2016-01-13,2720,408587
2016-01-14,2630,185202
2016-01-15,2500,266411
2016-01-18,2520,101938
2016-01-19,2480,96353
2016-01-20,2450,93342
2016-01-21,2470,48828
2016-01-22,2620,108994
2016-01-25,2770,131138
2016-01-26,2730,679228
2016-01-27,2900,166178
2016-01-28,2820,107727
2016-01-29,2820,72644
2016-02-01,3070,216037
2016-02-02,2970,133653
2016-02-03,2960,124812
2016-02-04,2700,617429
2016-02-05,2620,95638
2016-02-11,2480,83282
2016-02-12,2310,113412
2016-02-15,2250,92482
2016-02-16,2200,119385
2016-02-17,2170,44896
2016-02-18,2160,32258
2016-02-19,2130,108270
2016-02-22,2190,77541
2016-02-23,2110,62901
2016-02-24,2160,61421
2016-02-25,2240,150833
2016-02-26,2250,27327
2016-02-29,2420,93759
2016-03-02,2470,99635
2016-03-03,2390,65304
2016-03-04,2400,54059
2016-03-07,2460,53954
2016-03-08,2500,30822
2016-03-09,2440,27946
2016-03-10,2490,65632
2016-03-11,2470,26489
2016-03-14,2480,37907
2016-03-15,2520,28581
2016-03-16,2520,15842
2016-03-17,2520,38101
2016-03-18,2550,19855
2016-03-21,2600,25375
2016-03-22,2700,29518
2016-03-23,2740,107058
2016-03-24,2690,80683
2016-03-25,2670,107565
2016-03-28,2630,27095
2016-03-29,2630,91364
2016-03-30,2660,20570
2016-03-31,2670,29198
2016-04-01,2730,55980
2016-04-04,2760,328599
2016-04-05,2690,51724
2016-04-06,2620,68211
2016-04-07,2690,105298
2016-04-08,2690,32511
2016-04-11,2680,25494
2016-04-12,2680,53439
2016-04-14,2690,57042
2016-04-15,2940,151152
2016-04-18,3060,161189
2016-04-19,2970,121150
2016-04-20,2950,53118
2016-04-21,2790,89128
2016-04-22,2850,30557
2016-04-25,2820,39981
2016-04-26,2840,16145
2016-04-27,2770,26424
2016-04-28,2780,12726
2016-04-29,2730,26512
2016-05-02,2720,20378
2016-05-03,2760,41657
2016-05-04,2800,23893
2016-05-09,2790,24509
2016-05-10,2790,12498
2016-05-11,2800,17636
2016-05-12,2850,23155
2016-05-13,2970,46043
2016-05-16,2950,29818
2016-05-17,2900,36432
2016-05-18,2880,13908
2016-05-19,2820,9216
2016-05-20,2810,6696
2016-05-23,2760,18119
2016-05-24,2670,34761
2016-05-25,2770,19582
2016-05-26,2790,16780
2016-05-27,2730,3823
2016-05-30,2730,12955
2016-05-31,2720,15942
2016-06-01,2730,24021
2016-06-02,2740,25137
2016-06-03,2750,15276
2016-06-07,2720,20340
2016-06-08,2720,18647
2016-06-09,2720,16530
2016-06-10,2720,16123
2016-06-13,2690,22839
2016-06-14,2610,20283
2016-06-15,2670,10940
2016-06-16,2650,20787
2016-06-17,2670,36422
2016-06-20,2690,7552
2016-06-21,2720,16431
2016-06-22,2750,15066
2016-06-23,2820,34785
2016-06-24,2790,47055
2016-06-27,2810,23869
2016-06-28,2980,80518
2016-06-29,2980,39471
2016-06-30,2810,70504
2016-07-01,2880,22137
2016-07-04,2800,36657
2016-07-05,2900,10978
2016-07-06,2900,15140
2016-07-07,2930,15694
2016-07-08,2930,15356
2016-07-11,2940,13273
2016-07-12,2900,19631
2016-07-13,2850,22329
2016-07-14,2830,15512
2016-07-15,2860,15989
2016-07-18,2840,16827
2016-07-19,2850,17103
2016-07-20,2850,8227
2016-07-21,2850,23184
2016-07-22,2860,20502
2016-07-25,2890,21159
2016-07-26,2890,9836
2016-07-27,2890,8427
2016-07-28,2900,8471
2016-07-29,3130,254030
2016-08-01,3200,123290
2016-08-02,3360,106763
2016-08-03,3500,109010
2016-08-04,3520,40938
2016-08-05,3520,43085
2016-08-08,3550,48208
2016-08-09,3530,51196
2016-08-10,3440,37755
2016-08-11,3500,16514
2016-08-12,3620,42123
2016-08-16,3510,20205
2016-08-17,3580,20460
2016-08-18,3570,17637
2016-08-19,3540,8323
2016-08-22,3940,536782
2016-08-23,3880,143006
2016-08-24,3780,86452
2016-08-25,3690,80310
2016-08-26,3690,40716
2016-08-29,3420,85174
2016-08-30,3450,30335
2016-08-31,3440,26392
2016-09-01,3480,11495
2016-09-02,3790,105998
2016-09-05,3800,27946
2016-09-06,3940,48833
2016-09-07,3990,38473
2016-09-08,4000,28649
2016-09-09,4010,27471
2016-09-12,4010,11231
2016-09-13,4030,23499
2016-09-19,4030,30455
2016-09-20,4100,38218
2016-09-21,4140,32937
2016-09-22,4180,14349
2016-09-23,4520,131148
2016-09-26,4840,130588
2016-09-27,5000,77203
2016-09-28,5050,47981
2016-09-29,5100,30216
2016-09-30,5210,32978
2016-10-04,5960,190450
2016-10-05,6130,104057
2016-10-06,6070,52796
2016-10-07,5900,88290
