period,price,volume
2015-12-30,3835,12264
2016-01-04,3914,13648
2016-01-05,3914,20944
2016-01-06,3875,23666
2016-01-07,3882,13702
2016-01-08,3882,18184
2016-01-11,3809,22538
2016-01-12,3702,28483
2016-01-13,3802,24107
2016-01-14,3835,12864
2016-01-15,3795,14340
2016-01-18,3795,7403
2016-01-19,3689,19932
2016-01-20,3729,11779
2016-01-21,3770,11729
2016-01-22,3756,8396
2016-01-25,3828,9613
2016-01-26,3821,7918
2016-01-27,3743,20993
2016-01-28,3828,11236
2016-01-29,3835,9277
2016-02-01,3848,29104
2016-02-02,3848,17461
2016-02-03,3862,16105
2016-02-04,3889,3912
2016-02-05,3894,3883
2016-02-11,3862,6981
2016-02-12,3828,23035
2016-02-15,3862,5034
2016-02-16,3947,26704
2016-02-17,3935,3637
2016-02-18,3961,9334
2016-02-19,3901,14977
2016-02-22,3914,5485
2016-02-23,3882,11677
2016-02-24,3835,12242
2016-02-25,3842,19809
2016-02-26,3981,30592
2016-02-29,4034,63278
2016-03-02,4231,98650
2016-03-03,4252,90088
2016-03-04,4205,33762
2016-03-07,4061,42485
2016-03-08,4099,26498
2016-03-09,4020,19430
2016-03-10,4092,6257
2016-03-11,4112,3311
2016-03-14,4105,6334
2016-03-15,4047,6205
2016-03-16,4061,40856
2016-03-17,4099,14255
2016-03-18,4132,10741
2016-03-21,4212,51315
2016-03-22,4187,13607
2016-03-23,3988,100266
2016-03-24,3935,67633
2016-03-25,3974,16160
2016-03-28,3821,48592
2016-03-29,3802,40042
2016-03-30,3862,74760
2016-03-31,3974,22266
2016-04-01,3855,36067
2016-04-04,3809,12239
2016-04-05,3855,16295
2016-04-06,3875,7805
2016-04-07,3869,7777
2016-04-08,3889,8831
2016-04-11,3862,24177
2016-04-12,3835,14595
2016-04-14,3848,8637
2016-04-15,3901,16607
2016-04-18,4173,3578480
2016-04-19,3988,572155
2016-04-20,3835,378417
2016-04-21,3947,198917
2016-04-22,3935,116079
2016-04-25,3974,142288
2016-04-26,3941,198122
2016-04-27,3988,407177
2016-04-28,3961,73927
2016-04-29,3947,44794
2016-05-02,3848,81373
2016-05-03,3901,25485
2016-05-04,3889,30696
2016-05-09,3821,101803
2016-05-10,3790,37226
2016-05-11,3795,22063
2016-05-12,3809,27095
2016-05-13,3749,24221
2016-05-16,3814,24339
2016-05-17,3941,157346
2016-05-18,3835,50123
2016-05-19,3795,82940
2016-05-20,3842,16407
2016-05-23,3947,151009
2016-05-24,3889,35678
2016-05-25,3814,47109
2016-05-26,3882,28775
2016-05-27,3889,39717
2016-05-30,3928,54417
2016-05-31,3921,33104
2016-06-01,3921,24313
2016-06-02,4159,303127
2016-06-03,4159,68047
2016-06-07,4166,46343
2016-06-08,4318,103305
2016-06-09,4285,87857
2016-06-10,4231,45182
2016-06-13,4159,96346
2016-06-14,4245,270879
2016-06-15,4245,67886
2016-06-16,4153,41176
2016-06-17,4166,30868
