period,price,volume
2015-12-30,5840,71185
2016-01-04,5770,93672
2016-01-05,5760,121027
2016-01-06,5820,182191
2016-01-07,5880,369420
2016-01-08,5940,167745
2016-01-11,5930,130471
2016-01-12,5980,155152
2016-01-13,6000,85694
2016-01-14,6270,520341
2016-01-15,6300,336498
2016-01-18,6610,950619
2016-01-19,6730,450433
2016-01-20,6470,462361
2016-01-21,6250,202554
2016-01-22,6280,179732
2016-01-25,6350,113323
2016-01-26,6240,109957
2016-01-27,6120,97793
2016-01-28,6350,103280
2016-01-29,6360,81084
2016-02-01,6400,120752
2016-02-02,6190,138230
2016-02-03,5990,163567
2016-02-04,6140,93903
2016-02-05,6380,791616
2016-02-11,6010,267296
2016-02-12,5750,318875
2016-02-15,5820,94946
2016-02-16,5870,86329
2016-02-17,5770,89681
2016-02-18,5900,67045
2016-02-19,5930,89823
2016-02-22,5930,65658
2016-02-23,5840,91528
2016-02-24,5790,106752
2016-02-25,5700,124364
2016-02-26,5800,69018
2016-02-29,5810,52825
2016-03-02,5820,98638
2016-03-03,5810,69819
2016-03-04,5800,84499
2016-03-07,5950,170791
2016-03-08,5840,87378
2016-03-09,5850,85070
2016-03-10,5880,62133
2016-03-11,5900,74230
2016-03-14,5850,47301
2016-03-15,5850,46267
2016-03-16,5810,86059
2016-03-17,5840,66422
2016-03-18,5920,95469
2016-03-21,6040,137927
2016-03-22,6100,245543
2016-03-23,6010,116706
2016-03-24,6100,88059
2016-03-25,6150,127236
2016-03-28,6160,226515
2016-03-29,6150,89944
2016-03-30,6060,88348
2016-03-31,6210,174281
2016-04-01,6200,111975
2016-04-04,6590,812367
2016-04-05,6930,1014764
2016-04-06,6950,368707
2016-04-07,6590,711731
2016-04-08,6640,234109
2016-04-11,6430,244115
2016-04-12,6440,205509
2016-04-14,6380,156020
2016-04-15,6190,169552
2016-04-18,6230,158245
2016-04-19,6270,126812
2016-04-20,6130,133709
2016-04-21,6130,129772
2016-04-22,6180,136093
2016-04-25,6180,149765
2016-04-26,6500,616240
2016-04-27,6510,343170
2016-04-28,6400,420527
2016-04-29,6540,301606
2016-05-02,6610,325480
2016-05-03,6480,150278
2016-05-04,6290,158172
2016-05-09,5930,374979
2016-05-10,6020,132819
2016-05-11,6020,67762
2016-05-12,5990,66489
2016-05-13,5900,206990
2016-05-16,5870,77207
2016-05-17,5820,105362
2016-05-18,5700,121166
2016-05-19,5770,72059
2016-05-20,5810,1177325
2016-05-23,5880,156958
2016-05-24,5920,262369
2016-05-25,5900,188198
2016-05-26,6200,474205
2016-05-27,6250,540789
2016-05-30,6430,507231
2016-05-31,6510,1535671
2016-06-01,6610,265108
2016-06-02,8000,7077323
2016-06-03,7060,3418288
2016-06-07,7480,3677123
2016-06-08,7690,1183046
2016-06-09,7900,3927655
2016-06-10,7710,825742
2016-06-13,7270,770382
2016-06-14,7010,601069
2016-06-15,7010,452386
2016-06-16,6700,573004
2016-06-17,6840,460872
2016-06-20,6900,514942
2016-06-21,6720,305353
2016-06-22,6540,307446
2016-06-23,6360,405177
2016-06-24,5990,722982
2016-06-27,6150,374756
2016-06-28,6190,311618
2016-06-29,6240,267139
2016-06-30,6370,397555
2016-07-01,6460,175689
2016-07-04,6470,173478
2016-07-05,6570,213134
2016-07-06,6430,178976
2016-07-07,6640,190566
2016-07-08,6490,146911
2016-07-11,6640,148006
2016-07-12,6570,140877
2016-07-13,6410,187026
2016-07-14,6300,184858
2016-07-15,6300,147509
2016-07-18,6320,93859
2016-07-19,6560,188676
2016-07-20,6490,152460
2016-07-21,6400,97692
2016-07-22,6400,131135
2016-07-25,6450,85560
2016-07-26,6650,740408
2016-07-27,6840,518711
2016-07-28,7070,608869
2016-07-29,7060,372217
2016-08-01,6860,261281
2016-08-02,6790,216878
2016-08-03,6780,148297
2016-08-04,7400,4551601
2016-08-05,7540,1323828
2016-08-08,7360,1149586
2016-08-09,7330,518930
