period,price,volume
2019-05-08,2030,2869310
2019-05-09,2035,384982
2019-05-10,2040,327737
2019-05-13,2050,286049
2019-05-14,2070,1226886
2019-05-15,2045,121836
2019-05-16,2040,122181
2019-05-17,2045,71888
2019-05-20,2045,52697
2019-05-21,2040,93135
2019-05-22,2040,117277
2019-05-23,2045,34640
2019-05-24,2045,48056
2019-05-27,2050,43311
2019-05-28,2055,48377
2019-05-29,2050,18199
2019-05-30,2045,48407
2019-05-31,2050,9123
2019-06-03,2060,281398
2019-06-04,2050,355001
2019-06-05,2055,42794
2019-06-07,2060,53129
2019-06-10,2060,28673
2019-06-11,2070,53043
2019-06-12,2075,17543
2019-06-13,2065,39369
2019-06-14,2085,146808
2019-06-17,2090,31823
2019-06-18,2085,9265
2019-06-19,2090,51189
2019-06-20,2100,48765
2019-06-21,2105,47369
2019-06-24,2095,29368
2019-06-25,2090,144241
2019-06-26,2090,41643
2019-06-27,2100,15875
2019-06-28,2095,22523
2019-07-01,2095,61437
2019-07-02,2090,39601
2019-07-03,2085,17344
2019-07-04,2095,26676
2019-07-05,2095,35009
2019-07-08,2095,14179
2019-07-09,2095,8633
2019-07-10,2095,25798
2019-07-11,2095,16430
2019-07-12,2095,6867
2019-07-15,2095,13504
2019-07-16,2095,13203
2019-07-17,2070,15714
2019-07-18,2085,11130
2019-07-19,2090,7689
2019-07-22,2090,21660
2019-07-23,2090,20179
2019-07-24,2090,20993
2019-07-25,2090,2810
2019-07-26,2085,1500
2019-07-29,2085,4475
2019-07-30,2085,1923
2019-07-31,2085,6522
2019-08-01,2090,4327
2019-08-02,2085,5380
2019-08-05,2065,59775
2019-08-06,2065,28261
2019-08-07,2070,20882
2019-08-08,2070,14127
2019-08-09,2065,12511
2019-08-12,2070,17099
2019-08-13,2075,4213
2019-08-14,2075,1071
2019-08-16,2070,426
2019-08-19,2075,1147
2019-08-20,2075,30255
2019-08-21,2080,4902
2019-08-22,2070,8502
2019-08-23,2075,225
2019-08-26,2070,207
2019-08-27,2065,11367
2019-08-28,2065,1601
2019-08-29,2065,1180
2019-08-30,2065,10530
2019-09-02,2065,10324
2019-09-03,2075,277
2019-09-04,2075,85
2019-09-05,2070,121
2019-09-06,2075,866
2019-09-09,2070,225
2019-09-10,2070,3194
2019-09-11,2070,5212
2019-09-16,2065,30108
2019-09-17,2070,8674
2019-09-18,2075,38121
2019-09-19,2075,14108
2019-09-20,2075,20126
2019-09-23,2075,11025
2019-09-24,2075,8095
2019-09-25,2080,8318
2019-09-26,2070,22567
2019-09-27,2075,71480
2019-09-30,2080,5311
2019-10-01,2080,20488
2019-10-02,2080,12723
2019-10-04,2080,5497
2019-10-07,2075,4331
2019-10-08,2070,58570
2019-10-10,2080,410
2019-10-11,2075,7880
2019-10-14,2080,5441
2019-10-15,2075,23911
2019-10-16,2075,4882
2019-10-17,2060,2112
2019-10-18,2070,34089
2019-10-21,2075,1313
2019-10-22,2075,47439
2019-10-23,2075,26007
2019-10-24,2075,254
2019-10-25,2070,0
2019-10-28,2070,44102
2019-10-29,2060,10269
2019-10-30,2060,14
2019-10-31,2085,43483
2019-11-01,2075,11833
2019-11-04,2075,199
2019-11-05,2070,4713
2019-11-06,2060,9458
2019-11-07,2050,14428
2019-11-08,2050,18292
2019-11-11,2055,4387
2019-11-12,2055,4649
2019-11-13,2060,4708
2019-11-14,2060,6552
2019-11-15,2050,46
