period,ratio
2016-01-04,0.08493
2016-01-05,0.09992
2016-01-07,0.04996
2016-01-08,0.09492
2016-01-10,0.02498
2016-01-11,0.06994
2016-01-12,0.05995
2016-01-13,0.02997
2016-01-14,0.05495
2016-01-15,0.03497
2016-01-18,0.06994
2016-01-19,0.05995
2016-01-22,0.04496
2016-01-23,0.03497
2016-01-25,0.13489
2016-01-26,0.06495
2016-01-27,0.26979
2016-01-28,0.23482
2016-01-29,0.08493
2016-02-01,0.21483
2016-02-02,0.21483
2016-02-03,0.19985
2016-02-04,0.13989
2016-02-05,0.05995
2016-02-10,0.02498
2016-02-11,0.09492
2016-02-12,0.10492
2016-02-15,0.09992
2016-02-16,0.05495
2016-02-17,0.05995
2016-02-18,0.06495
2016-02-19,0.07994
2016-02-22,0.09492
2016-02-23,0.07494
2016-02-24,0.08493
2016-02-25,0.03497
2016-02-26,0.06495
2016-02-29,0.02997
2016-03-02,0.03997
2016-03-03,0.05495
2016-03-04,0.03997
2016-03-07,0.05995
2016-03-08,0.03497
2016-03-09,0.05495
2016-03-10,0.03997
2016-03-11,0.04496
2016-03-14,0.03997
2016-03-15,0.02498
2016-03-16,0.03997
2016-03-21,0.05495
2016-03-22,0.04496
2016-03-23,0.03497
2016-03-24,0.02997
2016-03-25,0.05495
2016-03-28,0.02997
2016-04-04,0.08493
2016-04-05,0.10492
2016-04-06,0.11991
2016-04-07,0.06994
2016-04-08,0.03997
2016-04-11,0.05495
2016-04-12,0.03997
2016-04-13,0.02498
2016-04-14,0.05495
2016-04-15,0.03997
2016-04-18,0.02997
2016-04-19,0.04996
2016-04-20,0.02498
2016-04-24,0.02498
2016-04-25,0.09492
2016-04-26,0.03497
2016-04-27,0.04496
2016-04-28,0.03497
2016-04-29,0.04996
2016-05-03,0.02498
2016-05-09,0.03497
2016-05-10,0.04996
2016-05-12,0.02498
2016-05-13,0.04496
2016-05-16,0.03997
2016-05-17,0.05495
2016-05-18,0.02997
2016-05-19,0.02498
2016-05-23,0.07994
2016-05-24,0.06495
2016-05-26,0.07994
2016-05-27,0.06994
2016-05-30,0.04996
2016-05-31,0.02997
2016-06-03,0.07494
2016-06-07,0.04496
2016-06-08,0.02997
2016-06-09,0.03497
2016-06-10,0.04996
2016-06-14,0.02498
2016-06-15,0.03497
2016-06-17,0.02997
2016-06-23,0.04996
2016-06-27,0.03997
2016-06-28,0.03497
2016-06-29,0.05995
2016-06-30,0.04996
2016-07-01,0.02997
2016-07-04,0.07494
2016-07-05,0.10991
2016-07-06,0.14988
2016-07-07,0.03497
2016-07-11,0.03497
2016-07-12,0.02498
2016-07-13,0.07494
2016-07-14,0.05995
2016-07-18,0.02997
2016-07-19,0.04496
2016-07-21,0.04496
2016-07-22,0.06994
2016-07-25,0.03997
2016-07-27,0.03997
2016-07-29,0.02498
2016-08-03,0.02498
2016-08-08,0.04996
2016-08-09,0.04996
2016-08-11,0.02498
2016-08-16,0.02997
2016-08-18,0.02498
2016-08-22,0.02997
2016-08-23,0.02498
2016-08-29,0.02997
2016-08-30,0.02997
2016-08-31,0.03497
2016-09-01,0.02997
2016-09-02,0.02997
2016-09-05,0.04996
2016-09-06,0.02997
2016-09-07,0.03497
2016-09-12,0.03997
2016-09-17,0.02498
2016-09-20,0.02498
2016-09-26,0.11491
2016-09-27,0.14988
2016-09-28,0.11491
2016-09-29,0.07994
2016-09-30,0.05495
2016-10-04,0.09492
2016-10-05,0.03997
2016-10-06,0.10991
2016-10-07,0.05495
2016-10-08,0.02997
2016-10-09,0.02997
2016-10-10,0.04996
2016-10-11,0.07994
2016-10-12,0.22483
2016-10-13,0.21483
2016-10-14,0.90931
2016-10-15,0.20484
2016-10-16,0.26979
2016-10-17,1.21408
2016-10-18,1.20909
2016-10-19,0.88433
2016-10-20,1.07419
2016-10-21,0.98426
2016-10-22,0.33974
2016-10-23,0.3997
2016-10-24,1.21908
2016-10-25,1.43892
2016-10-26,2.9278
2016-10-27,2.28828
2016-10-28,1.64376
2016-10-29,0.35973
2016-10-30,0.32475
2016-10-31,1.53384
2016-11-01,1.8536
2016-11-02,1.86859
2016-11-03,1.43392
2016-11-04,1.57881
2016-11-05,0.34474
2016-11-06,0.34474
2016-11-07,2.13839
2016-11-08,1.7287
2016-11-09,2.42318
2016-11-10,2.18336
2016-11-11,1.61878
2016-11-12,0.21483
2016-11-13,0.37471
2016-11-14,1.67374
2016-11-15,1.60879
2016-11-16,1.7237
2016-11-17,1.71371
2016-11-18,1.46889
2016-11-19,0.41968
2016-11-20,0.42967
2016-11-21,1.63877
2016-11-22,1.56882
2016-11-23,1.63877
2016-11-24,1.67874
2016-11-25,1.54883
2016-11-26,0.34973
2016-11-27,0.24981
2016-11-28,1.47889
2016-11-29,1.65875
2016-11-30,1.55383
2016-12-01,1.64376
2016-12-02,1.40894
2016-12-03,0.30976
2016-12-04,0.19985
2016-12-05,3.04271
2016-12-06,2.14339
2016-12-07,2.14339
2016-12-08,1.91856
2016-12-09,1.49387
2016-12-10,0.35973
2016-12-11,0.28478
2016-12-12,1.78865
2016-12-13,2.36822
2016-12-14,2.01848
2016-12-15,1.88858
2016-12-16,1.5988
2016-12-17,0.40969
2016-12-18,0.34474
2016-12-19,1.35398
2016-12-20,1.46889
2016-12-21,1.34898
2016-12-22,1.31401
2016-12-23,1.34898
2016-12-24,0.2598
2016-12-25,0.32475
2016-12-26,1.48888
2016-12-27,1.52385
2016-12-28,1.35898
2016-12-29,1.22907
2016-12-30,0.69947
2016-12-31,0.21483
2017-01-01,0.23982
2017-01-02,1.51886
2017-01-03,2.10342
2017-01-04,2.33824
2017-01-05,1.98351
2017-01-06,2.00349
2017-01-07,0.27479
2017-01-08,0.36972
2017-01-09,1.94853
2017-01-10,1.82363
2017-01-11,1.82363
2017-01-12,1.35898
2017-01-13,1.48888
2017-01-14,0.32975
2017-01-15,0.27979
2017-01-16,1.63377
2017-01-17,1.56882
2017-01-18,1.37396
2017-01-19,1.25905
2017-01-20,2.74294
2017-01-21,0.51461
2017-01-22,0.45465
2017-01-23,2.15838
2017-01-24,2.53809
2017-01-25,2.02847
2017-01-26,1.86859
2017-01-27,0.24981
2017-01-28,0.22483
2017-01-29,0.33974
2017-01-30,0.26979
2017-01-31,1.58381
2017-02-01,1.83862
2017-02-02,1.87859
2017-02-03,1.66375
2017-02-04,0.35473
2017-02-05,0.27479
2017-02-06,2.20334
2017-02-07,1.62378
2017-02-08,1.75868
2017-02-09,1.7237
2017-02-10,1.35898
2017-02-11,0.34973
2017-02-12,0.36472
2017-02-13,2.01848
2017-02-14,1.79865
2017-02-15,2.09342
2017-02-16,2.04346
2017-02-17,2.08343
2017-02-18,0.32475
2017-02-19,0.31976
2017-02-20,2.02847
2017-02-21,1.8536
2017-02-22,1.68373
2017-02-23,2.48813
2017-02-24,2.1284
2017-02-25,0.54459
2017-02-26,0.45465
2017-02-27,2.16337
2017-02-28,1.9885
2017-03-01,0.73444
2017-03-02,2.20334
2017-03-03,1.63377
2017-03-04,0.3997
2017-03-05,0.29477
2017-03-06,1.88358
2017-03-07,1.95353
2017-03-08,2.08343
2017-03-09,2.05845
2017-03-10,2.55308
2017-03-11,0.47964
2017-03-12,0.42468
2017-03-13,2.49812
2017-03-14,1.9935
2017-03-15,2.57806
2017-03-16,2.80289
2017-03-17,2.68798
2017-03-18,0.40469
2017-03-19,0.56957
2017-03-20,2.87784
2017-03-21,3.07269
2017-03-22,2.33824
2017-03-23,2.20334
2017-03-24,2.10342
2017-03-25,0.34973
2017-03-26,0.36472
2017-03-27,2.08843
2017-03-28,2.07844
2017-03-29,1.87359
2017-03-30,1.82363
2017-03-31,2.00349
2017-04-01,0.36972
2017-04-02,0.28478
2017-04-03,2.31326
2017-04-04,3.11766
2017-04-05,2.80289
2017-04-06,3.22258
2017-04-07,3.25256
2017-04-08,0.99925
2017-04-09,0.75943
2017-04-10,2.76292
2017-04-11,2.80789
2017-04-12,2.58306
2017-04-13,2.11841
2017-04-14,1.78366
2017-04-15,0.48963
2017-04-16,0.3897
2017-04-17,2.50811
2017-04-18,2.1284
2017-04-19,2.07344
2017-04-20,2.06345
2017-04-21,2.20334
2017-04-22,0.59455
2017-04-23,0.41468
2017-04-24,2.5281
2017-04-25,2.31826
2017-04-26,2.76792
2017-04-27,2.30826
2017-04-28,1.94853
2017-04-29,0.43467
2017-04-30,0.32475
2017-05-01,0.69947
2017-05-02,1.87359
2017-05-03,0.48963
2017-05-04,1.90856
2017-05-05,0.41968
2017-05-06,0.37971
2017-05-07,0.3997
2017-05-08,2.09842
2017-05-09,0.63952
2017-05-10,2.61803
2017-05-11,2.59305
2017-05-12,2.43817
2017-05-13,0.48963
2017-05-14,0.50462
2017-05-15,2.51811
2017-05-16,4.76642
2017-05-17,2.86784
2017-05-18,2.46814
2017-05-19,2.40319
2017-05-20,0.48963
2017-05-21,0.50462
2017-05-22,2.97776
2017-05-23,12.9203
2017-05-24,6.51511
2017-05-25,5.08618
2017-05-26,4.46165
2017-05-27,0.75443
2017-05-28,0.80939
2017-05-29,4.44666
2017-05-30,4.71646
2017-05-31,3.5873
2017-06-01,3.84711
2017-06-02,3.83212
2017-06-03,0.70946
2017-06-04,0.53959
2017-06-05,3.82213
2017-06-06,0.7894
2017-06-07,3.13265
2017-06-08,2.84286
2017-06-09,3.05271
2017-06-10,0.54958
2017-06-11,0.45465
2017-06-12,3.09767
2017-06-13,3.44741
2017-06-14,3.89208
2017-06-15,3.90207
2017-06-16,3.69223
2017-06-17,0.86934
2017-06-18,0.76442
2017-06-19,4.27679
2017-06-20,4.00699
2017-06-21,2.80289
2017-06-22,2.89283
2017-06-23,2.71296
2017-06-24,0.55958
2017-06-25,0.36972
2017-06-26,5.26105
2017-06-27,3.49238
2017-06-28,3.00774
2017-06-29,2.84286
2017-06-30,2.61304
2017-07-01,0.5246
2017-07-02,0.42468
2017-07-03,2.663
2017-07-04,2.62303
2017-07-05,2.57806
2017-07-06,2.90282
2017-07-07,2.23332
2017-07-08,0.55458
2017-07-09,0.27979
2017-07-10,2.53809
2017-07-11,2.40819
2017-07-12,2.19835
2017-07-13,2.63802
2017-07-14,2.74793
2017-07-15,0.57456
2017-07-16,0.43467
2017-07-17,2.46814
2017-07-18,2.10342
2017-07-19,2.31326
2017-07-20,2.47814
2017-07-21,2.60804
2017-07-22,0.40969
2017-07-23,0.32475
2017-07-24,2.46814
2017-07-25,2.70796
2017-07-26,2.34823
2017-07-27,2.37821
2017-07-28,2.31326
2017-07-29,0.45965
2017-07-30,0.38471
2017-07-31,2.16837
2017-08-01,2.17836
2017-08-02,2.15338
2017-08-03,2.10841
