period,ratio
2016-01-01,0.08823
2016-01-04,0.24704
2016-01-06,0.12352
2016-01-07,0.1941
2016-01-12,0.08823
2016-01-14,0.08823
2016-01-25,0.15881
2016-01-27,0.12352
2016-01-28,0.10587
2016-01-29,0.24704
2016-02-02,0.10587
2016-02-03,0.08823
2016-02-04,0.12352
2016-02-11,0.08823
2016-02-16,0.14116
2016-02-19,0.10587
2016-02-23,0.14116
2016-02-24,0.15881
2016-02-26,0.10587
2016-02-29,0.17646
2016-03-03,0.08823
2016-03-04,0.15881
2016-03-10,0.10587
2016-03-18,0.14116
2016-03-21,0.17646
2016-03-22,0.17646
2016-03-23,0.21175
2016-03-24,0.15881
2016-03-25,0.14116
2016-03-28,0.15881
2016-03-29,0.14116
2016-03-30,0.15881
2016-03-31,0.21175
2016-04-01,0.24704
2016-04-04,0.12352
2016-04-05,0.12352
2016-04-06,0.12352
2016-04-08,0.08823
2016-04-15,0.10587
2016-04-18,0.08823
2016-04-19,0.08823
2016-04-20,0.15881
2016-04-21,0.08823
2016-04-22,0.08823
2016-04-25,0.10587
2016-04-29,0.08823
2016-05-01,0.1941
2016-05-02,0.08823
2016-05-06,0.15881
2016-05-13,0.1941
2016-05-17,0.08823
2016-05-20,0.08823
2016-05-27,0.12352
2016-05-28,0.47644
2016-05-29,0.35292
2016-05-30,0.21175
2016-05-31,0.4235
2016-06-01,0.15881
2016-06-03,0.22939
2016-06-04,0.31762
2016-06-05,0.15881
2016-06-06,0.38821
2016-06-07,0.35292
2016-06-08,0.26469
2016-06-09,0.35292
2016-06-10,0.35292
2016-06-11,0.24704
2016-06-12,0.28233
2016-06-13,0.67054
2016-06-14,0.51173
2016-06-15,0.17646
2016-06-16,0.38821
2016-06-17,0.38821
2016-06-18,0.24704
2016-06-20,0.33527
2016-06-21,0.49408
2016-06-22,0.22939
2016-06-23,0.24704
2016-06-24,0.10587
2016-06-25,0.15881
2016-06-26,0.51173
2016-06-27,0.68819
2016-06-28,0.40585
2016-06-29,0.6529
2016-06-30,0.24704
2016-07-01,0.4235
2016-07-02,0.1941
2016-07-03,0.29998
2016-07-04,0.47644
2016-07-05,0.28233
2016-07-06,0.38821
2016-07-07,0.59996
2016-07-08,0.45879
2016-07-09,0.40585
2016-07-10,0.4235
2016-07-11,0.44115
2016-07-12,0.51173
2016-07-13,0.49408
2016-07-14,0.79407
2016-07-15,0.37056
2016-07-16,0.22939
2016-07-17,0.33527
2016-07-18,0.68819
2016-07-19,0.47644
2016-07-20,1.05876
2016-07-21,0.35292
2016-07-22,0.68819
2016-07-23,0.67054
2016-07-24,0.38821
2016-07-25,0.75877
2016-07-26,0.56467
2016-07-27,0.24704
2016-07-28,0.45879
2016-07-29,0.47644
2016-07-30,0.35292
2016-07-31,0.35292
2016-08-01,0.49408
2016-08-02,0.63525
2016-08-03,0.61761
2016-08-04,0.17646
2016-08-05,0.1941
2016-08-06,0.22939
2016-08-07,0.37056
2016-08-08,0.35292
2016-08-09,0.24704
2016-08-10,0.52938
2016-08-11,0.6529
2016-08-12,0.63525
2016-08-13,0.08823
2016-08-17,0.10587
2016-08-18,0.24704
2016-08-19,0.15881
2016-08-21,0.1941
2016-08-22,0.15881
2016-08-23,0.40585
2016-08-24,0.08823
2016-08-25,0.44115
2016-08-26,0.26469
2016-08-27,0.26469
2016-08-28,0.45879
2016-08-29,0.31762
2016-08-30,0.61761
2016-08-31,0.44115
2016-09-01,0.49408
2016-09-02,0.29998
2016-09-03,0.4235
2016-09-04,0.24704
2016-09-05,0.10587
2016-09-06,0.37056
2016-09-07,0.37056
2016-09-08,0.17646
2016-09-09,0.38821
2016-09-10,0.08823
2016-09-11,0.15881
2016-09-12,0.15881
2016-09-13,0.52938
2016-09-14,0.29998
2016-09-15,0.38821
2016-09-16,0.70584
2016-09-17,0.54702
2016-09-18,0.38821
2016-09-19,0.51173
2016-09-20,0.49408
2016-09-21,0.44115
2016-09-22,0.37056
2016-09-23,0.44115
2016-09-24,0.35292
2016-09-25,0.49408
2016-09-26,0.33527
2016-09-27,0.47644
2016-09-28,0.77642
2016-09-29,0.93523
2016-09-30,0.59996
2016-10-01,0.81171
2016-10-02,1.19992
2016-10-03,0.70584
2016-10-04,0.59996
2016-10-05,0.72348
2016-10-06,0.81171
2016-10-07,0.54702
2016-10-08,0.56467
2016-10-09,0.51173
2016-10-10,0.75877
2016-10-11,0.47644
2016-10-12,0.847
2016-10-13,0.58231
2016-10-14,0.70584
2016-10-15,0.91759
2016-10-16,0.47644
2016-10-17,0.63525
2016-10-18,0.58231
2016-10-19,0.38821
2016-10-20,0.40585
2016-10-21,0.61761
2016-10-22,0.67054
2016-10-23,0.52938
2016-10-24,0.4235
2016-10-25,0.59996
2016-10-26,0.89994
2016-10-27,0.58231
2016-10-28,0.91759
2016-10-29,0.59996
2016-10-30,1.11169
2016-10-31,0.95288
2016-11-01,0.81171
2016-11-02,0.89994
2016-11-03,0.97053
2016-11-04,0.8823
2016-11-05,0.70584
2016-11-06,0.89994
2016-11-07,0.8823
2016-11-08,0.847
2016-11-09,1.09405
2016-11-10,0.82936
2016-11-11,0.81171
2016-11-12,0.6529
2016-11-13,0.82936
2016-11-14,0.98817
2016-11-15,1.00582
2016-11-16,1.14699
2016-11-17,0.77642
2016-11-18,0.56467
2016-11-19,0.70584
2016-11-20,0.8823
2016-11-21,0.67054
2016-11-22,1.19992
2016-11-23,0.70584
2016-11-24,0.89994
2016-11-25,0.847
2016-11-26,0.59996
2016-11-27,0.56467
2016-11-28,0.45879
2016-11-29,0.54702
2016-11-30,0.47644
2016-12-01,0.58231
2016-12-02,0.26469
2016-12-03,0.44115
2016-12-04,0.28233
2016-12-05,0.54702
2016-12-06,0.24704
2016-12-07,0.59996
2016-12-08,0.38821
2016-12-09,0.45879
2016-12-10,0.15881
2016-12-11,0.67054
2016-12-12,0.72348
2016-12-13,0.37056
2016-12-14,0.98817
2016-12-15,0.77642
2016-12-16,0.28233
2016-12-17,0.17646
2016-12-18,0.26469
2016-12-19,0.08823
2016-12-20,0.28233
2016-12-21,0.24704
2016-12-22,0.14116
2016-12-23,0.22939
2016-12-24,0.1941
2016-12-25,0.22939
2016-12-26,0.1941
2016-12-27,0.15881
2016-12-30,0.15881
2016-12-31,0.22939
2017-01-01,0.24704
2017-01-02,0.33527
2017-01-03,0.15881
2017-01-04,0.10587
2017-01-05,0.08823
2017-01-07,0.37056
2017-01-08,0.10587
2017-01-09,0.35292
2017-01-10,0.35292
2017-01-11,0.10587
2017-01-12,0.10587
2017-01-13,0.26469
2017-01-14,0.40585
2017-01-15,0.74113
2017-01-16,1.21757
2017-01-17,0.81171
2017-01-18,0.29998
2017-01-19,0.12352
2017-01-20,0.1941
2017-01-21,0.22939
2017-01-22,0.24704
2017-01-23,0.97053
2017-01-24,0.17646
2017-01-25,0.21175
2017-01-26,0.31762
2017-01-27,0.17646
2017-01-28,0.21175
2017-01-29,0.21175
2017-01-30,0.31762
2017-01-31,0.10587
2017-02-01,0.14116
2017-02-02,0.24704
2017-02-03,0.08823
2017-02-04,0.31762
2017-02-05,0.10587
2017-02-06,0.12352
2017-02-09,0.10587
2017-02-12,0.10587
2017-02-15,0.15881
2017-02-16,0.08823
2017-02-17,0.10587
2017-02-20,0.08823
2017-02-23,0.14116
2017-02-27,0.12352
2017-02-28,0.08823
2017-03-01,0.08823
2017-03-02,0.15881
2017-03-03,0.44115
2017-03-04,0.08823
2017-03-05,0.35292
2017-03-08,0.33527
2017-03-09,0.08823
2017-03-11,0.08823
2017-03-12,0.12352
2017-03-13,0.22939
2017-03-14,0.12352
2017-03-15,7.95835
2017-03-16,27.15722
2017-03-17,48.24422
2017-03-18,11.39932
2017-03-19,9.54649
2017-03-20,36.22728
2017-03-21,26.27492
2017-03-22,21.22816
2017-03-23,15.44026
2017-03-24,17.41662
2017-03-25,4.11152
2017-03-26,3.51155
2017-03-27,15.33439
2017-03-28,18.26363
2017-03-29,11.24051
2017-03-30,12.98747
2017-03-31,11.64637
2017-04-01,2.34692
2017-04-02,2.38221
2017-04-03,8.94653
2017-04-04,8.09952
2017-04-05,6.67019
2017-04-06,5.69966
2017-04-07,5.24086
2017-04-08,1.67637
2017-04-09,1.16463
2017-04-10,3.84683
2017-04-11,4.02329
2017-04-12,10.44644
2017-04-13,7.69366
