period,ratio
2016-01-01,4.09534
2016-01-02,3.09776
2016-01-03,3.65431
2016-01-04,38.06573
2016-01-05,37.40417
2016-01-06,34.33791
2016-01-07,35.76604
2016-01-08,35.81854
2016-01-09,4.65189
2016-01-10,4.11634
2016-01-11,35.43001
2016-01-12,32.17473
2016-01-13,34.53743
2016-01-14,35.44051
2016-01-15,36.88963
2016-01-16,6.10101
2016-01-17,4.58889
2016-01-18,38.98981
2016-01-19,38.27575
2016-01-20,44.56578
2016-01-21,41.78305
2016-01-22,41.2055
2016-01-23,5.55497
2016-01-24,3.66481
2016-01-25,37.22566
2016-01-26,38.81129
2016-01-27,36.64811
2016-01-28,37.38317
2016-01-29,34.2224
2016-01-30,5.23994
2016-01-31,4.13735
2016-02-01,36.36459
2016-02-02,31.33466
2016-02-03,34.44292
2016-02-04,45.21684
2016-02-05,50.91882
2016-02-06,6.09051
2016-02-07,3.6333
2016-02-08,3.5808
2016-02-09,4.52588
2016-02-10,6.11151
2016-02-11,44.03024
2016-02-12,48.43011
2016-02-13,6.24803
2016-02-14,6.04851
2016-02-15,49.13367
2016-02-16,47.065
2016-02-17,45.51086
2016-02-18,42.3606
2016-02-19,37.98172
2016-02-20,4.96692
2016-02-21,4.33686
2016-02-22,38.28625
2016-02-23,37.57219
2016-02-24,34.26441
2016-02-25,34.55843
2016-02-26,30.44208
2016-02-27,4.48388
2016-02-28,3.93783
2016-02-29,32.68927
2016-03-01,7.00409
2016-03-02,36.60611
2016-03-03,34.1804
2016-03-04,38.58027
2016-03-05,4.8199
2016-03-06,4.20035
2016-03-07,41.49952
2016-03-08,37.17315
2016-03-09,34.57943
2016-03-10,35.409
2016-03-11,38.10773
2016-03-12,5.82799
2016-03-13,4.88291
2016-03-14,56.21127
2016-03-15,35.43001
2016-03-16,34.74745
2016-03-17,42.51811
2016-03-18,37.83471
2016-03-19,5.07193
2016-03-20,3.5493
2016-03-21,34.75795
2016-03-22,32.83629
2016-03-23,31.15614
2016-03-24,29.497
2016-03-25,28.87745
2016-03-26,3.86432
2016-03-27,3.28677
2016-03-28,27.32332
2016-03-29,29.88554
2016-03-30,34.34841
2016-03-31,30.91462
2016-04-01,28.2999
2016-04-02,3.92733
2016-04-03,3.72781
2016-04-04,29.30799
2016-04-05,27.60684
2016-04-06,30.6101
2016-04-07,28.58342
2016-04-08,27.91137
2016-04-09,3.95883
2016-04-10,2.95075
2016-04-11,29.79103
2016-04-12,28.57292
2016-04-13,5.17694
2016-04-14,46.02541
2016-04-15,41.82505
2016-04-16,5.29244
2016-04-17,4.41037
2016-04-18,38.77979
2016-04-19,38.55927
2016-04-20,40.79596
2016-04-21,46.42444
2016-04-22,36.60611
2016-04-23,5.16643
2016-04-24,4.00084
2016-04-25,35.54552
2016-04-26,32.56326
2016-04-27,32.05922
2016-04-28,30.44208
2016-04-29,27.0608
2016-04-30,3.6228
2016-05-01,2.75123
2016-05-02,32.65777
2016-05-03,31.25065
2016-05-04,29.15047
2016-05-05,3.76982
2016-05-06,3.5493
2016-05-07,2.75123
2016-05-08,3.20277
2016-05-09,31.69169
2016-05-10,29.4655
2016-05-11,29.99054
2016-05-12,28.37341
2016-05-13,27.91137
2016-05-14,3.43379
2016-05-15,2.92974
2016-05-16,29.37099
2016-05-17,28.45741
2016-05-18,26.97679
2016-05-19,35.26199
2016-05-20,33.97038
2016-05-21,3.65431
2016-05-22,3.17126
2016-05-23,31.21915
2016-05-24,28.01638
2016-05-25,34.06489
2016-05-26,31.50267
2016-05-27,27.77486
2016-05-28,3.6228
2016-05-29,2.89824
2016-05-30,29.04546
2016-05-31,30.95663
2016-06-01,28.80394
2016-06-02,29.21348
2016-06-03,27.70135
2016-06-04,3.79082
2016-06-05,2.77223
2016-06-06,3.50729
2016-06-07,36.43809
2016-06-08,34.58994
2016-06-09,39.99789
2016-06-10,29.01396
2016-06-11,3.6228
2016-06-12,2.98225
2016-06-13,28.66743
2016-06-14,30.11655
2016-06-15,35.47201
2016-06-16,34.93646
2016-06-17,30.89362
2016-06-18,3.87482
2016-06-19,3.17126
2016-06-20,35.91305
2016-06-21,32.74178
2016-06-22,31.92271
2016-06-23,30.40008
2016-06-24,58.17494
2016-06-25,6.32153
2016-06-26,4.33686
2016-06-27,52.06342
2016-06-28,40.60695
2016-06-29,39.37834
2016-06-30,36.71112
2016-07-01,35.52451
2016-07-02,4.63089
2016-07-03,3.95883
2016-07-04,36.77412
2016-07-05,31.20865
2016-07-06,32.10122
2016-07-07,32.06972
2016-07-08,28.97196
2016-07-09,4.00084
2016-07-10,3.07676
2016-07-11,33.31933
2016-07-12,33.86537
2016-07-13,35.304
2016-07-14,30.15856
2016-07-15,39.00031
2016-07-16,5.09293
2016-07-17,4.10584
2016-07-18,34.69494
2016-07-19,32.56326
2016-07-20,32.55276
2016-07-21,37.85571
2016-07-22,42.16108
2016-07-23,5.78599
2016-07-24,4.84091
2016-07-25,45.47936
2016-07-26,42.25559
2016-07-27,40.82747
2016-07-28,34.92596
2016-07-29,31.21915
2016-07-30,4.46287
2016-07-31,4.11634
2016-08-01,40.48094
2016-08-02,33.78137
2016-08-03,33.94938
2016-08-04,31.22965
2016-08-05,29.61251
2016-08-06,4.39987
2016-08-07,3.5598
2016-08-08,40.1134
2016-08-09,41.03748
2016-08-10,34.51643
2016-08-11,33.95988
2016-08-12,33.25632
2016-08-13,4.27386
2016-08-14,2.73023
2016-08-15,3.68581
2016-08-16,31.93321
2016-08-17,30.5996
2016-08-18,32.43725
2016-08-19,29.83303
2016-08-20,3.69631
2016-08-21,3.38128
2016-08-22,30.05355
2016-08-23,29.413
2016-08-24,27.98487
2016-08-25,28.61493
2016-08-26,25.43316
2016-08-27,4.11634
2016-08-28,3.38128
2016-08-29,31.56568
2016-08-30,31.05113
2016-08-31,29.25548
2016-09-01,32.62627
2016-09-02,28.81444
2016-09-03,4.41037
2016-09-04,3.25527
2016-09-05,32.9413
2016-09-06,30.10605
2016-09-07,30.11655
2016-09-08,27.58584
2016-09-09,27.03979
2016-09-10,3.85382
2016-09-11,3.11876
2016-09-12,29.83303
2016-09-13,26.05271
2016-09-14,3.29728
2016-09-15,2.29969
2016-09-16,2.80373
2016-09-17,3.13976
2016-09-18,3.19227
2016-09-19,29.04546
2016-09-20,28.04788
2016-09-21,25.9687
2016-09-22,29.15047
2016-09-23,27.26031
2016-09-24,3.32878
2016-09-25,2.91924
2016-09-26,26.85078
2016-09-27,26.40974
2016-09-28,23.69001
2016-09-29,25.60117
2016-09-30,21.98886
2016-10-01,3.76982
2016-10-02,2.91924
2016-10-03,3.6333
2016-10-04,25.74818
2016-10-05,23.47999
2016-10-06,24.26756
2016-10-07,23.14396
2016-10-08,3.5388
2016-10-09,3.15026
2016-10-10,29.33949
2016-10-11,32.25874
2016-10-12,34.71595
2016-10-13,28.53092
2016-10-14,29.00346
2016-10-15,3.76982
2016-10-16,3.47579
2016-10-17,32.9518
2016-10-18,47.40102
2016-10-19,46.66596
2016-10-20,47.42203
2016-10-21,41.42602
2016-10-22,5.85949
2016-10-23,4.18985
2016-10-24,42.52861
2016-10-25,40.21841
2016-10-26,35.92355
2016-10-27,35.75553
2016-10-28,27.65935
2016-10-29,3.74881
2016-10-30,2.99275
2016-10-31,33.93888
2016-11-01,29.36049
2016-11-02,29.78053
2016-11-03,27.35482
2016-11-04,23.30148
2016-11-05,3.75931
2016-11-06,2.94024
2016-11-07,26.33623
2016-11-08,26.21022
2016-11-09,44.17725
2016-11-10,44.90181
2016-11-11,52.45195
2016-11-12,6.17452
2016-11-13,4.85141
2016-11-14,41.35251
2016-11-15,36.19657
2016-11-16,32.09072
2016-11-17,28.40491
2016-11-18,28.70944
2016-11-19,3.99033
2016-11-20,3.22377
2016-11-21,28.00588
2016-11-22,31.39766
2016-11-23,31.16664
2016-11-24,30.98813
2016-11-25,26.81927
2016-11-26,4.03234
2016-11-27,4.37887
2016-11-28,27.1343
2016-11-29,25.44366
2016-11-30,27.1238
2016-12-01,26.39924
2016-12-02,23.28047
2016-12-03,3.34978
2016-12-04,3.07676
2016-12-05,24.68759
2016-12-06,25.64317
2016-12-07,35.94455
2016-12-08,55.92775
2016-12-09,43.11666
2016-12-10,5.37645
2016-12-11,4.93541
2016-12-12,41.07949
2016-12-13,38.16024
2016-12-14,38.76929
2016-12-15,43.20067
2016-12-16,44.7338
2016-12-17,5.56547
2016-12-18,4.85141
2016-12-19,39.39934
2016-12-20,37.98172
2016-12-21,43.37918
2016-12-22,35.07298
2016-12-23,31.43967
2016-12-24,4.55738
2016-12-25,3.38128
2016-12-26,34.36942
2016-12-27,38.8848
2016-12-28,58.17494
2016-12-29,35.81854
2016-12-30,14.76425
2016-12-31,3.75931
2017-01-01,3.16076
2017-01-02,32.47926
2017-01-03,38.58027
2017-01-04,36.64811
2017-01-05,41.85655
2017-01-06,37.7402
2017-01-07,5.19794
2017-01-08,4.32636
2017-01-09,32.89929
2017-01-10,33.65536
2017-01-11,37.61419
2017-01-12,34.00189
2017-01-13,30.32657
2017-01-14,5.04042
