period,ratio
2016-01-01,2.32447
2016-01-02,2.10536
2016-01-03,2.45784
2016-01-04,8.75488
2016-01-05,8.12613
2016-01-06,9.24073
2016-01-07,7.81175
2016-01-08,9.45031
2016-01-09,2.32447
2016-01-10,2.07678
2016-01-11,8.81204
2016-01-12,9.06925
2016-01-13,10.13622
2016-01-14,9.85043
2016-01-15,9.07878
2016-01-16,2.40068
2016-01-17,2.28636
2016-01-18,8.88825
2016-01-19,9.81232
2016-01-20,9.94569
2016-01-21,9.47889
2016-01-22,8.65961
2016-01-23,3.62008
2016-01-24,3.5915
2016-01-25,10.93645
2016-01-26,10.53634
2016-01-27,10.20291
2016-01-28,9.25978
2016-01-29,8.09755
2016-01-30,2.56263
2016-01-31,2.41021
2016-02-01,8.91683
2016-02-02,15.05191
2016-02-03,15.96646
2016-02-04,12.83223
2016-02-05,10.74592
2016-02-06,2.50547
2016-02-07,1.80051
2016-02-08,1.79098
2016-02-09,2.26731
2016-02-10,2.74364
2016-02-11,11.63189
2016-02-12,11.04124
2016-02-13,2.85795
2016-02-14,2.6579
2016-02-15,10.98409
2016-02-16,10.48871
2016-02-17,12.25111
2016-02-18,11.00314
2016-02-19,9.20262
2016-02-20,2.56263
2016-02-21,3.06754
2016-02-22,10.02191
2016-02-23,10.52681
2016-02-24,10.76498
2016-02-25,12.95608
2016-02-26,17.35734
2016-02-27,4.29646
2016-02-28,3.45813
2016-02-29,12.25111
2016-03-01,4.22025
2016-03-02,11.92721
2016-03-03,11.84147
2016-03-04,12.12727
2016-03-05,3.58197
2016-03-06,2.61026
2016-03-07,11.49852
2016-03-08,12.94655
2016-03-09,12.47022
2016-03-10,11.851
2016-03-11,9.36458
2016-03-12,2.52453
2016-03-13,2.59121
2016-03-14,10.17433
2016-03-15,8.32618
2016-03-16,8.32618
2016-03-17,8.96446
2016-03-18,8.79298
2016-03-19,2.77222
2016-03-20,2.30542
2016-03-21,9.48842
2016-03-22,7.99275
2016-03-23,8.80251
2016-03-24,9.64084
2016-03-25,8.30713
2016-03-26,2.40068
2016-03-27,2.32447
2016-03-28,8.60245
2016-03-29,8.65961
2016-03-30,9.29789
2016-03-31,8.98351
2016-04-01,10.24102
2016-04-02,2.24826
2016-04-03,2.81032
2016-04-04,9.3741
2016-04-05,8.80251
2016-04-06,8.49766
2016-04-07,9.8409
2016-04-08,9.16452
2016-04-09,2.515
2016-04-10,2.13394
2016-04-11,9.91711
2016-04-12,8.7644
2016-04-13,2.6579
2016-04-14,10.28865
2016-04-15,13.4324
2016-04-16,4.30599
2016-04-17,3.78203
2016-04-18,12.91797
2016-04-19,13.52767
2016-04-20,11.36515
2016-04-21,14.51843
2016-04-22,15.69972
2016-04-23,4.668
