period,ratio
2016-01-01,1.88726
2016-01-02,1.75068
2016-01-03,1.87484
2016-01-04,12.76384
2016-01-05,12.60243
2016-01-06,12.24236
2016-01-07,11.82021
2016-01-08,13.78197
2016-01-09,2.49565
2016-01-10,2.22249
2016-01-11,13.68264
2016-01-12,13.59572
2016-01-13,13.48398
2016-01-14,12.61484
2016-01-15,12.36652
2016-01-16,2.44598
2016-01-17,2.148
2016-01-18,12.22994
2016-01-19,11.14973
2016-01-20,11.13732
2016-01-21,11.42289
2016-01-22,10.91383
2016-01-23,2.35907
2016-01-24,1.999
2016-01-25,12.51552
2016-01-26,11.63397
2016-01-27,10.69034
2016-01-28,11.01316
2016-01-29,14.14204
2016-01-30,3.87385
2016-01-31,3.33995
2016-02-01,14.06754
2016-02-02,12.45343
2016-02-03,13.09908
2016-02-04,13.45915
2016-02-05,16.99776
2016-02-06,3.00471
2016-02-07,2.28457
2016-02-08,1.93692
2016-02-09,2.19766
2016-02-10,3.36478
2016-02-11,13.3474
2016-02-12,17.04742
2016-02-13,3.16612
2016-02-14,2.58256
2016-02-15,17.86689
2016-02-16,18.82294
2016-02-17,17.7924
2016-02-18,21.90216
2016-02-19,33.61062
2016-02-20,8.18226
2016-02-21,7.49937
2016-02-22,29.77402
2016-02-23,29.62503
2016-02-24,25.24211
2016-02-25,26.32232
2016-02-26,28.61931
2016-02-27,6.67991
2016-02-28,6.18326
2016-02-29,22.68438
2016-03-01,6.59299
2016-03-02,20.7847
2016-03-03,19.53066
2016-03-04,18.32629
2016-03-05,4.39533
2016-03-06,3.8366
2016-03-07,17.17159
2016-03-08,16.73702
2016-03-09,19.90315
2016-03-10,18.89744
2016-03-11,17.96622
2016-03-12,3.73727
2016-03-13,3.63794
2016-03-14,16.01688
2016-03-15,13.93096
2016-03-16,15.79339
2016-03-17,28.18475
2016-03-18,20.1763
2016-03-19,4.20908
2016-03-20,3.55103
2016-03-21,17.55649
2016-03-22,16.63769
2016-03-23,15.20983
2016-03-24,16.29004
2016-03-25,14.9615
2016-03-26,3.12888
2016-03-27,2.9923
2016-03-28,14.88701
2016-03-29,14.86218
2016-03-30,16.4887
2016-03-31,18.79811
2016-04-01,15.38366
2016-04-02,4.37049
2016-04-03,4.95406
2016-04-04,33.39955
2016-04-05,30.49416
2016-04-06,27.96126
2016-04-07,27.79985
2016-04-08,22.07598
2016-04-09,4.296
2016-04-10,3.88626
2016-04-11,18.5622
2016-04-12,15.73131
2016-04-13,5.04097
2016-04-14,15.71889
2016-04-15,17.39508
2016-04-16,5.74869
2016-04-17,6.31984
2016-04-18,20.41221
2016-04-19,21.87732
2016-04-20,21.97665
2016-04-21,19.43133
2016-04-22,23.78942
2016-04-23,4.38291
2016-04-24,3.97318
2016-04-25,20.46188
2016-04-26,17.7179
2016-04-27,25.94983
2016-04-28,18.69878
2016-04-29,17.6434
2016-04-30,4.296
2016-05-01,3.27787
2016-05-02,17.184
2016-05-03,15.65681
2016-05-04,13.33498
2016-05-05,2.43357
2016-05-06,2.97988
2016-05-07,1.86242
2016-05-08,2.32182
2016-05-09,15.59473
2016-05-10,16.07896
2016-05-11,13.93096
2016-05-12,16.73702
2016-05-13,16.2652
2016-05-14,4.30841
2016-05-15,3.56344
2016-05-16,25.11795
2016-05-17,16.99776
2016-05-18,16.22796
2016-05-19,16.97293
2016-05-20,14.6511
2016-05-21,3.61311
2016-05-22,3.07921
2016-05-23,14.2662
2016-05-24,13.21082
2016-05-25,17.05984
2016-05-26,14.91184
2016-05-27,13.45915
2016-05-28,3.01713
2016-05-29,3.53861
2016-05-30,14.1172
2016-05-31,15.74372
2016-06-01,15.90514
2016-06-02,15.70648
2016-06-03,11.46014
2016-06-04,2.5329
2016-06-05,1.98659
2016-06-06,2.5329
2016-06-07,12.56518
2016-06-08,13.4219
2016-06-09,21.1696
2016-06-10,20.53637
2016-06-11,3.72485
2016-06-12,3.43928
2016-06-13,14.99875
2016-06-14,14.06754
2016-06-15,12.20511
2016-06-16,11.94437
2016-06-17,10.45443
2016-06-18,2.35907
2016-06-19,2.34666
2016-06-20,12.52793
2016-06-21,12.0437
2016-06-22,11.64638
2016-06-23,11.7333
2016-06-24,13.90613
2016-06-25,2.61981
2016-06-26,2.22249
2016-06-27,15.40849
2016-06-28,12.31686
2016-06-29,11.89471
2016-06-30,11.46014
2016-07-01,11.03799
2016-07-02,2.25974
2016-07-03,1.86242
2016-07-04,10.64067
2016-07-05,9.93295
2016-07-06,10.74
2016-07-07,10.23094
2016-07-08,10.72758
2016-07-09,2.37149
2016-07-10,1.65135
2016-07-11,11.78296
2016-07-12,11.42289
