period,ratio
2016-01-01,5.49431
2016-01-02,6.11926
2016-01-03,6.68344
2016-01-04,34.81468
2016-01-05,36.75896
2016-01-06,35.23131
2016-01-07,34.62373
2016-01-08,33.96406
2016-01-09,10.2248
2016-01-10,6.98724
2016-01-11,41.94948
2016-01-12,41.86268
2016-01-13,38.03489
2016-01-14,37.4273
2016-01-15,33.95538
2016-01-16,10.33764
2016-01-17,8.20241
2016-01-18,37.58354
2016-01-19,42.91294
2016-01-20,46.61921
2016-01-21,42.01892
2016-01-22,40.23088
2016-01-23,11.05806
2016-01-24,9.72137
2016-01-25,42.41819
2016-01-26,40.36107
2016-01-27,38.30396
2016-01-28,39.90105
2016-01-29,39.70141
2016-01-30,10.89315
2016-01-31,8.38468
2016-02-01,47.60003
2016-02-02,39.66669
2016-02-03,38.52964
2016-02-04,39.77085
2016-02-05,31.55108
2016-02-06,7.90729
2016-02-07,5.45091
2016-02-08,5.16448
2016-02-09,6.57061
2016-02-10,9.47834
2016-02-11,37.6443
2016-02-12,39.49309
2016-02-13,11.17958
2016-02-14,8.53224
2016-02-15,42.53103
2016-02-16,43.01709
2016-02-17,39.98784
2016-02-18,40.67355
2016-02-19,36.44648
2016-02-20,10.10328
2016-02-21,7.43859
2016-02-22,40.01388
2016-02-23,40.96866
2016-02-24,40.02256
2016-02-25,39.37158
2016-02-26,34.71052
2016-02-27,10.06857
2016-02-28,7.6469
2016-02-29,33.83386
2016-03-01,12.33399
2016-03-02,42.46159
2016-03-03,52.3392
2016-03-04,42.14043
2016-03-05,12.26456
2016-03-06,9.20927
2016-03-07,50.7942
2016-03-08,46.3675
2016-03-09,41.8974
2016-03-10,42.27063
2016-03-11,38.84211
2016-03-12,11.03202
2016-03-13,9.07039
2016-03-14,44.77909
2016-03-15,46.26334
2016-03-16,48.67633
2016-03-17,55.41185
2016-03-18,53.42418
2016-03-19,13.0631
2016-03-20,10.10328
2016-03-21,47.76495
2016-03-22,47.0098
2016-03-23,48.67633
2016-03-24,47.15736
2016-03-25,41.09886
2016-03-26,11.11882
2016-03-27,9.5825
2016-03-28,44.20623
2016-03-29,46.84489
2016-03-30,52.31316
2016-03-31,49.30127
2016-04-01,42.77406
2016-04-02,10.54595
2016-04-03,10.3984
2016-04-04,45.56896
2016-04-05,44.80513
2016-04-06,41.59361
2016-04-07,41.8106
2016-04-08,38.47756
2016-04-09,11.29242
2016-04-10,8.88811
2016-04-11,43.45108
2016-04-12,49.87414
2016-04-13,16.60446
2016-04-14,50.48172
2016-04-15,41.70644
2016-04-16,12.05624
2016-04-17,9.41758
2016-04-18,43.38165
2016-04-19,43.59864
2016-04-20,45.51688
2016-04-21,50.52512
2016-04-22,43.10389
2016-04-23,10.51124
2016-04-24,9.38286
2016-04-25,43.69412
2016-04-26,44.94401
2016-04-27,44.83985
2016-04-28,45.57764
2016-04-29,39.99652
2016-04-30,10.30292
2016-05-01,9.29606
2016-05-02,40.85582
2016-05-03,42.86954
2016-05-04,37.71374
2016-05-05,11.76113
2016-05-06,13.16725
2016-05-07,23.85209
2016-05-08,12.25588
2016-05-09,45.30856
2016-05-10,47.46983
2016-05-11,42.34875
2016-05-12,38.48624
2016-05-13,33.07872
2016-05-14,9.09643
2016-05-15,7.7771
2016-05-16,40.49995
2016-05-17,38.59907
2016-05-18,37.10615
2016-05-19,34.92752
2016-05-20,36.18609
2016-05-21,10.00781
2016-05-22,9.69533
2016-05-23,43.90243
2016-05-24,62.52061
2016-05-25,47.85174
2016-05-26,46.87961
2016-05-27,40.92526
2016-05-28,17.65471
2016-05-29,19.94618
2016-05-30,61.07108
2016-05-31,63.8573
2016-06-01,40.25692
2016-06-02,36.99331
2016-06-03,35.93438
2016-06-04,9.82553
2016-06-05,7.94201
2016-06-06,11.88264
2016-06-07,42.5831
2016-06-08,40.87318
2016-06-09,43.17333
2016-06-10,40.88186
2016-06-11,11.40525
2016-06-12,9.99913
2016-06-13,39.77085
2016-06-14,37.56618
2016-06-15,38.16508
2016-06-16,36.05589
2016-06-17,32.59265
2016-06-18,9.73873
2016-06-19,7.46462
2016-06-20,37.19295
2016-06-21,38.19112
2016-06-22,37.07143
2016-06-23,35.10979
2016-06-24,36.34233
2016-06-25,9.07039
2016-06-26,8.02881
2016-06-27,36.24685
2016-06-28,34.04218
2016-06-29,36.76764
2016-06-30,33.72971
2016-07-01,31.39484
2016-07-02,9.08775
2016-07-03,7.01328
2016-07-04,33.72971
2016-07-05,33.01796
2016-07-06,31.95035
2016-07-07,31.37748
2016-07-08,30.25779
2016-07-09,8.55828
2016-07-10,6.75288
2016-07-11,36.17741
2016-07-12,47.88646
2016-07-13,46.39354
2016-07-14,38.4602
2016-07-15,34.82336
2016-07-16,10.12064
2016-07-17,7.54274
2016-07-18,39.98784
2016-07-19,38.26924
2016-07-20,35.54378
2016-07-21,36.21213
2016-07-22,35.7521
2016-07-23,10.60671
2016-07-24,7.41255
2016-07-25,38.42548
2016-07-26,38.27792
2016-07-27,36.17741
2016-07-28,33.46063
2016-07-29,30.52686
2016-07-30,8.04617
2016-07-31,6.32757
2016-08-01,27.60177
2016-08-02,27.66252
2016-08-03,28.85166
2016-08-04,30.52686
2016-08-05,28.5739
2016-08-06,8.84471
2016-08-07,6.64004
2016-08-08,34.94488
2016-08-09,36.30761
2016-08-10,33.9467
2016-08-11,34.82336
2016-08-12,33.261
2016-08-13,8.44544
2016-08-14,6.04114
2016-08-15,10.08593
2016-08-16,35.96909
2016-08-17,34.00746
2016-08-18,35.04904
2016-08-19,30.60498
2016-08-20,9.47834
2016-08-21,6.43173
2016-08-22,33.51271
2016-08-23,33.79046
2016-08-24,33.26968
2016-08-25,30.94349
2016-08-26,28.66938
2016-08-27,8.70584
2016-08-28,7.66426
2016-08-29,36.55064
2016-08-30,36.02985
2016-08-31,34.24181
2016-09-01,33.88594
2016-09-02,32.3149
2016-09-03,9.43494
2016-09-04,7.7771
2016-09-05,40.64751
2016-09-06,41.63701
2016-09-07,34.38937
2016-09-08,34.28521
2016-09-09,31.64655
2016-09-10,10.32028
2016-09-11,8.78395
2016-09-12,39.09382
2016-09-13,27.6712
2016-09-14,8.10693
2016-09-15,6.28417
2016-09-16,7.28235
2016-09-17,8.93151
2016-09-18,10.56331
2016-09-19,40.24824
2016-09-20,39.52781
2016-09-21,37.90469
2016-09-22,37.41862
2016-09-23,33.70367
2016-09-24,12.51627
2016-09-25,10.87579
2016-09-26,38.65983
2016-09-27,39.77953
2016-09-28,38.46888
2016-09-29,43.03445
2016-09-30,39.93576
2016-10-01,18.51401
2016-10-02,22.65428
2016-10-03,40.62147
2016-10-04,79.09903
2016-10-05,36.16005
2016-10-06,34.05086
2016-10-07,31.4122
2016-10-08,9.59986
2016-10-09,7.6903
2016-10-10,36.26421
2016-10-11,38.89419
2016-10-12,35.38755
2016-10-13,35.96042
2016-10-14,35.25735
2016-10-15,9.81685
2016-10-16,7.83786
2016-10-17,40.57807
2016-10-18,35.09243
2016-10-19,33.39987
2016-10-20,32.67945
2016-10-21,29.67624
2016-10-22,8.48016
2016-10-23,7.80314
2016-10-24,36.38573
2016-10-25,35.5785
2016-10-26,32.68813
2016-10-27,31.35144
2016-10-28,36.97595
2016-10-29,9.74741
2016-10-30,7.10875
2016-10-31,33.99878
2016-11-01,34.24181
2016-11-02,32.92248
2016-11-03,31.75939
2016-11-04,28.7041
2016-11-05,8.17637
2016-11-06,6.85704
2016-11-07,35.36151
2016-11-08,35.38755
2016-11-09,38.77267
2016-11-10,40.23088
2016-11-11,31.42088
2016-11-12,8.94887
2016-11-13,7.61218
2016-11-14,36.45516
2016-11-15,34.04218
2016-11-16,34.26785
2016-11-17,32.54057
2016-11-18,29.05129
2016-11-19,7.91597
2016-11-20,7.4733
2016-11-21,30.47478
2016-11-22,31.78543
2016-11-23,31.83751
2016-11-24,31.87223
2016-11-25,28.92978
2016-11-26,9.19191
2016-11-27,7.17819
2016-11-28,33.38251
2016-11-29,36.63744
2016-11-30,30.60498
2016-12-01,32.47113
2016-12-02,29.90191
2016-12-03,9.46098
2016-12-04,6.7876
2016-12-05,31.82015
2016-12-06,34.25049
2016-12-07,31.55976
2016-12-08,31.90695
2016-12-09,27.47157
2016-12-10,9.07907
2016-12-11,7.75106
2016-12-12,33.29572
2016-12-13,33.97274
2016-12-14,31.94167
2016-12-15,31.77675
2016-12-16,29.12073
2016-12-17,8.52356
2016-12-18,7.09139
2016-12-19,30.48346
2016-12-20,29.76304
2016-12-21,30.10155
2016-12-22,29.18149
2016-12-23,24.52912
2016-12-24,6.58796
2016-12-25,5.45091
2016-12-26,29.68492
2016-12-27,30.41402
2016-12-28,28.16595
2016-12-29,26.48207
2016-12-30,15.45872
2016-12-31,5.71998
2017-01-01,6.51853
2017-01-02,35.27471
2017-01-03,38.32132
2017-01-04,36.75028
2017-01-05,37.85261
2017-01-06,32.93984
2017-01-07,12.34267
2017-01-08,8.03749
2017-01-09,35.50039
2017-01-10,36.75896
2017-01-11,41.07282
2017-01-12,42.34875
2017-01-13,35.30943
2017-01-14,10.56331
2017-01-15,9.15719
2017-01-16,36.17741
2017-01-17,36.54196
2017-01-18,35.76078
2017-01-19,33.80782
2017-01-20,31.74203
2017-01-21,8.6798
2017-01-22,7.43859
2017-01-23,34.38937
2017-01-24,32.34962
2017-01-25,29.71096
2017-01-26,25.0933
2017-01-27,5.34675
2017-01-28,4.53953
2017-01-29,5.36411
2017-01-30,8.06353
2017-01-31,47.01848
2017-02-01,40.61279
2017-02-02,44.51002
2017-02-03,38.3734
2017-02-04,10.36368
2017-02-05,7.88994
2017-02-06,58.82301
2017-02-07,42.25327
2017-02-08,35.12715
2017-02-09,36.30761
2017-02-10,38.30396
2017-02-11,9.69533
2017-02-12,7.4733
2017-02-13,37.5141
2017-02-14,37.16691
2017-02-15,34.84072
2017-02-16,34.10294
2017-02-17,32.19338
2017-02-18,9.5391
