period,ratio
2016-01-01,1.67983
2016-01-02,1.65922
2016-01-03,1.86877
2016-01-04,22.5249
2016-01-05,20.47749
2016-01-06,15.76777
2016-01-07,15.77808
2016-01-08,15.86396
2016-01-09,3.62418
2016-01-10,3.16386
2016-01-11,14.09824
2016-01-12,12.85812
2016-01-13,16.25901
2016-01-14,15.3899
2016-01-15,15.06011
2016-01-16,2.72414
2016-01-17,2.31535
2016-01-18,14.33527
2016-01-19,13.90587
2016-01-20,13.28065
2016-01-21,12.63826
2016-01-22,10.97904
2016-01-23,2.49055
2016-01-24,2.06801
2016-01-25,11.47028
2016-01-26,17.8461
2016-01-27,14.14977
2016-01-28,11.55273
2016-01-29,10.26794
2016-01-30,1.85159
2016-01-31,1.88938
2016-02-01,10.15458
2016-02-02,9.40226
2016-02-03,8.69804
2016-02-04,12.27756
2016-02-05,10.29886
2016-02-06,1.40158
2016-02-07,1.04087
2016-02-08,1.07523
2016-02-09,1.37409
2016-02-10,1.67983
2016-02-11,10.93782
2016-02-12,11.55616
2016-02-13,1.91686
2016-02-14,1.88251
2016-02-15,10.81071
2016-02-16,9.15492
2016-02-17,8.33047
2016-02-18,8.6843
2016-02-19,7.59189
2016-02-20,1.43936
2016-02-21,1.5012
2016-02-22,8.87323
2016-02-23,8.01786
2016-02-24,7.12813
2016-02-25,6.64032
2016-02-26,12.02335
2016-02-27,2.46994
2016-02-28,1.89625
2016-02-29,8.5675
2016-03-01,2.24321
2016-03-02,8.58124
2016-03-03,8.19993
2016-03-04,7.82548
2016-03-05,2.01305
2016-03-06,1.85846
2016-03-07,8.14496
2016-03-08,7.64342
2016-03-09,8.13466
2016-03-10,8.34764
2016-03-11,15.90175
2016-03-12,4.00206
2016-03-13,3.4902
2016-03-14,14.78186
2016-03-15,11.25386
2016-03-16,10.24733
2016-03-17,12.38406
2016-03-18,9.7664
2016-03-19,2.57986
2016-03-20,1.96152
2016-03-21,11.87907
2016-03-22,10.04809
2016-03-23,9.03813
2016-03-24,8.753
2016-03-25,10.27825
2016-03-26,1.8619
2016-03-27,1.74854
2016-03-28,8.49879
2016-03-29,8.96942
2016-03-30,7.67777
2016-03-31,9.33699
2016-04-01,8.38886
2016-04-02,1.83442
2016-04-03,1.94778
2016-04-04,19.08965
2016-04-05,17.72586
2016-04-06,12.42184
2016-04-07,11.66609
2016-04-08,12.52147
2016-04-09,3.05049
2016-04-10,3.37684
2016-04-11,24.76812
2016-04-12,15.39333
2016-04-13,3.6654
2016-04-14,12.42528
2016-04-15,11.8722
2016-04-16,2.57643
2016-04-17,2.77224
2016-04-18,11.12332
2016-04-19,12.25008
2016-04-20,10.96186
2016-04-21,14.12572
2016-04-22,13.01271
2016-04-23,2.70353
2016-04-24,2.68979
2016-04-25,16.52353
2016-04-26,14.41772
2016-04-27,14.88835
2016-04-28,16.44795
2016-04-29,15.17347
2016-04-30,3.20851
2016-05-01,2.63483
2016-05-02,12.55925
2016-05-03,12.64857
2016-05-04,10.68704
2016-05-05,2.10237
2016-05-06,2.25008
2016-05-07,2.07145
2016-05-08,1.87564
2016-05-09,11.23325
2016-05-10,11.48746
2016-05-11,10.70766
2016-05-12,11.86533
2016-05-13,15.00515
2016-05-14,3.14668
2016-05-15,3.27035
2016-05-16,17.8461
2016-05-17,15.77808
2016-05-18,13.60357
2016-05-19,12.69666
2016-05-20,12.38749
2016-05-21,2.50085
2016-05-22,2.42871
2016-05-23,13.22913
2016-05-24,12.89591
2016-05-25,13.19821
2016-05-26,12.74819
2016-05-27,12.36344
2016-05-28,2.06801
2016-05-29,1.90312
2016-05-30,10.74888
2016-05-31,17.18996
2016-06-01,21.02026
2016-06-02,18.63277
2016-06-03,21.58364
2016-06-04,6.15939
2016-06-05,4.53108
2016-06-06,5.19752
2016-06-07,29.62212
2016-06-08,26.0048
2016-06-09,23.02301
2016-06-10,18.64651
2016-06-11,3.80281
2016-06-12,4.37306
2016-06-13,20.61147
2016-06-14,17.74647
2016-06-15,24.16008
2016-06-16,20.52215
2016-06-17,18.05565
2016-06-18,3.3047
2016-06-19,2.63826
2016-06-20,17.70182
2016-06-21,21.30882
2016-06-22,17.6125
2016-06-23,15.52043
2016-06-24,20.663
2016-06-25,3.79594
2016-06-26,3.74098
2016-06-27,20.78323
2016-06-28,20.95843
2016-06-29,18.79079
2016-06-30,16.00137
2016-07-01,17.28615
2016-07-02,3.10202
2016-07-03,3.09859
2016-07-04,16.72621
2016-07-05,16.61628
2016-07-06,13.47303
2016-07-07,16.35176
2016-07-08,18.86636
2016-07-09,3.09859
2016-07-10,2.652
2016-07-11,16.02885
2016-07-12,17.73273
2016-07-13,16.6472
2016-07-14,14.61697
2016-07-15,21.46684
2016-07-16,3.64823
2016-07-17,2.95431
2016-07-18,17.46822
2016-07-19,17.43043
2016-07-20,15.225
2016-07-21,14.47612
2016-07-22,13.02645
2016-07-23,2.43215
2016-07-24,2.09893
2016-07-25,13.68258
2016-07-26,12.97492
2016-07-27,11.58364
2016-07-28,13.0608
2016-07-29,12.62452
2016-07-30,2.04053
2016-07-31,1.989
2016-08-01,13.00583
2016-08-02,17.56097
2016-08-03,14.57918
2016-08-04,15.3418
2016-08-05,13.17416
2016-08-06,2.5249
2016-08-07,2.08862
2016-08-08,15.71624
2016-08-09,14.08107
2016-08-10,14.17038
2016-08-11,13.58983
2016-08-12,14.9124
2016-08-13,2.5249
2016-08-14,2.01648
2016-08-15,2.50085
2016-08-16,21.11989
2016-08-17,26.8911
2016-08-18,15.89144
2016-08-19,14.01236
2016-08-20,2.21573
2016-08-21,2.30504
2016-08-22,16.78461
2016-08-23,14.14977
2016-08-24,14.67536
2016-08-25,13.16386
2016-08-26,11.42219
2016-08-27,2.14359
2016-08-28,2.10924
2016-08-29,11.66952
2016-08-30,12.95087
2016-08-31,11.97526
2016-09-01,11.87564
2016-09-02,13.55891
2016-09-03,2.39093
2016-09-04,1.9203
2016-09-05,11.97526
2016-09-06,11.24699
2016-09-07,11.034
2016-09-08,10.57712
2016-09-09,10.82102
2016-09-10,1.9787
2016-09-11,1.90656
2016-09-12,10.59086
2016-09-13,9.1034
2016-09-14,1.5596
2016-09-15,1.40845
2016-09-16,1.6283
2016-09-17,1.4531
2016-09-18,1.73136
2016-09-19,10.75575
2016-09-20,10.10992
2016-09-21,9.93473
2016-09-22,10.00343
2016-09-23,8.96255
2016-09-24,1.55273
2016-09-25,1.55616
2016-09-26,9.83854
2016-09-27,9.48814
2016-09-28,9.09653
2016-09-29,9.32325
2016-09-30,8.62933
2016-10-01,1.85503
2016-10-02,1.5596
2016-10-03,1.86533
2016-10-04,17.20714
2016-10-05,14.10168
2016-10-06,14.70285
2016-10-07,11.94778
2016-10-08,2.03366
2016-10-09,1.62143
2016-10-10,11.95465
2016-10-11,12.01648
2016-10-12,11.47715
2016-10-13,10.10649
2016-10-14,9.99312
2016-10-15,2.25008
2016-10-16,1.99931
2016-10-17,12.01992
2016-10-18,11.13019
2016-10-19,11.35348
2016-10-20,13.03332
2016-10-21,10.45688
2016-10-22,2.41154
2016-10-23,3.04706
2016-10-24,10.11336
2016-10-25,9.43661
2016-10-26,8.16557
2016-10-27,8.33734
2016-10-28,8.14153
2016-10-29,1.32256
2016-10-30,1.44623
2016-10-31,8.19993
2016-11-01,8.53658
2016-11-02,9.33012
2016-11-03,8.72208
2016-11-04,7.87701
2016-11-05,1.47372
2016-11-06,1.56303
2016-11-07,12.31879
2016-11-08,17.14531
2016-11-09,19.32669
2016-11-10,25.77808
2016-11-11,15.86396
2016-11-12,2.72414
2016-11-13,2.59704
2016-11-14,13.55204
2016-11-15,12.30161
2016-11-16,10.54963
2016-11-17,12.36001
2016-11-18,9.91755
2016-11-19,1.78976
2016-11-20,1.85159
2016-11-21,9.73548
2016-11-22,13.76846
2016-11-23,11.13363
2016-11-24,11.29508
2016-11-25,10.45001
2016-11-26,1.93747
2016-11-27,1.80693
2016-11-28,9.92098
2016-11-29,9.19271
2016-11-30,8.75987
2016-12-01,9.11027
2016-12-02,8.25489
2016-12-03,1.48402
2016-12-04,1.57334
2016-12-05,8.72895
2016-12-06,9.95534
2016-12-07,8.9969
2016-12-08,12.49398
2016-12-09,10.74544
2016-12-10,1.76571
2016-12-11,2.36344
2016-12-12,12.86843
2016-12-13,12.24665
2016-12-14,12.40467
2016-12-15,15.2834
2016-12-16,13.19134
2016-12-17,2.27756
2016-12-18,2.05771
2016-12-19,11.05118
2016-12-20,9.89694
2016-12-21,11.18859
2016-12-22,12.22603
2016-12-23,9.92785
2016-12-24,1.67639
2016-12-25,1.62487
2016-12-26,9.58433
2016-12-27,9.86946
2016-12-28,10.50154
2016-12-29,9.00377
2016-12-30,3.40089
2016-12-31,1.38096
2017-01-01,1.50463
2017-01-02,13.46959
2017-01-03,11.9306
2017-01-04,10.45688
2017-01-05,10.01717
2017-01-06,9.8351
2017-01-07,1.9306
2017-01-08,1.73823
2017-01-09,11.05118
2017-01-10,10.51528
2017-01-11,10.65956
2017-01-12,9.75953
2017-01-13,9.33356
2017-01-14,1.989
2017-01-15,1.84472
2017-01-16,9.40913
2017-01-17,8.89041
2017-01-18,12.27413
2017-01-19,9.44005
2017-01-20,7.92167
2017-01-21,1.50463
2017-01-22,1.56647
2017-01-23,8.82171
2017-01-24,8.48849
2017-01-25,7.98694
2017-01-26,7.44761
2017-01-27,1.33631
2017-01-28,0.98591
2017-01-29,1.04774
2017-01-30,1.54586
2017-01-31,8.9866
2017-02-01,24.02954
2017-02-02,21.29508
2017-02-03,15.15973
2017-02-04,3.3631
2017-02-05,3.55204
2017-02-06,15.71624
2017-02-07,14.15321
2017-02-08,13.14324
2017-02-09,12.97492
2017-02-10,12.18825
2017-02-11,2.00274
2017-02-12,2.01305
2017-02-13,11.62487
2017-02-14,13.09859
2017-02-15,11.67983
2017-02-16,14.81621
2017-02-17,19.28546
2017-02-18,3.40432
2017-02-19,3.27035
2017-02-20,15.45173
2017-02-21,13.43524
2017-02-22,12.11954
2017-02-23,11.77602
2017-02-24,10.34008
2017-02-25,1.84816
2017-02-26,1.87907
2017-02-27,13.16042
2017-02-28,11.4428
2017-03-01,2.83407
2017-03-02,11.40158
2017-03-03,10.48093
2017-03-04,1.81724
2017-03-05,1.58708
2017-03-06,11.26417
2017-03-07,10.47062
2017-03-08,11.64548
2017-03-09,10.99278
2017-03-10,10.49124
2017-03-11,1.86533
2017-03-12,1.98557
2017-03-13,11.28134
2017-03-14,10.89316
2017-03-15,10.50154
2017-03-16,10.51528
2017-03-17,20.7798
2017-03-18,3.94366
2017-03-19,3.67571
2017-03-20,19.87633
2017-03-21,18.77705
2017-03-22,19.05874
2017-03-23,16.44108
2017-03-24,16.32428
2017-03-25,4.06046
2017-03-26,3.56234
2017-03-27,18.65681
2017-03-28,17.05942
2017-03-29,15.82274
2017-03-30,14.1429
2017-03-31,14.01923
2017-04-01,2.4562
2017-04-02,2.05084
2017-04-03,13.83029
2017-04-04,17.58502
2017-04-05,17.58158
2017-04-06,14.86774
2017-04-07,13.68945
2017-04-08,2.19512
2017-04-09,1.84472
2017-04-10,13.05736
2017-04-11,14.46581
2017-04-12,13.02645
2017-04-13,14.50704
2017-04-14,12.99896
2017-04-15,1.76228
2017-04-16,1.70044
2017-04-17,13.4799
2017-04-18,13.1879
2017-04-19,11.8722
2017-04-20,13.33218
2017-04-21,11.46684
2017-04-22,1.76915
2017-04-23,1.7451
2017-04-24,12.49055
2017-04-25,11.37066
2017-04-26,11.84129
2017-04-27,10.23703
2017-04-28,10.17863
2017-04-29,1.46684
2017-04-30,1.25729
2017-05-01,2.61078
2017-05-02,16.39642
2017-05-03,2.55925
2017-05-04,13.26004
2017-05-05,1.99587
2017-05-06,1.52524
2017-05-07,1.79663
2017-05-08,15.93953
2017-05-09,3.27722
2017-05-10,25.45517
2017-05-11,24.20817
2017-05-12,25.84678
2017-05-13,4.65819
2017-05-14,4.37306
2017-05-15,25.23531
2017-05-16,33.94022
2017-05-17,29.13431
2017-05-18,24.56887
2017-05-19,21.39814
2017-05-20,4.25626
2017-05-21,3.92648
2017-05-22,26.97011
2017-05-23,26.42047
2017-05-24,24.72346
2017-05-25,22.37718
2017-05-26,21.93404
2017-05-27,3.85434
2017-05-28,3.46616
2017-05-29,26.10786
2017-05-30,23.04362
2017-05-31,20.92751
2017-06-01,19.57059
2017-06-02,18.67743
2017-06-03,3.30814
2017-06-04,3.11576
2017-06-05,17.24149
2017-06-06,3.74098
2017-06-07,25.0395
2017-06-08,21.78632
2017-06-09,19.54998
2017-06-10,3.65166
2017-06-11,3.24287
2017-06-12,19.30264
2017-06-13,19.46753
2017-06-14,30.85881
2017-06-15,42.04397
2017-06-16,47.95259
2017-06-17,7.23462
2017-06-18,5.88457
2017-06-19,37.99725
2017-06-20,33.27378
2017-06-21,39.72174
2017-06-22,40.44658
2017-06-23,33.57609
2017-06-24,6.27275
2017-06-25,5.62349
2017-06-26,69.13431
2017-06-27,55.7025
2017-06-28,46.08381
2017-06-29,47.27928
2017-06-30,37.05599
2017-07-01,6.55101
2017-07-02,6.29336
2017-07-03,37.98351
2017-07-04,36.03916
2017-07-05,39.15836
2017-07-06,52.67949
2017-07-07,65.02919
2017-07-08,13.99862
2017-07-09,11.43593
2017-07-10,77.47509
2017-07-11,66.67811
2017-07-12,60.23703
2017-07-13,55.90175
2017-07-14,50.39505
2017-07-15,9.28203
2017-07-16,8.22741
2017-07-17,92.09549
2017-07-18,100.0
2017-07-19,78.41291
2017-07-20,64.9227
2017-07-21,64.80247
2017-07-22,11.58364
2017-07-23,10.10305
2017-07-24,86.28649
2017-07-25,63.64823
2017-07-26,63.39745
2017-07-27,54.64788
2017-07-28,49.61525
2017-07-29,6.99416
2017-07-30,6.19031
2017-07-31,45.36928
2017-08-01,38.96599
2017-08-02,41.54929
2017-08-03,43.64136
2017-08-04,40.65613
2017-08-05,7.73617
2017-08-06,7.13844
2017-08-07,44.88148
2017-08-08,43.64136
2017-08-09,42.96118
2017-08-10,45.07385
2017-08-11,39.74235
2017-08-12,6.15939
2017-08-13,5.43112
2017-08-14,35.67502
2017-08-15,6.78117
2017-08-16,51.989
2017-08-17,64.66506
2017-08-18,48.34764
2017-08-19,8.23771
2017-08-20,8.10717
2017-08-21,47.50257
2017-08-22,40.78667
2017-08-23,75.84678
2017-08-24,72.18138
2017-08-25,56.45139
2017-08-26,9.27172
2017-08-27,8.18619
2017-08-28,54.09137
2017-08-29,48.6259
2017-08-30,49.61181
2017-08-31,53.13294
2017-09-01,43.2463
2017-09-02,7.27585
2017-09-03,6.6472
2017-09-04,46.54757
2017-09-05,43.02301
2017-09-06,42.96805
2017-09-07,41.92717
2017-09-08,36.47887
2017-09-09,6.20748
2017-09-10,6.48574
2017-09-11,57.93198
2017-09-12,55.9945
2017-09-13,75.51013
2017-09-14,58.84232
2017-09-15,62.32909
2017-09-16,9.41944
2017-09-17,8.79766
2017-09-18,57.58502
2017-09-19,53.64823
2017-09-20,56.94263
2017-09-21,61.6283
2017-09-22,61.8138
2017-09-23,9.75266
2017-09-24,8.91102
2017-09-25,57.17966
2017-09-26,46.79835
2017-09-27,49.21332
2017-09-28,41.73479
2017-09-29,41.38783
2017-09-30,5.73686
2017-10-01,4.5517
2017-10-02,4.72346
2017-10-03,3.62074
2017-10-04,3.29096
2017-10-05,4.31466
2017-10-06,4.3868
2017-10-07,4.30092
2017-10-08,4.12916
2017-10-09,5.56166
2017-10-10,44.17038
2017-10-11,38.67055
2017-10-12,35.48952
2017-10-13,35.31776
2017-10-14,5.32463
2017-10-15,4.57231
2017-10-16,42.48024
2017-10-17,40.51872
2017-10-18,33.899
2017-10-19,36.11473
2017-10-20,31.32944
2017-10-21,4.55513
2017-10-22,4.47268
2017-10-23,31.49776
2017-10-24,30.70766
2017-10-25,29.8935
2017-10-26,32.79628
2017-10-27,28.29268
2017-10-28,4.79903
2017-10-29,4.03641
2017-10-30,35.61319
2017-10-31,35.00858
2017-11-01,35.13569
2017-11-02,39.82823
2017-11-03,40.02748
