period,ratio
2016-01-01,4.3285
2016-01-02,5.68115
2016-01-03,5.64251
2016-01-04,37.66183
2016-01-05,36.15458
2016-01-06,28.01932
2016-01-07,28.46376
2016-01-08,26.60869
2016-01-09,5.64251
2016-01-10,5.33333
2016-01-11,35.22705
2016-01-12,30.74396
2016-01-13,28.96618
2016-01-14,29.02415
2016-01-15,27.53623
2016-01-16,6.06763
2016-01-17,5.7971
2016-01-18,36.09661
2016-01-19,30.60869
2016-01-20,34.0483
2016-01-21,32.57971
2016-01-22,27.09178
2016-01-23,6.49275
2016-01-24,5.3913
2016-01-25,36.07729
2016-01-26,28.13526
2016-01-27,30.14492
2016-01-28,26.58937
2016-01-29,25.21739
2016-01-30,6.51207
2016-01-31,5.08212
2016-02-01,29.41062
2016-02-02,30.72463
2016-02-03,29.14009
2016-02-04,27.96135
2016-02-05,24.67632
2016-02-06,5.314
2016-02-07,4.13526
2016-02-08,2.97584
2016-02-09,4.67632
2016-02-10,7.90338
2016-02-11,37.81642
2016-02-12,31.14975
2016-02-13,7.78743
2016-02-14,6.28019
2016-02-15,43.57487
2016-02-16,35.24637
2016-02-17,28.73429
2016-02-18,28.54106
2016-02-19,26.47342
2016-02-20,6.41545
2016-02-21,6.57004
2016-02-22,41.87439
2016-02-23,36.07729
2016-02-24,33.17874
2016-02-25,34.5314
2016-02-26,27.47826
2016-02-27,7.65217
2016-02-28,6.76328
2016-02-29,34.0483
2016-03-01,8.05797
2016-03-02,37.25603
2016-03-03,29.66183
2016-03-04,25.73913
2016-03-05,6.00966
2016-03-06,6.84057
2016-03-07,38.64734
2016-03-08,34.51207
2016-03-09,35.36231
2016-03-10,37.54589
2016-03-11,30.0483
2016-03-12,6.76328
2016-03-13,6.37681
2016-03-14,37.93236
2016-03-15,35.32367
2016-03-16,34.43478
2016-03-17,32.3285
2016-03-18,30.64734
2016-03-19,7.69082
2016-03-20,5.75845
2016-03-21,44.38647
2016-03-22,34.57004
2016-03-23,35.88405
2016-03-24,33.60386
2016-03-25,31.71014
2016-03-26,8.63768
2016-03-27,6.26086
2016-03-28,38.41545
2016-03-29,29.54589
2016-03-30,27.96135
2016-03-31,28.71497
2016-04-01,25.70048
2016-04-02,6.33816
2016-04-03,5.99033
2016-04-04,31.40096
2016-04-05,31.36231
2016-04-06,28.67632
2016-04-07,27.47826
2016-04-08,25.93236
2016-04-09,6.0483
2016-04-10,5.27536
2016-04-11,35.24637
2016-04-12,28.40579
2016-04-13,8.75362
2016-04-14,33.14009
2016-04-15,30.06763
2016-04-16,6.0483
2016-04-17,6.76328
2016-04-18,37.81642
2016-04-19,34.5314
2016-04-20,34.5314
2016-04-21,32.0
2016-04-22,27.2657
2016-04-23,7.30434
2016-04-24,6.5314
2016-04-25,36.67632
2016-04-26,32.61835
2016-04-27,29.52657
2016-04-28,30.68599
2016-04-29,27.45893
2016-04-30,7.86473
2016-05-01,6.41545
2016-05-02,36.01932
2016-05-03,35.42028
2016-05-04,30.60869
2016-05-05,7.03381
2016-05-06,9.314
2016-05-07,5.44927
2016-05-08,6.33816
2016-05-09,43.53623
2016-05-10,41.17874
2016-05-11,39.55555
2016-05-12,36.40579
2016-05-13,34.24154
2016-05-14,7.22705
2016-05-15,7.47826
2016-05-16,47.69082
2016-05-17,41.48792
2016-05-18,37.97101
