period,ratio
2016-01-01,0.28433
2016-01-02,0.57728
2016-01-03,0.47389
2016-01-04,1.72324
2016-01-05,2.01619
2016-01-06,1.76632
2016-01-07,1.76632
2016-01-08,1.83525
2016-01-09,0.54282
2016-01-10,0.37049
2016-01-11,1.76632
2016-01-12,1.83525
2016-01-13,2.15405
2016-01-14,2.1282
2016-01-15,1.66293
2016-01-16,0.91332
2016-01-17,1.55092
2016-01-18,3.34309
2016-01-19,4.26503
2016-01-20,3.5068
2016-01-21,2.1282
2016-01-22,2.58486
2016-01-23,0.78407
2016-01-24,0.74099
2016-01-25,2.07651
2016-01-26,1.85249
2016-01-27,1.38721
2016-01-28,2.15405
2016-01-29,1.80079
2016-01-30,0.68068
2016-01-31,0.55143
2016-02-01,2.20575
2016-02-02,2.34361
2016-02-03,2.1799
2016-02-04,1.98173
2016-02-05,1.77494
2016-02-06,0.62898
2016-02-07,0.37049
2016-02-08,0.34464
2016-02-09,0.39634
2016-02-10,0.47389
2016-02-11,1.63708
2016-02-12,1.78356
2016-02-13,0.59452
2016-02-14,0.66344
2016-02-15,1.9128
2016-02-16,2.24883
2016-02-17,1.89557
2016-02-18,1.79217
2016-02-19,2.08512
2016-02-20,0.70653
2016-02-21,0.49112
2016-02-22,1.79217
2016-02-23,2.16267
2016-02-24,1.67154
2016-02-25,2.05066
2016-02-26,1.61985
2016-02-27,0.61175
2016-02-28,0.56005
2016-02-29,1.51645
2016-03-01,0.65483
2016-03-02,2.46424
2016-03-03,2.1282
2016-03-04,1.9128
2016-03-05,0.69791
2016-03-06,0.49112
2016-03-07,1.90418
2016-03-08,1.61123
2016-03-09,13.66534
2016-03-10,7.71152
2016-03-11,7.90108
2016-03-12,2.10236
2016-03-13,1.93865
2016-03-14,8.72824
2016-03-15,9.74495
2016-03-16,17.28416
2016-03-17,9.75357
2016-03-18,16.16405
2016-03-19,4.10994
2016-03-20,3.84283
2016-03-21,24.93537
2016-03-22,24.15991
2016-03-23,37.52369
2016-03-24,70.87713
2016-03-25,74.96984
2016-03-26,16.57763
2016-03-27,18.59383
2016-03-28,69.54161
2016-03-29,50.17232
2016-03-30,46.57935
2016-03-31,48.03549
2016-04-01,43.67568
2016-04-02,8.71101
2016-04-03,7.89246
2016-04-04,43.08978
2016-04-05,36.23987
2016-04-06,29.79493
2016-04-07,26.24504
2016-04-08,20.8082
2016-04-09,4.12717
2016-04-10,3.63605
2016-04-11,20.71342
2016-04-12,26.82233
2016-04-13,23.32414
2016-04-14,74.1513
2016-04-15,30.18266
2016-04-16,5.72117
2016-04-17,4.89402
2016-04-18,16.98259
2016-04-19,14.53558
2016-04-20,12.65724
2016-04-21,15.14733
2016-04-22,12.88126
2016-04-23,2.80027
2016-04-24,2.58486
2016-04-25,10.21885
2016-04-26,9.57263
2016-04-27,8.75409
2016-04-28,8.78855
2016-04-29,8.09064
2016-04-30,2.56763
2016-05-01,2.19713
2016-05-02,7.69429
2016-05-03,8.46114
2016-05-04,6.22092
2016-05-05,2.17129
2016-05-06,1.98173
2016-05-07,1.32689
2016-05-08,1.11149
2016-05-09,9.65879
2016-05-10,8.09925
2016-05-11,6.87575
2016-05-12,7.66844
2016-05-13,11.01154
2016-05-14,3.17938
2016-05-15,2.52455
2016-05-16,9.60709
2016-05-17,9.65018
2016-05-18,8.48698
2016-05-19,8.61623
2016-05-20,8.32328
2016-05-21,2.54178
2016-05-22,2.16267
2016-05-23,7.64259
2016-05-24,8.03894
2016-05-25,7.49612
2016-05-26,6.1606
2016-05-27,5.05772
2016-05-28,1.24073
2016-05-29,1.12872
2016-05-30,5.54023
2016-05-31,5.74702
2016-06-01,6.264
2016-06-02,5.66086
2016-06-03,5.19558
2016-06-04,1.43029
2016-06-05,1.15457
2016-06-06,1.33551
2016-06-07,6.08306
2016-06-08,5.44545
2016-06-09,5.06634
2016-06-10,4.68723
2016-06-11,1.10287
2016-06-12,0.96501
2016-06-13,3.99793
2016-06-14,4.21333
2016-06-15,4.47182
2016-06-16,4.8854
2016-06-17,4.17887
2016-06-18,0.93916
2016-06-19,0.80992
2016-06-20,4.17025
2016-06-21,4.71307
2016-06-22,5.05772
2016-06-23,3.71359
2016-06-24,4.29088
2016-06-25,1.02533
2016-06-26,1.62846
2016-06-27,5.13527
2016-06-28,4.41151
2016-06-29,4.25641
2016-06-30,4.02378
2016-07-01,4.70446
2016-07-02,1.25797
2016-07-03,1.31828
2016-07-04,21.22178
2016-07-05,14.95778
2016-07-06,13.07082
2016-07-07,14.863
2016-07-08,11.29588
2016-07-09,3.44649
2016-07-10,2.82612
2016-07-11,10.03791
2016-07-12,9.80527
2016-07-13,8.38359
2016-07-14,7.05669
2016-07-15,7.16008
2016-07-16,1.35274
2016-07-17,1.51645
2016-07-18,6.69481
2016-07-19,7.36687
2016-07-20,6.53972
2016-07-21,7.03946
2016-07-22,5.35929
2016-07-23,1.49922
2016-07-24,1.57677
2016-07-25,9.26245
2016-07-26,7.82353
2016-07-27,6.91021
2016-07-28,6.40186
2016-07-29,5.51438
2016-07-30,1.2235
2016-07-31,1.1718
2016-08-01,5.68671
2016-08-02,4.96295
2016-08-03,5.29898
2016-08-04,4.69584
2016-08-05,4.29088
2016-08-06,0.9047
2016-08-07,0.9047
2016-08-08,4.62691
2016-08-09,4.99741
2016-08-10,5.91935
2016-08-11,4.79062
2016-08-12,4.64414
2016-08-13,0.9047
2016-08-14,0.66344
2016-08-15,0.54282
2016-08-16,4.25641
2016-08-17,4.29088
2016-08-18,4.86817
2016-08-19,4.39427
2016-08-20,0.67206
2016-08-21,0.8013
2016-08-22,3.79975
2016-08-23,3.72221
2016-08-24,4.07547
2016-08-25,3.94623
2016-08-26,3.62743
2016-08-27,0.92193
2016-08-28,0.9564
2016-08-29,4.1961
2016-08-30,4.16164
2016-08-31,4.26503
2016-09-01,4.41151
2016-09-02,6.33293
2016-09-03,1.32689
2016-09-04,1.05118
2016-09-05,6.09167
2016-09-06,5.18697
2016-09-07,10.39979
2016-09-08,8.21988
2016-09-09,6.43632
2016-09-10,1.25797
2016-09-11,1.04256
2016-09-12,5.53162
2016-09-13,4.64414
2016-09-14,0.64621
2016-09-15,0.98225
2016-09-16,1.15457
2016-09-17,0.91332
2016-09-18,1.03394
2016-09-19,4.98018
2016-09-20,6.99638
2016-09-21,5.92796
2016-09-22,5.86765
2016-09-23,5.73841
2016-09-24,1.05979
2016-09-25,0.92193
2016-09-26,4.66999
2016-09-27,4.07547
2016-09-28,5.14389
2016-09-29,4.2995
2016-09-30,3.68774
2016-10-01,1.23212
2016-10-02,0.78407
2016-10-03,1.24935
2016-10-04,4.33396
2016-10-05,3.83422
2016-10-06,3.90315
2016-10-07,4.03239
2016-10-08,0.91332
2016-10-09,0.81854
2016-10-10,3.83422
2016-10-11,3.70498
2016-10-12,3.88592
2016-10-13,3.11907
2016-10-14,3.17077
2016-10-15,1.07702
2016-10-16,0.853
2016-10-17,3.69636
2016-10-18,3.73082
2016-10-19,3.36894
2016-10-20,3.05876
2016-10-21,2.90367
2016-10-22,0.83577
2016-10-23,0.77546
2016-10-24,3.21385
2016-10-25,2.94675
2016-10-26,4.5666
2016-10-27,3.59296
2016-10-28,4.42874
2016-10-29,1.16319
2016-10-30,1.16319
2016-10-31,3.84283
2016-11-01,5.44545
2016-11-02,4.43735
2016-11-03,4.58383
2016-11-04,3.929
2016-11-05,1.05118
2016-11-06,0.96501
2016-11-07,3.83422
2016-11-08,3.73944
2016-11-09,4.22195
2016-11-10,4.32534
2016-11-11,3.58435
2016-11-12,0.74099
2016-11-13,0.853
2016-11-14,4.41151
2016-11-15,4.22195
2016-11-16,3.49819
2016-11-17,3.59296
2016-11-18,3.67051
2016-11-19,0.82715
2016-11-20,0.76684
2016-11-21,3.83422
2016-11-22,3.58435
2016-11-23,3.39479
2016-11-24,3.32586
2016-11-25,2.87782
2016-11-26,0.89608
2016-11-27,0.66344
2016-11-28,2.86058
2016-11-29,2.82612
2016-11-30,2.74857
2016-12-01,2.67103
