,period,price,volume,ratio
0,2016-01-01,55000.0,1568.0,0.23865
1,2016-01-02,55000.0,1568.0,0.24018
2,2016-01-03,55000.0,1568.0,0.29736
3,2016-01-04,53800.0,2173.0,1.73997
4,2016-01-05,53700.0,1022.0,1.56689
5,2016-01-06,52600.0,3016.0,2.28972
6,2016-01-07,52100.0,2899.0,1.87798
7,2016-01-08,52000.0,3659.0,1.88027
8,2016-01-09,52000.0,3659.0,0.40181999999999995
9,2016-01-10,52000.0,3659.0,0.33776999999999996
10,2016-01-11,51400.0,1549.0,1.72167
11,2016-01-12,51500.0,975.0,1.6988
12,2016-01-13,52600.0,1380.0,1.62103
13,2016-01-14,52600.0,3126.0,1.3061200000000002
14,2016-01-15,51600.0,3166.0,1.2237799999999999
15,2016-01-16,51600.0,3166.0,0.27144
16,2016-01-17,51600.0,3166.0,0.23636
17,2016-01-18,53300.0,673.0,1.58748
18,2016-01-19,53300.0,1458.0,1.97177
19,2016-01-20,51000.0,7314.0,1.53639
20,2016-01-21,51500.0,1387.0,1.8345200000000002
21,2016-01-22,52200.0,1364.0,1.44261
22,2016-01-23,52200.0,1364.0,0.21806
23,2016-01-24,52200.0,1364.0,0.21959
24,2016-01-25,52000.0,1380.0,1.3190899999999999
25,2016-01-26,51400.0,468.0,1.2619
26,2016-01-27,52000.0,434.0,1.0857700000000001
27,2016-01-28,51800.0,1377.0,1.25275
28,2016-01-29,52000.0,645.0,0.9942700000000001
29,2016-01-30,52000.0,645.0,0.18299
30,2016-01-31,52000.0,645.0,0.17232
31,2016-02-01,53000.0,1223.0,1.0979700000000001
32,2016-02-02,51500.0,1767.0,1.10102
33,2016-02-03,50800.0,1558.0,0.99656
34,2016-02-04,52000.0,4346.0,1.12465
35,2016-02-05,52100.0,728.0,0.9027700000000001
36,2016-02-06,52100.0,728.0,0.17307999999999998
37,2016-02-07,52100.0,728.0,0.11894
38,2016-02-08,52100.0,728.0,0.11284000000000001
39,2016-02-09,52100.0,728.0,0.13877
40,2016-02-10,52100.0,728.0,0.20129
41,2016-02-11,50700.0,850.0,1.12008
42,2016-02-12,50700.0,5898.0,1.35721
43,2016-02-13,50700.0,5898.0,0.24399
44,2016-02-14,50700.0,5898.0,0.18299
45,2016-02-15,51500.0,981.0,1.2352100000000001
46,2016-02-16,51100.0,1122.0,1.39457
47,2016-02-17,51300.0,4105.0,1.1338
48,2016-02-18,52200.0,1801.0,1.19023
49,2016-02-19,52300.0,480.0,1.00494
50,2016-02-20,52300.0,480.0,0.19748
51,2016-02-21,52300.0,480.0,0.2112
52,2016-02-22,54000.0,1901.0,0.9462299999999999
53,2016-02-23,54000.0,1998.0,0.9096299999999999
54,2016-02-24,54700.0,2442.0,0.8814200000000001
55,2016-02-25,55100.0,3358.0,1.01409
56,2016-02-26,54400.0,238.0,1.04231
57,2016-02-27,54400.0,238.0,0.26229
58,2016-02-28,54400.0,238.0,0.18909
59,2016-02-29,54000.0,1744.0,0.96529
60,2016-03-01,54000.0,1744.0,0.23179
61,2016-03-02,54400.0,1646.0,1.0827200000000001
62,2016-03-03,53700.0,1949.0,0.9668200000000001
63,2016-03-04,55600.0,5022.0,0.84254
64,2016-03-05,55600.0,5022.0,0.17384000000000002
65,2016-03-06,55600.0,5022.0,0.1746
66,2016-03-07,56300.0,2003.0,0.84559
67,2016-03-08,56300.0,689.0,0.88523
68,2016-03-09,57100.0,1683.0,1.19633
69,2016-03-10,58300.0,5598.0,1.05679
70,2016-03-11,58600.0,483.0,0.9340299999999999
71,2016-03-12,58600.0,483.0,0.20586
72,2016-03-13,58600.0,483.0,0.16774
73,2016-03-14,57600.0,1232.0,1.0278200000000002
74,2016-03-15,57300.0,473.0,0.9187799999999999
75,2016-03-16,55400.0,3460.0,0.9119200000000001
76,2016-03-17,57000.0,1017.0,1.0163799999999998
77,2016-03-18,56300.0,1793.0,0.8677
78,2016-03-19,56300.0,1793.0,0.20434000000000002
79,2016-03-20,56300.0,1793.0,0.19899999999999998
80,2016-03-21,57800.0,2103.0,0.9172600000000001
81,2016-03-22,56700.0,1497.0,0.96529
82,2016-03-23,57500.0,2320.0,0.87075
83,2016-03-24,56600.0,1062.0,0.93022
84,2016-03-25,57800.0,1259.0,0.96606
85,2016-03-26,57800.0,1259.0,0.19214
86,2016-03-27,57800.0,1259.0,0.16698
87,2016-03-28,58100.0,2453.0,1.03926
88,2016-03-29,57900.0,979.0,1.30536
89,2016-03-30,57500.0,560.0,1.2131
90,2016-03-31,57800.0,3968.0,0.91345
91,2016-04-01,56800.0,2321.0,0.9027700000000001
92,2016-04-02,56800.0,2321.0,0.20357999999999998
93,2016-04-03,56800.0,2321.0,0.18604
94,2016-04-04,56700.0,4068.0,1.1643
95,2016-04-05,55500.0,5464.0,1.27715
96,2016-04-06,55800.0,2423.0,2.15705
97,2016-04-07,56500.0,5088.0,1.7758099999999999
98,2016-04-08,55300.0,2995.0,1.5417299999999998
99,2016-04-09,55300.0,2995.0,0.32024
100,2016-04-10,55300.0,2995.0,0.28135
101,2016-04-11,55000.0,2492.0,1.51657
102,2016-04-12,55700.0,4361.0,1.35645
103,2016-04-13,55700.0,4361.0,0.37361
104,2016-04-14,55500.0,2480.0,1.3717
105,2016-04-15,55600.0,4991.0,1.3091700000000002
106,2016-04-16,55600.0,4991.0,0.32329
107,2016-04-17,55600.0,4991.0,0.29584
108,2016-04-18,54900.0,4384.0,1.42202
109,2016-04-19,55700.0,3186.0,1.38008
110,2016-04-20,56000.0,3166.0,1.45481
111,2016-04-21,55900.0,2584.0,1.37627
112,2016-04-22,56100.0,4715.0,1.26037
113,2016-04-23,56100.0,4715.0,0.29125999999999996
114,2016-04-24,56100.0,4715.0,0.33854
115,2016-04-25,55100.0,4768.0,2.38427
116,2016-04-26,55400.0,1740.0,2.81583
117,2016-04-27,56000.0,4385.0,2.25617
118,2016-04-28,55300.0,10055.0,1.9816799999999999
119,2016-04-29,55000.0,3865.0,1.73082
120,2016-04-30,55000.0,3865.0,0.382
121,2016-05-01,55000.0,3865.0,0.3332
122,2016-05-02,54800.0,3645.0,1.97711
123,2016-05-03,55500.0,5319.0,1.7849599999999999
124,2016-05-04,55500.0,2902.0,1.40372
125,2016-05-05,55500.0,2902.0,0.29431
126,2016-05-06,55500.0,2902.0,0.29812
127,2016-05-07,55500.0,2902.0,0.1929
128,2016-05-08,55500.0,2902.0,0.25924
129,2016-05-09,56100.0,4369.0,1.45862
130,2016-05-10,56300.0,2974.0,2.46433
131,2016-05-11,56500.0,1808.0,2.08766
132,2016-05-12,56500.0,547.0,2.19441
133,2016-05-13,55600.0,1945.0,2.05945
134,2016-05-14,55600.0,1945.0,0.41478000000000004
135,2016-05-15,55600.0,1945.0,0.36217
136,2016-05-16,54700.0,2689.0,2.02972
137,2016-05-17,53900.0,3504.0,2.26685
138,2016-05-18,53700.0,5569.0,2.25846
139,2016-05-19,53400.0,1040.0,2.07547
140,2016-05-20,53300.0,3042.0,6.9683
141,2016-05-21,53300.0,3042.0,1.41516
142,2016-05-22,53300.0,3042.0,1.15134
143,2016-05-23,53100.0,617.0,5.165030000000001
144,2016-05-24,52400.0,1986.0,4.44144
145,2016-05-25,52600.0,2586.0,3.9885300000000004
146,2016-05-26,52000.0,1667.0,5.86118
147,2016-05-27,52600.0,989.0,4.72203
148,2016-05-28,52600.0,989.0,1.04154
149,2016-05-29,52600.0,989.0,0.87761
150,2016-05-30,52500.0,1007.0,5.039219999999999
151,2016-05-31,51700.0,5238.0,4.50625
152,2016-06-01,53500.0,3842.0,4.12959
153,2016-06-02,52300.0,3694.0,4.083069999999999
154,2016-06-03,52100.0,1481.0,3.6553199999999997
155,2016-06-04,52100.0,1481.0,0.71368
156,2016-06-05,52100.0,1481.0,0.5070399999999999
157,2016-06-06,52100.0,1481.0,0.65268
158,2016-06-07,52200.0,2059.0,4.26455
159,2016-06-08,52400.0,469.0,4.77464
160,2016-06-09,52400.0,1911.0,5.43648
161,2016-06-10,52300.0,1245.0,3.8017199999999995
162,2016-06-11,52300.0,1245.0,0.6549699999999999
163,2016-06-12,52300.0,1245.0,0.67555
164,2016-06-13,52400.0,979.0,3.5691599999999997
165,2016-06-14,52400.0,1094.0,3.4723300000000004
166,2016-06-15,52300.0,1287.0,3.30153
167,2016-06-16,52000.0,2040.0,3.27485
168,2016-06-17,51800.0,1280.0,3.28323
169,2016-06-18,51800.0,1280.0,0.6191300000000001
170,2016-06-19,51800.0,1280.0,0.55279
171,2016-06-20,52000.0,1556.0,3.15285
172,2016-06-21,52000.0,1415.0,2.83413
173,2016-06-22,52000.0,1012.0,2.83337
174,2016-06-23,51800.0,1978.0,3.7132699999999996
175,2016-06-24,50300.0,4994.0,4.29657
176,2016-06-25,50300.0,4994.0,0.6359
177,2016-06-26,50300.0,4994.0,0.5482199999999999
178,2016-06-27,49900.0,1691.0,3.4952
179,2016-06-28,49800.0,2166.0,4.5459
180,2016-06-29,51300.0,1155.0,4.58479
181,2016-06-30,51400.0,1162.0,3.77046
182,2016-07-01,50900.0,1622.0,3.27256
183,2016-07-02,50900.0,1622.0,0.64505
184,2016-07-03,50900.0,1622.0,0.58482
185,2016-07-04,50700.0,3559.0,2.80287
186,2016-07-05,50800.0,1524.0,2.67706
187,2016-07-06,50300.0,2570.0,2.79372
188,2016-07-07,50000.0,1750.0,3.3167800000000005
189,2016-07-08,50300.0,1681.0,2.51389
190,2016-07-09,50300.0,1681.0,0.49332
191,2016-07-10,50300.0,1681.0,0.45901000000000003
192,2016-07-11,50200.0,1959.0,2.4727200000000003
193,2016-07-12,50200.0,1610.0,2.4300200000000003
194,2016-07-13,50000.0,5438.0,2.43688
195,2016-07-14,50600.0,2340.0,2.13646
196,2016-07-15,50800.0,1046.0,2.7556
197,2016-07-16,50800.0,1046.0,0.60007
198,2016-07-17,50800.0,1046.0,0.5100899999999999
199,2016-07-18,50200.0,1780.0,2.40028
200,2016-07-19,50200.0,1905.0,2.21957
201,2016-07-20,50200.0,1672.0,1.9793900000000002
202,2016-07-21,50300.0,2054.0,2.02362
203,2016-07-22,50200.0,2088.0,1.8063099999999999
204,2016-07-23,50200.0,2088.0,0.38505
205,2016-07-24,50200.0,2088.0,0.30956
206,2016-07-25,50900.0,4127.0,2.00989
207,2016-07-26,50500.0,1534.0,2.00913
208,2016-07-27,50500.0,576.0,1.79945
209,2016-07-28,50000.0,4197.0,1.71252
210,2016-07-29,49950.0,3580.0,3.16657
211,2016-07-30,49950.0,3580.0,0.55584
212,2016-07-31,49950.0,3580.0,0.5482199999999999
213,2016-08-01,50100.0,1229.0,2.39723
214,2016-08-02,50000.0,4036.0,1.92144
215,2016-08-03,50100.0,978.0,1.7049
216,2016-08-04,50000.0,2282.0,2.01675
217,2016-08-05,50800.0,1355.0,1.9069599999999998
218,2016-08-06,50800.0,1355.0,0.37514000000000003
219,2016-08-07,50800.0,1355.0,0.3332
220,2016-08-08,51800.0,5347.0,1.8375700000000001
221,2016-08-09,51800.0,1560.0,1.95423
222,2016-08-10,51400.0,5183.0,3.5417099999999997
223,2016-08-11,51100.0,7749.0,2.87988
224,2016-08-12,50700.0,861.0,3.1856400000000002
225,2016-08-13,50700.0,861.0,0.59625
226,2016-08-14,50700.0,861.0,0.44756999999999997
227,2016-08-15,50700.0,861.0,0.5283899999999999
228,2016-08-16,50300.0,6374.0,3.12616
229,2016-08-17,50500.0,16772.0,2.61225
230,2016-08-18,51000.0,8219.0,2.9614700000000003
231,2016-08-19,51200.0,2907.0,2.32251
232,2016-08-20,51200.0,2907.0,0.45061999999999997
233,2016-08-21,51200.0,2907.0,0.4003
234,2016-08-22,50900.0,3230.0,3.69421
235,2016-08-23,51300.0,4533.0,4.29657
236,2016-08-24,51100.0,1672.0,3.0682099999999997
237,2016-08-25,51400.0,2093.0,2.9149599999999998
238,2016-08-26,51700.0,2860.0,2.65952
239,2016-08-27,51700.0,2860.0,0.63438
240,2016-08-28,51700.0,2860.0,0.58558
241,2016-08-29,51500.0,2344.0,3.44945
242,2016-08-30,52000.0,5111.0,2.96604
243,2016-08-31,51500.0,6610.0,2.89513
244,2016-09-01,51400.0,2933.0,3.6278699999999997
245,2016-09-02,51700.0,3155.0,4.59699
246,2016-09-03,51700.0,3155.0,0.8783700000000001
247,2016-09-04,51700.0,3155.0,0.7350300000000001
248,2016-09-05,51800.0,3220.0,3.3259300000000005
249,2016-09-06,51600.0,2416.0,3.0682099999999997
250,2016-09-07,51700.0,2081.0,2.77847
251,2016-09-08,51500.0,1533.0,3.29543
252,2016-09-09,51100.0,1704.0,2.5565900000000004
253,2016-09-10,51100.0,1704.0,0.54364
254,2016-09-11,51100.0,1704.0,0.43613
255,2016-09-12,51000.0,1109.0,2.37741
256,2016-09-13,51100.0,699.0,1.88408
257,2016-09-14,51100.0,699.0,0.34615999999999997
258,2016-09-15,51100.0,699.0,0.27678
259,2016-09-16,51100.0,699.0,0.30651
260,2016-09-17,51100.0,699.0,0.29355
261,2016-09-18,51100.0,699.0,0.34997
262,2016-09-19,51200.0,1856.0,2.24626
263,2016-09-20,51000.0,1483.0,2.27066
264,2016-09-21,51400.0,2425.0,2.37436
265,2016-09-22,51400.0,3521.0,3.38846
266,2016-09-23,52000.0,6050.0,5.60346
267,2016-09-24,52000.0,6050.0,1.1704
268,2016-09-25,52000.0,6050.0,0.9096299999999999
269,2016-09-26,51200.0,2044.0,6.79293
270,2016-09-27,51500.0,1746.0,12.0853
271,2016-09-28,51900.0,2006.0,7.80093
