period,price,volume,ratio
2016-01-04,993.0,116843.0,8.04372
2016-01-05,989.0,205481.0,9.41704
2016-01-06,988.0,129198.0,9.2769
2016-01-07,965.0,262622.0,8.77242
2016-01-08,954.0,173880.0,8.04372
2016-01-11,936.0,49057.0,8.295960000000001
2016-01-12,957.0,50933.0,7.931610000000001
2016-01-13,951.0,69146.0,7.959639999999999
2016-01-14,930.0,290760.0,7.37107
2016-01-15,930.0,162090.0,6.81053
2016-01-18,918.0,86799.0,8.04372
2016-01-19,911.0,215182.0,7.45515
2016-01-20,884.0,139118.0,8.07174
2016-01-21,889.0,167897.0,9.19282
2016-01-22,895.0,97687.0,8.32399
2016-01-25,904.0,48509.0,8.46412
2016-01-26,905.0,125229.0,7.42713
2016-01-27,906.0,55804.0,8.94058
2016-01-28,905.0,42193.0,8.26793
2016-01-29,909.0,101064.0,7.14686
2016-02-01,918.0,57747.0,7.959639999999999
2016-02-02,907.0,74604.0,6.69843
2016-02-03,887.0,77075.0,10.11771
2016-02-04,891.0,60823.0,71.18834
2016-02-05,890.0,32468.0,33.60426
2016-02-11,856.0,131037.0,21.21636
2016-02-12,822.0,209568.0,19.1704
2016-02-15,820.0,149313.0,19.14237
2016-02-16,855.0,88225.0,17.236539999999998
2016-02-17,854.0,51867.0,15.58295
2016-02-18,874.0,71934.0,16.42376
2016-02-19,885.0,50514.0,12.97645
2016-02-22,900.0,78737.0,12.52802
2016-02-23,913.0,110865.0,11.49103
2016-02-24,915.0,42697.0,13.817260000000001
2016-02-25,908.0,40947.0,12.275780000000001
2016-02-26,912.0,28259.0,10.45403
2016-02-29,915.0,135885.0,10.62219
2016-03-02,944.0,146286.0,12.24775
2016-03-03,974.0,3444465.0,11.96748
2016-03-04,951.0,466964.0,13.14461
2016-03-07,963.0,188262.0,16.28363
2016-03-08,970.0,263726.0,15.47085
2016-03-09,961.0,429532.0,16.64798
2016-03-10,955.0,173124.0,18.41367
2016-03-11,950.0,132930.0,19.22645
2016-03-14,931.0,263753.0,19.282510000000002
2016-03-15,940.0,50573.0,24.63565
2016-03-16,941.0,91851.0,23.87892
2016-03-17,939.0,86352.0,24.2713
2016-03-18,956.0,130854.0,21.24439
2016-03-21,956.0,77096.0,26.373309999999996
2016-03-22,943.0,277561.0,26.345290000000002
2016-03-23,940.0,61152.0,21.440579999999997
2016-03-24,932.0,63175.0,20.29147
2016-03-25,925.0,223462.0,16.31165
2016-03-28,904.0,284012.0,16.90022
2016-03-29,933.0,164300.0,18.32959
2016-03-30,904.0,466567.0,26.821740000000002
2016-03-31,896.0,403223.0,28.3352
2016-04-01,896.0,80135.0,17.85313
2016-04-04,899.0,121208.0,17.68497
2016-04-05,905.0,132565.0,18.693939999999998
2016-04-06,903.0,73556.0,17.43273
2016-04-07,913.0,247147.0,46.608740000000004
2016-04-08,932.0,387526.0,35.84641
2016-04-11,946.0,220426.0,31.3621
2016-04-12,934.0,138935.0,27.045959999999997
2016-04-14,940.0,120925.0,24.551560000000002
2016-04-15,939.0,172565.0,24.775779999999997
2016-04-18,964.0,465018.0,20.57174
2016-04-19,957.0,120528.0,23.71076
2016-04-20,965.0,291314.0,21.91704
2016-04-21,960.0,197528.0,21.66479
2016-04-22,969.0,167332.0,18.07735
2016-04-25,963.0,122890.0,20.655820000000002
2016-04-26,963.0,145851.0,18.49775
2016-04-27,957.0,104463.0,16.5639
2016-04-28,903.0,1022545.0,17.37668
2016-04-29,903.0,154345.0,16.87219
2016-05-02,900.0,102703.0,16.591920000000002
2016-05-03,905.0,150270.0,16.28363
2016-05-04,900.0,136684.0,12.78026
2016-05-09,900.0,198333.0,15.16255
2016-05-10,891.0,104282.0,14.68609
2016-05-11,894.0,78797.0,12.94843
2016-05-12,900.0,75858.0,12.30381
2016-05-13,898.0,113315.0,13.845289999999999
2016-05-16,899.0,221732.0,18.97421
2016-05-17,894.0,251930.0,15.24663
2016-05-18,887.0,148930.0,12.94843
2016-05-19,879.0,127081.0,17.88116
2016-05-20,888.0,135512.0,12.752239999999999
2016-05-23,887.0,80767.0,12.023539999999999
2016-05-24,874.0,202712.0,11.60313
2016-05-25,875.0,237251.0,10.930489999999999
2016-05-26,878.0,110513.0,11.85538
2016-05-27,874.0,242466.0,9.16479
2016-05-30,878.0,141835.0,10.65022
2016-05-31,881.0,178851.0,14.12556
2016-06-01,889.0,289302.0,12.52802
2016-06-02,894.0,247082.0,12.752239999999999
2016-06-03,897.0,273068.0,10.34192
2016-06-07,895.0,142147.0,13.03251
2016-06-08,899.0,193873.0,13.03251
2016-06-09,888.0,191849.0,12.9204
2016-06-10,897.0,161441.0,10.95852
2016-06-13,893.0,94927.0,10.11771
2016-06-14,871.0,263178.0,10.538110000000001
2016-06-15,889.0,42842.0,10.14573
2016-06-16,895.0,190260.0,9.36098
2016-06-17,888.0,196655.0,8.46412
2016-06-20,889.0,145290.0,10.201789999999999
2016-06-21,884.0,83113.0,9.97757
2016-06-22,884.0,115846.0,10.62219
2016-06-23,870.0,392516.0,9.13677
2016-06-24,840.0,354760.0,11.60313
2016-06-27,848.0,127192.0,10.51008
2016-06-28,850.0,128720.0,9.22085
2016-06-29,890.0,707078.0,10.11771
2016-06-30,887.0,516029.0,10.45403
2016-07-01,909.0,551364.0,9.94955
2016-07-04,912.0,333121.0,10.98654
2016-07-05,916.0,371431.0,9.94955
2016-07-06,920.0,242813.0,10.59417
2016-07-07,950.0,1208156.0,10.34192
2016-07-08,969.0,2619524.0,9.50112
2016-07-11,984.0,1016240.0,11.57511
2016-07-12,1005.0,1546904.0,9.44506
2016-07-13,1000.0,1063534.0,10.59417
2016-07-14,975.0,462031.0,9.75336
2016-07-15,975.0,627202.0,9.30493
2016-07-18,992.0,427849.0,10.173760000000001
2016-07-19,985.0,322255.0,11.659189999999999
2016-07-20,1015.0,623870.0,9.52914
2016-07-21,1000.0,415144.0,8.74439
2016-07-22,987.0,257194.0,8.49215
2016-07-25,992.0,154896.0,11.51905
2016-07-26,996.0,265433.0,10.425999999999998
2016-07-27,974.0,498227.0,10.902460000000001
2016-07-28,959.0,263415.0,9.2769
2016-07-29,964.0,190159.0,9.5852
2016-08-01,979.0,160820.0,12.41591
2016-08-02,969.0,261699.0,10.902460000000001
2016-08-03,961.0,206659.0,8.8565
2016-08-04,952.0,127893.0,10.173760000000001
2016-08-05,951.0,271621.0,10.36995
2016-08-08,959.0,117701.0,10.566139999999999
2016-08-09,965.0,133781.0,10.81838
2016-08-10,963.0,107869.0,9.80941
2016-08-11,965.0,148987.0,10.06165
2016-08-12,977.0,147888.0,11.68721
2016-08-16,1270.0,27151758.0,14.770170000000002
2016-08-17,1270.0,29922928.0,10.930489999999999
2016-08-18,1230.0,10472398.0,10.3139
2016-08-19,1135.0,8013675.0,10.06165
2016-08-22,1115.0,6801256.0,10.28587
2016-08-23,1095.0,2901799.0,9.19282
2016-08-24,1080.0,1437419.0,10.425999999999998
2016-08-25,1105.0,2075319.0,9.13677
2016-08-26,1065.0,1715811.0,8.26793
2016-08-29,1005.0,2906752.0,9.24887
2016-08-30,1035.0,989340.0,10.201789999999999
2016-08-31,997.0,1291033.0,9.05269
2016-09-01,1020.0,680718.0,10.95852
2016-09-02,1015.0,491902.0,8.46412
2016-09-05,998.0,294688.0,8.9686
2016-09-06,1015.0,2801562.0,11.266810000000001
2016-09-07,1010.0,737370.0,9.89349
2016-09-08,994.0,985332.0,10.902460000000001
2016-09-09,980.0,490090.0,8.26793
2016-09-12,962.0,609925.0,7.11883
2016-09-13,1000.0,1050985.0,6.5582899999999995
2016-09-19,1010.0,393480.0,7.903580000000001
2016-09-20,1020.0,443188.0,8.88452
2016-09-21,1015.0,519450.0,8.9686
2016-09-22,1065.0,2827189.0,10.22982
2016-09-23,1050.0,614356.0,8.88452
2016-09-26,1045.0,563877.0,9.55717
2016-09-27,1085.0,2255492.0,9.33295
2016-09-28,1050.0,729933.0,11.57511
2016-09-29,1055.0,488027.0,11.12668
2016-09-30,1065.0,1524604.0,9.05269
2016-10-04,1105.0,2335398.0,9.61322
2016-10-05,1090.0,792368.0,8.71636
2016-10-06,1090.0,824366.0,9.19282
2016-10-07,1075.0,1640309.0,7.7914699999999995
2016-10-10,1095.0,608403.0,8.88452
2016-10-11,1060.0,757152.0,8.94058
2016-10-12,1095.0,1272776.0,8.49215
2016-10-13,1070.0,1232628.0,10.67825
2016-10-14,1090.0,497240.0,9.41704
2016-10-17,1050.0,415838.0,10.425999999999998
2016-10-18,1030.0,357946.0,12.58408
2016-10-19,1020.0,276606.0,14.85426
2016-10-20,1000.0,326249.0,33.46412
2016-10-21,1005.0,318555.0,19.00224
2016-10-24,994.0,298172.0,15.863220000000002
2016-10-25,992.0,362707.0,11.7713
2016-10-26,946.0,626088.0,10.08968
2016-10-27,975.0,201611.0,12.33183
2016-10-28,975.0,157036.0,11.0426
2016-10-31,942.0,297273.0,14.12556
2016-11-01,954.0,256298.0,17.20852
2016-11-02,899.0,398017.0,15.97533
2016-11-03,915.0,173055.0,26.429370000000002
2016-11-04,933.0,117620.0,19.422639999999998
2016-11-07,939.0,168426.0,17.37668
2016-11-08,912.0,206161.0,20.739910000000002
2016-11-09,878.0,716416.0,22.98206
2016-11-10,926.0,156655.0,47.00112
2016-11-11,918.0,106393.0,31.418159999999997
2016-11-14,927.0,48797.0,32.48318
2016-11-15,927.0,95105.0,30.26905
2016-11-16,944.0,244262.0,25.81278
2016-11-17,935.0,185636.0,26.12107
2016-11-18,913.0,259682.0,21.16031
2016-11-21,905.0,68744.0,19.81502
2016-11-22,905.0,162067.0,25.8408
2016-11-23,882.0,177334.0,21.24439
2016-11-24,877.0,151149.0,23.43049
2016-11-25,880.0,114565.0,26.653579999999998
2016-11-28,870.0,178788.0,25.08408
2016-11-29,879.0,62284.0,21.60874
2016-11-30,860.0,165960.0,22.1973
2016-12-01,860.0,140584.0,22.33744
2016-12-02,876.0,140547.0,19.47869
2016-12-05,879.0,87977.0,20.59977
2016-12-06,877.0,59204.0,20.655820000000002
2016-12-07,883.0,86218.0,20.011210000000002
2016-12-08,905.0,160396.0,24.047079999999998
2016-12-09,918.0,95145.0,22.67376
2016-12-12,910.0,133106.0,27.578470000000003
2016-12-13,923.0,106015.0,22.72982
2016-12-14,915.0,91302.0,20.93609
2016-12-15,920.0,93222.0,23.26233
2016-12-16,923.0,96834.0,25.44843
2016-12-19,925.0,114961.0,23.99103
2016-12-20,932.0,112208.0,25.14013
2016-12-21,931.0,86630.0,21.74887
2016-12-22,928.0,66905.0,19.53475
2016-12-23,915.0,216339.0,20.37556
2016-12-26,906.0,103245.0,21.21636
2016-12-27,915.0,71524.0,18.27354
2016-12-28,922.0,139858.0,20.03923
2016-12-29,931.0,115697.0,17.48878
2017-01-02,922.0,55161.0,17.65695
2017-01-03,932.0,186872.0,16.844170000000002
2017-01-04,959.0,323162.0,23.20627
2017-01-05,963.0,77916.0,20.99215
2017-01-06,966.0,208973.0,18.16143
2017-01-09,963.0,305938.0,17.88116
2017-01-10,958.0,111147.0,15.89125
2017-01-11,954.0,280727.0,18.63789
2017-01-12,931.0,229649.0,17.713
2017-01-13,921.0,206070.0,18.0213
2017-01-16,916.0,126082.0,30.96973
2017-01-17,919.0,100803.0,22.95403
2017-01-18,929.0,89924.0,18.04932
2017-01-19,929.0,123633.0,24.01905
2017-01-20,926.0,89628.0,16.45179
2017-01-23,911.0,102245.0,17.37668
2017-01-24,895.0,122794.0,13.03251
2017-01-25,904.0,105401.0,12.21973
2017-01-26,895.0,58547.0,13.53699
2017-01-31,885.0,125963.0,11.21076
2017-02-01,895.0,86205.0,14.57399
2017-02-02,882.0,101642.0,15.61098
2017-02-03,885.0,146009.0,16.03139
2017-02-06,886.0,126305.0,13.985420000000001
2017-02-07,876.0,143146.0,12.1917
2017-02-08,878.0,85673.0,12.80829
2017-02-09,876.0,120720.0,10.81838
2017-02-10,871.0,211085.0,12.107619999999999
2017-02-13,860.0,130501.0,14.04147
2017-02-14,864.0,107520.0,15.8352
2017-02-15,866.0,106650.0,13.14461
2017-02-16,865.0,110914.0,11.57511
2017-02-17,869.0,72381.0,10.98654
2017-02-20,868.0,69392.0,10.70627
2017-02-21,874.0,64379.0,11.71524
2017-02-22,871.0,47184.0,10.79035
2017-02-23,870.0,69531.0,10.566139999999999
2017-02-24,861.0,55194.0,11.547080000000001
2017-02-27,861.0,67691.0,10.902460000000001
2017-02-28,861.0,69974.0,12.6121
2017-03-02,868.0,89530.0,17.825110000000002
2017-03-03,865.0,69706.0,14.12556
2017-03-06,858.0,128265.0,12.836319999999999
2017-03-07,858.0,64016.0,35.173759999999994
2017-03-08,856.0,66167.0,32.34304
2017-03-09,858.0,39941.0,28.531390000000002
2017-03-10,852.0,52539.0,22.33744
2017-03-13,850.0,166272.0,23.68273
2017-03-14,849.0,139713.0,23.06614
2017-03-15,849.0,113561.0,19.450670000000002
2017-03-16,845.0,102595.0,22.67376
2017-03-17,856.0,92247.0,18.75
2017-03-20,858.0,52158.0,17.43273
2017-03-21,847.0,145860.0,20.59977
2017-03-22,844.0,45662.0,18.38565
2017-03-23,835.0,101434.0,20.09529
2017-03-24,834.0,115747.0,15.72309
2017-03-27,823.0,110624.0,15.66704
2017-03-28,813.0,128431.0,16.9843
2017-03-29,815.0,186582.0,16.17152
2017-03-30,817.0,103963.0,16.17152
2017-03-31,830.0,144914.0,23.76681
2017-04-03,850.0,140574.0,24.047079999999998
2017-04-04,844.0,32055.0,19.78699
2017-04-05,850.0,54278.0,19.14237
2017-04-06,846.0,28407.0,21.3565
2017-04-07,853.0,47541.0,17.264570000000003
2017-04-10,829.0,114478.0,18.94618
2017-04-11,831.0,72198.0,17.68497
2017-04-12,825.0,60271.0,16.31165
2017-04-13,824.0,39886.0,17.90919
2017-04-14,820.0,113710.0,13.92937
2017-04-17,820.0,73030.0,16.45179
2017-04-18,820.0,91503.0,17.76905
2017-04-19,815.0,93361.0,15.9473
2017-04-20,820.0,96044.0,15.190579999999999
2017-04-21,825.0,56662.0,13.733179999999999
2017-04-24,810.0,62624.0,14.349770000000001
2017-04-25,820.0,28581.0,16.9843
2017-04-26,830.0,78528.0,20.6278
2017-04-27,813.0,63197.0,22.589679999999998
2017-04-28,813.0,91723.0,17.4047
2017-05-02,811.0,99271.0,16.92825
2017-05-04,824.0,79859.0,17.74103
2017-05-08,828.0,96745.0,17.74103
2017-05-10,829.0,75369.0,16.5639
2017-05-11,839.0,111771.0,23.03811
2017-05-12,839.0,68552.0,18.24551
2017-05-15,834.0,60945.0,19.5908
2017-05-16,825.0,147887.0,22.029139999999998
2017-05-17,832.0,72691.0,30.689459999999997
2017-05-18,818.0,35934.0,26.28923
2017-05-19,821.0,68961.0,20.29147
2017-05-22,821.0,37162.0,19.14237
2017-05-23,827.0,93767.0,21.49663
2017-05-24,822.0,55893.0,20.76793
2017-05-25,824.0,103032.0,24.71973
2017-05-26,826.0,174478.0,21.66479
2017-05-29,827.0,95976.0,23.2343
2017-05-30,858.0,464028.0,20.93609
2017-05-31,857.0,150444.0,20.011210000000002
2017-06-01,851.0,45012.0,18.60986
2017-06-02,854.0,146938.0,17.825110000000002
2017-06-05,852.0,43216.0,18.16143
2017-06-07,854.0,80361.0,15.77914
2017-06-08,851.0,34442.0,15.38677
2017-06-09,850.0,120423.0,26.457390000000004
2017-06-12,844.0,200192.0,26.765690000000003
2017-06-13,848.0,70315.0,38.76121
2017-06-14,855.0,84106.0,52.52242
