period,price,volume,ratio
2016-01-04,13850.0,282584.0,1.7190599999999998
2016-01-05,14650.0,546007.0,1.5362
2016-01-06,15200.0,588810.0,1.69305
2016-01-07,15100.0,625294.0,1.39905
2016-01-08,15250.0,423941.0,1.38093
2016-01-11,14800.0,246519.0,1.1949100000000001
2016-01-12,14450.0,248342.0,1.20989
2016-01-13,14500.0,212241.0,2.03829
2016-01-14,14650.0,272559.0,2.23849
2016-01-15,14250.0,176049.0,1.36437
2016-01-18,14300.0,191675.0,1.19885
2016-01-19,14050.0,339000.0,1.2106700000000001
2016-01-20,13650.0,279910.0,1.17915
2016-01-21,13750.0,231688.0,1.19649
2016-01-22,14600.0,532962.0,1.19254
2016-01-25,14850.0,293230.0,1.18151
2016-01-26,14900.0,250111.0,1.1168799999999999
2016-01-27,15000.0,181366.0,1.02308
2016-01-28,15350.0,236779.0,1.10584
2016-01-29,14950.0,384246.0,1.08693
2016-02-01,15550.0,698487.0,1.1113600000000001
2016-02-02,16150.0,558692.0,1.0483
2016-02-03,16100.0,203687.0,0.975
2016-02-04,15700.0,207638.0,1.2043700000000002
2016-02-05,16150.0,238828.0,0.9671200000000001
2016-02-11,15200.0,300581.0,1.00416
2016-02-12,14250.0,636764.0,1.0956
2016-02-15,14950.0,525719.0,1.10427
2016-02-16,15500.0,353969.0,1.1421
2016-02-17,14800.0,343036.0,1.00495
2016-02-18,14950.0,196437.0,1.10427
2016-02-19,15050.0,209407.0,1.0711600000000001
2016-02-22,16650.0,1237088.0,1.0766799999999999
2016-02-23,16650.0,534687.0,1.35807
2016-02-24,16900.0,346415.0,1.07589
2016-02-25,16200.0,628986.0,1.1728399999999999
2016-02-26,17000.0,681311.0,1.0751
2016-02-29,17350.0,498061.0,0.9663299999999999
2016-03-02,17350.0,385437.0,0.9671200000000001
2016-03-03,17100.0,216872.0,1.05224
2016-03-04,16800.0,199186.0,1.0648600000000001
2016-03-07,16800.0,210492.0,1.0798299999999998
2016-03-08,16800.0,479245.0,1.19176
2016-03-09,16450.0,209472.0,1.08456
2016-03-10,16750.0,322460.0,1.23905
2016-03-11,16700.0,214954.0,1.15077
2016-03-14,16200.0,240451.0,1.15865
2016-03-15,17150.0,596367.0,1.0483
2016-03-16,17050.0,330845.0,1.00732
2016-03-17,17000.0,213240.0,1.0490899999999999
2016-03-18,17450.0,264331.0,1.2154
2016-03-21,16800.0,285142.0,1.02623
2016-03-22,16950.0,221810.0,1.05934
2016-03-23,16400.0,325768.0,0.99944
2016-03-24,16900.0,223665.0,0.94663
2016-03-25,18100.0,907277.0,0.98998
2016-03-28,19500.0,1277868.0,0.9537200000000001
2016-03-29,19750.0,907264.0,0.8946
2016-03-30,20000.0,426131.0,0.975
2016-03-31,19750.0,370473.0,0.91589
2016-04-01,20350.0,705622.0,0.86544
2016-04-04,20750.0,379668.0,0.9529299999999999
2016-04-05,20050.0,412778.0,0.95214
2016-04-06,22050.0,978780.0,1.01441
2016-04-07,21850.0,531225.0,0.9363799999999999
2016-04-08,22300.0,546792.0,0.85125
2016-04-11,21900.0,484200.0,0.93086
2016-04-12,21650.0,181089.0,0.9482
2016-04-14,22050.0,435855.0,1.1823
2016-04-15,21400.0,229970.0,1.0751
2016-04-18,21700.0,186831.0,1.13028
2016-04-19,21700.0,161704.0,1.28555
2016-04-20,21350.0,153358.0,1.27767
2016-04-21,21750.0,277687.0,1.41088
2016-04-22,21800.0,213117.0,1.2816100000000001
2016-04-25,22300.0,647502.0,1.15077
2016-04-26,21500.0,354613.0,1.14289
2016-04-27,21400.0,412536.0,1.11294
2016-04-28,21550.0,269549.0,1.109
2016-04-29,20800.0,594974.0,1.0648600000000001
2016-05-02,19750.0,423570.0,0.99471
2016-05-03,20350.0,264601.0,1.13028
2016-05-04,19400.0,331419.0,1.54093
2016-05-09,19200.0,223769.0,1.2902799999999999
2016-05-10,20100.0,331993.0,1.6536400000000002
2016-05-11,20250.0,183466.0,1.59295
2016-05-12,20300.0,106869.0,2.37564
2016-05-13,20100.0,113643.0,2.0114900000000002
2016-05-16,20050.0,79600.0,1.60714
2016-05-17,20100.0,111575.0,2.47337
2016-05-18,20400.0,188660.0,1.77187
2016-05-19,19350.0,202133.0,1.47866
2016-05-20,19850.0,117472.0,1.5165
2016-05-23,19850.0,70879.0,1.45896
2016-05-24,19650.0,79189.0,1.83808
2016-05-25,19150.0,236258.0,1.47787
2016-05-26,20350.0,472645.0,1.70566
2016-05-27,21300.0,387302.0,1.43373
2016-05-30,21250.0,128441.0,1.38408
2016-05-31,21650.0,269295.0,1.3959
2016-06-01,21850.0,150832.0,1.29265
2016-06-02,21500.0,112828.0,1.41088
2016-06-03,21200.0,130571.0,1.29974
2016-06-07,21350.0,234422.0,1.44241
2016-06-08,21150.0,114597.0,1.37226
2016-06-09,21300.0,209398.0,1.27688
2016-06-10,21200.0,73459.0,1.24299
2016-06-13,21000.0,108738.0,1.10742
2016-06-14,21400.0,122550.0,1.1980600000000001
