period,price,volume,ratio
2016-01-04,3880.0,17549577.0,6.94371
2016-01-05,3595.0,5727717.0,6.86808
2016-01-06,3295.0,6651919.0,16.399639999999998
2016-01-07,3210.0,2655266.0,8.92399
2016-01-08,3160.0,2026875.0,7.62753
2016-01-11,3090.0,1862134.0,7.06827
2016-01-12,2895.0,6260108.0,7.2907
2016-01-13,3000.0,1958992.0,6.9443399999999995
2016-01-14,2940.0,1217001.0,6.56875
2016-01-15,2905.0,698948.0,6.25734
2016-01-18,2940.0,1187245.0,6.11689
2016-01-19,3030.0,965112.0,5.85315
2016-01-20,3075.0,1793156.0,6.66281
2016-01-21,2995.0,660544.0,6.25989
2016-01-22,3210.0,2250117.0,6.30691
2016-01-25,3220.0,1024876.0,6.17663
2016-01-26,3180.0,674559.0,6.3692
2016-01-27,3155.0,3553104.0,5.511880000000001
2016-01-28,3215.0,1081448.0,5.25195
2016-01-29,3275.0,1175806.0,4.85348
2016-02-01,3185.0,703437.0,6.11435
2016-02-02,3075.0,739518.0,5.5875
2016-02-03,2940.0,1112902.0,5.12357
2016-02-04,3105.0,739696.0,5.5576300000000005
2016-02-05,3080.0,411006.0,4.3730199999999995
2016-02-11,3000.0,808048.0,5.49408
2016-02-12,2775.0,906227.0,5.988519999999999
2016-02-15,2965.0,610692.0,5.7985
2016-02-16,3045.0,456501.0,14.962720000000001
2016-02-17,3000.0,417155.0,10.46068
2016-02-18,3140.0,465469.0,10.00629
2016-02-19,3120.0,310809.0,8.51154
2016-02-22,3260.0,1405486.0,10.148010000000001
2016-02-23,3220.0,764668.0,8.46388
2016-02-24,3220.0,437906.0,6.6399300000000006
2016-02-25,3190.0,411287.0,6.25671
2016-02-26,3170.0,232346.0,5.7794300000000005
2016-02-29,3260.0,372789.0,5.42926
2016-03-02,3435.0,4332656.0,5.529669999999999
2016-03-03,3370.0,839592.0,5.62691
2016-03-04,3305.0,536562.0,5.56272
2016-03-07,3210.0,719452.0,6.30437
2016-03-08,3270.0,523999.0,6.27387
2016-03-09,3215.0,376977.0,25.48379
2016-03-10,3305.0,574175.0,23.29124
2016-03-11,3255.0,434852.0,15.927439999999999
2016-03-14,3245.0,293159.0,24.64935
2016-03-15,3230.0,242318.0,14.74029
2016-03-16,3165.0,408289.0,11.90904
2016-03-17,3285.0,617349.0,10.0495
2016-03-18,3240.0,362793.0,8.18552
2016-03-21,3240.0,239386.0,7.6612100000000005
2016-03-22,3420.0,1439081.0,7.25448
2016-03-23,3350.0,815251.0,12.21727
2016-03-24,3265.0,477716.0,9.0136
2016-03-25,3250.0,259033.0,7.947830000000001
2016-03-28,3310.0,503238.0,7.7571699999999995
2016-03-29,3310.0,472733.0,7.114660000000001
2016-03-30,3370.0,480003.0,6.52871
2016-03-31,3315.0,2518919.0,6.04953
2016-04-01,3295.0,553435.0,5.3835
2016-04-04,3315.0,451375.0,5.9936
