period,price,volume,ratio
2016-01-04,22350.0,395478.0,5.32531
2016-01-05,21650.0,370679.0,5.96033
2016-01-06,21500.0,229760.0,5.68181
2016-01-07,21500.0,471880.0,5.98262
2016-01-08,21500.0,222585.0,8.756680000000001
2016-01-11,20550.0,280777.0,6.86274
2016-01-12,20200.0,183435.0,7.0967
2016-01-13,20650.0,228138.0,5.88235
2016-01-14,20200.0,261404.0,5.5147
2016-01-15,18850.0,471674.0,5.09135
2016-01-18,19250.0,255405.0,5.68181
2016-01-19,19600.0,248050.0,5.35873
2016-01-20,18500.0,413631.0,5.13591
2016-01-21,18900.0,245106.0,5.08021
2016-01-22,19150.0,269686.0,4.84625
2016-01-25,19550.0,266928.0,5.29188
2016-01-26,19100.0,193579.0,14.627889999999999
2016-01-27,20900.0,805550.0,9.22459
2016-01-28,21150.0,369431.0,7.386360000000001
2016-01-29,20400.0,404294.0,7.0187100000000004
2016-02-01,20400.0,242754.0,8.110510000000001
2016-02-02,20750.0,213737.0,9.23573
2016-02-03,20850.0,275909.0,7.18582
2016-02-04,20950.0,358472.0,7.52005
2016-02-05,21300.0,283977.0,6.0049
2016-02-11,20150.0,403006.0,6.70677
2016-02-12,19500.0,457598.0,10.39438
2016-02-15,19850.0,183322.0,9.8819
2016-02-16,20450.0,222651.0,8.7344
2016-02-17,20000.0,268493.0,7.29723
2016-02-18,20700.0,273147.0,7.49777
2016-02-19,21400.0,505414.0,7.007569999999999
2016-02-22,21300.0,204621.0,7.05213
2016-02-23,20900.0,236818.0,7.84313
2016-02-24,21050.0,640795.0,16.644379999999998
2016-02-25,20650.0,433369.0,13.5918
2016-02-26,21250.0,278267.0,9.592239999999999
2016-02-29,21750.0,393855.0,8.812380000000001
2016-03-02,21300.0,342551.0,8.05481
2016-03-03,21150.0,349108.0,7.7762899999999995
2016-03-04,21600.0,259249.0,7.30837
2016-03-07,21100.0,289793.0,8.50044
2016-03-08,21100.0,283505.0,7.74286
2016-03-09,21550.0,189312.0,10.98484
2016-03-10,21550.0,201715.0,9.447410000000001
2016-03-11,22150.0,369902.0,7.98796
2016-03-14,22300.0,477696.0,8.31105
2016-03-15,22100.0,286391.0,7.7762899999999995
2016-03-16,22650.0,190861.0,8.1885
2016-03-17,22950.0,346365.0,7.809710000000001
2016-03-18,22600.0,553092.0,11.28565
2016-03-21,22950.0,327558.0,12.58912
2016-03-22,22600.0,264095.0,12.21033
2016-03-23,22700.0,139691.0,10.75089
2016-03-24,22750.0,190927.0,11.89839
2016-03-25,22550.0,120715.0,9.324860000000001
2016-03-28,21650.0,282482.0,8.72326
2016-03-29,21600.0,279546.0,14.20454
2016-03-30,21500.0,238872.0,17.01203
2016-03-31,21650.0,139641.0,12.823080000000001
2016-04-01,21150.0,198144.0,9.49197
2016-04-04,21550.0,134159.0,8.66755
2016-04-05,21100.0,315198.0,11.2188
2016-04-06,21250.0,240145.0,9.73707
2016-04-07,21100.0,184484.0,10.27183
2016-04-08,21200.0,171446.0,8.76782
2016-04-11,21150.0,150445.0,8.66755
2016-04-12,21350.0,216585.0,9.659089999999999
2016-04-14,21550.0,278116.0,10.606060000000001
2016-04-15,22300.0,442095.0,8.56729
2016-04-18,22250.0,217317.0,9.15775
2016-04-19,23000.0,597206.0,8.812380000000001
2016-04-20,23150.0,380824.0,9.659089999999999
2016-04-21,23250.0,228541.0,12.88992
2016-04-22,23950.0,388666.0,9.5811
2016-04-25,23300.0,287518.0,9.46969
2016-04-26,23250.0,280166.0,8.83467
2016-04-27,23100.0,203434.0,8.04367
2016-04-28,23800.0,357093.0,8.31105
2016-04-29,23400.0,225712.0,7.4309199999999995
2016-05-02,23100.0,176963.0,7.31951
2016-05-03,23150.0,164792.0,7.063269999999999
2016-05-04,23050.0,189855.0,6.4505300000000005
2016-05-09,22300.0,185131.0,6.43939
2016-05-10,22500.0,126056.0,6.339119999999999
2016-05-11,22550.0,168110.0,7.21925
2016-05-12,22700.0,102586.0,7.18582
2016-05-13,22600.0,210720.0,6.662210000000001
2016-05-16,22600.0,105153.0,7.230389999999999
2016-05-17,23800.0,875184.0,7.8877
2016-05-18,24050.0,453309.0,7.6426
2016-05-19,23600.0,395235.0,7.163539999999999
2016-05-20,24850.0,401387.0,6.57308
2016-05-23,25050.0,373634.0,21.22326
2016-05-24,24150.0,373541.0,15.01782
2016-05-25,25900.0,635760.0,10.80659
2016-05-26,25400.0,346088.0,12.87878
2016-05-27,24850.0,285712.0,10.70632
2016-05-30,24800.0,144497.0,10.03787
2016-05-31,24700.0,304617.0,9.18003
2016-06-01,24400.0,266878.0,10.79545
2016-06-02,24600.0,233485.0,10.606060000000001
2016-06-03,24700.0,144338.0,9.16889
2016-06-07,25500.0,403626.0,10.784310000000001
2016-06-08,24600.0,380118.0,10.06016
2016-06-09,24750.0,233031.0,10.56149
2016-06-10,24400.0,202581.0,9.20231
2016-06-13,23500.0,177674.0,10.6729
2016-06-14,23900.0,169416.0,19.71925
2016-06-15,23500.0,113100.0,13.502670000000002
2016-06-16,23000.0,155675.0,12.176910000000001
2016-06-17,22900.0,141504.0,9.614519999999999
2016-06-20,23400.0,132122.0,9.60338
