,period,price,volume,ratio
0,2016-01-01,1665.0,429052.0,3.5272699999999997
1,2016-01-02,1665.0,429052.0,3.34545
2,2016-01-03,1665.0,429052.0,3.2
3,2016-01-04,1705.0,729518.0,9.0909
4,2016-01-05,1690.0,1157109.0,9.8909
5,2016-01-06,1770.0,25730684.0,9.12727
6,2016-01-07,1700.0,3730183.0,10.6909
7,2016-01-08,1630.0,2646410.0,9.85454
8,2016-01-09,1630.0,2646410.0,3.3818099999999998
9,2016-01-10,1630.0,2646410.0,2.98181
10,2016-01-11,1630.0,1101841.0,9.2
11,2016-01-12,1610.0,812920.0,9.05454
12,2016-01-13,1620.0,836836.0,8.32727
13,2016-01-14,1600.0,808115.0,7.74545
14,2016-01-15,1585.0,900861.0,8.763630000000001
15,2016-01-16,1585.0,900861.0,3.12727
16,2016-01-17,1585.0,900861.0,2.32727
17,2016-01-18,1565.0,826839.0,10.07272
18,2016-01-19,1550.0,862034.0,8.21818
19,2016-01-20,1500.0,1146430.0,7.8909
20,2016-01-21,1485.0,740856.0,8.32727
21,2016-01-22,1505.0,518244.0,8.254539999999999
22,2016-01-23,1505.0,518244.0,3.0545400000000003
23,2016-01-24,1505.0,518244.0,2.32727
24,2016-01-25,1525.0,284411.0,9.45454
25,2016-01-26,1485.0,519532.0,9.92727
26,2016-01-27,1505.0,543598.0,8.94545
27,2016-01-28,1530.0,444235.0,9.85454
28,2016-01-29,1595.0,787841.0,8.43636
29,2016-01-30,1595.0,787841.0,2.76363
30,2016-01-31,1595.0,787841.0,3.3818099999999998
31,2016-02-01,1580.0,892369.0,8.43636
32,2016-02-02,1600.0,1375217.0,8.4
33,2016-02-03,1550.0,467054.0,8.83636
34,2016-02-04,1635.0,1921301.0,8.654539999999999
35,2016-02-05,1640.0,572558.0,8.54545
36,2016-02-06,1640.0,572558.0,2.54545
37,2016-02-07,1640.0,572558.0,2.6181799999999997
38,2016-02-08,1640.0,572558.0,3.16363
39,2016-02-09,1640.0,572558.0,2.8
40,2016-02-10,1640.0,572558.0,3.27272
41,2016-02-11,1575.0,658685.0,9.6
42,2016-02-12,1510.0,1166235.0,9.30909
43,2016-02-13,1510.0,1166235.0,3.0909
44,2016-02-14,1510.0,1166235.0,3.70909
45,2016-02-15,1620.0,782348.0,10.2909
46,2016-02-16,1645.0,520177.0,10.654539999999999
47,2016-02-17,1640.0,1243708.0,9.92727
48,2016-02-18,1660.0,514528.0,8.32727
49,2016-02-19,1660.0,626686.0,9.236360000000001
50,2016-02-20,1660.0,626686.0,3.45454
51,2016-02-21,1660.0,626686.0,3.23636
52,2016-02-22,1675.0,733173.0,9.74545
