period,price,volume,ratio
2016-01-04,2970.0,49703.0,0.19618
2016-01-05,2945.0,59743.0,0.16816
2016-01-06,2950.0,59020.0,0.39237
2016-01-07,2825.0,73170.0,0.36434
2016-01-08,2820.0,70402.0,0.39237
2016-01-11,2750.0,30184.0,0.30829
2016-01-12,2840.0,48267.0,0.61659
2016-01-13,2835.0,34637.0,0.36434
2016-01-14,2925.0,44731.0,0.47645
2016-01-15,2870.0,15667.0,0.22421
2016-01-18,2855.0,14997.0,0.36434
2016-01-19,2785.0,30402.0,0.44843
2016-01-20,2710.0,47953.0,0.70067
2016-01-21,2675.0,23749.0,0.39237
2016-01-22,2770.0,26415.0,0.64461
2016-01-25,2725.0,30372.0,0.53251
2016-01-26,2650.0,59332.0,0.9248799999999999
2016-01-27,2665.0,10094.0,0.44843
2016-01-28,2640.0,41096.0,0.47645
2016-01-29,2705.0,9865.0,0.75672
2016-02-01,2625.0,19982.0,0.56053
2016-02-02,2680.0,12037.0,0.8688299999999999
2016-02-03,2645.0,22350.0,0.8408
2016-02-04,2650.0,27797.0,0.50448
2016-02-05,2680.0,11568.0,0.28026
2016-02-11,2605.0,11231.0,0.47645
2016-02-12,2525.0,35195.0,0.70067
2016-02-15,2580.0,26302.0,0.53251
2016-02-16,2595.0,20226.0,0.50448
2016-02-17,2490.0,130105.0,0.75672
2016-02-18,2355.0,93623.0,0.95291
2016-02-19,2320.0,66263.0,0.9809399999999999
2016-02-22,2380.0,69409.0,0.75672
2016-02-23,2390.0,34585.0,1.00896
2016-02-24,2400.0,27446.0,0.95291
2016-02-25,2440.0,63628.0,0.72869
2016-02-26,2440.0,13796.0,0.72869
2016-02-29,2415.0,6858.0,0.25224
2016-03-02,2410.0,8603.0,0.22421
2016-03-03,2425.0,40417.0,0.70067
2016-03-04,2415.0,25360.0,0.22421
2016-03-07,2610.0,154266.0,0.61659
2016-03-08,2610.0,100997.0,0.47645
2016-03-09,2500.0,82435.0,0.50448
2016-03-10,2575.0,37336.0,0.50448
2016-03-11,2565.0,24338.0,0.33632
2016-03-14,2580.0,7949.0,0.33632
2016-03-15,2550.0,17949.0,0.56053
2016-03-16,2470.0,36731.0,0.50448
2016-03-17,2485.0,13531.0,0.47645
2016-03-18,2495.0,19970.0,1.00896
2016-03-21,2485.0,12859.0,1.3452899999999999
2016-03-22,2495.0,28781.0,0.8127800000000001
2016-03-23,2420.0,39453.0,0.53251
2016-03-24,2400.0,13305.0,0.25224
2016-03-25,2390.0,21060.0,0.28026
2016-03-28,2440.0,33280.0,0.64461
2016-03-29,2445.0,4873.0,0.53251
2016-03-30,2450.0,34245.0,0.50448
2016-03-31,2495.0,9124.0,0.53251
2016-04-01,2485.0,15209.0,1.06502
2016-04-04,2435.0,18330.0,1.23318
2016-04-05,2490.0,31456.0,1.31726
2016-04-06,2560.0,62573.0,1.5695
2016-04-07,2610.0,55933.0,1.06502
2016-04-08,2610.0,23702.0,0.78475
2016-04-11,2535.0,8238.0,0.8127800000000001
2016-04-12,2570.0,44800.0,0.64461
2016-04-14,2540.0,13771.0,0.39237
2016-04-15,2540.0,25616.0,0.47645
2016-04-18,2570.0,4306.0,0.70067
2016-04-19,2545.0,41120.0,0.8408
2016-04-20,2600.0,46504.0,0.70067
2016-04-21,2600.0,63659.0,1.0369899999999999
2016-04-22,2630.0,38864.0,1.1491
2016-04-25,2760.0,50922.0,1.12107
2016-04-26,2775.0,76686.0,0.56053
2016-04-27,2720.0,47047.0,0.64461
2016-04-28,2675.0,44881.0,0.61659
2016-04-29,2700.0,9016.0,0.47645
2016-05-02,2705.0,12400.0,0.36434
2016-05-03,2690.0,15784.0,0.61659
2016-05-04,2600.0,43498.0,0.44843
2016-05-09,2435.0,82938.0,0.64461
2016-05-10,2450.0,25039.0,0.44843
2016-05-11,2500.0,29721.0,0.25224
2016-05-12,2505.0,22121.0,0.39237
2016-05-13,2520.0,11574.0,0.78475
2016-05-16,2515.0,41650.0,0.78475
2016-05-17,2520.0,33668.0,0.8408
2016-05-18,2420.0,51085.0,0.78475
2016-05-19,2445.0,19602.0,0.78475
2016-05-20,2465.0,6670.0,0.39237
2016-05-23,2465.0,12482.0,0.72869
2016-05-24,2465.0,21704.0,0.72869
2016-05-25,2430.0,15994.0,0.64461
2016-05-26,2425.0,13887.0,2.6065
