,period,price,volume,ratio
0,2016-01-02,4150.0,102340.0,3.01724
1,2016-01-04,3995.0,109065.0,12.06896
2,2016-01-05,3970.0,49218.0,10.34482
3,2016-01-06,3875.0,68970.0,6.89655
4,2016-01-07,3900.0,68119.0,9.05172
5,2016-01-08,3900.0,29420.0,5.60344
6,2016-01-10,3900.0,29420.0,2.15517
7,2016-01-11,3850.0,21347.0,9.05172
8,2016-01-12,3900.0,25434.0,8.62068
9,2016-01-13,3985.0,20161.0,4.74137
10,2016-01-14,3930.0,11644.0,6.46551
11,2016-01-15,3880.0,18186.0,8.62068
12,2016-01-17,3880.0,18186.0,2.5862
13,2016-01-18,3910.0,17613.0,3.87931
14,2016-01-19,3910.0,13232.0,8.18965
15,2016-01-20,3865.0,51425.0,6.89655
16,2016-01-21,3830.0,61575.0,14.224129999999999
17,2016-01-22,3845.0,9747.0,6.03448
18,2016-01-25,3955.0,13056.0,7.75862
19,2016-01-26,3970.0,23046.0,8.18965
20,2016-01-27,3935.0,19135.0,7.32758
21,2016-01-28,3910.0,5730.0,6.89655
22,2016-01-29,3940.0,11575.0,13.7931
23,2016-02-01,3795.0,88587.0,3.4482699999999995
24,2016-02-02,3850.0,18455.0,6.46551
25,2016-02-03,3815.0,14327.0,6.46551
26,2016-02-04,3810.0,13699.0,3.01724
27,2016-02-10,3870.0,4905.0,2.15517
28,2016-02-11,3685.0,46354.0,6.03448
29,2016-02-12,3505.0,100794.0,7.32758
30,2016-02-13,3505.0,100794.0,4.31034
31,2016-02-15,3555.0,14713.0,12.5
32,2016-02-16,3695.0,13356.0,8.18965
33,2016-02-17,3690.0,26321.0,10.34482
34,2016-02-18,3640.0,9453.0,8.18965
35,2016-02-19,3740.0,20913.0,10.77586
36,2016-02-20,3740.0,20913.0,5.17241
37,2016-02-21,3740.0,20913.0,2.15517
38,2016-02-22,3755.0,28236.0,5.17241
39,2016-02-23,3740.0,13194.0,6.46551
40,2016-02-24,3705.0,3323.0,3.01724
41,2016-02-25,3790.0,10224.0,6.46551
