,period,price,volume,ratio
0,2016-01-01,720.0,1419499.0,9.62962
1,2016-01-02,720.0,1419499.0,14.07407
2,2016-01-03,720.0,1419499.0,12.59259
3,2016-01-04,730.0,2015600.0,43.7037
4,2016-01-05,761.0,11828295.0,37.03703
5,2016-01-06,763.0,2715788.0,51.85185
6,2016-01-07,764.0,1333125.0,52.962959999999995
7,2016-01-08,764.0,1738861.0,47.777770000000004
8,2016-01-09,764.0,1738861.0,9.25925
9,2016-01-10,764.0,1738861.0,11.85185
10,2016-01-11,743.0,1028693.0,47.4074
11,2016-01-12,718.0,1508145.0,47.03703
12,2016-01-13,724.0,1172375.0,42.22222
13,2016-01-14,727.0,1051930.0,50.74074
14,2016-01-15,732.0,3300815.0,43.33333
15,2016-01-16,732.0,3300815.0,11.48148
16,2016-01-17,732.0,3300815.0,13.333329999999998
17,2016-01-18,730.0,801126.0,44.44444
18,2016-01-19,720.0,1141523.0,45.55555
19,2016-01-20,685.0,2445971.0,55.92592
20,2016-01-21,685.0,1402916.0,47.03703
21,2016-01-22,689.0,880739.0,47.4074
22,2016-01-23,689.0,880739.0,12.96296
23,2016-01-24,689.0,880739.0,15.925920000000001
24,2016-01-25,718.0,2896099.0,45.92592
25,2016-01-26,710.0,952823.0,37.03703
26,2016-01-27,736.0,2175022.0,31.85185
27,2016-01-28,727.0,1072232.0,34.07407
28,2016-01-29,723.0,832654.0,34.814809999999994
29,2016-01-30,723.0,832654.0,7.777769999999999
30,2016-01-31,723.0,832654.0,12.59259
31,2016-02-01,719.0,695767.0,40.74074
32,2016-02-02,704.0,1363892.0,45.185179999999995
33,2016-02-03,684.0,1406422.0,40.0
34,2016-02-04,702.0,1074723.0,47.777770000000004
35,2016-02-05,696.0,653393.0,37.4074
36,2016-02-06,696.0,653393.0,11.85185
37,2016-02-07,696.0,653393.0,9.62962
38,2016-02-08,696.0,653393.0,4.44444
39,2016-02-09,696.0,653393.0,3.7037
40,2016-02-10,696.0,653393.0,11.11111
41,2016-02-11,670.0,1379939.0,32.59259
42,2016-02-12,635.0,1958197.0,30.0
43,2016-02-13,635.0,1958197.0,8.88888
44,2016-02-14,635.0,1958197.0,6.29629
45,2016-02-15,640.0,866995.0,33.7037
46,2016-02-16,659.0,1007024.0,36.66666
47,2016-02-17,652.0,584439.0,42.59259
48,2016-02-18,681.0,1457002.0,29.25925
49,2016-02-19,681.0,625140.0,34.814809999999994
50,2016-02-20,681.0,625140.0,8.14814
51,2016-02-21,681.0,625140.0,11.48148
52,2016-02-22,677.0,725491.0,35.92592
53,2016-02-23,655.0,2610476.0,33.7037
54,2016-02-24,662.0,1556991.0,24.81481
55,2016-02-25,669.0,890628.0,38.51851
56,2016-02-26,690.0,6138904.0,31.85185
57,2016-02-27,690.0,6138904.0,10.0
58,2016-02-28,690.0,6138904.0,7.777769999999999
59,2016-02-29,708.0,1935866.0,33.33333
60,2016-03-01,708.0,1935866.0,12.59259
61,2016-03-02,695.0,1556270.0,36.29629
62,2016-03-03,699.0,1483230.0,35.185179999999995
63,2016-03-04,704.0,770084.0,31.481479999999998
64,2016-03-05,704.0,770084.0,8.518510000000001
65,2016-03-06,704.0,770084.0,10.37037
66,2016-03-07,700.0,760524.0,35.55555
67,2016-03-08,695.0,908291.0,28.51851
68,2016-03-09,687.0,609704.0,41.11111
69,2016-03-10,692.0,563765.0,44.44444
70,2016-03-11,690.0,532752.0,39.62962
71,2016-03-12,690.0,532752.0,17.77777
72,2016-03-13,690.0,532752.0,12.59259
73,2016-03-14,688.0,825000.0,41.11111
74,2016-03-15,703.0,1086629.0,37.4074
75,2016-03-16,695.0,1150993.0,40.0
76,2016-03-17,691.0,915557.0,43.33333
77,2016-03-18,679.0,1521866.0,44.44444
78,2016-03-19,679.0,1521866.0,14.814810000000001
79,2016-03-20,679.0,1521866.0,12.59259
80,2016-03-21,692.0,1504899.0,34.814809999999994
81,2016-03-22,692.0,3388605.0,36.66666
82,2016-03-23,689.0,973136.0,39.25925
83,2016-03-24,687.0,637026.0,78.88888
84,2016-03-25,682.0,810379.0,83.33333
85,2016-03-26,682.0,810379.0,22.592589999999998
86,2016-03-27,682.0,810379.0,27.4074
87,2016-03-28,687.0,1003512.0,67.03703
88,2016-03-29,709.0,1944701.0,45.185179999999995
89,2016-03-30,715.0,1781370.0,55.92592
90,2016-03-31,749.0,5156333.0,38.51851
91,2016-04-01,740.0,1646460.0,48.51851
92,2016-04-02,740.0,1646460.0,15.925920000000001
93,2016-04-03,740.0,1646460.0,17.4074
94,2016-04-04,751.0,4609602.0,47.03703
95,2016-04-05,716.0,2375932.0,41.48148
96,2016-04-06,724.0,1939562.0,51.85185
97,2016-04-07,707.0,1379773.0,49.62962
