period,price,volume,ratio
2016-01-04,1705.0,393584.0,28.39456
2016-01-05,1675.0,190493.0,26.2127
2016-01-06,1665.0,367460.0,25.827070000000003
2016-01-07,1615.0,526100.0,25.035510000000002
2016-01-08,1580.0,307692.0,23.919220000000003
2016-01-11,1600.0,184721.0,22.18388
2016-01-12,1585.0,152092.0,21.84899
2016-01-13,1615.0,135957.0,20.24558
2016-01-14,1580.0,380155.0,18.845129999999997
2016-01-15,1575.0,153862.0,18.662470000000003
2016-01-18,1585.0,241058.0,18.65232
2016-01-19,1525.0,329979.0,17.51572
2016-01-20,1400.0,628676.0,19.433729999999997
2016-01-21,1390.0,326596.0,20.6718
2016-01-22,1425.0,232239.0,17.799870000000002
2016-01-25,1490.0,244935.0,16.44002
2016-01-26,1435.0,141756.0,15.18165
2016-01-27,1430.0,220679.0,16.31824
2016-01-28,1490.0,167940.0,15.12076
2016-01-29,1500.0,114536.0,14.856910000000001
2016-02-01,1490.0,93466.0,14.988829999999998
2016-02-02,1475.0,115144.0,13.649270000000001
2016-02-03,1425.0,161574.0,12.84757
2016-02-04,1470.0,107388.0,15.41505
2016-02-05,1480.0,99911.0,13.202760000000001
2016-02-11,1390.0,495585.0,15.374460000000001
2016-02-12,1275.0,521957.0,16.947429999999997
2016-02-15,1315.0,195775.0,18.10432
2016-02-16,1390.0,253218.0,17.70854
2016-02-17,1400.0,107880.0,15.81083
2016-02-18,1425.0,83658.0,17.97239
2016-02-19,1440.0,114249.0,15.94276
2016-02-22,1455.0,71406.0,16.653129999999997
2016-02-23,1465.0,84665.0,16.44002
2016-02-24,1440.0,55343.0,15.10046
2016-02-25,1460.0,156153.0,15.820979999999999
2016-02-26,1455.0,32763.0,14.76557
2016-02-29,1460.0,40431.0,16.89669
2016-03-02,1440.0,132199.0,15.93261
2016-03-03,1430.0,185895.0,14.298760000000001
2016-03-04,1425.0,132502.0,13.74061
2016-03-07,1470.0,248519.0,14.63365
2016-03-08,1445.0,172427.0,13.37527
2016-03-09,1530.0,549396.0,13.32453
2016-03-10,1505.0,189086.0,13.5072
2016-03-11,1565.0,537087.0,12.918610000000001
2016-03-14,1485.0,417276.0,14.217570000000002
2016-03-15,1555.0,433245.0,14.02476
2016-03-16,1525.0,162857.0,14.988829999999998
2016-03-17,1525.0,163171.0,15.22224
2016-03-18,1515.0,94465.0,14.58291
2016-03-21,1515.0,133385.0,14.79602
2016-03-22,1525.0,197828.0,15.374460000000001
2016-03-23,1520.0,82356.0,15.486089999999999
2016-03-24,1500.0,127828.0,13.974020000000001
2016-03-25,1515.0,212641.0,13.09113
2016-03-28,1505.0,140235.0,12.54312
2016-03-29,1500.0,133919.0,14.816310000000001
2016-03-30,1545.0,266711.0,15.059870000000002
2016-03-31,1540.0,164434.0,14.806170000000002
2016-04-01,1540.0,189079.0,13.2332
2016-04-04,1550.0,89419.0,13.44631
2016-04-05,1550.0,93461.0,12.50253
2016-04-06,1525.0,190374.0,12.42135
2016-04-07,1535.0,105257.0,11.06149
2016-04-08,1530.0,151827.0,10.61497
2016-04-11,1575.0,373152.0,11.99512
2016-04-12,1565.0,225602.0,11.8632
2016-04-14,1570.0,432517.0,13.618829999999999
2016-04-15,1630.0,372350.0,11.53846
2016-04-18,1575.0,277020.0,11.12238
2016-04-19,1575.0,147710.0,12.78668
2016-04-20,1560.0,626552.0,11.95453
2016-04-21,2025.0,21742899.0,12.370610000000001
2016-04-22,2100.0,27768673.0,12.94905
2016-04-25,2060.0,8514109.0,13.08098
2016-04-26,1910.0,5875269.0,13.2332
2016-04-27,1910.0,4471050.0,12.76638
2016-04-28,1955.0,3332051.0,11.08179
2016-04-29,1885.0,3281221.0,10.18875
2016-05-02,1800.0,1561968.0,10.14816
2016-05-03,1825.0,1715863.0,11.69068
2016-05-04,1805.0,1532605.0,9.80312
2016-05-09,1755.0,863769.0,10.99046
2016-05-10,1820.0,1077730.0,11.18327
2016-05-11,1800.0,670227.0,10.38157
2016-05-12,1850.0,1657613.0,11.42683
2016-05-13,1865.0,1780298.0,17.62735
2016-05-16,1925.0,2653381.0,20.20499
2016-05-17,1900.0,7178755.0,18.15506
2016-05-18,1830.0,1835459.0,14.227720000000001
2016-05-19,1835.0,917648.0,12.84757
2016-05-20,1855.0,782099.0,11.33549
2016-05-23,1840.0,583780.0,17.3838
2016-05-24,1785.0,860157.0,16.642979999999998
2016-05-25,1790.0,463387.0,13.385420000000002
2016-05-26,1915.0,5729062.0,12.69535
2016-05-27,1965.0,1129841.0,11.822610000000001
2016-05-30,1935.0,811993.0,19.66714
2016-05-31,1990.0,980084.0,17.84047
2016-06-01,1960.0,826356.0,26.04018
2016-06-02,2035.0,4117029.0,20.9458
2016-06-03,2020.0,929601.0,16.46032
2016-06-07,2095.0,1716926.0,17.58676
2016-06-08,2130.0,1242019.0,21.44306
2016-06-09,2090.0,2655467.0,19.61639
2016-06-10,2100.0,775751.0,19.44388
2016-06-13,1995.0,663772.0,16.08483
2016-06-14,2040.0,534747.0,13.334679999999999
2016-06-15,2030.0,521878.0,13.49705
2016-06-16,1990.0,789067.0,13.2535
2016-06-17,2040.0,577814.0,12.09661
2016-06-20,2080.0,1192257.0,12.98964
2016-06-21,2170.0,1889838.0,12.86787
2016-06-22,2130.0,2914754.0,12.593869999999999
2016-06-23,2150.0,911768.0,10.58453
2016-06-24,1965.0,2802348.0,14.136389999999999
2016-06-27,1945.0,866453.0,13.74061
2016-06-28,2030.0,1038226.0,12.888160000000001
2016-06-29,2045.0,965432.0,12.38075
2016-06-30,2155.0,2301506.0,11.57905
2016-07-01,2180.0,4018011.0,11.05134
2016-07-04,2210.0,1045634.0,11.721119999999999
2016-07-05,2200.0,532705.0,11.48772
