period,price,volume,ratio
2017-12-08,28850.0,7793658.0,5.09708
2017-12-11,26600.0,1777625.0,5.7102699999999995
2017-12-12,26200.0,837345.0,4.54777
2017-12-13,27150.0,625664.0,4.8032699999999995
2017-12-14,27500.0,522857.0,4.71384
2017-12-15,27150.0,237876.0,5.63362
2017-12-18,26850.0,210750.0,5.92743
2017-12-19,26300.0,309917.0,5.14818
2017-12-20,26400.0,197616.0,4.30505
2017-12-21,26250.0,145108.0,3.60245
2017-12-22,26750.0,202167.0,3.55135
2017-12-26,26800.0,153131.0,4.29228
2017-12-27,26450.0,104189.0,3.3725
2017-12-28,26500.0,142100.0,4.47112
2018-01-02,27650.0,282265.0,4.11343
2018-01-03,27750.0,219853.0,4.94379
2018-01-04,27600.0,205356.0,5.0587599999999995
2018-01-05,27750.0,109429.0,4.68829
2018-01-08,27200.0,176104.0,4.177309999999999
2018-01-09,26950.0,88388.0,3.93459
2018-01-10,27400.0,140233.0,6.32345
2018-01-11,27600.0,118279.0,5.07153
2018-01-12,27200.0,181183.0,3.7940699999999996
2018-01-15,27100.0,113256.0,4.22841
2018-01-16,28500.0,729128.0,4.49667
2018-01-17,28750.0,492568.0,4.40725
2018-01-18,28400.0,169914.0,4.94379
2018-01-19,28900.0,185153.0,4.317830000000001
2018-01-22,28600.0,150030.0,5.0587599999999995
2018-01-23,28200.0,186412.0,18.07613
2018-01-24,28950.0,231067.0,10.52631
2018-01-25,30100.0,699054.0,7.5498199999999995
2018-01-26,30950.0,385373.0,7.1538
2018-01-29,30900.0,293450.0,8.34184
2018-01-30,30300.0,207917.0,7.2049
2018-01-31,30100.0,137080.0,6.1446
2018-02-01,30900.0,189089.0,4.93101
2018-02-02,31400.0,516238.0,5.50587
2018-02-05,31200.0,285332.0,5.09708
2018-02-06,31150.0,363661.0,5.36535
2018-02-07,31050.0,327887.0,5.301480000000001
2018-02-08,31350.0,157174.0,5.250380000000001
2018-02-09,31800.0,481691.0,3.85794
2018-02-12,31200.0,234309.0,4.177309999999999
2018-02-13,30800.0,147949.0,3.8707199999999995
2018-02-14,31650.0,111369.0,4.47112
2018-02-19,32100.0,269070.0,4.16453
2018-02-20,32000.0,127078.0,4.16453
2018-02-21,31950.0,66774.0,4.11343
2018-02-22,31400.0,105517.0,3.27031
2018-02-23,31200.0,112453.0,4.2795
2018-02-26,29750.0,223101.0,6.732239999999999
2018-02-27,30400.0,109980.0,4.85436
2018-02-28,30300.0,70456.0,3.6918699999999998
2018-03-02,31200.0,160111.0,3.55135
2018-03-05,31100.0,96983.0,3.96014
2018-03-06,31800.0,212468.0,4.40725
2018-03-07,31500.0,229206.0,5.442
2018-03-08,31500.0,109961.0,9.555439999999999
2018-03-09,31700.0,169284.0,5.40367
2018-03-12,30950.0,201948.0,4.98211
2018-03-13,30700.0,46293.0,4.59887
2018-03-14,30400.0,67916.0,4.21563
2018-03-15,30700.0,127686.0,6.59172
2018-03-16,30800.0,78047.0,4.75217
2018-03-19,30700.0,54709.0,3.98569
2018-03-20,30400.0,47839.0,3.43638
2018-03-21,29650.0,140240.0,3.3597300000000003
2018-03-22,30000.0,103535.0,3.3214099999999998
2018-03-23,29350.0,103899.0,3.628
2018-03-26,29100.0,105215.0,3.9729099999999997
2018-03-27,29000.0,102182.0,3.64077
