,period,price,volume,ratio
0,2016-01-01,62900.0,205954.0,0.47967
1,2016-01-02,62900.0,205954.0,0.43841
2,2016-01-03,62900.0,205954.0,0.5983
3,2016-01-04,60300.0,463670.0,2.2591200000000002
4,2016-01-05,61600.0,463770.0,3.66721
5,2016-01-06,61200.0,395896.0,2.99154
6,2016-01-07,61600.0,341168.0,2.8987
7,2016-01-08,61300.0,423373.0,3.0792200000000003
8,2016-01-09,61300.0,423373.0,0.78914
9,2016-01-10,61300.0,423373.0,1.03156
10,2016-01-11,60100.0,252564.0,2.7130099999999997
11,2016-01-12,56600.0,841704.0,2.2127
12,2016-01-13,57000.0,556571.0,2.72333
13,2016-01-14,55400.0,596031.0,2.57891
14,2016-01-15,56100.0,336116.0,2.10955
15,2016-01-16,56100.0,336116.0,0.58799
16,2016-01-17,56100.0,336116.0,0.5622
17,2016-01-18,54300.0,323162.0,1.8722900000000002
18,2016-01-19,55600.0,318396.0,1.82587
19,2016-01-20,53000.0,526588.0,1.63503
20,2016-01-21,53400.0,358749.0,1.77945
21,2016-01-22,54800.0,374389.0,1.7433400000000001
22,2016-01-23,54800.0,374389.0,0.61378
23,2016-01-24,54800.0,374389.0,0.48483000000000004
24,2016-01-25,54100.0,367273.0,2.08892
25,2016-01-26,51800.0,612248.0,1.8207099999999998
26,2016-01-27,54300.0,506643.0,1.34103
27,2016-01-28,55100.0,381754.0,1.52155
28,2016-01-29,55200.0,420592.0,1.19661
29,2016-01-30,55200.0,420592.0,0.36104
30,2016-01-31,55200.0,420592.0,0.22694
31,2016-02-01,57800.0,666711.0,1.9083900000000003
32,2016-02-02,57100.0,301942.0,1.51124
33,2016-02-03,54300.0,457908.0,1.5164
34,2016-02-04,56600.0,477025.0,2.29007
35,2016-02-05,56500.0,246903.0,1.4441899999999999
36,2016-02-06,56500.0,246903.0,0.20631
37,2016-02-07,56500.0,246903.0,0.12894
38,2016-02-08,56500.0,246903.0,0.20631
39,2016-02-09,56500.0,246903.0,0.19083
40,2016-02-10,56500.0,246903.0,0.41262
41,2016-02-11,54100.0,275476.0,1.58345
42,2016-02-12,57600.0,804636.0,1.8774400000000002
43,2016-02-13,57600.0,804636.0,0.34041
44,2016-02-14,57600.0,804636.0,0.31978
45,2016-02-15,58300.0,367396.0,1.70724
46,2016-02-16,59000.0,253952.0,1.68145
47,2016-02-17,60300.0,507022.0,1.79492
48,2016-02-18,60500.0,374201.0,1.7485
49,2016-02-19,59100.0,455084.0,1.57313
50,2016-02-20,59100.0,455084.0,0.32494
51,2016-02-21,59100.0,455084.0,0.29915
52,2016-02-22,58600.0,540387.0,1.92387
53,2016-02-23,56300.0,697486.0,1.8929200000000002
54,2016-02-24,58400.0,451482.0,1.5525
55,2016-02-25,57000.0,356386.0,2.1301799999999997
56,2016-02-26,54700.0,913071.0,1.64018
57,2016-02-27,54700.0,913071.0,0.44356999999999996
58,2016-02-28,54700.0,913071.0,0.21661999999999998
59,2016-02-29,54200.0,627080.0,1.60924
60,2016-03-01,54200.0,627080.0,0.37651999999999997
61,2016-03-02,54200.0,654991.0,1.69176
62,2016-03-03,55800.0,510412.0,1.71755
