,period,price,volume,ratio
0,2016-01-01,7750.0,109744.0,13.40996
1,2016-01-02,7750.0,109744.0,12.38825
2,2016-01-03,7750.0,109744.0,14.3891
3,2016-01-04,7730.0,263253.0,40.57045
4,2016-01-05,7740.0,109286.0,42.48616
5,2016-01-06,7680.0,174929.0,36.86675
6,2016-01-07,7570.0,142101.0,36.86675
7,2016-01-08,7440.0,197784.0,34.82332
8,2016-01-09,7440.0,197784.0,17.02852
9,2016-01-10,7440.0,197784.0,14.43167
10,2016-01-11,7490.0,112502.0,32.73733
11,2016-01-12,7400.0,84485.0,37.9736
12,2016-01-13,7400.0,114562.0,40.01702
13,2016-01-14,7440.0,100048.0,38.314170000000004
14,2016-01-15,7360.0,133747.0,35.07875
15,2016-01-16,7360.0,133747.0,20.945079999999997
16,2016-01-17,7360.0,133747.0,17.45423
17,2016-01-18,7190.0,209442.0,44.6573
18,2016-01-19,6780.0,520222.0,36.27075
19,2016-01-20,6240.0,649636.0,33.58876
20,2016-01-21,6330.0,445984.0,35.845040000000004
21,2016-01-22,6460.0,177374.0,33.3759
22,2016-01-23,6460.0,177374.0,17.45423
23,2016-01-24,6460.0,177374.0,14.9851
24,2016-01-25,6340.0,269029.0,34.09961
25,2016-01-26,6300.0,190804.0,37.760740000000006
26,2016-01-27,6450.0,247715.0,34.695609999999995
27,2016-01-28,6600.0,206314.0,37.6756
28,2016-01-29,6540.0,252172.0,35.54704
29,2016-01-30,6540.0,252172.0,17.326520000000002
30,2016-01-31,6540.0,252172.0,15.49595
31,2016-02-01,6520.0,146044.0,36.313320000000004
32,2016-02-02,6440.0,218754.0,37.03703
33,2016-02-03,6460.0,138921.0,39.29331
34,2016-02-04,6520.0,87963.0,34.95104
35,2016-02-05,6900.0,408117.0,32.26905
36,2016-02-06,6900.0,408117.0,14.85738
37,2016-02-07,6900.0,408117.0,10.727960000000001
38,2016-02-08,6900.0,408117.0,11.664530000000001
39,2016-02-09,6900.0,408117.0,11.49425
40,2016-02-10,6900.0,408117.0,16.00681
41,2016-02-11,6780.0,178438.0,35.887609999999995
42,2016-02-12,6580.0,270482.0,36.82418
43,2016-02-13,6580.0,270482.0,15.49595
44,2016-02-14,6580.0,270482.0,17.071089999999998
45,2016-02-15,6680.0,126904.0,39.1656
46,2016-02-16,6910.0,155220.0,38.2716
47,2016-02-17,7020.0,185770.0,42.06045
48,2016-02-18,7150.0,127665.0,38.39931
49,2016-02-19,7150.0,139302.0,33.24819
50,2016-02-20,7150.0,139302.0,17.36909
51,2016-02-21,7150.0,139302.0,15.96424
52,2016-02-22,7170.0,147675.0,36.95189
53,2016-02-23,7310.0,195312.0,40.57045
54,2016-02-24,7370.0,128383.0,40.315020000000004
55,2016-02-25,7390.0,141875.0,63.17581
56,2016-02-26,7530.0,133348.0,49.893570000000004
57,2016-02-27,7530.0,133348.0,22.56279
58,2016-02-28,7530.0,133348.0,20.349079999999997
59,2016-02-29,7870.0,267145.0,43.29501
60,2016-03-01,7870.0,267145.0,23.71221
61,2016-03-02,7840.0,173253.0,47.93529
62,2016-03-03,7900.0,138855.0,45.97701
63,2016-03-04,7960.0,181556.0,42.954440000000005
64,2016-03-05,7960.0,181556.0,20.859939999999998
65,2016-03-06,7960.0,181556.0,19.02937
66,2016-03-07,8180.0,226467.0,54.533840000000005
67,2016-03-08,8120.0,218503.0,45.93444
68,2016-03-09,8250.0,142248.0,55.12984
69,2016-03-10,8390.0,202559.0,53.2567
70,2016-03-11,8260.0,125714.0,44.99787
71,2016-03-12,8260.0,125714.0,20.349079999999997
72,2016-03-13,8260.0,125714.0,22.00936
73,2016-03-14,8230.0,132284.0,52.02213
74,2016-03-15,8100.0,129427.0,45.21072
75,2016-03-16,8100.0,285764.0,50.31928
76,2016-03-17,8170.0,162156.0,49.723279999999995
77,2016-03-18,8160.0,157260.0,49.80842
78,2016-03-19,8160.0,157260.0,28.05449
79,2016-03-20,8160.0,157260.0,32.43933
80,2016-03-21,8150.0,101480.0,50.31928
81,2016-03-22,8350.0,198837.0,52.32013
82,2016-03-23,8280.0,207353.0,61.30268
83,2016-03-24,8180.0,93468.0,45.21072
84,2016-03-25,8170.0,84497.0,41.336729999999996
85,2016-03-26,8170.0,84497.0,22.56279
86,2016-03-27,8170.0,84497.0,22.22222
87,2016-03-28,8270.0,157389.0,48.701570000000004
88,2016-03-29,8380.0,105001.0,49.63814
89,2016-03-30,8270.0,108665.0,55.81098000000001
90,2016-03-31,8260.0,61623.0,53.8527
91,2016-04-01,8190.0,170190.0,52.91613
92,2016-04-02,8190.0,170190.0,32.52447
93,2016-04-03,8190.0,170190.0,23.2865
94,2016-04-04,7920.0,186097.0,44.57215
95,2016-04-05,7940.0,58162.0,44.61472
96,2016-04-06,7740.0,158191.0,55.55555
97,2016-04-07,7620.0,190648.0,46.95615
98,2016-04-08,7550.0,156121.0,36.90932
99,2016-04-09,7550.0,156121.0,17.53937
100,2016-04-10,7550.0,156121.0,17.24137
101,2016-04-11,7720.0,257080.0,39.03788
102,2016-04-12,7750.0,122917.0,38.8676
103,2016-04-13,7750.0,122917.0,20.98765
104,2016-04-14,7860.0,172595.0,34.312470000000005
105,2016-04-15,7850.0,149192.0,33.63133
106,2016-04-16,7850.0,149192.0,20.47679
107,2016-04-17,7850.0,149192.0,20.859939999999998
108,2016-04-18,7870.0,74214.0,43.59301
109,2016-04-19,7870.0,94364.0,39.4636
110,2016-04-20,7790.0,102356.0,35.16389
111,2016-04-21,7800.0,222916.0,38.01617
112,2016-04-22,7800.0,279924.0,33.0779
113,2016-04-23,7800.0,279924.0,19.71051
114,2016-04-24,7800.0,279924.0,18.00766
115,2016-04-25,7800.0,148948.0,38.995309999999996
116,2016-04-26,7870.0,216500.0,42.06045
117,2016-04-27,7890.0,113785.0,38.48446
118,2016-04-28,7910.0,98866.0,38.48446
119,2016-04-29,8030.0,288287.0,31.5879
120,2016-04-30,8030.0,288287.0,17.53937
121,2016-05-01,8030.0,288287.0,18.475939999999998
122,2016-05-02,7900.0,146712.0,33.71647
123,2016-05-03,7860.0,84264.0,35.07875
124,2016-05-04,7630.0,259272.0,29.92762
125,2016-05-05,7630.0,259272.0,15.410810000000001
126,2016-05-06,7630.0,259272.0,18.51851
127,2016-05-07,7630.0,259272.0,13.1971
128,2016-05-08,7630.0,259272.0,15.45338
129,2016-05-09,7540.0,138277.0,32.39676
130,2016-05-10,7600.0,86809.0,33.71647
131,2016-05-11,7500.0,133187.0,34.78075
132,2016-05-12,7520.0,83132.0,31.162190000000002
133,2016-05-13,7380.0,135849.0,31.8859
134,2016-05-14,7380.0,135849.0,14.17624
135,2016-05-15,7380.0,135849.0,15.07024
136,2016-05-16,7430.0,127151.0,30.52362
137,2016-05-17,7280.0,125073.0,34.35504
138,2016-05-18,7160.0,134250.0,35.504459999999995
139,2016-05-19,7230.0,81728.0,34.2699
140,2016-05-20,7100.0,134066.0,29.28905
141,2016-05-21,7100.0,134066.0,15.112810000000001
142,2016-05-22,7100.0,134066.0,15.75138
143,2016-05-23,7060.0,99861.0,35.24904
144,2016-05-24,7030.0,76481.0,32.99276
145,2016-05-25,7050.0,105501.0,31.758190000000003
146,2016-05-26,7130.0,96305.0,33.63133
147,2016-05-27,7100.0,108606.0,27.756490000000003
148,2016-05-28,7100.0,108606.0,16.00681
149,2016-05-29,7100.0,108606.0,17.58194
150,2016-05-30,7050.0,81724.0,60.791819999999994
151,2016-05-31,7090.0,166827.0,64.06981
152,2016-06-01,7020.0,229786.0,38.527029999999996
153,2016-06-02,6910.0,216420.0,35.16389
154,2016-06-03,7050.0,123104.0,32.7799
155,2016-06-04,7050.0,123104.0,15.75138
156,2016-06-05,7050.0,123104.0,15.623660000000001
157,2016-06-06,7050.0,123104.0,16.730520000000002
158,2016-06-07,7210.0,179741.0,37.59046
159,2016-06-08,7280.0,174300.0,35.504459999999995
160,2016-06-09,7410.0,346830.0,36.99446
161,2016-06-10,7290.0,161474.0,38.22903
162,2016-06-11,7290.0,161474.0,16.98595
163,2016-06-12,7290.0,161474.0,17.879939999999998
164,2016-06-13,7100.0,124002.0,36.52618
165,2016-06-14,7000.0,120684.0,35.334179999999996
166,2016-06-15,6920.0,133517.0,36.10046
167,2016-06-16,6890.0,110676.0,35.41932
168,2016-06-17,6880.0,127662.0,30.566190000000002
169,2016-06-18,6880.0,127662.0,18.30566
170,2016-06-19,6880.0,127662.0,19.071939999999998
171,2016-06-20,7030.0,87242.0,34.82332
172,2016-06-21,6970.0,67968.0,35.16389
173,2016-06-22,7080.0,75022.0,33.6739
174,2016-06-23,7120.0,94675.0,36.56875
175,2016-06-24,6800.0,255113.0,41.16645
176,2016-06-25,6800.0,255113.0,19.11451
177,2016-06-26,6800.0,255113.0,20.51936
178,2016-06-27,6950.0,179082.0,42.48616
179,2016-06-28,6940.0,79549.0,41.847590000000004
180,2016-06-29,7010.0,97880.0,44.91272
181,2016-06-30,7000.0,83289.0,40.61302
182,2016-07-01,7030.0,87813.0,31.03448
183,2016-07-02,7030.0,87813.0,16.943379999999998
184,2016-07-03,7030.0,87813.0,17.7948
185,2016-07-04,7070.0,94803.0,39.506170000000004
186,2016-07-05,7060.0,62198.0,37.0796
187,2016-07-06,6980.0,93388.0,35.802459999999996
188,2016-07-07,7010.0,56628.0,37.29246
189,2016-07-08,6950.0,85741.0,49.12728
190,2016-07-09,6950.0,85741.0,23.62707
191,2016-07-10,6950.0,85741.0,16.730520000000002
192,2016-07-11,6950.0,63521.0,33.9719
193,2016-07-12,7090.0,154589.0,34.18475
194,2016-07-13,7080.0,103452.0,39.20817
195,2016-07-14,7140.0,114701.0,35.71732
196,2016-07-15,7100.0,101190.0,31.843329999999998
197,2016-07-16,7100.0,101190.0,18.17794
198,2016-07-17,7100.0,101190.0,15.19795
199,2016-07-18,7240.0,223234.0,39.37845
200,2016-07-19,7210.0,137101.0,38.82503
201,2016-07-20,7130.0,87239.0,42.145590000000006
202,2016-07-21,7150.0,79761.0,40.18731
203,2016-07-22,7110.0,76162.0,42.74159
204,2016-07-23,7110.0,76162.0,18.00766
205,2016-07-24,7110.0,76162.0,15.538520000000002
206,2016-07-25,7140.0,144749.0,41.847590000000004
207,2016-07-26,7140.0,94679.0,52.6607
208,2016-07-27,7190.0,145852.0,42.699020000000004
209,2016-07-28,7240.0,121753.0,39.4636
210,2016-07-29,7200.0,94749.0,38.8676
211,2016-07-30,7200.0,94749.0,14.261379999999999
212,2016-07-31,7200.0,94749.0,13.87824
213,2016-08-01,7290.0,260333.0,28.82077
214,2016-08-02,7240.0,113847.0,28.43763
215,2016-08-03,7070.0,152389.0,31.46019
216,2016-08-04,7080.0,105823.0,32.35419
217,2016-08-05,7160.0,96984.0,32.52447
218,2016-08-06,7160.0,96984.0,13.53767
219,2016-08-07,7160.0,96984.0,12.558530000000001
220,2016-08-08,7120.0,67307.0,35.759890000000006
221,2016-08-09,7150.0,66018.0,41.29416
222,2016-08-10,7120.0,98679.0,38.35674
223,2016-08-11,7110.0,86726.0,38.5696
224,2016-08-12,7190.0,87454.0,31.67305
225,2016-08-13,7190.0,87454.0,15.45338
226,2016-08-14,7190.0,87454.0,12.68624
227,2016-08-15,7190.0,87454.0,16.38995
228,2016-08-16,7240.0,158566.0,33.75904
229,2016-08-17,7230.0,100103.0,35.887609999999995
230,2016-08-18,7320.0,191018.0,36.99446
231,2016-08-19,7300.0,140511.0,31.03448
