period,price,volume,ratio
2016-10-04,7475.0,4562896.0,62.32804
2016-10-05,7550.0,1095269.0,41.375659999999996
2016-10-06,7650.0,866798.0,33.756609999999995
2016-10-07,7250.0,335463.0,31.42857
2016-10-10,7250.0,597020.0,37.354490000000006
2016-10-11,7500.0,252425.0,38.412690000000005
2016-10-12,7650.0,156469.0,35.449729999999995
2016-10-13,7575.0,95647.0,37.67195
2016-10-14,7750.0,96745.0,33.01587
2016-10-17,7275.0,174759.0,86.77248
2016-10-18,7350.0,167770.0,25.92592
2016-10-19,7250.0,51375.0,19.15343
2016-10-20,7350.0,513018.0,26.13756
2016-10-21,7700.0,166240.0,25.291
2016-10-24,7775.0,124228.0,21.69312
2016-10-25,7550.0,65990.0,23.28042
2016-10-26,7675.0,160565.0,23.809520000000003
2016-10-27,7750.0,130313.0,25.291
2016-10-28,7700.0,80731.0,26.8783
2016-10-31,7500.0,41387.0,37.98941
2016-11-01,7725.0,71745.0,23.59788
2016-11-02,7575.0,94654.0,25.8201
2016-11-03,7525.0,117287.0,23.1746
2016-11-04,7350.0,33919.0,20.42328
2016-11-07,7325.0,26951.0,21.5873
2016-11-08,7450.0,67874.0,20.84656
2016-11-09,7400.0,86837.0,24.2328
2016-11-10,6800.0,335735.0,25.07936
2016-11-11,6525.0,138693.0,24.65608
2016-11-14,6750.0,191212.0,32.06349
2016-11-15,7150.0,208458.0,38.20105
2016-11-16,7375.0,168700.0,30.15873
2016-11-17,7400.0,259759.0,35.97883
2016-11-18,7250.0,83476.0,19.47089
2016-11-21,7350.0,44476.0,21.5873
2016-11-22,7225.0,101980.0,27.195759999999996
2016-11-23,7125.0,50960.0,21.90476
2016-11-24,7125.0,25979.0,22.6455
2016-11-25,7200.0,50493.0,24.2328
2016-11-28,7450.0,48891.0,26.666659999999997
2016-11-29,7325.0,108863.0,24.021160000000002
2016-11-30,7500.0,33104.0,24.65608
2016-12-01,7450.0,42275.0,23.06878
2016-12-02,7225.0,18462.0,21.481479999999998
2016-12-05,7350.0,23254.0,23.06878
2016-12-06,7275.0,9739.0,26.13756
2016-12-07,7350.0,25903.0,28.88888
2016-12-08,7425.0,28562.0,31.42857
2016-12-09,7625.0,308935.0,23.38624
2016-12-12,7725.0,67934.0,23.59788
2016-12-13,7700.0,784072.0,26.03174
2016-12-14,7550.0,121055.0,20.5291
2016-12-15,7350.0,170375.0,20.42328
2016-12-16,7375.0,49424.0,15.23809
2016-12-19,7400.0,85676.0,23.38624
2016-12-20,7350.0,48812.0,23.492060000000002
2016-12-21,7425.0,45359.0,16.82539
2016-12-22,7475.0,31469.0,21.481479999999998
2016-12-23,7450.0,50380.0,21.798939999999998
2016-12-26,7600.0,46965.0,22.22222
2016-12-27,7525.0,35033.0,21.37566
2016-12-28,7575.0,56148.0,24.12698
2016-12-29,7650.0,39250.0,22.43386
2017-01-02,7600.0,25404.0,23.492060000000002
2017-01-03,7650.0,43492.0,28.78306
2017-01-04,7650.0,57658.0,23.809520000000003
2017-01-05,7500.0,47137.0,25.60846
2017-01-06,7300.0,47616.0,25.92592
2017-01-09,7275.0,36763.0,27.4074
2017-01-10,7175.0,62814.0,23.91534
2017-01-11,7000.0,102601.0,22.53968
2017-01-12,6850.0,132494.0,25.71428
2017-01-13,6900.0,100755.0,22.010579999999997
2017-01-16,6825.0,36335.0,24.7619
2017-01-17,7100.0,115530.0,22.53968
2017-01-18,7375.0,301597.0,22.1164
2017-01-19,7250.0,68995.0,21.69312
2017-01-20,7350.0,116220.0,20.5291
2017-01-23,7350.0,72250.0,18.62433
