period,price,volume,ratio
2016-01-04,17850.0,14826.0,17.17836
2016-01-05,18200.0,4739.0,17.9459
2016-01-06,17550.0,22103.0,18.3845
2016-01-07,17950.0,11217.0,16.26461
2016-01-08,17900.0,8303.0,18.3114
2016-01-11,18250.0,16777.0,16.88596
2016-01-12,18050.0,7792.0,17.9459
2016-01-13,18300.0,9856.0,19.44444
2016-01-14,18300.0,12227.0,26.206139999999998
2016-01-15,18700.0,17324.0,18.1652
2016-01-18,19000.0,16503.0,15.095020000000002
2016-01-19,18700.0,8322.0,19.40789
2016-01-20,18350.0,11283.0,20.61403
2016-01-21,17300.0,27388.0,17.10526
2016-01-22,17850.0,8666.0,17.98245
2016-01-25,18200.0,7082.0,16.41081
2016-01-26,18300.0,5630.0,15.899120000000002
2016-01-27,18350.0,8285.0,17.397660000000002
2016-01-28,18600.0,7482.0,17.76315
2016-01-29,18550.0,7890.0,18.27485
2016-02-01,18400.0,5605.0,29.56871
2016-02-02,18500.0,21480.0,19.44444
2016-02-03,18650.0,18376.0,24.45175
2016-02-04,18650.0,7539.0,23.647660000000002
2016-02-05,18250.0,8662.0,21.564320000000002
2016-02-11,16650.0,36388.0,22.404970000000002
2016-02-12,16100.0,26760.0,29.89766
2016-02-15,16600.0,9693.0,37.97514
2016-02-16,16800.0,5132.0,36.29385
2016-02-17,16850.0,5156.0,32.12719
2016-02-18,16950.0,5477.0,37.2807
2016-02-19,17800.0,49682.0,31.14035
2016-02-22,19350.0,39817.0,28.837709999999998
2016-02-23,19450.0,29119.0,25.10964
2016-02-24,19000.0,10338.0,25.14619
2016-02-25,18550.0,21521.0,24.9269
2016-02-26,18600.0,18615.0,20.83333
2016-02-29,18550.0,11208.0,20.86988
2016-03-02,18700.0,8786.0,22.807010000000002
2016-03-03,18700.0,7029.0,24.4883
2016-03-04,18700.0,3303.0,18.64035
2016-03-07,20600.0,43435.0,21.34502
2016-03-08,21000.0,37379.0,21.08918
2016-03-09,20800.0,8102.0,22.66081
2016-03-10,21550.0,37579.0,23.7573
2016-03-11,21700.0,27405.0,23.8304
2016-03-14,22500.0,40277.0,22.22222
2016-03-15,22300.0,23822.0,21.418120000000002
2016-03-16,22200.0,17548.0,22.91666
2016-03-17,20800.0,57708.0,23.46491
2016-03-18,21200.0,33907.0,21.08918
2016-03-21,20150.0,34859.0,21.52777
2016-03-22,20350.0,26600.0,22.953210000000002
2016-03-23,20400.0,6324.0,21.125729999999997
2016-03-24,20900.0,17875.0,20.431279999999997
2016-03-25,20950.0,14952.0,21.16228
2016-03-28,20950.0,9051.0,21.38157
2016-03-29,20700.0,18219.0,24.6345
2016-03-30,21150.0,11256.0,22.51461
2016-03-31,20900.0,7280.0,21.96637
2016-04-01,20150.0,12227.0,19.188589999999998
2016-04-04,20100.0,15320.0,22.404970000000002
2016-04-05,19850.0,38839.0,22.331870000000002
2016-04-06,19650.0,11635.0,33.55263
2016-04-07,19000.0,62557.0,29.934209999999997
2016-04-08,18850.0,24945.0,24.01315
2016-04-11,19200.0,12893.0,26.71783
2016-04-12,19800.0,14328.0,25.14619
2016-04-14,19850.0,27560.0,23.026310000000002
2016-04-15,19900.0,14830.0,24.1228
2016-04-18,20100.0,11317.0,25.03654
2016-04-19,20750.0,17864.0,23.94005
2016-04-20,20800.0,10204.0,31.286540000000002
2016-04-21,20300.0,17558.0,28.837709999999998
2016-04-22,20200.0,12582.0,32.71198
2016-04-25,20300.0,15921.0,28.69152
2016-04-26,20250.0,12482.0,35.087709999999994
2016-04-27,19950.0,7360.0,39.80263
2016-04-28,20500.0,11473.0,31.286540000000002
2016-04-29,20500.0,7130.0,25.14619
2016-05-02,20300.0,8375.0,28.25292
2016-05-03,20500.0,7481.0,31.76169
2016-05-04,20400.0,4605.0,25.69444
2016-05-09,20600.0,9376.0,26.38888
2016-05-10,20400.0,16748.0,30.4459
2016-05-11,20600.0,5418.0,26.42543
2016-05-12,21650.0,48617.0,23.79385
2016-05-13,22450.0,64855.0,22.29532
2016-05-16,22550.0,36482.0,31.980990000000002
2016-05-17,22100.0,67179.0,37.68274
2016-05-18,21450.0,25543.0,27.08333
2016-05-19,21400.0,26635.0,22.404970000000002
2016-05-20,21400.0,15306.0,23.24561
2016-05-23,21550.0,29149.0,23.31871
2016-05-24,21550.0,12409.0,21.052629999999997
2016-05-25,22100.0,19295.0,20.577479999999998
