,period,price,volume,ratio
0,2016-01-01,70000.0,44854.0,0.68577
1,2016-01-02,70000.0,44854.0,0.6147699999999999
2,2016-01-03,70000.0,44854.0,0.67673
3,2016-01-04,67100.0,62457.0,2.935
4,2016-01-05,69000.0,43371.0,3.38414
5,2016-01-06,70900.0,92491.0,3.59021
6,2016-01-07,69400.0,59062.0,3.16248
7,2016-01-08,69200.0,63190.0,3.27949
8,2016-01-09,69200.0,63190.0,0.69516
9,2016-01-10,69200.0,63190.0,0.65651
10,2016-01-11,70500.0,43061.0,2.74878
11,2016-01-12,70300.0,41296.0,2.6720900000000003
12,2016-01-13,70400.0,52483.0,2.64295
13,2016-01-14,71000.0,67034.0,2.90052
14,2016-01-15,70700.0,187231.0,2.7869599999999997
15,2016-01-16,70700.0,187231.0,0.63118
16,2016-01-17,70700.0,187231.0,0.62476
17,2016-01-18,75800.0,220090.0,3.22432
18,2016-01-19,78100.0,225142.0,5.15986
19,2016-01-20,78400.0,151347.0,8.65364
20,2016-01-21,78500.0,110704.0,8.62974
21,2016-01-22,79500.0,155081.0,6.66173
22,2016-01-23,79500.0,155081.0,1.18211
23,2016-01-24,79500.0,155081.0,1.0582
24,2016-01-25,79200.0,134045.0,4.36826
25,2016-01-26,79800.0,108610.0,4.81311
26,2016-01-27,79000.0,163942.0,5.03833
27,2016-01-28,80200.0,218684.0,4.36231
28,2016-01-29,83500.0,218391.0,4.29322
29,2016-01-30,83500.0,218391.0,1.3670200000000001
30,2016-01-31,83500.0,218391.0,1.66632
31,2016-02-01,80500.0,161290.0,15.8569
32,2016-02-02,81600.0,75414.0,8.19999
33,2016-02-03,81100.0,66363.0,5.26094
34,2016-02-04,81200.0,61545.0,4.59288
35,2016-02-05,80400.0,97424.0,23.13223
36,2016-02-06,80400.0,97424.0,3.82162
37,2016-02-07,80400.0,97424.0,1.49521
38,2016-02-08,80400.0,97424.0,1.12158
39,2016-02-09,80400.0,97424.0,1.25631
40,2016-02-10,80400.0,97424.0,2.14483
41,2016-02-11,79100.0,88373.0,8.129710000000001
42,2016-02-12,80400.0,161946.0,7.21468
43,2016-02-13,80400.0,161946.0,1.50591
44,2016-02-14,80400.0,161946.0,1.28556
45,2016-02-15,78600.0,113547.0,4.38526
46,2016-02-16,77500.0,66205.0,3.88
47,2016-02-17,76900.0,71222.0,3.81615
48,2016-02-18,76500.0,104173.0,4.26766
49,2016-02-19,76300.0,75479.0,5.2123
50,2016-02-20,76300.0,75479.0,1.2615399999999999
51,2016-02-21,76300.0,75479.0,1.2109999999999999
52,2016-02-22,79200.0,60274.0,4.095
53,2016-02-23,80000.0,75533.0,3.92781
54,2016-02-24,79600.0,45371.0,3.53991
55,2016-02-25,80600.0,57261.0,3.30934
56,2016-02-26,83000.0,187904.0,3.4235
57,2016-02-27,83000.0,187904.0,1.00041
58,2016-02-28,83000.0,187904.0,0.99066
59,2016-02-29,84200.0,73669.0,3.4416900000000004
60,2016-03-01,84200.0,73669.0,1.1819899999999999
61,2016-03-02,82100.0,96886.0,3.78701
62,2016-03-03,80800.0,68822.0,5.78736
63,2016-03-04,81000.0,65509.0,8.398810000000001
64,2016-03-05,81000.0,65509.0,1.8419599999999998
65,2016-03-06,81000.0,65509.0,1.61269
66,2016-03-07,79900.0,65186.0,5.177219999999999
67,2016-03-08,81000.0,56089.0,4.93785
68,2016-03-09,82000.0,78058.0,4.62404
69,2016-03-10,83400.0,40842.0,4.2088
70,2016-03-11,81600.0,40230.0,4.945819999999999
71,2016-03-12,81600.0,40230.0,1.3248
72,2016-03-13,81600.0,40230.0,1.27617
73,2016-03-14,82900.0,54908.0,4.5276
74,2016-03-15,83400.0,59965.0,4.14006
75,2016-03-16,82700.0,36219.0,3.94505
76,2016-03-17,81500.0,87254.0,5.64015
77,2016-03-18,82300.0,50834.0,5.014069999999999
78,2016-03-19,82300.0,50834.0,1.2475100000000001
79,2016-03-20,82300.0,50834.0,1.28318
80,2016-03-21,80400.0,58115.0,4.5349699999999995
81,2016-03-22,80000.0,64029.0,4.65329
82,2016-03-23,79300.0,57124.0,4.29655
83,2016-03-24,81200.0,75435.0,4.3094
84,2016-03-25,83000.0,81101.0,4.488
85,2016-03-26,83000.0,81101.0,1.41791
86,2016-03-27,83000.0,81101.0,1.11873
87,2016-03-28,82200.0,60294.0,4.00664
88,2016-03-29,81800.0,53524.0,5.13537
89,2016-03-30,80700.0,61529.0,4.4343699999999995
90,2016-03-31,80700.0,67883.0,4.84783
91,2016-04-01,78800.0,89303.0,4.6634
92,2016-04-02,78800.0,89303.0,1.13775
93,2016-04-03,78800.0,89303.0,1.10743
94,2016-04-04,78700.0,50018.0,3.64919
95,2016-04-05,79000.0,49319.0,3.84706
96,2016-04-06,81500.0,73892.0,3.20053
97,2016-04-07,79100.0,140294.0,3.74634
98,2016-04-08,77800.0,102740.0,3.3391900000000003
99,2016-04-09,77800.0,102740.0,0.9179999999999999
100,2016-04-10,77800.0,102740.0,0.85783
101,2016-04-11,78200.0,35906.0,3.1387
102,2016-04-12,76800.0,29729.0,2.97484
103,2016-04-13,76800.0,29729.0,1.01242
104,2016-04-14,76500.0,49404.0,2.7414099999999997
105,2016-04-15,75200.0,59584.0,2.42498
106,2016-04-16,75200.0,59584.0,0.7149
107,2016-04-17,75200.0,59584.0,0.77067
108,2016-04-18,76100.0,43583.0,4.38847
109,2016-04-19,77700.0,45420.0,4.19001
110,2016-04-20,76900.0,17395.0,4.209630000000001
111,2016-04-21,77700.0,45324.0,5.06307
112,2016-04-22,76700.0,32321.0,10.30332
113,2016-04-23,76700.0,32321.0,1.94291
114,2016-04-24,76700.0,32321.0,1.64147
115,2016-04-25,77400.0,23067.0,6.82238
116,2016-04-26,75600.0,45258.0,4.27039
117,2016-04-27,80900.0,92123.0,2.5527
118,2016-04-28,82100.0,111567.0,2.2745599999999997
119,2016-04-29,82500.0,45213.0,2.0215099999999997
120,2016-04-30,82500.0,45213.0,0.9818600000000001
121,2016-05-01,82500.0,45213.0,0.97972
122,2016-05-02,82400.0,38280.0,2.30143
123,2016-05-03,82900.0,46492.0,2.30346
124,2016-05-04,82500.0,49660.0,2.34341
125,2016-05-05,82500.0,49660.0,1.17985
126,2016-05-06,82500.0,49660.0,1.25702
127,2016-05-07,82500.0,49660.0,1.1326399999999999
128,2016-05-08,82500.0,49660.0,1.38795
129,2016-05-09,82900.0,44395.0,5.73338
130,2016-05-10,82300.0,26821.0,4.5339
131,2016-05-11,82000.0,21955.0,3.8706099999999997
132,2016-05-12,81000.0,21096.0,3.52659
133,2016-05-13,81100.0,17790.0,5.887490000000001
134,2016-05-14,81100.0,17790.0,1.61638
135,2016-05-15,81100.0,17790.0,1.5723799999999999
136,2016-05-16,80800.0,7929.0,4.80146
137,2016-05-17,83600.0,44275.0,5.161169999999999
138,2016-05-18,86100.0,121234.0,10.777660000000001
139,2016-05-19,86900.0,86687.0,9.36557
140,2016-05-20,86400.0,20431.0,7.47295
141,2016-05-21,86400.0,20431.0,1.84778
142,2016-05-22,86400.0,20431.0,1.82971
143,2016-05-23,86300.0,27628.0,5.40268
144,2016-05-24,86600.0,39898.0,5.31623
145,2016-05-25,87100.0,63462.0,5.55537
146,2016-05-26,87800.0,61582.0,6.67576
147,2016-05-27,88000.0,45480.0,8.61892
148,2016-05-28,88000.0,45480.0,2.4270099999999997
149,2016-05-29,88000.0,45480.0,2.55436
150,2016-05-30,86400.0,37242.0,16.936870000000003
151,2016-05-31,88800.0,45138.0,46.34295
152,2016-06-01,86300.0,51077.0,14.395470000000001
153,2016-06-02,85400.0,54474.0,10.44875
154,2016-06-03,84900.0,48920.0,8.01103
155,2016-06-04,84900.0,48920.0,2.00296
156,2016-06-05,84900.0,48920.0,1.69153
157,2016-06-06,84900.0,48920.0,2.09334
158,2016-06-07,85700.0,28222.0,9.82933
159,2016-06-08,87500.0,42121.0,10.501660000000001
160,2016-06-09,83000.0,1686995.0,7.29197
161,2016-06-10,82600.0,84236.0,8.35838
162,2016-06-11,82600.0,84236.0,1.6493200000000001
163,2016-06-12,82600.0,84236.0,1.3955600000000001
164,2016-06-13,80600.0,107980.0,5.7329
165,2016-06-14,80500.0,57606.0,4.8402199999999995
166,2016-06-15,80000.0,57750.0,4.3962
167,2016-06-16,78100.0,55267.0,4.260759999999999
168,2016-06-17,75700.0,91918.0,3.8672800000000005
169,2016-06-18,75700.0,91918.0,0.9466600000000001
170,2016-06-19,75700.0,91918.0,0.8886299999999999
171,2016-06-20,76000.0,74363.0,3.79534
172,2016-06-21,79900.0,96620.0,3.3598800000000004
173,2016-06-22,79700.0,35546.0,3.23882
174,2016-06-23,78100.0,14437.0,9.31789
175,2016-06-24,75700.0,97368.0,9.52313
176,2016-06-25,75700.0,97368.0,1.75705
177,2016-06-26,75700.0,97368.0,1.4949700000000001
178,2016-06-27,77400.0,60685.0,6.0108
179,2016-06-28,77400.0,43943.0,4.7133400000000005
180,2016-06-29,77800.0,37867.0,4.94106
181,2016-06-30,81100.0,91606.0,4.16254
182,2016-07-01,77700.0,78112.0,3.4758199999999997
183,2016-07-02,77700.0,78112.0,0.8356
184,2016-07-03,77700.0,78112.0,0.94963
185,2016-07-04,77000.0,38211.0,3.5535900000000002
186,2016-07-05,78400.0,61399.0,3.44359
187,2016-07-06,77200.0,33212.0,3.69771
188,2016-07-07,76000.0,59214.0,3.29019
189,2016-07-08,75200.0,23961.0,3.0318
190,2016-07-09,75200.0,23961.0,0.72893
191,2016-07-10,75200.0,23961.0,0.67982
192,2016-07-11,76300.0,28059.0,2.89505
193,2016-07-12,77900.0,39000.0,3.88345
194,2016-07-13,75700.0,70809.0,3.12954
195,2016-07-14,74700.0,28391.0,30.69663
196,2016-07-15,77400.0,56564.0,6.68991
197,2016-07-16,77400.0,56564.0,0.9394100000000001
198,2016-07-17,77400.0,56564.0,0.9452299999999999
199,2016-07-18,75600.0,50472.0,3.6681
200,2016-07-19,75500.0,34909.0,3.7926
201,2016-07-20,77000.0,61321.0,3.5465699999999996
202,2016-07-21,79000.0,55949.0,3.26237
203,2016-07-22,79500.0,57504.0,2.51857
204,2016-07-23,79500.0,57504.0,0.5997899999999999
205,2016-07-24,79500.0,57504.0,0.60621
206,2016-07-25,80000.0,74692.0,2.44318
207,2016-07-26,81500.0,59591.0,2.24329
208,2016-07-27,81000.0,74119.0,2.18431
209,2016-07-28,80300.0,51666.0,2.2198599999999997
210,2016-07-29,80200.0,54375.0,1.90212
211,2016-07-30,80200.0,54375.0,0.46292
212,2016-07-31,80200.0,54375.0,0.4628
213,2016-08-01,79700.0,56090.0,2.12723
214,2016-08-02,79600.0,53725.0,2.1602799999999998
215,2016-08-03,81000.0,67731.0,6.95723
216,2016-08-04,80300.0,38857.0,6.11271
217,2016-08-05,80400.0,46297.0,5.34358
218,2016-08-06,80400.0,46297.0,1.04595
219,2016-08-07,80400.0,46297.0,0.9229999999999999
220,2016-08-08,81200.0,31561.0,3.68249
221,2016-08-09,81100.0,29136.0,3.13442
222,2016-08-10,79000.0,43839.0,2.9507
223,2016-08-11,77800.0,31414.0,3.0356
224,2016-08-12,75600.0,134598.0,2.85485
225,2016-08-13,75600.0,134598.0,0.67756
226,2016-08-14,75600.0,134598.0,0.53177
227,2016-08-15,75600.0,134598.0,0.7024100000000001
228,2016-08-16,74900.0,44927.0,2.6421200000000002
229,2016-08-17,73600.0,70851.0,2.44782
230,2016-08-18,73000.0,86758.0,2.3993
231,2016-08-19,73000.0,40596.0,2.36898
232,2016-08-20,73000.0,40596.0,0.57613
233,2016-08-21,73000.0,40596.0,0.6065699999999999
234,2016-08-22,72900.0,37708.0,2.4578
235,2016-08-23,71600.0,54250.0,2.454
236,2016-08-24,73900.0,49256.0,2.18799
237,2016-08-25,74300.0,45625.0,2.6202400000000003
238,2016-08-26,74100.0,33073.0,2.93013
239,2016-08-27,74100.0,33073.0,0.8565200000000001
240,2016-08-28,74100.0,33073.0,0.84059
241,2016-08-29,71800.0,13575.0,3.5324199999999997
242,2016-08-30,70500.0,35269.0,7.7129199999999996
243,2016-08-31,69500.0,51242.0,100.0
244,2016-09-01,71400.0,37144.0,22.38534
245,2016-09-02,71700.0,42625.0,15.12761
246,2016-09-03,71700.0,42625.0,3.2135
247,2016-09-04,71700.0,42625.0,3.11706
248,2016-09-05,73600.0,38945.0,11.06828
249,2016-09-06,73200.0,21622.0,9.974169999999999
250,2016-09-07,71800.0,60880.0,10.05003
251,2016-09-08,72300.0,66779.0,9.02643
252,2016-09-09,71200.0,47135.0,7.73884
253,2016-09-10,71200.0,47135.0,1.79653
254,2016-09-11,71200.0,47135.0,1.46001
255,2016-09-12,70300.0,33355.0,6.53164
256,2016-09-13,70500.0,21401.0,4.777909999999999
257,2016-09-14,70500.0,21401.0,1.00445
258,2016-09-15,70500.0,21401.0,0.8853
259,2016-09-16,70500.0,21401.0,0.9640200000000001
260,2016-09-17,70500.0,21401.0,1.0070700000000001
261,2016-09-18,70500.0,21401.0,1.2734299999999998
262,2016-09-19,71200.0,113501.0,5.40672
263,2016-09-20,73200.0,55925.0,4.56042
264,2016-09-21,73200.0,28682.0,6.39893
265,2016-09-22,73400.0,21336.0,5.610180000000001
266,2016-09-23,71700.0,22970.0,5.2213400000000005
267,2016-09-24,71700.0,22970.0,1.44812
268,2016-09-25,71700.0,22970.0,1.65074
269,2016-09-26,71200.0,25295.0,7.43538
270,2016-09-27,72400.0,42115.0,6.85663
271,2016-09-28,71900.0,11762.0,5.47748
272,2016-09-29,72700.0,15337.0,4.89302
273,2016-09-30,73200.0,28850.0,4.159330000000001
274,2016-10-01,73200.0,28850.0,1.07366
275,2016-10-02,73200.0,28850.0,0.95891
276,2016-10-03,73200.0,28850.0,1.3444200000000002
277,2016-10-04,71600.0,45627.0,4.45209
278,2016-10-05,71500.0,28336.0,3.85134
279,2016-10-06,70900.0,26256.0,4.09952
280,2016-10-07,70700.0,16292.0,3.28948
281,2016-10-08,70700.0,16292.0,0.9234700000000001
282,2016-10-09,70700.0,16292.0,0.91146
283,2016-10-10,70500.0,17659.0,3.40435
284,2016-10-11,70000.0,20302.0,3.1463099999999997
285,2016-10-12,69700.0,27249.0,3.20922
286,2016-10-13,69700.0,16325.0,5.45881
287,2016-10-14,70200.0,15976.0,7.6713
288,2016-10-15,70200.0,15976.0,2.02294
289,2016-10-16,70200.0,15976.0,1.9359
290,2016-10-17,70900.0,19158.0,6.631289999999999
291,2016-10-18,70000.0,44672.0,5.78736
292,2016-10-19,69900.0,21656.0,5.13644
293,2016-10-20,69500.0,26904.0,4.91062
294,2016-10-21,69500.0,58302.0,4.277880000000001
295,2016-10-22,69500.0,58302.0,1.21065
296,2016-10-23,69500.0,58302.0,1.15024
297,2016-10-24,68100.0,54144.0,4.2636199999999995
298,2016-10-25,68400.0,42064.0,3.91056
299,2016-10-26,68600.0,46999.0,3.8848800000000003
300,2016-10-27,70700.0,52803.0,3.9693099999999997
301,2016-10-28,70400.0,21549.0,4.25327
302,2016-10-29,70400.0,21549.0,1.0733
303,2016-10-30,70400.0,21549.0,1.0758
304,2016-10-31,69300.0,15348.0,5.63813
305,2016-11-01,70500.0,35069.0,4.40691
306,2016-11-02,68900.0,13714.0,3.7813
307,2016-11-03,69300.0,20625.0,3.9493300000000002
308,2016-11-04,68800.0,30033.0,4.10059
309,2016-11-05,68800.0,30033.0,0.99411
310,2016-11-06,68800.0,30033.0,1.03252
311,2016-11-07,65100.0,60814.0,3.9357699999999998
312,2016-11-08,67100.0,56717.0,3.52754
313,2016-11-09,66700.0,36781.0,4.60811
314,2016-11-10,64300.0,60647.0,4.72357
315,2016-11-11,61500.0,53999.0,3.6706
316,2016-11-12,61500.0,53999.0,0.9021899999999999
317,2016-11-13,61500.0,53999.0,0.94309
318,2016-11-14,61300.0,86888.0,5.523619999999999
319,2016-11-15,60600.0,38864.0,4.00902
320,2016-11-16,64000.0,85629.0,3.68689
321,2016-11-17,64300.0,26351.0,3.26439
322,2016-11-18,64500.0,21689.0,2.79861
323,2016-11-19,64500.0,21689.0,1.09054
324,2016-11-20,64500.0,21689.0,1.74397
325,2016-11-21,62100.0,28809.0,4.7129900000000005
326,2016-11-22,62600.0,15483.0,4.208080000000001
327,2016-11-23,61000.0,26146.0,3.62315
328,2016-11-24,60000.0,33732.0,3.58629
329,2016-11-25,61500.0,15782.0,12.21163
330,2016-11-26,61500.0,15782.0,1.31172
331,2016-11-27,61500.0,15782.0,1.1309799999999999
332,2016-11-28,62200.0,15463.0,3.82447
333,2016-11-29,63200.0,20036.0,3.6371800000000003
334,2016-11-30,62200.0,35187.0,3.54776
