period,price,volume,ratio
2016-05-27,11700.0,20147129.0,21.88552
2016-05-30,11500.0,15900980.0,24.91582
2016-05-31,10900.0,20874621.0,28.395059999999997
2016-06-01,10100.0,12092754.0,29.40516
2016-06-02,9600.0,7485108.0,35.802459999999996
2016-06-03,9610.0,6861708.0,29.292920000000002
2016-06-07,9230.0,2927958.0,22.89562
2016-06-08,9650.0,8276357.0,26.599320000000002
2016-06-09,9250.0,2792829.0,28.17059
2016-06-10,9280.0,1715222.0,22.55892
2016-06-13,9230.0,2003678.0,27.27272
2016-06-14,9380.0,2344332.0,21.32435
2016-06-15,9360.0,1811278.0,22.446679999999997
2016-06-16,8730.0,3845889.0,19.97755
2016-06-17,8350.0,2968010.0,16.38608
2016-06-20,8400.0,1028414.0,20.53872
2016-06-21,8500.0,1227078.0,21.88552
2016-06-22,8230.0,1161204.0,20.20202
2016-06-23,7970.0,1215413.0,23.23232
2016-06-24,7250.0,2036164.0,27.94612
2016-06-27,7690.0,1811944.0,24.91582
2016-06-28,7700.0,1069244.0,26.71156
2016-06-29,7850.0,1192356.0,20.53872
2016-06-30,7800.0,686500.0,36.2514
2016-07-01,7900.0,567278.0,28.956220000000002
2016-07-04,8420.0,3521218.0,24.242420000000003
2016-07-05,8580.0,1563560.0,22.89562
2016-07-06,8310.0,835098.0,25.25252
2016-07-07,8480.0,735594.0,23.79349
2016-07-08,8290.0,483412.0,20.426479999999998
2016-07-11,8110.0,580414.0,23.569020000000002
2016-07-12,8020.0,512656.0,25.70145
2016-07-13,8000.0,430652.0,25.47699
2016-07-14,7940.0,382559.0,27.384959999999996
2016-07-15,7750.0,531849.0,27.160490000000003
2016-07-18,7780.0,265487.0,25.70145
2016-07-19,7700.0,288611.0,30.190790000000003
2016-07-20,7800.0,365510.0,23.68125
2016-07-21,7780.0,314405.0,31.425359999999998
2016-07-22,7720.0,240301.0,27.60942
2016-07-25,7720.0,319825.0,26.936020000000003
2016-07-26,7770.0,533056.0,25.25252
2016-07-27,7720.0,496515.0,24.01795
2016-07-28,7640.0,458048.0,21.43658
2016-07-29,7570.0,294382.0,20.089779999999998
2016-08-01,7390.0,416623.0,25.81369
2016-08-02,7370.0,172975.0,19.64085
2016-08-03,7370.0,186580.0,21.99775
2016-08-04,7670.0,844138.0,19.41638
2016-08-05,7500.0,254903.0,19.64085
2016-08-08,7520.0,231608.0,19.41638
2016-08-09,7670.0,314241.0,23.68125
2016-08-10,7650.0,270921.0,21.88552
2016-08-11,7520.0,248254.0,24.35465
2016-08-12,7530.0,156321.0,25.92592
2016-08-16,7540.0,163504.0,21.09988
2016-08-17,7400.0,242667.0,24.35465
2016-08-18,7350.0,204095.0,24.13019
2016-08-19,7390.0,170239.0,20.20202
2016-08-22,7440.0,155080.0,23.34455
2016-08-23,7360.0,170268.0,22.89562
2016-08-24,7580.0,788195.0,23.79349
2016-08-25,7930.0,1039803.0,25.25252
2016-08-26,7860.0,468486.0,23.34455
2016-08-29,7570.0,474567.0,19.64085
2016-08-30,7710.0,240287.0,22.55892
2016-08-31,7690.0,289595.0,23.79349
2016-09-01,7920.0,461338.0,18.96745
2016-09-02,8330.0,2099670.0,21.09988
2016-09-05,8450.0,785546.0,21.32435
2016-09-06,8480.0,761033.0,22.33445
2016-09-07,8480.0,1251705.0,23.68125
2016-09-08,8800.0,1382273.0,21.99775
2016-09-09,8790.0,1075562.0,20.53872
2016-09-12,8650.0,494351.0,20.65095
2016-09-13,8700.0,401963.0,17.17171
2016-09-19,9220.0,1044884.0,19.30415
2016-09-20,9200.0,844424.0,17.732879999999998
2016-09-21,9350.0,1210867.0,19.07968
2016-09-22,9550.0,661408.0,26.823790000000002
2016-09-23,9800.0,756843.0,29.629620000000003
2016-09-26,10350.0,1754616.0,29.854090000000003
2016-09-27,10250.0,865595.0,34.792359999999995
