,period,price,volume,ratio
0,2019-02-13,15300.0,3961223.0,50.06662
1,2019-02-14,16000.0,2626606.0,45.37485
2,2019-02-15,15650.0,1276624.0,43.86703
3,2019-02-16,15650.0,1276624.0,12.8901
4,2019-02-17,15650.0,1276624.0,11.31916
5,2019-02-18,15750.0,1034314.0,53.180440000000004
6,2019-02-19,15550.0,974123.0,47.83645
7,2019-02-20,15250.0,2923220.0,47.5419
8,2019-02-21,15100.0,883514.0,46.95981
9,2019-02-22,14850.0,1546763.0,43.51637
10,2019-02-23,14850.0,1546763.0,13.09348
11,2019-02-24,14850.0,1546763.0,10.73006
12,2019-02-25,14900.0,905856.0,59.26081
13,2019-02-26,14700.0,890582.0,52.60536999999999
14,2019-02-27,14800.0,1573961.0,51.3921
15,2019-02-28,14800.0,2377878.0,56.048809999999996
16,2019-03-01,14800.0,2377878.0,12.29398
17,2019-03-02,14800.0,2377878.0,11.157860000000001
18,2019-03-03,14800.0,2377878.0,10.53369
19,2019-03-04,14400.0,1547446.0,54.66721999999999
20,2019-03-05,14250.0,1286767.0,47.88554
21,2019-03-06,14350.0,1117292.0,44.04235
22,2019-03-07,14200.0,905411.0,41.88933
23,2019-03-08,14000.0,651905.0,41.34932
24,2019-03-09,14000.0,651905.0,12.32204
25,2019-03-10,14000.0,651905.0,10.73707
26,2019-03-11,14150.0,663971.0,52.191590000000005
27,2019-03-12,14400.0,841522.0,46.97384
28,2019-03-13,14550.0,715885.0,45.42394
29,2019-03-14,14350.0,1578814.0,43.81092
30,2019-03-15,14850.0,3539125.0,41.93842
31,2019-03-16,14850.0,3539125.0,11.7119
32,2019-03-17,14850.0,3539125.0,8.81548
33,2019-03-18,14950.0,763184.0,49.54765
34,2019-03-19,14900.0,995019.0,44.8699
35,2019-03-20,15000.0,581438.0,44.336909999999996
36,2019-03-21,14650.0,1055925.0,45.017179999999996
37,2019-03-22,14050.0,23513784.0,41.95946
38,2019-03-23,14050.0,23513784.0,11.2841
39,2019-03-24,14050.0,23513784.0,10.54071
40,2019-03-25,13400.0,3167652.0,58.53846
41,2019-03-26,13350.0,1318663.0,51.53937
42,2019-03-27,13500.0,1587553.0,48.48166
43,2019-03-28,13550.0,1634096.0,44.44911
44,2019-03-29,13750.0,1995723.0,45.60628
45,2019-03-30,13750.0,1995723.0,12.413210000000001
46,2019-03-31,13750.0,1995723.0,12.0906
47,2019-04-01,14150.0,2079046.0,57.87923000000001
48,2019-04-02,14250.0,1444377.0,45.24861
49,2019-04-03,14400.0,1241047.0,40.73918
50,2019-04-04,14450.0,1666798.0,38.60018
51,2019-04-05,14400.0,887367.0,37.31678
52,2019-04-06,14400.0,887367.0,9.65705
53,2019-04-07,14400.0,887367.0,9.48874
54,2019-04-08,14300.0,1227406.0,44.18262
55,2019-04-09,14350.0,1097314.0,40.04488
56,2019-04-10,14350.0,1718389.0,42.12777
57,2019-04-11,14350.0,1882279.0,39.28045
58,2019-04-12,14300.0,1110551.0,35.00946
59,2019-04-13,14300.0,1110551.0,9.97966
60,2019-04-14,14300.0,1110551.0,9.25029
61,2019-04-15,14300.0,1040210.0,49.94038
62,2019-04-16,14200.0,1062403.0,41.8753
63,2019-04-17,14150.0,794666.0,39.05603
64,2019-04-18,14000.0,1096357.0,38.08822
65,2019-04-19,13950.0,468664.0,35.612590000000004
66,2019-04-20,13950.0,468664.0,10.40746
67,2019-04-21,13950.0,468664.0,9.053930000000001
68,2019-04-22,13850.0,580501.0,47.03695
69,2019-04-23,14000.0,1324375.0,40.87944
70,2019-04-24,13850.0,1066707.0,40.7532
71,2019-04-25,14000.0,751660.0,44.70159
72,2019-04-26,13850.0,868559.0,39.18928
