period,ratio
2016-01-01,2.41155
2016-01-02,3.26845
2016-01-03,4.34569
2016-01-04,48.02301
2016-01-05,28.87746
2016-01-06,18.58244
2016-01-07,46.41939
2016-01-08,27.73901
2016-01-09,5.70449
2016-01-10,6.43897
2016-01-11,34.54523
2016-01-12,22.09572
2016-01-13,15.96278
2016-01-14,13.24519
2016-01-15,11.69053
2016-01-16,2.79103
2016-01-17,2.77879
2016-01-18,9.65846
2016-01-19,10.66225
2016-01-20,9.70743
2016-01-21,11.07846
2016-01-22,8.7526
2016-01-23,1.86069
2016-01-24,1.64034
2016-01-25,10.13587
2016-01-26,7.90794
2016-01-27,8.15277
2016-01-28,6.79397
2016-01-29,7.0388
2016-01-30,1.54241
2016-01-31,1.82396
2016-02-01,8.67915
2016-02-02,7.56518
2016-02-03,6.95311
2016-02-04,7.27139
2016-02-05,5.6188
2016-02-06,1.43224
2016-02-07,1.07724
2016-02-08,0.62431
2016-02-09,1.4812
2016-02-10,1.75052
2016-02-11,5.28828
2016-02-12,5.54535
2016-02-13,1.29758
2016-02-14,1.53017
2016-02-15,7.3938
2016-02-16,6.4757
2016-02-17,15.65675
2016-02-18,10.60105
2016-02-19,10.12363
2016-02-20,2.82776
2016-02-21,3.29293
2016-02-22,11.84967
2016-02-23,10.66225
2016-02-24,15.13037
2016-02-25,17.92141
2016-02-26,10.93157
2016-02-27,2.35034
2016-02-28,2.66862
2016-02-29,8.74035
2016-03-01,2.46052
2016-03-02,8.86277
2016-03-03,8.99742
2016-03-04,7.3938
2016-03-05,2.15448
2016-03-06,2.24017
2016-03-07,8.00587
2016-03-08,7.06328
2016-03-09,6.29207
2016-03-10,9.02191
2016-03-11,12.15571
2016-03-12,2.26465
2016-03-13,1.89741
2016-03-14,8.85053
2016-03-15,8.33639
2016-03-16,6.92863
2016-03-17,9.38915
2016-03-18,10.77243
2016-03-19,2.6319
2016-03-20,3.14603
2016-03-21,10.11139
2016-03-22,8.4588
2016-03-23,7.94466
2016-03-24,7.1857
2016-03-25,7.00208
2016-03-26,1.29758
2016-03-27,1.2731
2016-03-28,6.02276
2016-03-29,6.63483
2016-03-30,6.54914
2016-03-31,6.13294
2016-04-01,5.72897
2016-04-02,1.53017
2016-04-03,1.59138
2016-04-04,7.40604
2016-04-05,6.10845
2016-04-06,5.79018
2016-04-07,5.05569
2016-04-08,5.1169
2016-04-09,0.85689
2016-04-10,1.04051
2016-04-11,5.92483
2016-04-12,5.77794
2016-04-13,1.51793
2016-04-14,7.8957
2016-04-15,5.06793
2016-04-16,1.05276
2016-04-17,0.95482
2016-04-18,4.87207
2016-04-19,4.94552
2016-04-20,6.3288
2016-04-21,5.94932
2016-04-22,6.43897
2016-04-23,1.29758
2016-04-24,1.28534
2016-04-25,9.60949
2016-04-26,7.30811
2016-04-27,6.52466
2016-04-28,6.05949
2016-04-29,4.65173
2016-04-30,1.00379
2016-05-01,0.97931
2016-05-02,5.45966
2016-05-03,5.83914
2016-05-04,8.89949
2016-05-05,2.68086
2016-05-06,1.94638
2016-05-07,1.56689
2016-05-08,2.72983
2016-05-09,8.70363
2016-05-10,13.52674
2016-05-11,9.00967
2016-05-12,70.02081
2016-05-13,40.00489
2016-05-14,5.17811
2016-05-15,4.48035
2016-05-16,19.95348
2016-05-17,18.33761
2016-05-18,14.32243
2016-05-19,19.15779
2016-05-20,12.64536
2016-05-21,2.44828
2016-05-22,2.30138
2016-05-23,9.74415
2016-05-24,10.3195
2016-05-25,11.11519
2016-05-26,9.78087
2016-05-27,8.36087
2016-05-28,2.66862
2016-05-29,2.25241
2016-05-30,12.31484
2016-05-31,20.59003
2016-06-01,13.53898
2016-06-02,11.84967
2016-06-03,9.14432
2016-06-04,2.39931
2016-06-05,2.15448
2016-06-06,2.66862
2016-06-07,8.23846
2016-06-08,7.45501
2016-06-09,6.96535
2016-06-10,7.36932
2016-06-11,2.04431
2016-06-12,2.79103
2016-06-13,9.15656
2016-06-14,14.48157
2016-06-15,19.02313
2016-06-16,35.13281
2016-06-17,39.0623
2016-06-18,6.23087
2016-06-19,5.83914
2016-06-20,19.25572
2016-06-21,15.27726
2016-06-22,13.60019
2016-06-23,15.87709
2016-06-24,78.38168
2016-06-25,22.89141
2016-06-26,20.29624
2016-06-27,64.78149
2016-06-28,35.79385
2016-06-29,22.81797
2016-06-30,18.54572
2016-07-01,15.49761
2016-07-02,4.37017
2016-07-03,4.65173
2016-07-04,14.38364
2016-07-05,16.74623
2016-07-06,26.60056
2016-07-07,14.65295
2016-07-08,11.81295
2016-07-09,3.13379
2016-07-10,3.02362
2016-07-11,11.2376
2016-07-12,10.71122
2016-07-13,9.75639
2016-07-14,8.58122
2016-07-15,7.68759
2016-07-16,1.88517
2016-07-17,1.72603
2016-07-18,7.5407
2016-07-19,7.57742
2016-07-20,7.40604
2016-07-21,15.80364
2016-07-22,11.27432
2016-07-23,2.6931
2016-07-24,2.39931
2016-07-25,11.27432
2016-07-26,16.48916
2016-07-27,9.89105
2016-07-28,9.69518
2016-07-29,7.58966
2016-07-30,1.94638
2016-07-31,1.44448
2016-08-01,7.99363
2016-08-02,7.79777
2016-08-03,9.23001
2016-08-04,8.26294
2016-08-05,12.37605
2016-08-06,5.04345
2016-08-07,4.60276
2016-08-08,15.0814
2016-08-09,9.05863
2016-08-10,7.81001
2016-08-11,6.50018
2016-08-12,6.1819
